gene_name number_of_transposon_per_gene number_of_read_per_gene
CYM1 43 687
YDR431W 11 222
NPL3 1 0
YDR433W 1 0
GPI17 1 0
PPM1 15 160
PPZ2 19 215
GPI19 2 2
THI74 10 73
LRS4 1 0
DOT1 27 342
APT2 9 44
YDR442W 5 57
SSN2 23 252
YDR444W 34 191
YDR445C 11 189
ECM11 11 35
RPS17B 5 80
ADA2 5 5
UTP6 1 0
RPS18A 2 1
YHP1 21 475
PPN1 35 622
TSA2 23 535
GUK1 0 0
YDR455C 3 11
NHX1 15 204
TOM1 45 667
HEH2 10 147
PFA5 20 365
TFB3 0 0
MFA1 2 24
YDR461C-A 3 21
MRPL28 0 0
STP1 10 37
SPP41 3 10
YDR464C-A 0 0
RMT2 15 133
PKH3 13 51
YDR467C 9 32
TLG1 2 1
SDC1 3 21
UGO1 0 0
RPL27B 2 18
TRS31 2 4
PRP3 6 24
JIP4 17 147
YDR476C 38 543
SNF1 1 0
SNM1 4 3
PEX29 17 164
DIG2 16 113
PHO8 30 542
CWC21 23 189
KRE2 8 68
VPS52 2 1
VPS72 7 8
VPS60 6 30
RIB3 0 0
PAC11 13 103
SLD5 1 0
PKH1 47 931
YDR491C 19 405
IZH1 13 111
MZM1 8 122
RSM28 18 108
VPS3 9 33
PUF6 10 121
ITR1 14 210
SEC20 4 6
LCD1 2 1
RPL37B 2 2
PLM2 18 90
SAM2 13 236
LPP1 12 236
SPG3 6 23
PSP1 5 25
GMC1 64 744
GIN4 25 547
GNP1 15 132
YDR509W 12 62
SMT3 0 0
YDR510C-A 2 5
SDH7 7 48
EMI1 30 530
GRX2 2 3
YDR514C 21 224
SLF1 10 45
EMI2 17 302
GRH1 22 269
EUG1 19 268
FPR2 9 115
URC2 27 252
YDR521W 4 29
SPS2 9 41
SPS1 31 354
AGE1 11 153
YDR524W-C 4 17
YDR524C-B 4 3
YDR524C-A 8 25
API2 15 87
SNA2 13 263
YDR526C 1 0
RBA50 3 15
HLR1 21 229
QCR7 0 0
APA2 11 209
CAB1 1 0
KRE28 3 3
HSP31 4 6
FIT1 12 184
YDR535C 36 687
STL1 29 691
YDR537C 6 74
PAD1 9 98
FDC1 14 63
IRC4 5 22
YDR541C 18 284
PAU10 1 0
YDR543C 11 73
YDR544C 11 160
YRF1-1 27 29
YDR545C-A 2 1
YEL077C 38 657
YEL077W-A 1 0
YEL076C-A 3 2
YEL076C 3 2
YEL075W-A 4 3
YEL075C 0 0
YEL074W 39 645
YEL073C 5 21
RMD6 19 396
DLD3 35 512
DSF1 22 225
HXT13 18 373
YEL068C 6 63
YEL067C 32 926
HPA3 24 261
SIT1 28 485
AVT2 25 231
CAN1 31 601
NPR2 7 8
CIN8 10 38
PRB1 20 109
SOM1 5 24
HHY1 48 733
PCM1 2 1
YEL057C 24 280
HAT2 20 155
POL5 0 0
RPL12A 2 1
YEL053W-A 0 0
MAK10 22 174
AFG1 27 240
VMA8 1 0
YEL050W-A 4 39
RML2 3 2
PAU2 9 105
TCA17 6 18
FRD1 31 447
GLY1 3 22
YEL045C 25 335
IES6 3 3
YEL043W 43 586
GDA1 23 215
YEF1 31 446
UTR2 28 386
CYC7 8 19
UTR4 31 459
RAD23 8 44
ANP1 11 52
UTR5 57 926
YEL034C-A 4 3
HYP2 3 2
MTC7 46 936
MCM3 3 2
YEL032C-A 0 0
SPF1 13 77
YEL030C-A 8 174
ECM10 28 323
BUD16 0 0
YEL028W 14 148
VMA3 0 0
SNU13 0 0
YEL025C 71 887
RIP1 1 0
YEL023C 68 749
GEA2 63 954
URA3 445 21350
YEL020C-B 0 0
TIM9 1 0
YEL020C 60 1074
MMS21 6 69
YEL018C-A 17 466
EAF5 30 591
PMP2 6 26
GTT3 55 730
NPP2 62 1337
EDC3 66 1300
YEL014C 35 342
VAC8 13 67
UBC8 8 12
GLC3 112 2673
YEL010W 39 511
YEL009C-A 45 542
GCN4 3 6
YEL008W 112 4506
YEL008C-A 34 839
MIT1 63 901
YEA6 76 1153
VAB2 40 724
YEA4 68 1015
GIM4 33 392
WBP1 0 0
IRC22 52 797
MNN1 157 3230
NOP16 13 57
PMI40 0 0
FMP52 73 1457
YND1 118 2960
NUG1 16 157
YER006C-A 28 395
PAC2 81 1330
TMA20 29 331
SEC3 63 1095
NTF2 0 0
YER010C 26 382
TIR1 11 32
PRE1 4 43
PRP22 18 172
HEM14 2 1
BUD25 51 999
FAA2 62 1022
BIM1 33 506
AFG3 3 3
SPC25 7 33
ISC1 65 781
SBH2 12 33
GPA2 71 931
RPN3 8 269
SRB4 4 5
PRO3 2 1
YER023C-A 0 0
YAT2 71 1219
GCD11 1 0
CHO1 0 0
GAL83 26 292
MIG3 75 1118
SMB1 9 124
CHZ1 4 5
YPT31 10 32
FIR1 45 673
ZRG8 48 506
YER034W 85 2110
EDC2 66 894
ARB1 1 0
PHM8 23 228
KRE29 3 2
YER038W-A 9 150
HVG1 12 245
YER039C-A 3 16
GLN3 28 252
YEN1 38 653
MXR1 8 91
SAH1 1 0
ERG28 1 0
MEI4 57 541
ACA1 18 245
SPO73 14 128
YER046W-A 8 80
SAP1 38 427
CAJ1 19 388
ISD11 1 0
TPA1 17 212
RSM18 0 0
JHD1 29 580
HOM3 4 22
PIC2 28 381
YER053C-A 1 0
GIP2 47 759
HIS1 17 200
FCY2 23 239
RPL34A 5 17
HMF1 10 258
PET117 1 0
PCL6 18 445
FCY21 22 204
FCY22 20 304
CEM1 0 0
GPP2 12 74
THO1 14 95
VHR2 21 222
ICL1 29 845
RRT13 6 21
YER066C-A 10 54
RGI1 3 53
YER067C-A 2 37
MOT2 15 94
YER068C-A 5 24
ARG5,6 3 15
RNR1 1 0
TDA2 3 10
VTC1 8 41
ALD5 25 232
RPS24A 0 0
YOS1 0 0
PTP3 27 738
YER076C 27 179
YER076W-A 3 2
YER077C 10 123
ICP55 47 520
YER078W-A 12 84
YER079W 8 162
YER079C-A 5 13
AIM9 18 329
SER3 26 399
UTP7 4 5
GET2 6 8
YER084W 33 661
YER084W-A 4 8
YER085C 4 8
ILV1 1 0
AIM10 1 0
YER087C-A 1 0
SBH1 2 7
DOT6 49 635
YER088C-A 46 739
YER088W-B 21 458
PTC2 60 934
TRP2 26 548
YER090C-A 1 0
MET6 3 21
YER091C-A 31 487
IES5 5 101
TSC11 29 214
AIM11 2 2
PUP3 0 0
RAD51 1 0
SHC1 21 214
YER097W 18 177
UBP9 28 462
PRS2 19 253
UBC6 15 228
AST2 16 199
RPS8B 4 4
SSA4 17 125
RTT105 10 178
NUP157 48 898
MAM1 13 146
GLE2 0 0
YER107W-A 3 6
KAP123 7 71
SWI4 9 28
LSM4 1 0
TMN3 24 402
BOI2 32 261
SPR6 13 191
SLX8 16 379
RPL23B 0 0
SHO1 7 28
AVT6 25 311
YER119C-A 25 494
SCS2 3 4
YER121W 5 35
GLO3 20 225
YCK3 7 19
DSE1 17 186
RSP5 0 0
NSA2 0 0
LCP5 6 51
VFA1 18 226
SAK1 46 1029
COM2 15 414
RPS26B 3 48
PMD1 51 775
GLC7 0 0
YER133W-A 4 8
YER134C 7 38
YER135C 14 365
GDI1 1 0
YER137C 15 327
YER137W-A 2 1
YER138W-A 3 2
RTR1 4 39
EMP65 16 222
COX15 1 0
MAG1 21 349
DDI1 23 150
UBP5 37 426
FTR1 28 739
YER145C-A 13 80
LSM5 4 12
SCC4 11 43
YER147C-A 2 1
SPT15 3 5
YER148W-A 8 52
PEA2 16 109
SPI1 11 197
UBP3 12 62
YER152C 26 729
YER152W-A 11 119
PET122 3 5
OXA1 1 0
BEM2 11 40
YER156C 8 23
COG3 7 31
YER158C 26 309
YER158W-A 5 8
BUR6 5 8
SPT2 9 52
RAD4 9 52
GCG1 5 97
CHD1 9 53
PAB1 0 0
YER165C-A 3 30
DNF1 62 941
BCK2 13 94
CCA1 2 1
RPH1 26 239
ADK2 8 44
RAD3 1 0
BRR2 12 130
YER172C-A 5 63
RAD24 15 161
GRX4 13 95
TMT1 11 124
YER175W-A 1 0
ECM32 103 1848
BMH1 16 162
PDA1 7 25
DMC1 33 436
ISC10 8 48
SLO1 2 1
YER181C 4 55
FMP10 6 10
FAU1 5 12
TOG1 28 404
PUG1 12 99
YER186C 31 260
YER187W 18 179
YER188W 21 439
YER188C-A 22 486
YER189W 2 1
YRF1-2 41 291
YER190C-A 1 0
YER190C-B 1 0
YFL068W 0 0
YFL067W 6 8
YFL066C 2 1
YFL065C 4 3
YFL064C 7 6
YFL063W 19 272
COS4 10 68
DDI2 6 28
SNO3 7 27
SNZ3 10 59
THI5 9 29
AGP3 39 403
YFL054C 42 577
DAK2 39 529
YFL052W 32 293
YFL051C 11 164
ALR2 52 1031
SWP82 23 270
EMP47 6 23
RGD2 26 316
FMP32 17 193
SEC53 0 0
OTU1 20 224
YFL042C 37 855
YFL041W-A 1 0
FET5 30 579
YFL040W 45 780
ACT1 0 0
YPT1 0 0
TUB2 4 6
RPO41 2 1
MOB2 32 467
RPL22B 22 320
YFL034W 43 1041
RIM15 19 164
YFL032W 29 312
HAC1 4 11
YFL031C-A 0 0
AGX1 43 611
CAK1 3 2
CAF16 19 235
GYP8 32 629
STE2 27 471
BST1 32 227
EPL1 11 111
BUD27 55 576
FRS2 1 0
YFL021C-A 103 1668
GAT1 76 818
PAU5 2 8
YFL019C 3 3
LPD1 3 2
SMX2 0 0
GNA1 2 1
MDJ1 14 310
YFL015W-A 20 163
YFL015C 53 804
HSP12 14 211
YFL013W-A 97 2593
IES1 117 2798
YFL012W-A 55 822
YFL012W 18 315
HXT10 56 1199
AUA1 9 43
WWM1 27 183
CDC4 5 11
SMC1 0 0
BLM10 148 2701
SEC4 0 0
VTC2 74 1357
MSH4 185 3341
SPB4 5 13
DEG1 23 138
LOC1 9 26
NIC96 44 487
YPI1 3 5
RPN11 4 4
SAD1 1 0
YFR006W 109 2419
YFH7 85 1922
FAR7 15 104
GCN20 59 1483
YFR009W-A 5 17
UBP6 5 18
YFR010W-A 4 12
MIC19 13 264
DCV1 44 985
YFR012W-A 1 0
IOC3 98 1674
CMK1 78 1050
GSY1 94 1697
YFR016C 74 1297
IGD1 39 957
YFR018C 204 7168
FAB1 47 972
YFR020W 18 225
ATG18 14 240
ROG3 68 954
PES4 61 1163
LSB3 23 211
HIS2 43 652
ULI1 49 603
ECO1 1 0
CDC14 10 58
PTR3 4 4
MET10 62 768
SMC2 4 4
RPL2A 10 113
RRT5 31 181
RPL29 15 183
YFR032C-B 22 268
QCR6 30 596
PHO4 149 3159
YFR034W-A 62 1216
YFR035C 50 757
CDC26 2 1
YFR036W-A 8 52
RSC8 8 52
IRC5 49 676
OSW7 17 314
SAP155 21 153
ERJ5 33 747
KEG1 0 0
IRC6 25 495
DUG1 66 1656
YFR045W 22 366
CNN1 13 49
BNA6 21 315
RMD8 54 1329
YMR31 8 192
PRE4 1 0
RET2 35 872
RPN12 1 0
YFR052C-A 9 48
HXK1 18 104
YFR054C 5 31
YFR056C 14 249
IRC7 17 178
YFR057W 3 38
COS12 0 0
YGL262W 0 0
PAU11 1 0
YGL260W 0 0
YPS5 2 4
YGL258W-A 1 0
VEL1 14 45
MNT2 24 177
ADH4 16 239
ZRT1 2 1
FZF1 36 382
HXK2 25 268
RTG2 8 39
HFM1 44 410
RMR1 6 26
ZIP2 42 629
PDE1 28 512
BRR6 0 0
RAI1 1 0
GUS1 1 0
RTF1 4 14
TAD1 7 15
YGL242C 3 11
KAP114 25 240
DOC1 4 7
YGL239C 6 28
CSE1 1 0
HAP2 13 68
MTO1 4 16
YGL235W 1 0
ADE5,7 2 1
SEC15 3 2
TAN1 6 40
EMC4 3 2
YGL230C 7 20
SAP4 25 249
SHE10 20 392
VID30 8 141
OST5 4 10
MTC3 6 110
VRG4 0 0
SDT1 12 98
COG1 5 27
EDC1 4 16
NIF3 1 0
FRA2 7 46
MDM34 4 4
YGL218W 2 1
YGL217C 3 13
KIP3 17 184
CLG1 8 87
YGL214W 3 4
SKI8 2 4
VAM7 6 33
NCS6 7 33
YPT32 9 83
MIG2 8 31
SIP2 26 336
SPT16 2 1
CHC1 3 4
POX1 22 229
YGL204C 2 1
KEX1 18 174
ARO8 25 346
MCM6 3 3
EMP24 5 68
YGL199C 7 47
YIP4 8 51
MDS3 12 162
DSD1 11 150
GCN1 17 140
YGL194C-A 1 0
HOS2 9 25
YGL193C 11 61
IME4 19 197
COX13 13 113
CDC55 1 0
RPS26A 1 0
YGL188C-A 0 0
YGL188C 11 98
COX4 1 0
TPN1 19 210
YGL185C 23 558
STR3 27 359
MND1 16 285
YGL182C 7 47
GTS1 28 416
ATG1 2 6
TOS3 39 483
MPT5 21 400
YGL177W 7 158
YGL176C 21 144
SAE2 7 55
BUD13 17 172
XRN1 13 117
NUP49 2 2
ROK1 5 71
SPO74 13 114
SUA5 2 1
HUR1 4 3
PMR1 2 1
CUP2 11 292
YGL165C 27 201
YRB30 12 112
RAD54 6 32
SUT1 12 183
YIP5 11 201
AIM14 14 288
YGL159W 14 78
RCK1 17 239
ARI1 15 216
AMS1 44 889
CDC43 3 2
LYS5 11 118
PEX14 15 146
YGL152C 17 324
NUT1 45 770
INO80 8 30
YGL149W 13 104
ARO2 4 6
RPL9A 5 42
RRT6 14 341
TIP20 9 132
ROG1 17 61
MRF1 0 0
GPI10 2 2
HUL5 19 171
YGL140C 36 824
FLC3 18 199
YGL138C 9 55
SEC27 7 44
MRM2 9 62
RPL1B 1 0
PCL10 13 87
ITC1 37 734
YGL132W 4 52
SNT2 22 329
CEG1 0 0
RSM23 0 0
CWC23 2 1
SOH1 1 0
SCS3 79 1570
MET13 15 169
MON1 8 195
RPS2 0 0
YGL123C-A 0 0
NAB2 3 5
GPG1 2 5
PRP43 6 7
COQ8 5 6
YGL118C 18 180
YGL117W 14 331
CDC20 1 0
SNF4 5 15
YGL114W 28 275
SLD3 9 86
TAF6 0 0
NSA1 0 0
CUE3 13 105
YGL109W 16 267
YGL108C 9 93
RMD9 1 0
MLC1 0 0
ARC1 8 231
VPS73 14 113
RPL28 0 0
YGL102C 0 0
YGL101W 6 55
SEH1 4 30
LSG1 2 1
USE1 0 0
SRM1 4 5
TOS8 19 117
VPS45 5 87
PAN2 19 168
SPC105 8 26
NUP145 10 71
NBP35 2 10
LIF1 14 56
MF(ALPHA)2 16 263
YGL088W 16 156
MMS2 12 185
MAD1 38 1144
LCL3 6 35
GUP1 4 11
SCY1 21 226
YGL082W 24 281
YGL081W 12 129
MPC1 8 42
KXD1 8 64
DBP3 4 13
HNM1 42 947
RPL7A 0 0
MPS2 4 50
YGL074C 18 203
HSF1 30 480
YGL072C 28 430
AFT1 16 85
RPB9 3 2
YGL069C 0 0
MNP1 0 0
NPY1 11 148
SGF73 18 148
ALG2 4 57
MRH4 0 0
PUS2 74 1389
YGL063C-A 22 373
PYC1 36 523
DUO1 8 36
YBP2 29 405
PKP2 14 79
RAD6 3 13
GEP7 17 273
SDS23 29 296
OLE1 2 9
ERV14 2 4
PRM8 12 174
YGL052W 16 191
MST27 19 168
TYW3 26 251
TIF4632 26 556
RPT6 1 0
ALG13 1 0
RIM8 58 895
RNA15 2 2
DST1 8 56
YGL042C 9 24
YGL041C-B 15 159
YGL041W-A 13 325
YGL041C 5 40
HEM2 0 0
YGL039W 24 228
OCH1 3 2
PNC1 23 176
YGL036W 29 289
MIG1 17 156
YGL034C 23 108
HOP2 19 112
AGA2 2 1
RPL24A 6 8
RPL30 0 0
CGR1 0 0
SCW11 28 494
CWH41 61 1003
TRP5 38 845
PGD1 21 179
YGL024W 20 405
PIB2 61 1011
STT3 3 11
ALK1 78 1600
GET1 3 2
CKB1 7 82
JAC1 0 0
ATE1 34 373
KAP122 51 509
YGL015C 20 179
PUF4 43 529
YGL014C-A 0 0
PDR1 63 734
ERG4 13 73
SCL1 4 5
MPO1 36 743
LEU1 74 1333
PMA1 0 0
YGL007C-A 3 13
BRP1 33 1338
YGL006W-A 24 156
PMC1 123 1864
COG7 34 466
RPN14 91 1547
CDH1 110 2313
ERP6 56 1012
ERG26 0 0
EFM5 53 684
SWC4 39 616
CUL3 93 2351
PEX31 90 1748
TFG2 19 74
PRP18 27 1130
ECT1 70 1384
STF2 19 377
SEC9 11 256
NMA2 68 1350
YGR011W 24 376
YGR012W 68 1406
SNU71 40 459
MSB2 52 541
YGR015C 92 2757
YGR016W 21 229
YGR017W 38 810
YGR018C 22 407
UGA1 83 2002
VMA7 1 0
YGR021W 46 307
YGR022C 8 109
MTL1 38 531
THG1 2 1
YGR025W 43 801
YGR026W 46 745
RPS25A 7 20
MSP1 22 163
ERV1 0 0
POP6 0 0
IMO32 127 3084
NAG1 57 1320
GSC2 123 2424
TIM21 24 135
RPL26B 4 3
YGR035C 2 1
YGR035W-A 15 211
CAX4 5 6
ACB1 0 0
ORM1 16 351
YGR039W 11 38
KSS1 28 721
BUD9 42 878
YGR042W 29 149
NQM1 21 283
RME1 12 57
YGR045C 42 569
TAM41 6 76
TFC4 2 1
UFD1 8 92
SCM4 34 607
YGR050C 23 335
YGR051C 29 939
FMP48 33 546
YGR053C 24 427
YGR054W 19 267
MUP1 21 687
RSC1 26 466
LST7 9 63
PEF1 8 16
SPR3 13 166
ERG25 0 0
ADE6 3 2
COX18 4 20
SPT4 2 44
YGR064W 17 144
VHT1 0 0
YGR066C 8 172
YGR067C 44 702
ART5 122 2365
YGR068W-A 4 33
YGR069W 12 65
ROM1 24 432
ENV11 15 101
UPF3 6 13
YGR073C 4 7
SMD1 0 0
PRP38 0 0
MRPL25 2 59
PEX8 17 268
PAC10 9 26
YGR079W 34 437
TWF1 12 208
SLX9 6 28
TOM20 0 0
GCD2 2 1
MRP13 7 145
RPL11B 1 0
PIL1 9 43
PDC6 53 1132
CTT1 15 126
NNF2 32 524
UTP22 0 0
PRP31 7 19
DBF2 2 7
DRN1 12 127
VAS1 3 2
RRP46 0 0
TPC1 67 1169
ASK10 40 511
ESP1 0 0
TEL2 2 2
MDR1 23 335
PCP1 6 24
GTF1 0 0
NOP7 1 0
SRB5 1 0
VMA21 0 0
VOA1 7 40
YGR107W 30 750
CLB1 14 299
CLB6 14 72
CLD1 13 137
YGR111W 19 195
SHY1 0 0
DAM1 3 8
YGR114C 6 47
YGR115C 1 0
SPT6 2 1
YGR117C 21 271
RPS23A 4 11
NUP57 1 0
COG2 2 1
MEP1 59 839
YGR121W-A 36 570
YGR122W 19 457
YGR122C-A 0 0
PPT1 16 129
ASN2 17 307
YGR125W 34 499
YGR126W 15 199
YGR127W 30 269
UTP8 1 0
SYF2 13 90
YGR130C 20 313
FHN1 9 80
PHB1 4 10
PEX4 8 110
CAF130 26 291
PRE9 4 36
LSB1 4 24
YGR137W 3 19
TPO2 9 79
YGR139W 5 10
CBF2 6 5
VPS62 47 749
BTN2 16 79
SKN1 26 319
THI4 37 649
ENP2 13 42
ECL1 7 63
YGR146C-A 17 302
NAT2 9 58
RPL24B 7 63
YGR149W 12 199
CCM1 2 1
YGR151C 6 13
RSR1 10 32
YGR153W 12 187
GTO1 26 224
CYS4 5 25
PTI1 3 5
CHO2 3 9
MTR3 0 0
NSR1 11 68
YGR160W 1 0
RTS3 18 375
YGR161W-C 0 0
TIF4631 8 42
GTR2 10 31
YGR164W 10 70
MRPS35 3 13
TRS65 12 57
CLC1 2 2
YGR168C 10 38
PUS6 31 530
LSO2 1 0
PSD2 35 669
MSM1 3 4
YIP1 0 0
RBG2 10 116
CBP4 6 59
YGR174W-A 1 0
ERG1 0 0
YGR176W 20 305
ATF2 38 679
PBP1 9 84
OKP1 2 1
RNR4 1 0
TIM13 11 94
YGR182C 11 158
QCR9 0 0
UBR1 16 58
TYS1 0 0
TFG1 5 5
HGH1 8 14
BUB1 5 13
CRH1 13 77
YGR190C 2 2
HIP1 3 4
TDH3 8 8
PDX1 10 64
XKS1 22 241
SKI6 3 6
FYV8 24 134
SNG1 25 420
YPP1 1 0
PMT6 28 454
ELP2 8 65
YGR201C 22 535
PCT1 28 208
YCH1 41 634
ADE3 21 114
YGR204C-A 1 0
TDA10 12 147
MVB12 2 1
CIR1 6 14
SER2 0 0
TRX2 5 5
YGR210C 36 395
ZPR1 0 0
SLI1 31 640
RTA1 24 313
RPS0A 2 1
RSM27 0 0
GPI1 0 0
CCH1 25 366
CRM1 2 1
YGR219W 1 0
MRPL9 1 0
TOS2 23 404
PET54 0 0
HSV2 2 1
AZR1 12 124
AMA1 10 149
YGR226C 0 0
DIE2 4 25
YGR228W 2 1
SMI1 5 9
BNS1 20 328
PHB2 10 54
NAS6 15 173
PHO81 37 630
YHB1 6 18
MIC26 5 6
SPG1 8 161
YGR237C 39 884
KEL2 30 445
PEX21 30 427
PFK1 4 19
YGR240C-A 20 287
YAP1802 37 307
YGR242W 5 11
MPC3 3 18
LSC2 36 547
SDA1 2 8
BRF1 1 0
CPD1 8 42
SOL4 10 51
MGA1 16 484
YGR250C 8 54
NOP19 9 48
GCN5 2 2
PUP2 0 0
ENO1 23 185
COQ6 10 41
GND2 15 149
MTM1 2 5
RAD2 45 569
YGR259C 5 27
TNA1 26 288
APL6 13 154
BUD32 0 0
SAY1 16 133
MES1 3 6
YGR265W 10 59
YGR266W 29 626
FOL2 1 0
HUA1 28 881
YGR269W 31 427
YTA7 29 417
YGR270C-A 8 127
SLH1 71 1246
EFG1 2 1
YGR273C 6 71
TAF1 2 13
RTT102 4 33
RNH70 19 221
CAB4 1 0
CWC22 10 54
SCW4 3 2
PXR1 8 31
YOR1 44 647
BGL2 6 13
YGR283C 15 239
ERV29 10 141
ZUO1 7 37
BIO2 20 405
IMA1 19 221
MAL13 21 144
MAL11 25 611
YGR290W 5 46
YGR291C 6 34
MAL12 5 12
YGR293C 2 1
PAU12 1 0
COS6 14 197
YRF1-3 18 30
YGR296C-A 0 0
YGR296C-B 2 1
YHL050C 25 272
YHL050W-A 5 93
YHL049C 2 1
YHL048C-A 6 110
COS8 33 505
ARN2 46 673
YHL046W-A 7 104
PAU13 7 69
YHL045W 18 322
YHL044W 13 279
ECM34 17 178
YHL042W 34 497
YHL041W 24 394
ARN1 46 693
EFM1 24 321
CBP2 10 80
YHL037C 44 887
MUP3 55 1043
VMR1 79 1185
YHL034W-A 7 12
SBP1 12 22
RPL8A 4 4
GUT1 60 887
GOS1 2 1
YHL030W-A 2 5
ECM29 104 1647
OCA5 83 2143
WSC4 42 464
RIM101 66 1051
YHL026C 65 1814
SNF6 64 1157
RIM4 104 1787
NPR3 7 11
SPO11 27 120
AIM17 46 749
OPI1 9 43
YHL019W-A 23 302
APM2 50 1106
YHL018W 7 69
YHL017W 70 1590
DUR3 106 1634
YHL015W-A 1 0
RPS20 0 0
YLF2 71 1321
OTU2 25 475
YHL012W 79 1406
PRS3 1 0
ETP1 63 1251
YAP3 35 342
YHL008C 81 1062
STE20 127 3059
YHL006W-A 38 1096
SHU1 174 6247
YHL005C 144 2311
MRP4 2 3
LAG1 57 1191
YHL002C-A 44 898
HSE1 141 3463
RPL14B 35 447
OSH7 101 2119
QCR10 32 445
LEU5 13 157
TCD1 128 3529
NEM1 42 453
GPA1 9 129
TIM10 9 154
STP2 53 792
ERG11 8 44
YHR007C-A 70 2480
SOD2 20 108
TDA3 58 957
RPL27A 0 0
DIA4 0 0
VPS29 1 0
ARD1 3 5
SPO13 24 532
MIP6 64 771
YSC84 37 532
YSC83 30 263
ARG4 3 12
DED81 1 0
YHR020W 1 0
RPS27B 0 0
ECM12 16 191
YHR022C 23 231
YHR022C-A 5 118
MYO1 19 122
MAS2 0 0
THR1 1 0
VMA16 2 1
RPN1 1 0
DAP2 27 261
YHR028W-A 25 185
YHI9 23 355
SLT2 12 65
RRM3 49 548
ERC1 86 1834
YHR032W-A 14 42
YHR032C-A 10 33
YHR033W 63 1370
PIH1 34 405
NEL1 39 685
BRL1 5 43
PUT2 44 714
RRF1 0 0
MSC7 25 247
VMA10 0 0
BCD1 8 143
SRB2 11 53
NCP1 10 50
DOG2 18 141
DOG1 10 94
YHR045W 17 126
INM1 10 242
AAP1 46 657
YHK8 34 653
FSH1 12 118
YHR049C-A 27 166
SMF2 14 132
YHR050W-A 3 11
COX6 0 0
CIC1 1 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 13 13
YHR054W-A 1 0
CUP1-2 1 0
RSC30 31 274
YHR056W-A 10 50
CPR2 20 290
MED6 6 86
FYV4 3 3
VMA22 0 0
GIC1 19 307
RPP1 1 0
PAN5 16 231
YHR063W-A 3 3
SSZ1 7 19
RRP3 3 4
SSF1 17 176
HTD2 0 0
DYS1 2 1
RRP4 1 0
YHR069C-A 0 0
TRM5 2 1
YHR070C-A 8 86
PCL5 29 404
YHR071C-A 4 48
ERG7 3 11
NOP10 0 0
OSH3 33 433
YHR073W-A 1 0
YHR073C-B 1 0
QNS1 0 0
PPE1 28 191
PTC7 16 320
NMD2 17 61
YHR078W 15 95
IRE1 4 4
SAE3 1 0
YHR080C 38 752
LRP1 9 44
KSP1 26 590
SAM35 0 0
STE12 26 464
IPI1 0 0
NAM8 27 354
YHR086W-A 20 201
RTC3 6 87
RPF1 0 0
GAR1 2 2
YNG2 1 0
MSR1 0 0
HXT4 27 204
AHT1 30 322
HXT1 33 859
YHR095W 21 193
HXT5 20 293
YHR097C 48 776
SFB3 24 268
TRA1 10 14
GEP4 0 0
BIG1 5 26
KIC1 13 28
SBE22 16 88
GRE3 13 212
YPT35 8 45
TRR2 14 60
CDC12 0 0
GGA2 6 16
CTM1 17 126
ERP5 13 106
UBA4 4 8
YHR112C 23 674
APE4 23 273
BZZ1 33 309
DMA1 31 772
COX23 12 296
TOM71 30 582
ORC6 0 0
SET1 7 43
MSH1 0 0
LSM12 10 113
CIA2 3 2
EPT1 9 46
NDT80 35 466
YHR125W 4 19
ANS1 6 128
YHR127W 13 176
FUR1 5 16
ARP1 3 2
YHR130C 3 5
YHR131C 20 225
YHR131W-A 7 39
ECM14 24 909
IGO2 1 0
NSG1 7 58
WSS1 8 34
YCK1 31 659
SPL2 3 7
ARO9 13 84
YHR137C-A 5 11
YHR138C 10 64
SPS100 11 136
YHR139C-A 15 111
YHR140W 18 212
RPL42B 2 1
CHS7 6 17
DSE2 9 37
RPC10 0 0
DCD1 14 296
YHR145C 4 15
CRP1 7 57
MRPL6 0 0
IMP3 1 0
SKG6 25 458
PEX28 24 307
MTC6 18 129
SPO12 10 75
SPO16 8 58
RTT107 25 288
YSP1 30 229
LIN1 29 352
REC104 7 32
KEL1 15 118
TDA11 18 338
PEX18 9 145
YAP1801 27 490
MPC2 7 18
SOL3 3 14
DNA2 4 3
PRP8 7 23
YHR165W-A 2 5
CDC23 8 68
THP2 7 20
MTG2 2 1
DBP8 0 0
NMD3 1 0
ATG7 5 20
SPC97 15 219
YHR173C 23 452
ENO2 14 178
CTR2 25 200
YHR175W-A 5 21
FMO1 43 520
YHR177W 20 331
STB5 5 15
OYE2 7 18
YHR180W 3 4
YHR180W-A 4 49
YHR180C-B 1 0
SVP26 4 27
YHR182W 30 555
YHR182C-A 1 0
GND1 2 1
SSP1 29 339
PFS1 8 32
KOG1 4 3
IKI1 5 14
GPI16 1 0
PTH1 2 1
ERG9 2 2
CTF8 1 0
LNP1 14 148
EGD2 8 204
YHR193C-A 3 11
MDM31 8 40
NVJ1 5 15
UTP9 4 7
RIX1 1 0
AIM18 17 188
AIM46 21 201
NBL1 0 0
RPN10 1 0
PPX1 8 28
YHR202W 29 277
RPS4B 2 4
MNL1 37 596
SCH9 2 1
SKN7 10 186
SET5 22 474
BAT1 19 173
CRG1 16 73
YHR210C 24 290
FLO5 59 815
YHR212C 1 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 2 3
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 0 0
