gene_name number_of_transposon_per_gene number_of_read_per_gene
THI74 7 51
LRS4 0 0
DOT1 1 0
APT2 4 7
YDR442W 4 3
SSN2 20 145
YDR444W 8 36
YDR445C 4 3
ECM11 7 26
RPS17B 2 1
ADA2 2 1
UTP6 2 2
RPS18A 1 0
YHP1 2 8
PPN1 9 73
TSA2 8 93
GUK1 0 0
YDR455C 1 0
NHX1 3 124
TOM1 51 1517
HEH2 9 167
PFA5 10 145
TFB3 1 0
MFA1 1 0
YDR461C-A 2 1
MRPL28 5 12
STP1 4 4
SPP41 7 6
YDR464C-A 0 0
RMT2 1 0
PKH3 11 595
YDR467C 5 5
TLG1 1 0
SDC1 0 0
UGO1 1 0
RPL27B 3 3
TRS31 0 0
PRP3 2 1
JIP4 7 293
YDR476C 13 89
SNF1 5 7
SNM1 2 2
PEX29 3 2
DIG2 16 771
PHO8 13 53
CWC21 13 682
KRE2 7 11
VPS52 1 0
VPS72 2 1
VPS60 2 1
RIB3 3 2
PAC11 13 89
SLD5 2 1
PKH1 6 6
YDR491C 8 382
IZH1 9 427
MZM1 0 0
RSM28 3 14
VPS3 6 10
PUF6 5 7
ITR1 4 3
SEC20 2 1
LCD1 1 0
RPL37B 2 1
PLM2 6 46
SAM2 7 24
LPP1 2 1
SPG3 0 0
PSP1 3 4
GMC1 25 912
GIN4 7 10
GNP1 5 122
YDR509W 2 1
SMT3 0 0
YDR510C-A 2 1
SDH7 0 0
EMI1 8 171
GRX2 1 0
YDR514C 10 107
SLF1 3 4
EMI2 4 28
GRH1 9 366
EUG1 5 15
FPR2 3 54
URC2 4 11
YDR521W 0 0
SPS2 4 42
SPS1 10 56
AGE1 2 3
YDR524W-C 3 4
YDR524C-B 1 0
YDR524C-A 4 51
API2 6 86
SNA2 5 9
YDR526C 0 0
RBA50 2 1
HLR1 6 151
QCR7 0 0
APA2 13 65
CAB1 2 1
KRE28 2 1
HSP31 2 1
FIT1 4 7
YDR535C 14 199
STL1 17 266
YDR537C 0 0
PAD1 0 0
FDC1 4 8
IRC4 2 1
YDR541C 3 2
PAU10 0 0
YDR543C 3 2
YDR544C 7 13
YRF1-1 27 34
YDR545C-A 0 0
YEL077C 38 232
YEL077W-A 4 4
YEL076C-A 5 5
YEL076C 3 2
YEL075W-A 7 7
YEL075C 0 0
YEL074W 25 693
YEL073C 9 795
RMD6 10 56
DLD3 13 114
DSF1 8 98
HXT13 5 23
YEL068C 2 2
YEL067C 15 434
HPA3 7 255
SIT1 8 46
AVT2 11 499
CAN1 10 27
NPR2 6 14
CIN8 8 22
PRB1 17 76
SOM1 12 333
HHY1 16 214
PCM1 1 0
YEL057C 10 154
HAT2 8 64
POL5 7 9
RPL12A 1 0
YEL053W-A 2 1
MAK10 7 21
AFG1 13 118
VMA8 0 0
YEL050W-A 0 0
RML2 10 171
PAU2 4 79
TCA17 0 0
FRD1 14 75
GLY1 2 1
YEL045C 11 196
IES6 2 1
YEL043W 27 1247
GDA1 12 202
YEF1 11 833
UTR2 13 48
CYC7 4 16
UTR4 11 237
RAD23 8 88
ANP1 5 17
UTR5 26 508
YEL034C-A 2 1
HYP2 2 1
MTC7 23 971
MCM3 7 6
YEL032C-A 1 0
SPF1 15 129
YEL030C-A 0 0
ECM10 9 76
BUD16 1 0
YEL028W 0 0
VMA3 0 0
SNU13 0 0
YEL025C 21 210
RIP1 5 27
YEL023C 19 336
GEA2 28 331
URA3 243 14726
YEL020C-B 1 0
TIM9 1 0
YEL020C 11 111
MMS21 5 6
YEL018C-A 8 93
EAF5 11 117
PMP2 0 0
GTT3 11 199
NPP2 28 1028
EDC3 14 222
YEL014C 12 90
VAC8 5 9
UBC8 18 285
GLC3 41 606
YEL010W 12 312
YEL009C-A 16 254
GCN4 4 17
YEL008W 61 12255
YEL008C-A 15 285
MIT1 18 195
YEA6 17 734
VAB2 13 177
YEA4 18 224
GIM4 13 640
WBP1 1 0
IRC22 16 364
MNN1 37 871
NOP16 4 30
PMI40 1 0
FMP52 26 334
YND1 39 1269
NUG1 8 32
YER006C-A 11 169
PAC2 18 134
TMA20 11 105
SEC3 36 640
NTF2 0 0
YER010C 11 138
TIR1 11 799
PRE1 1 0
PRP22 13 44
HEM14 12 205
BUD25 26 308
FAA2 27 573
BIM1 12 101
AFG3 14 85
SPC25 5 24
ISC1 58 1685
SBH2 1 0
GPA2 25 1234
RPN3 1 0
SRB4 1 0
PRO3 1 0
YER023C-A 1 0
YAT2 31 741
GCD11 0 0
CHO1 0 0
GAL83 8 79
MIG3 21 369
SMB1 0 0
CHZ1 1 0
YPT31 2 1
FIR1 15 240
ZRG8 20 202
YER034W 31 1028
EDC2 23 1566
ARB1 2 1
PHM8 11 1378
KRE29 1 0
YER038W-A 4 14
HVG1 4 14
YER039C-A 3 2
GLN3 4 13
YEN1 21 357
MXR1 7 108
SAH1 5 4
ERG28 1 0
MEI4 13 76
ACA1 16 227
SPO73 4 8
YER046W-A 1 0
SAP1 14 38
CAJ1 1 0
ISD11 2 19
TPA1 7 219
RSM18 0 0
JHD1 15 232
HOM3 11 118
PIC2 5 28
YER053C-A 1 0
GIP2 14 584
HIS1 10 259
FCY2 3 2
RPL34A 1 0
HMF1 0 0
PET117 2 4
PCL6 12 562
FCY21 6 115
FCY22 4 8
CEM1 4 62
GPP2 3 2
THO1 5 44
VHR2 5 4
ICL1 17 1191
RRT13 4 5
YER066C-A 4 76
RGI1 3 2
YER067C-A 2 1
MOT2 7 11
YER068C-A 3 21
ARG5,6 4 3
RNR1 2 1
TDA2 1 0
VTC1 3 3
ALD5 4 4
RPS24A 0 0
YOS1 0 0
PTP3 16 503
YER076C 7 23
YER076W-A 3 2
YER077C 9 62
ICP55 10 221
YER078W-A 5 9
YER079W 5 21
YER079C-A 5 5
AIM9 11 104
SER3 9 170
UTP7 1 0
GET2 3 2
YER084W 7 50
YER084W-A 1 0
YER085C 1 0
ILV1 7 7
AIM10 11 146
YER087C-A 4 62
SBH1 3 3
DOT6 19 164
YER088C-A 20 428
YER088W-B 8 133
PTC2 15 306
TRP2 21 1613
YER090C-A 0 0
MET6 10 42
YER091C-A 15 324
IES5 5 25
TSC11 10 42
AIM11 2 1
PUP3 0 0
RAD51 1 0
SHC1 4 78
YER097W 7 172
UBP9 10 86
PRS2 5 607
UBC6 6 56
AST2 7 152
RPS8B 0 0
SSA4 5 49
RTT105 2 1
NUP157 9 105
MAM1 0 0
GLE2 1 0
YER107W-A 1 0
KAP123 12 49
SWI4 3 2
LSM4 1 0
TMN3 8 147
BOI2 18 233
SPR6 12 4121
SLX8 3 2
RPL23B 0 0
SHO1 2 32
AVT6 25 1170
YER119C-A 11 150
SCS2 2 1
YER121W 0 0
GLO3 4 11
YCK3 3 3
DSE1 13 150
RSP5 1 0
NSA2 0 0
LCP5 2 1
VFA1 3 2
SAK1 14 240
COM2 4 50
RPS26B 0 0
PMD1 21 784
GLC7 0 0
YER133W-A 0 0
YER134C 0 0
YER135C 2 4
GDI1 1 0
YER137C 5 174
YER137W-A 3 98
YER138W-A 1 0
RTR1 2 3
EMP65 5 30
COX15 4 4
MAG1 5 30
DDI1 10 2756
UBP5 19 467
FTR1 3 5
YER145C-A 3 15
LSM5 1 0
SCC4 15 112
YER147C-A 2 2
SPT15 3 3
YER148W-A 3 7
PEA2 6 306
SPI1 3 14
UBP3 15 285
YER152C 11 156
YER152W-A 3 5
PET122 9 18
OXA1 5 102
BEM2 13 28
YER156C 1 0
COG3 5 9
YER158C 7 14
YER158W-A 3 9
BUR6 5 11
SPT2 5 17
RAD4 4 4
GCG1 9 161
CHD1 12 297
PAB1 1 0
YER165C-A 0 0
DNF1 14 94
BCK2 4 4
CCA1 2 1
RPH1 16 657
ADK2 7 56
RAD3 5 4
BRR2 11 23
YER172C-A 2 9
RAD24 10 211
GRX4 6 31
TMT1 4 19
YER175W-A 5 14
ECM32 40 859
BMH1 1 0
PDA1 3 3
DMC1 7 37
ISC10 2 28
SLO1 1 0
YER181C 2 1
FMP10 3 3
FAU1 2 4
TOG1 5 8
PUG1 5 43
YER186C 3 3
YER187W 5 6
YER188W 11 96
YER188C-A 9 207
YER189W 2 1
YRF1-2 39 297
YER190C-A 1 0
YER190C-B 3 2
YFL068W 2 1
YFL067W 1 0
YFL066C 6 7
YFL065C 1 0
YFL064C 3 2
YFL063W 8 47
COS4 4 4
DDI2 2 74
SNO3 5 13
SNZ3 2 1
THI5 4 7
AGP3 13 308
YFL054C 24 613
DAK2 15 147
YFL052W 7 203
YFL051C 9 132
ALR2 20 239
SWP82 8 60
EMP47 8 16
RGD2 13 139
FMP32 13 63
SEC53 0 0
OTU1 9 275
YFL042C 25 682
YFL041W-A 1 0
FET5 13 330
YFL040W 21 640
ACT1 0 0
YPT1 1 0
TUB2 4 5
RPO41 10 102
MOB2 4 17
RPL22B 4 13
YFL034W 22 1169
RIM15 38 908
YFL032W 14 100
HAC1 6 18
YFL031C-A 1 0
AGX1 13 161
CAK1 2 1
CAF16 11 382
GYP8 23 376
STE2 10 362
BST1 12 55
EPL1 13 21
BUD27 18 1009
FRS2 2 1
YFL021C-A 33 426
GAT1 19 136
PAU5 1 0
YFL019C 0 0
LPD1 5 14
SMX2 0 0
GNA1 1 0
MDJ1 19 865
YFL015W-A 10 63
YFL015C 25 467
HSP12 7 24
YFL013W-A 33 1425
IES1 45 2305
YFL012W-A 34 901
YFL012W 1 0
HXT10 15 160
AUA1 2 1
WWM1 5 113
CDC4 3 2
SMC1 1 0
BLM10 70 4990
SEC4 0 0
VTC2 19 311
MSH4 60 1499
SPB4 3 2
DEG1 21 617
LOC1 4 56
NIC96 9 44
YPI1 4 16
RPN11 4 5
SAD1 1 0
YFR006W 33 952
YFH7 20 157
FAR7 6 13
GCN20 29 370
YFR009W-A 1 0
UBP6 9 32
YFR010W-A 2 1
MIC19 8 480
DCV1 17 1164
YFR012W-A 1 0
IOC3 45 1349
CMK1 12 95
GSY1 27 420
YFR016C 32 233
IGD1 14 200
YFR018C 74 3953
FAB1 27 733
YFR020W 3 3
ATG18 29 1858
ROG3 38 2056
PES4 18 479
LSB3 15 208
HIS2 13 145
ULI1 21 314
ECO1 1 0
CDC14 6 25
PTR3 2 2
MET10 17 173
SMC2 3 2
RPL2A 0 0
RRT5 13 83
RPL29 5 50
YFR032C-B 12 112
QCR6 10 67
PHO4 68 1873
YFR034W-A 23 461
YFR035C 11 196
CDC26 5 18
YFR036W-A 3 4
RSC8 3 4
IRC5 11 242
OSW7 13 98
SAP155 9 33
ERJ5 6 114
KEG1 1 0
IRC6 9 88
DUG1 19 245
YFR045W 7 65
CNN1 6 64
BNA6 12 857
RMD8 18 354
YMR31 3 4
PRE4 4 3
RET2 22 595
RPN12 5 18
YFR052C-A 5 10
HXK1 12 78
YFR054C 2 2
YFR056C 5 11
IRC7 7 33
YFR057W 2 1
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 2 3
YPS5 0 0
YGL258W-A 1 0
VEL1 3 2
MNT2 4 28
ADH4 6 6
ZRT1 10 288
FZF1 9 35
HXK2 12 214
RTG2 4 40
HFM1 22 736
RMR1 0 0
ZIP2 22 293
PDE1 10 338
BRR6 0 0
RAI1 3 2
GUS1 3 5
RTF1 8 15
TAD1 5 14
YGL242C 5 11
KAP114 10 62
DOC1 1 0
YGL239C 3 3
CSE1 2 2
HAP2 6 11
MTO1 22 774
YGL235W 14 450
ADE5,7 7 108
SEC15 4 4
TAN1 6 333
EMC4 2 1
YGL230C 2 2
SAP4 9 39
SHE10 15 1025
VID30 11 323
OST5 1 0
MTC3 0 0
VRG4 1 0
SDT1 6 10
COG1 6 8
EDC1 0 0
NIF3 0 0
FRA2 2 1
MDM34 4 5
YGL218W 3 2
YGL217C 2 31
KIP3 8 100
CLG1 9 45
YGL214W 0 0
SKI8 0 0
VAM7 1 0
NCS6 3 2
YPT32 9 42
MIG2 6 169
SIP2 12 199
SPT16 4 3
CHC1 12 15
POX1 17 621
YGL204C 3 3
KEX1 5 107
ARO8 8 55
MCM6 5 7
EMP24 1 0
YGL199C 0 0
YIP4 2 3
MDS3 10 129
DSD1 8 49
GCN1 18 103
YGL194C-A 2 6
HOS2 5 12
YGL193C 2 1
IME4 6 11
COX13 1 0
CDC55 3 4
RPS26A 3 2
YGL188C-A 2 1
YGL188C 7 49
COX4 4 5
TPN1 8 67
YGL185C 13 100
STR3 7 18
MND1 7 32
YGL182C 2 1
GTS1 25 1153
ATG1 7 17
TOS3 6 26
MPT5 20 329
YGL177W 6 231
YGL176C 7 27
SAE2 1 0
BUD13 3 8
XRN1 11 11
NUP49 2 1
ROK1 4 4
SPO74 3 4
SUA5 2 1
HUR1 0 0
PMR1 8 46
CUP2 6 9
YGL165C 14 84
YRB30 3 68
RAD54 7 21
SUT1 1 0
YIP5 2 1
AIM14 3 2
YGL159W 2 1
RCK1 9 40
ARI1 7 11
AMS1 13 55
CDC43 3 3
LYS5 3 2
PEX14 2 2
YGL152C 3 7
NUT1 16 1242
INO80 6 5
YGL149W 3 12
ARO2 4 5
RPL9A 2 1
RRT6 6 12
TIP20 5 6
ROG1 4 3
MRF1 6 38
GPI10 0 0
HUL5 7 17
YGL140C 14 590
FLC3 15 523
YGL138C 2 4
SEC27 6 9
MRM2 4 5
RPL1B 1 0
PCL10 7 23
ITC1 24 253
YGL132W 0 0
SNT2 10 39
CEG1 0 0
RSM23 4 13
CWC23 0 0
SOH1 5 51
SCS3 23 660
MET13 7 25
MON1 2 4
RPS2 0 0
YGL123C-A 0 0
NAB2 5 5
GPG1 6 54
PRP43 6 5
COQ8 5 32
YGL118C 15 186
YGL117W 6 27
CDC20 1 0
SNF4 3 3
YGL114W 8 64
SLD3 6 55
TAF6 0 0
NSA1 2 3
CUE3 10 26
YGL109W 5 30
YGL108C 1 0
RMD9 5 7
MLC1 0 0
ARC1 3 3
VPS73 10 277
RPL28 0 0
YGL102C 0 0
YGL101W 0 0
SEH1 4 21
LSG1 1 0
USE1 0 0
SRM1 2 1
TOS8 5 40
VPS45 8 10
PAN2 15 131
SPC105 7 40
NUP145 8 11
NBP35 1 0
LIF1 7 64
MF(ALPHA)2 2 1
YGL088W 12 230
MMS2 9 93
MAD1 10 264
LCL3 5 366
GUP1 5 26
SCY1 17 253
YGL082W 17 310
YGL081W 3 29
MPC1 0 0
KXD1 4 19
DBP3 1 0
HNM1 15 313
RPL7A 1 0
MPS2 0 0
YGL074C 4 15
HSF1 14 397
YGL072C 11 99
AFT1 6 7
RPB9 1 0
YGL069C 3 6
MNP1 3 6
NPY1 4 25
SGF73 9 64
ALG2 2 1
MRH4 6 28
PUS2 21 869
YGL063C-A 7 122
PYC1 23 457
DUO1 1 0
YBP2 6 33
PKP2 15 136
RAD6 2 2
GEP7 12 415
SDS23 7 36
OLE1 3 4
ERV14 4 10
PRM8 5 9
YGL052W 2 9
MST27 7 83
TYW3 5 19
TIF4632 9 13
RPT6 1 0
ALG13 3 4
RIM8 8 22
RNA15 1 0
DST1 10 106
YGL042C 0 0
YGL041C-B 5 175
YGL041W-A 6 7
YGL041C 3 3
HEM2 3 2
YGL039W 5 12
OCH1 12 193
PNC1 5 10
YGL036W 12 283
MIG1 10 66
YGL034C 11 63
HOP2 5 89
AGA2 3 9
RPL24A 4 24
RPL30 1 0
CGR1 0 0
SCW11 7 21
CWH41 20 102
TRP5 4 3
PGD1 9 13
YGL024W 7 44
PIB2 14 65
STT3 3 3
ALK1 28 3959
GET1 2 1
CKB1 5 5
JAC1 3 2
ATE1 15 134
KAP122 22 351
YGL015C 3 6
PUF4 14 583
YGL014C-A 2 1
PDR1 36 1894
ERG4 17 211
SCL1 0 0
MPO1 9 126
LEU1 23 103
PMA1 3 2
YGL007C-A 1 0
BRP1 26 1382
YGL006W-A 12 69
PMC1 55 811
COG7 13 144
RPN14 19 153
CDH1 18 713
ERP6 15 221
ERG26 2 2
EFM5 15 141
SWC4 10 113
CUL3 27 1136
PEX31 17 234
TFG2 9 28
PRP18 12 354
ECT1 37 2818
STF2 12 317
SEC9 6 8
NMA2 11 34
YGR011W 3 11
YGR012W 16 314
SNU71 19 209
MSB2 18 403
YGR015C 30 271
YGR016W 9 29
YGR017W 11 73
YGR018C 6 20
UGA1 33 595
VMA7 1 0
YGR021W 17 256
YGR022C 2 1
MTL1 13 51
THG1 1 0
YGR025W 13 206
YGR026W 7 17
RPS25A 2 2
MSP1 7 15
ERV1 2 2
POP6 2 1
IMO32 35 813
NAG1 14 258
GSC2 48 1133
TIM21 5 15
RPL26B 1 0
YGR035C 1 0
YGR035W-A 6 73
CAX4 2 1
ACB1 4 24
ORM1 2 1
YGR039W 3 2
KSS1 8 52
BUD9 13 130
YGR042W 4 4
NQM1 16 299
RME1 2 1
YGR045C 23 1233
TAM41 2 3
TFC4 7 17
UFD1 3 2
SCM4 5 62
YGR050C 6 95
YGR051C 11 123
FMP48 15 280
YGR053C 5 10
YGR054W 12 39
MUP1 5 45
RSC1 7 22
LST7 3 39
PEF1 0 0
SPR3 4 6
ERG25 4 3
ADE6 21 513
COX18 2 1
SPT4 1 0
YGR064W 6 38
VHT1 3 2
YGR066C 8 610
YGR067C 14 144
ART5 46 5929
YGR068W-A 1 0
YGR069W 3 3
ROM1 15 494
ENV11 9 13
UPF3 1 0
YGR073C 2 1
SMD1 0 0
PRP38 0 0
MRPL25 1 0
PEX8 15 348
PAC10 4 12
YGR079W 7 30
TWF1 4 3
SLX9 3 8
TOM20 5 5
GCD2 0 0
MRP13 7 213
RPL11B 0 0
PIL1 1 0
PDC6 20 682
CTT1 10 164
NNF2 18 414
UTP22 2 7
PRP31 8 23
DBF2 4 4
DRN1 5 8
VAS1 5 7
RRP46 1 0
TPC1 11 143
ASK10 15 108
ESP1 5 7
TEL2 3 2
MDR1 11 134
PCP1 8 84
GTF1 2 2
NOP7 0 0
SRB5 4 4
VMA21 0 0
VOA1 3 21
YGR107W 16 1139
CLB1 6 47
CLB6 3 4
CLD1 2 1
YGR111W 16 2290
SHY1 4 8
DAM1 2 11
YGR114C 6 202
YGR115C 0 0
SPT6 8 9
YGR117C 6 71
RPS23A 0 0
NUP57 0 0
COG2 1 0
MEP1 15 110
YGR121W-A 15 795
YGR122W 11 54
YGR122C-A 0 0
PPT1 3 3
ASN2 5 5
YGR125W 8 217
YGR126W 9 1337
YGR127W 13 267
UTP8 2 3
SYF2 4 454
YGR130C 3 3
FHN1 0 0
PHB1 3 5
PEX4 5 23
CAF130 11 18
PRE9 1 0
LSB1 2 1
YGR137W 0 0
TPO2 6 95
YGR139W 3 4
CBF2 0 0
VPS62 4 3
BTN2 2 2
SKN1 13 68
THI4 9 219
ENP2 2 1
ECL1 1 0
YGR146C-A 6 27
NAT2 6 37
RPL24B 6 6
YGR149W 7 24
CCM1 4 3
YGR151C 2 4
RSR1 7 39
YGR153W 5 97
GTO1 1 0
CYS4 2 1
PTI1 5 13
CHO2 10 34
MTR3 1 0
NSR1 1 0
YGR160W 0 0
RTS3 12 113
YGR161W-C 1 0
TIF4631 9 188
GTR2 2 2
YGR164W 2 4
MRPS35 4 6
TRS65 8 46
CLC1 2 1
YGR168C 10 401
PUS6 10 260
LSO2 0 0
PSD2 19 317
MSM1 10 121
YIP1 2 1
RBG2 11 144
CBP4 4 14
YGR174W-A 0 0
ERG1 0 0
YGR176W 10 115
ATF2 11 250
PBP1 6 17
OKP1 6 7
RNR4 1 0
TIM13 4 21
YGR182C 3 9
QCR9 1 0
UBR1 24 142
TYS1 2 1
TFG1 2 1
HGH1 11 74
BUB1 5 5
CRH1 6 86
YGR190C 1 0
HIP1 2 1
TDH3 0 0
PDX1 5 42
XKS1 10 240
SKI6 4 8
FYV8 7 359
SNG1 3 2
YPP1 3 2
PMT6 9 220
ELP2 6 137
YGR201C 2 1
PCT1 5 75
YCH1 22 726
ADE3 14 432
YGR204C-A 1 0
TDA10 2 1
MVB12 3 11
CIR1 1 0
SER2 4 3
TRX2 1 0
YGR210C 13 144
ZPR1 2 1
SLI1 9 161
RTA1 8 24
RPS0A 1 0
RSM27 0 0
GPI1 2 1
CCH1 14 268
CRM1 5 15
YGR219W 4 4
MRPL9 4 5
TOS2 15 894
PET54 4 7
HSV2 2 2
AZR1 9 20
AMA1 3 3
YGR226C 0 0
DIE2 4 12
YGR228W 1 0
SMI1 8 25
BNS1 4 32
PHB2 3 12
NAS6 1 0
PHO81 18 703
YHB1 3 2
MIC26 5 92
SPG1 2 1
YGR237C 8 30
KEL2 20 822
PEX21 5 34
PFK1 4 35
YGR240C-A 6 35
YAP1802 9 392
YGR242W 1 0
MPC3 1 0
LSC2 13 231
SDA1 4 3
BRF1 4 6
CPD1 7 75
SOL4 2 1
MGA1 6 341
YGR250C 9 19
NOP19 5 14
GCN5 1 0
PUP2 2 1
ENO1 6 37
COQ6 8 48
GND2 6 6
MTM1 3 4
RAD2 10 52
YGR259C 1 0
TNA1 8 102
APL6 3 3
BUD32 4 4
SAY1 8 11
MES1 2 2
YGR265W 8 210
YGR266W 10 55
FOL2 1 0
HUA1 8 34
YGR269W 8 170
YTA7 9 13
YGR270C-A 3 2
SLH1 22 326
EFG1 1 0
YGR273C 0 0
TAF1 6 53
RTT102 1 0
RNH70 9 9
CAB4 0 0
CWC22 4 15
SCW4 0 0
PXR1 2 1
YOR1 19 238
BGL2 2 1
YGR283C 3 4
ERV29 12 1267
ZUO1 2 1
BIO2 10 131
IMA1 10 213
MAL13 8 9
MAL11 8 42
YGR290W 2 12
YGR291C 2 10
MAL12 6 25
YGR293C 1 0
PAU12 1 0
COS6 2 1
YRF1-3 27 40
YGR296C-A 0 0
YGR296C-B 0 0
YHL050C 21 37
YHL050W-A 4 3
YHL049C 6 5
YHL048C-A 4 6
COS8 6 106
ARN2 19 117
YHL046W-A 1 0
PAU13 5 34
YHL045W 3 12
YHL044W 8 158
ECM34 4 3
YHL042W 23 1197
YHL041W 8 51
ARN1 11 79
EFM1 15 292
CBP2 8 20
YHL037C 11 150
MUP3 23 393
VMR1 25 160
YHL034W-A 3 10
SBP1 3 10
RPL8A 1 0
GUT1 26 265
GOS1 1 0
YHL030W-A 4 23
ECM29 30 700
OCA5 11 161
WSC4 24 403
RIM101 26 627
YHL026C 23 369
SNF6 41 1163
RIM4 21 1270
NPR3 28 455
SPO11 19 463
AIM17 25 803
OPI1 20 540
YHL019W-A 8 38
APM2 29 777
YHL018W 6 35
YHL017W 24 479
DUR3 34 3143
YHL015W-A 2 1
RPS20 0 0
YLF2 20 696
OTU2 9 68
YHL012W 14 215
PRS3 3 2
ETP1 20 142
YAP3 11 32
YHL008C 23 1377
STE20 40 1268
YHL006W-A 14 243
SHU1 74 3704
YHL005C 65 1416
MRP4 31 260
LAG1 19 150
YHL002C-A 21 1398
HSE1 42 2003
RPL14B 4 12
OSH7 36 1055
QCR10 11 115
LEU5 21 218
TCD1 51 3157
NEM1 20 127
GPA1 5 24
TIM10 5 69
STP2 14 488
ERG11 3 2
YHR007C-A 24 606
SOD2 14 72
TDA3 19 163
RPL27A 0 0
DIA4 7 81
VPS29 5 20
ARD1 3 4
SPO13 3 2
MIP6 24 318
YSC84 15 181
YSC83 26 476
ARG4 3 2
DED81 4 5
YHR020W 4 6
RPS27B 1 0
ECM12 3 14
YHR022C 4 52
YHR022C-A 5 14
MYO1 17 58
MAS2 1 0
THR1 4 53
VMA16 0 0
RPN1 10 62
DAP2 12 354
YHR028W-A 8 70
YHI9 7 28
SLT2 5 46
RRM3 9 51
ERC1 31 755
YHR032W-A 7 38
YHR032C-A 7 28
YHR033W 24 497
PIH1 9 32
NEL1 13 282
BRL1 2 16
PUT2 12 5076
RRF1 4 23
MSC7 10 90
VMA10 0 0
BCD1 4 3
SRB2 3 16
NCP1 2 1
DOG2 7 33
DOG1 4 8
YHR045W 4 6
INM1 6 39
AAP1 7 7
YHK8 17 95
FSH1 8 44
YHR049C-A 14 150
SMF2 12 315
YHR050W-A 4 153
COX6 1 0
CIC1 5 4
YHR052W-A 1 0
CUP1-1 1 0
YHR054C 4 5
YHR054W-A 1 0
CUP1-2 1 0
RSC30 9 367
YHR056W-A 3 352
CPR2 6 67
MED6 8 32
FYV4 1 0
VMA22 1 0
GIC1 8 54
RPP1 2 1
PAN5 4 3
YHR063W-A 2 2
SSZ1 6 51
RRP3 3 3
SSF1 7 14
HTD2 3 4
DYS1 2 1
RRP4 2 1
YHR069C-A 1 0
TRM5 2 1
YHR070C-A 1 0
PCL5 9 153
YHR071C-A 5 49
ERG7 2 1
NOP10 0 0
OSH3 6 21
YHR073W-A 0 0
YHR073C-B 0 0
QNS1 3 2
PPE1 9 78
PTC7 7 29
NMD2 6 5
YHR078W 5 77
IRE1 11 225
SAE3 0 0
YHR080C 19 278
LRP1 1 0
KSP1 16 405
SAM35 1 0
STE12 13 107
IPI1 0 0
NAM8 4 13
YHR086W-A 6 22
RTC3 0 0
RPF1 0 0
GAR1 0 0
YNG2 2 2
MSR1 6 34
HXT4 14 187
AHT1 10 47
HXT1 9 211
YHR095W 7 89
HXT5 10 47
YHR097C 8 19
SFB3 8 20
TRA1 19 132
GEP4 2 1
BIG1 1 0
KIC1 7 8
SBE22 21 871
GRE3 5 9
YPT35 2 1
TRR2 3 6
CDC12 1 0
GGA2 5 8
CTM1 5 110
ERP5 4 32
UBA4 1 0
YHR112C 8 95
APE4 8 15
BZZ1 15 698
DMA1 10 25
COX23 5 41
TOM71 10 91
ORC6 0 0
SET1 10 14
MSH1 11 423
LSM12 5 102
CIA2 8 14
EPT1 3 3
NDT80 12 47
YHR125W 2 1
ANS1 3 2
YHR127W 9 54
FUR1 4 3
ARP1 1 0
YHR130C 0 0
YHR131C 11 16
YHR131W-A 3 2
ECM14 11 55
IGO2 9 601
NSG1 0 0
WSS1 1 0
YCK1 11 315
SPL2 3 13
ARO9 6 24
YHR137C-A 2 1
YHR138C 6 73
SPS100 14 57
YHR139C-A 5 105
YHR140W 7 29
RPL42B 1 0
CHS7 2 2
DSE2 0 0
RPC10 0 0
DCD1 5 78
YHR145C 3 12
CRP1 3 6
MRPL6 1 0
IMP3 4 4
SKG6 11 32
PEX28 3 4
MTC6 6 23
SPO12 3 6
SPO16 2 5
RTT107 12 34
YSP1 13 157
LIN1 8 68
REC104 4 5
KEL1 12 106
TDA11 15 435
PEX18 2 3
YAP1801 9 58
MPC2 2 1
SOL3 0 0
DNA2 3 3
PRP8 6 10
YHR165W-A 0 0
CDC23 6 14
THP2 6 28
MTG2 6 21
DBP8 4 3
NMD3 6 51
ATG7 5 16
SPC97 6 20
YHR173C 14 506
ENO2 3 5
CTR2 6 103
YHR175W-A 1 0
FMO1 17 1492
YHR177W 3 2
STB5 12 14
OYE2 1 0
YHR180W 1 0
YHR180W-A 11 165
YHR180C-B 1 0
SVP26 1 0
YHR182W 21 20403
YHR182C-A 1 0
GND1 3 2
SSP1 3 14
PFS1 1 0
KOG1 7 7
IKI1 2 1
GPI16 4 3
PTH1 6 19
ERG9 1 0
CTF8 0 0
LNP1 6 172
EGD2 4 46
YHR193C-A 3 8
MDM31 12 139
NVJ1 5 21
UTP9 4 7
RIX1 3 3
AIM18 8 143
AIM46 2 4
NBL1 1 0
RPN10 1 0
PPX1 1 0
YHR202W 8 58
RPS4B 1 0
MNL1 12 163
SCH9 4 5
SKN7 7 86
SET5 10 51
BAT1 7 43
CRG1 2 1
YHR210C 13 92
FLO5 31 1460
YHR212C 0 0
YHR212W-A 1 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 2 1
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 0 0
YHR214C-E 3 40
PHO12 2 4
IMD2 11 160
YHR217C 24 430
YHR218W 19 32
YHR218W-A 1 0
YHR219W 3 2
YHR219C-A 0 0
YIL177C 21 32
YIL177W-A 0 0
PAU14 0 0
