gene_name number_of_transposon_per_gene number_of_read_per_gene
APT2 4 6
YDR442W 0 0
SSN2 11 43
YDR444W 7 127
YDR445C 6 22
ECM11 11 31
RPS17B 0 0
ADA2 1 0
UTP6 5 9
RPS18A 1 0
YHP1 2 1
PPN1 8 25
TSA2 8 391
GUK1 0 0
YDR455C 3 3
NHX1 6 17
TOM1 35 946
HEH2 8 16
PFA5 8 30
TFB3 4 15
MFA1 3 2
YDR461C-A 0 0
MRPL28 0 0
STP1 2 1
SPP41 3 2
YDR464C-A 0 0
RMT2 2 1
PKH3 15 365
YDR467C 6 37
TLG1 3 3
SDC1 0 0
UGO1 3 2
RPL27B 2 1
TRS31 2 1
PRP3 3 2
JIP4 7 190
YDR476C 9 48
SNF1 5 5
SNM1 0 0
PEX29 5 4
DIG2 9 209
PHO8 11 108
CWC21 13 985
KRE2 6 41
VPS52 0 0
VPS72 6 120
VPS60 3 11
RIB3 0 0
PAC11 14 197
SLD5 6 9
PKH1 12 39
YDR491C 11 473
IZH1 6 341
MZM1 3 35
RSM28 2 1
VPS3 5 11
PUF6 7 7
ITR1 4 38
SEC20 3 2
LCD1 6 6
RPL37B 5 22
PLM2 9 78
SAM2 9 434
LPP1 1 0
SPG3 3 8
PSP1 6 38
GMC1 24 751
GIN4 11 17
GNP1 7 122
YDR509W 1 0
SMT3 0 0
YDR510C-A 2 1
SDH7 3 4
EMI1 7 282
GRX2 1 0
YDR514C 7 128
SLF1 4 8
EMI2 12 372
GRH1 6 45
EUG1 9 58
FPR2 2 1
URC2 7 16
YDR521W 3 2
SPS2 2 3
SPS1 6 9
AGE1 3 2
YDR524W-C 0 0
YDR524C-B 2 1
YDR524C-A 4 33
API2 6 79
SNA2 5 21
YDR526C 1 0
RBA50 3 6
HLR1 3 33
QCR7 0 0
APA2 9 99
CAB1 4 3
KRE28 0 0
HSP31 7 114
FIT1 1 0
YDR535C 16 439
STL1 9 19
YDR537C 2 1
PAD1 5 4
FDC1 3 5
IRC4 2 1
YDR541C 10 188
PAU10 1 0
YDR543C 5 12
YDR544C 10 27
YRF1-1 32 50
YDR545C-A 2 1
YEL077C 48 462
YEL077W-A 5 18
YEL076C-A 4 3
YEL076C 2 1
YEL075W-A 6 6
YEL075C 1 0
YEL074W 18 1100
YEL073C 9 995
RMD6 7 269
DLD3 12 165
DSF1 6 105
HXT13 16 41
YEL068C 1 0
YEL067C 24 390
HPA3 6 80
SIT1 9 47
AVT2 9 299
CAN1 10 247
NPR2 3 3
CIN8 5 4
PRB1 17 161
SOM1 14 575
HHY1 14 224
PCM1 2 1
YEL057C 13 153
HAT2 2 1
POL5 5 4
RPL12A 1 0
YEL053W-A 1 0
MAK10 4 15
AFG1 9 61
VMA8 0 0
YEL050W-A 1 0
RML2 5 24
PAU2 5 152
TCA17 0 0
FRD1 13 306
GLY1 2 1
YEL045C 13 212
IES6 3 3
YEL043W 19 636
GDA1 10 272
YEF1 18 1555
UTR2 3 2
CYC7 2 1
UTR4 11 115
RAD23 4 73
ANP1 1 0
UTR5 32 1155
YEL034C-A 2 1
HYP2 2 1
MTC7 31 804
MCM3 4 3
YEL032C-A 0 0
SPF1 15 69
YEL030C-A 2 1
ECM10 4 7
BUD16 3 12
YEL028W 2 1
VMA3 0 0
SNU13 0 0
YEL025C 20 960
RIP1 5 46
YEL023C 19 679
GEA2 32 291
URA3 210 10849
YEL020C-B 1 0
TIM9 3 2
YEL020C 13 111
MMS21 4 9
YEL018C-A 1 0
EAF5 6 31
PMP2 0 0
GTT3 10 134
NPP2 17 652
EDC3 15 739
YEL014C 18 198
VAC8 5 12
UBC8 15 320
GLC3 37 977
YEL010W 10 231
YEL009C-A 13 561
GCN4 3 16
YEL008W 51 13164
YEL008C-A 13 216
MIT1 19 442
YEA6 23 932
VAB2 9 120
YEA4 16 194
GIM4 9 120
WBP1 4 3
IRC22 16 316
MNN1 38 2162
NOP16 6 42
PMI40 3 2
FMP52 16 345
YND1 38 730
NUG1 5 26
YER006C-A 12 191
PAC2 9 45
TMA20 8 154
SEC3 19 297
NTF2 0 0
YER010C 7 20
TIR1 8 673
PRE1 0 0
PRP22 10 159
HEM14 9 61
BUD25 32 704
FAA2 25 1216
BIM1 13 179
AFG3 14 40
SPC25 4 5
ISC1 68 3108
SBH2 0 0
GPA2 45 638
RPN3 6 9
SRB4 5 4
PRO3 1 0
YER023C-A 1 0
YAT2 39 1096
GCD11 1 0
CHO1 1 0
GAL83 12 156
MIG3 10 453
SMB1 1 0
CHZ1 0 0
YPT31 3 25
FIR1 10 237
ZRG8 12 198
YER034W 41 2264
EDC2 24 1361
ARB1 1 0
PHM8 11 1555
KRE29 0 0
YER038W-A 5 7
HVG1 10 41
YER039C-A 2 3
GLN3 5 9
YEN1 17 352
MXR1 9 41
SAH1 6 10
ERG28 1 0
MEI4 11 171
ACA1 6 152
SPO73 4 4
YER046W-A 2 1
SAP1 13 373
CAJ1 4 4
ISD11 1 0
TPA1 9 76
RSM18 6 22
JHD1 11 319
HOM3 9 34
PIC2 7 10
YER053C-A 0 0
GIP2 17 2523
HIS1 7 114
FCY2 2 2
RPL34A 0 0
HMF1 1 0
PET117 0 0
PCL6 10 401
FCY21 14 343
FCY22 4 4
CEM1 2 1
GPP2 3 6
THO1 3 10
VHR2 6 27
ICL1 16 2562
RRT13 2 1
YER066C-A 9 46
RGI1 1 0
YER067C-A 0 0
MOT2 4 13
YER068C-A 0 0
ARG5,6 5 5
RNR1 7 6
TDA2 0 0
VTC1 4 9
ALD5 5 33
RPS24A 1 0
YOS1 0 0
PTP3 14 230
YER076C 8 209
YER076W-A 0 0
YER077C 5 102
ICP55 9 39
YER078W-A 4 10
YER079W 6 48
YER079C-A 3 3
AIM9 9 17
SER3 9 62
UTP7 2 3
GET2 1 0
YER084W 5 9
YER084W-A 1 0
YER085C 1 0
ILV1 5 28
AIM10 9 161
YER087C-A 2 9
SBH1 2 1
DOT6 22 582
YER088C-A 17 745
YER088W-B 8 43
PTC2 19 528
TRP2 15 681
YER090C-A 0 0
MET6 6 5
YER091C-A 16 227
IES5 4 57
TSC11 11 184
AIM11 1 0
PUP3 0 0
RAD51 1 0
SHC1 4 3
YER097W 8 113
UBP9 9 110
PRS2 6 547
UBC6 6 37
AST2 2 25
RPS8B 0 0
SSA4 3 3
RTT105 1 0
NUP157 6 69
MAM1 0 0
GLE2 0 0
YER107W-A 3 4
KAP123 5 23
SWI4 6 5
LSM4 0 0
TMN3 8 69
BOI2 12 198
SPR6 7 3262
SLX8 1 0
RPL23B 2 1
SHO1 3 8
AVT6 10 300
YER119C-A 12 98
SCS2 3 6
YER121W 2 2
GLO3 7 137
YCK3 6 11
DSE1 8 104
RSP5 1 0
NSA2 1 0
LCP5 3 2
VFA1 3 2
SAK1 22 149
COM2 7 84
RPS26B 0 0
PMD1 27 863
GLC7 1 0
YER133W-A 0 0
YER134C 0 0
YER135C 3 7
GDI1 4 7
YER137C 3 2
YER137W-A 1 0
YER138W-A 1 0
RTR1 2 1
EMP65 5 10
COX15 2 1
MAG1 3 2
DDI1 12 2839
UBP5 12 453
FTR1 4 4
YER145C-A 5 44
LSM5 2 9
SCC4 13 425
YER147C-A 1 0
SPT15 0 0
YER148W-A 2 3
PEA2 5 179
SPI1 0 0
UBP3 18 219
YER152C 18 176
YER152W-A 3 25
PET122 5 17
OXA1 7 41
BEM2 9 14
YER156C 2 2
COG3 8 9
YER158C 7 16
YER158W-A 0 0
BUR6 0 0
SPT2 4 9
RAD4 5 27
GCG1 11 139
CHD1 10 147
PAB1 3 2
YER165C-A 0 0
DNF1 18 82
BCK2 11 12
CCA1 3 2
RPH1 12 605
ADK2 6 625
RAD3 3 2
BRR2 7 9
YER172C-A 0 0
RAD24 9 106
GRX4 4 18
TMT1 11 44
YER175W-A 2 1
ECM32 26 596
BMH1 2 5
PDA1 2 1
DMC1 12 487
ISC10 3 6
SLO1 3 7
YER181C 3 2
FMP10 2 7
FAU1 2 2
TOG1 8 231
PUG1 5 11
YER186C 4 61
YER187W 1 0
YER188W 5 40
YER188C-A 7 96
YER189W 1 0
YRF1-2 33 288
YER190C-A 1 0
YER190C-B 1 0
YFL068W 1 0
YFL067W 3 2
YFL066C 6 7
YFL065C 3 2
YFL064C 4 4
YFL063W 10 38
COS4 2 7
DDI2 0 0
SNO3 6 14
SNZ3 1 0
THI5 4 7
AGP3 7 164
YFL054C 21 649
DAK2 10 139
YFL052W 11 504
YFL051C 4 66
ALR2 21 439
SWP82 10 136
EMP47 3 2
RGD2 8 27
FMP32 15 492
SEC53 0 0
OTU1 10 188
YFL042C 16 170
YFL041W-A 1 0
FET5 9 90
YFL040W 24 732
ACT1 2 1
YPT1 2 1
TUB2 3 4
RPO41 17 107
MOB2 5 101
RPL22B 6 8
YFL034W 18 1145
RIM15 37 810
YFL032W 7 255
HAC1 3 11
YFL031C-A 0 0
AGX1 7 130
CAK1 2 2
CAF16 8 108
GYP8 20 661
STE2 11 449
BST1 9 247
EPL1 5 7
BUD27 19 961
FRS2 3 3
YFL021C-A 31 370
GAT1 17 98
PAU5 1 0
YFL019C 1 0
LPD1 1 0
SMX2 0 0
GNA1 0 0
MDJ1 27 617
YFL015W-A 5 15
YFL015C 13 554
HSP12 3 2
YFL013W-A 35 1111
IES1 45 2509
YFL012W-A 26 825
YFL012W 4 5
HXT10 21 379
AUA1 3 18
WWM1 10 98
CDC4 3 2
SMC1 3 2
BLM10 82 7962
SEC4 1 0
VTC2 15 402
MSH4 69 1786
SPB4 3 7
DEG1 14 331
LOC1 4 4
NIC96 10 55
YPI1 2 1
RPN11 2 1
SAD1 2 1
YFR006W 27 336
YFH7 22 300
FAR7 5 10
GCN20 22 741
YFR009W-A 0 0
UBP6 15 138
YFR010W-A 4 58
MIC19 12 854
DCV1 24 1384
YFR012W-A 0 0
IOC3 19 299
CMK1 16 411
GSY1 23 447
YFR016C 25 217
IGD1 11 114
YFR018C 86 6705
FAB1 36 988
YFR020W 2 7
ATG18 33 2211
ROG3 33 1149
PES4 19 852
LSB3 13 251
HIS2 26 902
ULI1 23 637
ECO1 0 0
CDC14 3 3
PTR3 7 11
MET10 20 442
SMC2 6 7
RPL2A 0 0
RRT5 9 53
RPL29 9 108
YFR032C-B 8 83
QCR6 9 184
PHO4 75 2891
YFR034W-A 26 429
YFR035C 20 313
CDC26 2 1
YFR036W-A 3 2
RSC8 2 1
IRC5 6 11
OSW7 11 311
SAP155 18 363
ERJ5 6 28
KEG1 0 0
IRC6 8 85
DUG1 16 302
YFR045W 3 6
CNN1 15 341
BNA6 8 931
RMD8 18 256
YMR31 3 16
PRE4 2 1
RET2 17 253
RPN12 3 7
YFR052C-A 2 4
HXK1 9 93
YFR054C 0 0
YFR056C 4 115
IRC7 5 71
YFR057W 1 0
COS12 0 0
YGL262W 0 0
PAU11 1 0
YGL260W 1 0
YPS5 1 0
YGL258W-A 4 38
VEL1 0 0
MNT2 5 57
ADH4 9 58
ZRT1 11 146
FZF1 5 11
HXK2 6 83
RTG2 4 6
HFM1 20 1445
RMR1 1 0
ZIP2 17 236
PDE1 8 96
BRR6 0 0
RAI1 0 0
GUS1 4 3
RTF1 2 1
TAD1 3 3
YGL242C 10 17
KAP114 6 42
DOC1 1 0
YGL239C 0 0
CSE1 3 3
HAP2 5 4
MTO1 25 617
YGL235W 13 124
ADE5,7 13 644
SEC15 2 1
TAN1 5 60
EMC4 1 0
YGL230C 2 4
SAP4 14 183
SHE10 10 521
VID30 12 143
OST5 3 2
MTC3 2 2
VRG4 1 0
SDT1 5 41
COG1 6 19
EDC1 0 0
NIF3 1 0
FRA2 0 0
MDM34 7 16
YGL218W 6 12
YGL217C 0 0
KIP3 6 13
CLG1 5 76
YGL214W 0 0
SKI8 1 0
VAM7 1 0
NCS6 2 1
YPT32 3 3
MIG2 7 370
SIP2 11 396
SPT16 3 2
CHC1 13 22
POX1 10 794
YGL204C 1 0
KEX1 8 31
ARO8 6 80
MCM6 4 3
EMP24 2 1
YGL199C 0 0
YIP4 3 6
MDS3 13 378
DSD1 2 2
GCN1 9 47
YGL194C-A 4 13
HOS2 2 1
YGL193C 2 2
IME4 7 20
COX13 3 8
CDC55 5 6
RPS26A 2 1
YGL188C-A 0 0
YGL188C 8 35
COX4 4 59
TPN1 11 20
YGL185C 7 304
STR3 5 8
MND1 7 285
YGL182C 1 0
GTS1 24 1103
ATG1 5 24
TOS3 7 65
MPT5 12 175
YGL177W 6 125
YGL176C 7 171
SAE2 4 4
BUD13 5 136
XRN1 12 36
NUP49 5 5
ROK1 2 1
SPO74 2 2
SUA5 4 14
HUR1 1 0
PMR1 5 12
CUP2 3 4
YGL165C 5 45
YRB30 7 11
RAD54 5 8
SUT1 2 1
YIP5 5 47
AIM14 3 3
YGL159W 5 4
RCK1 13 53
ARI1 9 17
AMS1 7 10
CDC43 4 3
LYS5 0 0
PEX14 9 18
YGL152C 8 14
NUT1 15 1281
INO80 8 11
YGL149W 3 10
ARO2 3 6
RPL9A 2 1
RRT6 7 333
TIP20 9 120
ROG1 4 23
MRF1 2 1
GPI10 2 1
HUL5 6 8
YGL140C 12 285
FLC3 19 169
YGL138C 3 3
SEC27 5 5
MRM2 3 2
RPL1B 0 0
PCL10 2 2
ITC1 11 331
YGL132W 0 0
SNT2 16 66
CEG1 1 0
RSM23 2 1
CWC23 0 0
SOH1 1 0
SCS3 35 684
MET13 10 61
MON1 5 10
RPS2 0 0
YGL123C-A 0 0
NAB2 3 2
GPG1 9 55
PRP43 3 5
COQ8 7 123
YGL118C 7 180
YGL117W 6 99
CDC20 1 0
SNF4 1 0
YGL114W 11 147
SLD3 2 1
TAF6 0 0
NSA1 3 2
CUE3 7 9
YGL109W 3 4
YGL108C 1 0
RMD9 2 2
MLC1 0 0
ARC1 0 0
VPS73 7 14
RPL28 0 0
YGL102C 0 0
YGL101W 2 10
SEH1 2 1
LSG1 1 0
USE1 0 0
SRM1 6 11
TOS8 5 12
VPS45 2 1
PAN2 15 351
SPC105 5 14
NUP145 4 3
NBP35 3 2
LIF1 3 29
MF(ALPHA)2 4 24
YGL088W 12 557
MMS2 8 27
MAD1 18 622
LCL3 9 632
GUP1 1 0
SCY1 11 325
YGL082W 7 93
YGL081W 5 43
MPC1 4 10
KXD1 6 18
DBP3 0 0
HNM1 8 58
RPL7A 2 1
MPS2 2 2
YGL074C 5 262
HSF1 11 179
YGL072C 6 59
AFT1 10 112
RPB9 2 2
YGL069C 4 7
MNP1 4 7
NPY1 9 177
SGF73 7 21
ALG2 2 1
MRH4 11 176
PUS2 30 1653
YGL063C-A 7 111
PYC1 23 773
DUO1 5 6
YBP2 9 83
PKP2 5 12
RAD6 2 1
GEP7 9 262
SDS23 6 68
OLE1 2 1
ERV14 2 15
PRM8 1 0
YGL052W 2 7
MST27 4 29
TYW3 10 63
TIF4632 10 48
RPT6 0 0
ALG13 1 0
RIM8 8 126
RNA15 3 4
DST1 11 80
YGL042C 3 2
YGL041C-B 5 50
YGL041W-A 3 18
YGL041C 0 0
HEM2 3 2
YGL039W 5 15
OCH1 7 12
PNC1 3 152
YGL036W 17 352
MIG1 5 9
YGL034C 6 40
HOP2 4 198
AGA2 5 24
RPL24A 4 4
RPL30 0 0
CGR1 1 0
SCW11 11 118
CWH41 17 131
TRP5 2 1
PGD1 9 24
YGL024W 8 78
PIB2 8 75
STT3 3 2
ALK1 25 6236
GET1 1 0
CKB1 3 4
JAC1 2 3
ATE1 9 332
KAP122 26 447
YGL015C 4 21
PUF4 18 339
YGL014C-A 2 8
PDR1 24 1331
ERG4 17 248
SCL1 0 0
MPO1 15 123
LEU1 27 243
PMA1 1 0
YGL007C-A 2 4
BRP1 18 1961
YGL006W-A 10 104
PMC1 38 917
COG7 12 205
RPN14 23 479
CDH1 18 305
ERP6 19 308
ERG26 2 1
EFM5 17 276
SWC4 11 116
CUL3 40 1659
PEX31 15 137
TFG2 1 0
PRP18 17 522
ECT1 31 2089
STF2 8 23
SEC9 2 2
NMA2 23 227
YGR011W 3 81
YGR012W 17 516
SNU71 9 60
MSB2 23 653
YGR015C 10 175
YGR016W 8 104
YGR017W 8 15
YGR018C 1 0
UGA1 41 1649
VMA7 1 0
YGR021W 23 194
YGR022C 5 43
MTL1 13 145
THG1 1 0
YGR025W 28 1508
YGR026W 12 231
RPS25A 3 2
MSP1 8 27
ERV1 4 5
POP6 0 0
IMO32 29 1055
NAG1 13 149
GSC2 52 1963
TIM21 4 14
RPL26B 0 0
YGR035C 4 9
YGR035W-A 7 26
CAX4 2 2
ACB1 5 11
ORM1 9 61
YGR039W 5 46
KSS1 10 88
BUD9 10 71
YGR042W 7 35
NQM1 14 101
RME1 0 0
YGR045C 21 2288
TAM41 5 26
TFC4 5 4
UFD1 1 0
SCM4 9 45
YGR050C 9 742
YGR051C 12 810
FMP48 13 459
YGR053C 7 23
YGR054W 6 41
MUP1 5 43
RSC1 4 60
LST7 3 13
PEF1 2 1
SPR3 3 10
ERG25 2 1
ADE6 18 598
COX18 7 125
SPT4 0 0
YGR064W 7 28
VHT1 2 21
YGR066C 9 485
YGR067C 14 822
ART5 46 8088
YGR068W-A 0 0
YGR069W 9 47
ROM1 16 109
ENV11 5 4
UPF3 2 1
YGR073C 2 1
SMD1 0 0
PRP38 0 0
MRPL25 3 8
PEX8 7 64
PAC10 3 4
YGR079W 7 75
TWF1 7 63
SLX9 0 0
TOM20 2 1
GCD2 5 4
MRP13 5 399
RPL11B 0 0
PIL1 1 0
PDC6 17 206
CTT1 13 258
NNF2 8 149
UTP22 7 12
PRP31 6 129
DBF2 3 2
DRN1 5 16
VAS1 10 12
RRP46 0 0
TPC1 12 216
ASK10 25 337
ESP1 3 2
TEL2 2 1
MDR1 18 123
PCP1 5 110
GTF1 3 24
NOP7 0 0
SRB5 3 3
VMA21 0 0
VOA1 3 15
YGR107W 19 760
CLB1 4 16
CLB6 3 3
CLD1 3 2
YGR111W 12 1993
SHY1 0 0
DAM1 3 2
YGR114C 3 31
YGR115C 2 1
SPT6 6 5
YGR117C 4 146
RPS23A 0 0
NUP57 3 2
COG2 1 0
MEP1 17 463
YGR121W-A 16 273
YGR122W 10 165
YGR122C-A 0 0
PPT1 6 7
ASN2 5 14
YGR125W 11 190
YGR126W 12 2210
YGR127W 6 12
UTP8 1 0
SYF2 3 231
YGR130C 7 43
FHN1 1 0
PHB1 2 1
PEX4 0 0
CAF130 8 35
PRE9 5 5
LSB1 5 5
YGR137W 1 0
TPO2 3 2
YGR139W 7 118
CBF2 6 22
VPS62 11 135
BTN2 3 2
SKN1 15 329
THI4 11 309
ENP2 5 41
ECL1 3 22
YGR146C-A 1 0
NAT2 1 0
RPL24B 1 0
YGR149W 4 110
CCM1 4 4
YGR151C 0 0
RSR1 3 4
YGR153W 6 68
GTO1 2 1
CYS4 1 0
PTI1 1 0
CHO2 10 58
MTR3 1 0
NSR1 3 3
YGR160W 0 0
RTS3 10 157
YGR161W-C 1 0
TIF4631 9 205
GTR2 1 0
YGR164W 4 6
MRPS35 3 4
TRS65 5 40
CLC1 1 0
YGR168C 8 792
PUS6 11 285
LSO2 1 0
PSD2 27 617
MSM1 1 0
YIP1 2 1
RBG2 5 40
CBP4 1 0
YGR174W-A 1 0
ERG1 0 0
YGR176W 7 86
ATF2 16 415
PBP1 7 58
OKP1 1 0
RNR4 2 1
TIM13 1 0
YGR182C 1 0
QCR9 4 12
UBR1 21 213
TYS1 1 0
TFG1 1 0
HGH1 1 0
BUB1 6 10
CRH1 5 43
YGR190C 0 0
HIP1 4 3
TDH3 4 4
PDX1 9 121
XKS1 7 199
SKI6 4 4
FYV8 15 401
SNG1 5 7
YPP1 5 7
PMT6 16 219
ELP2 7 157
YGR201C 6 28
PCT1 4 12
YCH1 29 1149
ADE3 19 775
YGR204C-A 1 0
TDA10 3 3
MVB12 4 33
CIR1 1 0
SER2 3 2
TRX2 1 0
YGR210C 7 116
ZPR1 4 3
SLI1 3 2
RTA1 6 76
RPS0A 2 1
RSM27 0 0
GPI1 1 0
CCH1 30 589
CRM1 3 4
YGR219W 4 3
MRPL9 3 2
TOS2 15 1329
PET54 1 0
HSV2 0 0
AZR1 1 0
AMA1 1 0
YGR226C 0 0
DIE2 2 7
YGR228W 1 0
SMI1 1 0
BNS1 5 14
PHB2 4 22
NAS6 6 26
PHO81 18 667
YHB1 4 6
MIC26 9 359
SPG1 0 0
YGR237C 7 12
KEL2 19 1133
PEX21 6 7
PFK1 5 28
YGR240C-A 10 24
YAP1802 14 1048
YGR242W 0 0
MPC3 0 0
LSC2 14 211
SDA1 3 2
BRF1 4 4
CPD1 5 91
SOL4 3 4
MGA1 3 218
YGR250C 5 5
NOP19 1 0
GCN5 2 1
PUP2 2 2
ENO1 7 93
COQ6 8 181
GND2 6 9
MTM1 7 66
RAD2 8 40
YGR259C 1 0
TNA1 4 43
APL6 6 7
BUD32 2 4
SAY1 5 4
MES1 2 2
YGR265W 9 114
YGR266W 9 235
FOL2 0 0
HUA1 8 167
YGR269W 14 353
YTA7 9 10
YGR270C-A 1 0
SLH1 21 434
EFG1 0 0
YGR273C 0 0
TAF1 1 0
RTT102 1 0
RNH70 10 376
CAB4 0 0
CWC22 1 0
SCW4 6 37
PXR1 0 0
YOR1 18 152
BGL2 4 5
YGR283C 7 129
ERV29 8 219
ZUO1 6 15
BIO2 8 29
IMA1 8 35
MAL13 4 5
MAL11 7 15
YGR290W 0 0
YGR291C 3 5
MAL12 3 11
YGR293C 0 0
PAU12 2 1
COS6 3 2
YRF1-3 37 70
YGR296C-A 0 0
YGR296C-B 1 0
YHL050C 18 41
YHL050W-A 4 4
YHL049C 7 6
YHL048C-A 3 4
COS8 8 239
ARN2 15 296
YHL046W-A 2 1
PAU13 3 3
YHL045W 4 3
YHL044W 7 55
ECM34 5 9
YHL042W 17 1774
YHL041W 14 118
ARN1 14 64
EFM1 9 60
CBP2 11 277
YHL037C 19 500
MUP3 17 354
VMR1 25 382
YHL034W-A 4 4
SBP1 4 4
RPL8A 2 1
GUT1 21 246
GOS1 2 1
YHL030W-A 1 0
ECM29 41 1110
OCA5 6 12
WSC4 22 298
RIM101 21 543
YHL026C 27 1325
SNF6 47 1187
RIM4 32 1172
NPR3 26 440
SPO11 10 346
AIM17 22 1400
OPI1 14 246
YHL019W-A 12 218
APM2 23 385
YHL018W 2 1
YHL017W 17 260
DUR3 40 2301
YHL015W-A 6 53
RPS20 0 0
YLF2 21 510
OTU2 9 58
YHL012W 15 110
PRS3 0 0
ETP1 33 1227
YAP3 10 75
YHL008C 21 1130
STE20 30 827
YHL006W-A 14 273
SHU1 65 2210
YHL005C 72 2140
MRP4 22 240
LAG1 27 1015
YHL002C-A 15 1049
HSE1 49 2006
RPL14B 2 3
OSH7 28 714
QCR10 7 98
LEU5 21 396
TCD1 48 5760
NEM1 16 213
GPA1 2 1
TIM10 6 70
STP2 21 455
ERG11 3 3
YHR007C-A 33 901
SOD2 15 308
TDA3 15 481
RPL27A 1 0
DIA4 10 118
VPS29 0 0
ARD1 5 14
SPO13 7 20
MIP6 13 239
YSC84 11 242
YSC83 23 921
ARG4 2 1
DED81 2 2
YHR020W 1 0
RPS27B 2 1
ECM12 7 141
YHR022C 9 28
YHR022C-A 1 0
MYO1 5 43
MAS2 0 0
THR1 3 2
VMA16 4 4
RPN1 5 5
DAP2 5 8
YHR028W-A 12 103
YHI9 5 12
SLT2 8 72
RRM3 13 172
ERC1 22 1063
YHR032W-A 10 43
YHR032C-A 13 67
YHR033W 19 299
PIH1 2 1
NEL1 8 192
BRL1 3 7
PUT2 13 5773
RRF1 6 101
MSC7 8 63
VMA10 0 0
BCD1 1 0
SRB2 5 253
NCP1 4 7
DOG2 9 205
DOG1 9 37
YHR045W 7 64
INM1 1 0
AAP1 6 10
YHK8 14 343
FSH1 5 5
YHR049C-A 12 96
SMF2 11 236
YHR050W-A 3 4
COX6 0 0
CIC1 2 1
YHR052W-A 1 0
CUP1-1 1 0
YHR054C 2 2
YHR054W-A 1 0
CUP1-2 1 0
RSC30 6 429
YHR056W-A 5 407
CPR2 7 47
MED6 4 6
FYV4 0 0
VMA22 1 0
GIC1 4 23
RPP1 0 0
PAN5 1 0
YHR063W-A 6 7
SSZ1 7 14
RRP3 3 2
SSF1 6 13
HTD2 3 115
DYS1 8 8
RRP4 1 0
YHR069C-A 0 0
TRM5 3 2
YHR070C-A 2 1
PCL5 6 105
YHR071C-A 5 133
ERG7 4 93
NOP10 0 0
OSH3 13 82
YHR073W-A 3 2
YHR073C-B 0 0
QNS1 2 1
PPE1 1 0
PTC7 2 2
NMD2 4 26
YHR078W 10 369
IRE1 7 8
SAE3 0 0
YHR080C 17 601
LRP1 2 13
KSP1 15 155
SAM35 2 1
STE12 10 215
IPI1 2 1
NAM8 8 88
YHR086W-A 1 0
RTC3 3 3
RPF1 0 0
GAR1 0 0
YNG2 1 0
MSR1 15 144
HXT4 7 15
AHT1 9 71
HXT1 9 65
YHR095W 12 97
HXT5 3 2
YHR097C 7 41
SFB3 10 84
TRA1 12 20
GEP4 4 37
BIG1 1 0
KIC1 4 3
SBE22 23 620
GRE3 6 66
YPT35 4 21
TRR2 1 0
CDC12 0 0
GGA2 6 10
CTM1 4 4
ERP5 2 15
UBA4 4 3
YHR112C 9 105
APE4 4 27
BZZ1 9 915
DMA1 9 33
COX23 4 6
TOM71 1 0
ORC6 1 0
SET1 5 35
MSH1 10 1070
LSM12 6 34
CIA2 2 1
EPT1 9 126
NDT80 17 609
YHR125W 2 1
ANS1 5 51
YHR127W 4 19
FUR1 2 24
ARP1 1 0
YHR130C 0 0
YHR131C 13 239
YHR131W-A 2 2
ECM14 6 10
IGO2 7 85
NSG1 1 0
WSS1 4 4
YCK1 13 364
SPL2 2 2
ARO9 4 11
YHR137C-A 2 1
YHR138C 7 94
SPS100 9 42
YHR139C-A 4 110
YHR140W 7 677
RPL42B 3 4
CHS7 1 0
DSE2 2 3
RPC10 0 0
DCD1 6 13
YHR145C 1 0
CRP1 1 0
MRPL6 0 0
IMP3 4 7
SKG6 5 7
PEX28 4 13
MTC6 14 85
SPO12 5 12
SPO16 3 13
RTT107 9 33
YSP1 8 24
LIN1 9 33
REC104 3 2
KEL1 5 14
TDA11 7 261
PEX18 2 3
YAP1801 6 12
MPC2 1 0
SOL3 4 18
DNA2 4 3
PRP8 13 17
YHR165W-A 1 0
CDC23 6 6
THP2 5 12
MTG2 9 107
DBP8 1 0
NMD3 0 0
ATG7 5 9
SPC97 8 40
YHR173C 10 360
ENO2 4 4
CTR2 3 2
YHR175W-A 0 0
FMO1 12 1023
YHR177W 2 3
STB5 4 5
OYE2 1 0
YHR180W 1 0
YHR180W-A 4 4
YHR180C-B 0 0
SVP26 1 0
YHR182W 26 22577
YHR182C-A 1 0
GND1 2 1
SSP1 11 154
PFS1 2 1
KOG1 8 9
IKI1 1 0
GPI16 5 6
PTH1 3 6
ERG9 2 1
CTF8 0 0
LNP1 9 153
EGD2 2 1
YHR193C-A 1 0
MDM31 16 49
NVJ1 4 7
UTP9 8 10
RIX1 1 0
AIM18 10 184
AIM46 8 241
NBL1 0 0
RPN10 1 0
PPX1 5 47
YHR202W 8 28
RPS4B 0 0
MNL1 10 25
SCH9 2 1
SKN7 9 30
SET5 10 146
BAT1 6 7
CRG1 3 91
YHR210C 13 609
FLO5 29 1217
YHR212C 1 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 2 1
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 0 0
YHR214C-E 2 5
PHO12 1 0
IMD2 9 296
YHR217C 23 730
YHR218W 17 29
YHR218W-A 1 0
YHR219W 1 0
YHR219C-A 0 0
YIL177C 29 52
YIL177W-A 2 1
PAU14 0 0
VTH1 6 63
IMA3 1 0
