gene_name number_of_transposon_per_gene number_of_read_per_gene
THI74 10 22
LRS4 0 0
DOT1 13 49
APT2 2 1
YDR442W 2 1
SSN2 24 125
YDR444W 12 154
YDR445C 8 193
ECM11 11 172
RPS17B 2 1
ADA2 2 1
UTP6 4 13
RPS18A 0 0
YHP1 3 56
PPN1 6 18
TSA2 5 20
GUK1 1 0
YDR455C 2 1
NHX1 6 67
TOM1 45 656
HEH2 11 198
PFA5 12 71
TFB3 3 2
MFA1 0 0
YDR461C-A 1 0
MRPL28 3 15
STP1 14 232
SPP41 7 19
YDR464C-A 0 0
RMT2 5 28
PKH3 20 614
YDR467C 3 40
TLG1 4 8
SDC1 5 13
UGO1 4 37
RPL27B 3 6
TRS31 1 0
PRP3 2 1
JIP4 17 180
YDR476C 11 65
SNF1 14 97
SNM1 1 0
PEX29 3 3
DIG2 21 222
PHO8 17 227
CWC21 15 350
KRE2 7 14
VPS52 3 26
VPS72 8 28
VPS60 6 36
RIB3 2 2
PAC11 2 1
SLD5 8 14
PKH1 32 313
YDR491C 21 574
IZH1 3 24
MZM1 2 1
RSM28 8 119
VPS3 13 177
PUF6 8 105
ITR1 12 55
SEC20 4 4
LCD1 2 2
RPL37B 1 0
PLM2 9 125
SAM2 4 4
LPP1 1 0
SPG3 1 0
PSP1 4 45
GMC1 10 32
GIN4 11 47
GNP1 10 88
YDR509W 3 2
SMT3 1 0
YDR510C-A 0 0
SDH7 4 31
EMI1 15 223
GRX2 0 0
YDR514C 9 50
SLF1 2 8
EMI2 3 8
GRH1 6 29
EUG1 15 117
FPR2 4 19
URC2 7 41
YDR521W 2 1
SPS2 7 33
SPS1 10 249
AGE1 5 8
YDR524W-C 0 0
YDR524C-B 1 0
YDR524C-A 6 8
API2 8 21
SNA2 13 412
YDR526C 2 1
RBA50 6 26
HLR1 4 24
QCR7 4 16
APA2 23 264
CAB1 2 1
KRE28 0 0
HSP31 9 73
FIT1 2 2
YDR535C 15 176
STL1 7 34
YDR537C 1 0
PAD1 3 48
FDC1 6 21
IRC4 1 0
YDR541C 9 193
PAU10 0 0
YDR543C 11 66
YDR544C 6 9
YRF1-1 14 20
YDR545C-A 0 0
YEL077C 33 449
YEL077W-A 3 17
YEL076C-A 2 1
YEL076C 2 1
YEL075W-A 4 3
YEL075C 1 0
YEL074W 11 80
YEL073C 8 274
RMD6 8 143
DLD3 19 118
DSF1 10 188
HXT13 19 320
YEL068C 3 13
YEL067C 19 406
HPA3 20 350
SIT1 14 242
AVT2 12 247
CAN1 16 179
NPR2 14 59
CIN8 5 20
PRB1 21 330
SOM1 4 8
HHY1 23 684
PCM1 3 2
YEL057C 14 317
HAT2 8 59
POL5 7 28
RPL12A 0 0
YEL053W-A 1 0
MAK10 8 28
AFG1 11 83
VMA8 1 0
YEL050W-A 0 0
RML2 24 274
PAU2 1 0
TCA17 2 1
FRD1 12 385
GLY1 1 0
YEL045C 20 167
IES6 0 0
YEL043W 17 102
GDA1 18 152
YEF1 9 141
UTR2 20 269
CYC7 5 40
UTR4 23 223
RAD23 15 301
ANP1 10 42
UTR5 36 483
YEL034C-A 1 0
HYP2 1 0
MTC7 34 281
MCM3 4 6
YEL032C-A 1 0
SPF1 26 205
YEL030C-A 2 27
ECM10 25 357
BUD16 2 1
YEL028W 3 34
VMA3 0 0
SNU13 0 0
YEL025C 44 538
RIP1 2 12
YEL023C 24 207
GEA2 34 400
URA3 383 17974
YEL020C-B 0 0
TIM9 2 5
YEL020C 36 924
MMS21 9 14
YEL018C-A 1 0
EAF5 4 3
PMP2 3 10
GTT3 19 101
NPP2 33 525
EDC3 28 432
YEL014C 24 170
VAC8 13 79
UBC8 14 134
GLC3 48 850
YEL010W 11 74
YEL009C-A 16 180
GCN4 3 9
YEL008W 63 2045
YEL008C-A 10 376
MIT1 43 687
YEA6 22 176
VAB2 24 443
YEA4 22 278
GIM4 7 61
WBP1 5 10
IRC22 19 352
MNN1 83 1079
NOP16 8 37
PMI40 1 0
FMP52 27 346
YND1 66 2768
NUG1 10 97
YER006C-A 18 148
PAC2 32 656
TMA20 1 0
SEC3 28 414
NTF2 0 0
YER010C 13 93
TIR1 7 38
PRE1 0 0
PRP22 23 188
HEM14 4 4
BUD25 18 207
FAA2 19 103
BIM1 3 43
AFG3 19 310
SPC25 1 0
ISC1 62 1032
SBH2 1 0
GPA2 16 71
RPN3 8 189
SRB4 6 26
PRO3 1 0
YER023C-A 0 0
YAT2 61 1090
GCD11 1 0
CHO1 0 0
GAL83 5 14
MIG3 28 294
SMB1 4 41
CHZ1 1 0
YPT31 8 30
FIR1 21 355
ZRG8 25 380
YER034W 33 517
EDC2 17 388
ARB1 4 5
PHM8 12 60
KRE29 9 31
YER038W-A 7 19
HVG1 11 43
YER039C-A 5 74
GLN3 16 127
YEN1 26 220
MXR1 11 325
SAH1 6 8
ERG28 2 5
MEI4 31 524
ACA1 17 267
SPO73 5 17
YER046W-A 4 3
SAP1 16 185
CAJ1 10 77
ISD11 1 0
TPA1 17 163
RSM18 7 22
JHD1 20 375
HOM3 8 78
PIC2 10 133
YER053C-A 1 0
GIP2 9 106
HIS1 3 2
FCY2 1 0
RPL34A 2 2
HMF1 2 1
PET117 1 0
PCL6 6 51
FCY21 5 58
FCY22 10 405
CEM1 3 2
GPP2 7 53
THO1 8 71
VHR2 13 59
ICL1 26 291
RRT13 2 1
YER066C-A 6 19
RGI1 3 22
YER067C-A 3 22
MOT2 3 3
YER068C-A 5 32
ARG5,6 14 116
RNR1 2 1
TDA2 2 1
VTC1 10 145
ALD5 17 320
RPS24A 0 0
YOS1 1 0
PTP3 26 311
YER076C 9 150
YER076W-A 4 18
YER077C 23 225
ICP55 20 675
YER078W-A 7 14
YER079W 7 72
YER079C-A 2 1
AIM9 13 42
SER3 10 81
UTP7 5 10
GET2 4 4
YER084W 12 234
YER084W-A 0 0
YER085C 0 0
ILV1 5 5
AIM10 15 260
YER087C-A 6 31
SBH1 2 22
DOT6 21 319
YER088C-A 18 114
YER088W-B 6 24
PTC2 16 92
TRP2 7 42
YER090C-A 1 0
MET6 4 16
YER091C-A 16 249
IES5 3 9
TSC11 14 104
AIM11 11 78
PUP3 0 0
RAD51 2 2
SHC1 13 287
YER097W 6 17
UBP9 19 200
PRS2 5 20
UBC6 2 1
AST2 10 288
RPS8B 0 0
SSA4 19 198
RTT105 6 75
NUP157 22 228
MAM1 8 51
GLE2 0 0
YER107W-A 3 7
KAP123 4 7
SWI4 15 83
LSM4 0 0
TMN3 8 41
BOI2 11 122
SPR6 4 64
SLX8 11 162
RPL23B 0 0
SHO1 3 3
AVT6 9 108
YER119C-A 12 71
SCS2 1 0
YER121W 12 280
GLO3 7 15
YCK3 11 50
DSE1 16 159
RSP5 7 19
NSA2 2 1
LCP5 1 0
VFA1 8 25
SAK1 18 78
COM2 27 661
RPS26B 1 0
PMD1 48 1217
GLC7 2 13
YER133W-A 0 0
YER134C 1 0
YER135C 1 0
GDI1 0 0
YER137C 12 47
YER137W-A 8 14
YER138W-A 3 2
RTR1 7 52
EMP65 9 81
COX15 8 40
MAG1 10 59
DDI1 17 440
UBP5 21 296
FTR1 6 26
YER145C-A 7 75
LSM5 1 0
SCC4 6 54
YER147C-A 3 15
SPT15 3 15
YER148W-A 6 31
PEA2 20 192
SPI1 4 20
UBP3 6 24
YER152C 16 165
YER152W-A 5 41
PET122 34 367
OXA1 15 479
BEM2 16 93
YER156C 9 125
COG3 13 200
YER158C 14 139
YER158W-A 0 0
BUR6 0 0
SPT2 6 11
RAD4 12 89
GCG1 11 113
CHD1 32 643
PAB1 1 0
YER165C-A 2 41
DNF1 48 795
BCK2 23 178
CCA1 6 11
RPH1 17 100
ADK2 6 15
RAD3 14 29
BRR2 13 100
YER172C-A 1 0
RAD24 15 94
GRX4 5 17
TMT1 11 117
YER175W-A 2 1
ECM32 51 750
BMH1 5 43
PDA1 11 59
DMC1 21 277
ISC10 5 24
SLO1 3 7
YER181C 0 0
FMP10 3 4
FAU1 4 7
TOG1 11 217
PUG1 6 43
YER186C 5 19
YER187W 2 4
YER188W 4 19
YER188C-A 14 84
YER189W 0 0
YRF1-2 23 101
YER190C-A 1 0
YER190C-B 1 0
YFL068W 2 1
YFL067W 3 12
YFL066C 4 3
YFL065C 1 0
YFL064C 2 1
YFL063W 16 90
COS4 14 198
DDI2 4 4
SNO3 4 3
SNZ3 5 26
THI5 3 2
AGP3 18 247
YFL054C 15 596
DAK2 19 221
YFL052W 20 302
YFL051C 10 34
ALR2 28 355
SWP82 12 77
EMP47 15 59
RGD2 20 180
FMP32 10 92
SEC53 0 0
OTU1 7 55
YFL042C 34 571
YFL041W-A 2 1
FET5 24 382
YFL040W 19 398
ACT1 4 11
YPT1 4 8
TUB2 13 29
RPO41 26 295
MOB2 11 219
RPL22B 9 126
YFL034W 27 276
RIM15 56 805
YFL032W 19 155
HAC1 4 11
YFL031C-A 1 0
AGX1 18 256
CAK1 2 1
CAF16 5 36
GYP8 15 83
STE2 16 338
BST1 19 116
EPL1 10 23
BUD27 29 438
FRS2 8 14
YFL021C-A 32 290
GAT1 17 195
PAU5 3 22
YFL019C 0 0
LPD1 1 0
SMX2 0 0
GNA1 0 0
MDJ1 23 292
YFL015W-A 12 73
YFL015C 25 252
HSP12 12 126
YFL013W-A 42 1333
IES1 44 1218
YFL012W-A 25 635
YFL012W 9 59
HXT10 21 439
AUA1 4 28
WWM1 10 148
CDC4 6 6
SMC1 7 17
BLM10 137 5551
SEC4 2 1
VTC2 40 556
MSH4 110 1616
SPB4 5 7
DEG1 14 34
LOC1 3 10
NIC96 26 671
YPI1 2 1
RPN11 5 17
SAD1 4 4
YFR006W 55 1332
YFH7 42 909
FAR7 1 0
GCN20 35 903
YFR009W-A 4 46
UBP6 18 264
YFR010W-A 4 21
MIC19 6 38
DCV1 22 760
YFR012W-A 0 0
IOC3 38 479
CMK1 25 296
GSY1 46 1099
YFR016C 44 428
IGD1 16 263
YFR018C 82 1726
FAB1 41 461
YFR020W 5 37
ATG18 31 644
ROG3 40 673
PES4 35 972
LSB3 20 406
HIS2 10 42
ULI1 23 393
ECO1 3 2
CDC14 5 19
PTR3 28 261
MET10 21 186
SMC2 9 17
RPL2A 8 20
RRT5 13 119
RPL29 10 62
YFR032C-B 13 197
QCR6 10 121
PHO4 63 676
YFR034W-A 40 1123
YFR035C 25 605
CDC26 5 6
YFR036W-A 4 19
RSC8 4 19
IRC5 21 328
OSW7 17 256
SAP155 17 138
ERJ5 10 345
KEG1 0 0
IRC6 9 74
DUG1 26 545
YFR045W 11 225
CNN1 9 29
BNA6 4 11
RMD8 13 92
YMR31 6 110
PRE4 4 3
RET2 8 51
RPN12 3 16
YFR052C-A 7 46
HXK1 16 218
YFR054C 2 25
YFR056C 16 205
IRC7 8 53
YFR057W 7 24
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 1 0
YPS5 1 0
YGL258W-A 1 0
VEL1 2 3
MNT2 7 54
ADH4 4 4
ZRT1 5 12
FZF1 14 268
HXK2 5 4
RTG2 10 61
HFM1 20 220
RMR1 0 0
ZIP2 18 122
PDE1 7 28
BRR6 0 0
RAI1 4 8
GUS1 6 33
RTF1 4 4
TAD1 5 37
YGL242C 2 1
KAP114 21 202
DOC1 3 3
YGL239C 7 52
CSE1 7 20
HAP2 6 29
MTO1 20 263
YGL235W 4 30
ADE5,7 15 136
SEC15 5 11
TAN1 8 83
EMC4 2 1
YGL230C 2 2
SAP4 23 144
SHE10 11 154
VID30 27 224
OST5 3 2
MTC3 5 22
VRG4 2 2
SDT1 11 271
COG1 4 11
EDC1 0 0
NIF3 3 5
FRA2 4 78
MDM34 3 4
YGL218W 2 1
YGL217C 3 27
KIP3 10 80
CLG1 4 20
YGL214W 2 9
SKI8 7 61
VAM7 1 0
NCS6 3 5
YPT32 8 163
MIG2 8 46
SIP2 24 426
SPT16 10 62
CHC1 23 130
POX1 14 102
YGL204C 3 4
KEX1 24 129
ARO8 7 50
MCM6 17 85
EMP24 16 441
YGL199C 2 3
YIP4 2 3
MDS3 22 233
DSD1 5 32
GCN1 29 144
YGL194C-A 1 0
HOS2 7 23
YGL193C 4 12
IME4 14 121
COX13 2 1
CDC55 10 42
RPS26A 1 0
YGL188C-A 0 0
YGL188C 6 165
COX4 7 44
TPN1 8 60
YGL185C 12 103
STR3 14 130
MND1 5 31
YGL182C 3 62
GTS1 4 76
ATG1 9 24
TOS3 11 58
MPT5 31 153
YGL177W 10 43
YGL176C 6 80
SAE2 8 23
BUD13 9 12
XRN1 21 53
NUP49 5 15
ROK1 3 6
SPO74 3 21
SUA5 6 25
HUR1 0 0
PMR1 4 5
CUP2 2 1
YGL165C 7 11
YRB30 9 21
RAD54 13 80
SUT1 6 38
YIP5 16 202
AIM14 16 124
YGL159W 6 13
RCK1 15 184
ARI1 14 157
AMS1 25 379
CDC43 2 4
LYS5 3 24
PEX14 10 32
YGL152C 10 52
NUT1 8 39
INO80 8 20
YGL149W 6 86
ARO2 7 12
RPL9A 0 0
RRT6 8 43
TIP20 13 64
ROG1 12 25
MRF1 10 79
GPI10 3 8
HUL5 15 98
YGL140C 17 354
FLC3 19 50
YGL138C 14 137
SEC27 12 62
MRM2 11 220
RPL1B 1 0
PCL10 10 86
ITC1 30 948
YGL132W 1 0
SNT2 24 393
CEG1 0 0
RSM23 3 14
CWC23 3 2
SOH1 4 9
SCS3 45 738
MET13 37 1259
MON1 13 82
RPS2 0 0
YGL123C-A 0 0
NAB2 4 39
GPG1 3 118
PRP43 8 33
COQ8 8 83
YGL118C 14 321
YGL117W 9 181
CDC20 6 12
SNF4 1 0
YGL114W 11 42
SLD3 3 6
TAF6 0 0
NSA1 3 8
CUE3 25 157
YGL109W 2 1
YGL108C 1 0
RMD9 6 35
MLC1 0 0
ARC1 8 57
VPS73 6 70
RPL28 4 3
YGL102C 4 3
YGL101W 3 8
SEH1 5 17
LSG1 4 3
USE1 0 0
SRM1 6 40
TOS8 12 86
VPS45 4 26
PAN2 16 132
SPC105 3 14
NUP145 8 49
NBP35 4 3
LIF1 7 46
MF(ALPHA)2 4 22
YGL088W 14 138
MMS2 12 527
MAD1 20 240
LCL3 11 108
GUP1 6 28
SCY1 22 412
YGL082W 9 77
YGL081W 9 99
MPC1 3 5
KXD1 2 8
DBP3 8 28
HNM1 7 34
RPL7A 1 0
MPS2 2 8
YGL074C 9 230
HSF1 14 63
YGL072C 17 115
AFT1 6 23
RPB9 4 15
YGL069C 8 92
MNP1 8 92
NPY1 10 99
SGF73 4 26
ALG2 3 14
MRH4 16 107
PUS2 61 976
YGL063C-A 5 48
PYC1 34 795
DUO1 4 25
YBP2 12 163
PKP2 12 310
RAD6 2 3
GEP7 9 39
SDS23 7 50
OLE1 5 13
ERV14 2 2
PRM8 6 108
YGL052W 4 21
MST27 12 170
TYW3 16 405
TIF4632 10 58
RPT6 3 3
ALG13 2 1
RIM8 11 67
RNA15 2 2
DST1 8 58
YGL042C 3 21
YGL041C-B 13 130
YGL041W-A 8 44
YGL041C 2 1
HEM2 2 1
YGL039W 5 11
OCH1 3 7
PNC1 1 0
YGL036W 22 204
MIG1 13 105
YGL034C 6 43
HOP2 11 149
AGA2 2 1
RPL24A 4 3
RPL30 1 0
CGR1 0 0
SCW11 19 409
CWH41 40 495
TRP5 11 23
PGD1 10 140
YGL024W 8 70
PIB2 23 247
STT3 12 106
ALK1 32 498
GET1 1 0
CKB1 3 3
JAC1 4 10
ATE1 20 109
KAP122 24 215
YGL015C 16 231
PUF4 14 108
YGL014C-A 2 10
PDR1 48 1449
ERG4 5 12
SCL1 4 54
MPO1 8 156
LEU1 10 40
PMA1 1 0
YGL007C-A 0 0
BRP1 31 620
YGL006W-A 15 150
PMC1 44 786
COG7 13 130
RPN14 48 1051
CDH1 7 77
ERP6 15 190
ERG26 1 0
EFM5 35 312
SWC4 11 40
CUL3 45 624
PEX31 12 70
TFG2 3 18
PRP18 19 351
ECT1 19 399
STF2 5 38
SEC9 15 76
NMA2 25 380
YGR011W 3 25
YGR012W 22 313
SNU71 32 230
MSB2 24 363
YGR015C 27 833
YGR016W 26 362
YGR017W 9 136
YGR018C 3 21
UGA1 33 736
VMA7 0 0
YGR021W 27 278
YGR022C 5 81
MTL1 9 136
THG1 1 0
YGR025W 16 333
YGR026W 15 208
RPS25A 5 46
MSP1 9 326
ERV1 2 1
POP6 0 0
IMO32 59 739
NAG1 33 365
GSC2 73 1087
TIM21 5 6
RPL26B 6 7
YGR035C 1 0
YGR035W-A 16 146
CAX4 5 25
ACB1 1 0
ORM1 9 136
YGR039W 6 42
KSS1 14 344
BUD9 23 240
YGR042W 6 25
NQM1 16 142
RME1 4 33
YGR045C 24 314
TAM41 0 0
TFC4 7 18
UFD1 4 24
SCM4 11 87
YGR050C 11 69
YGR051C 6 80
FMP48 11 137
YGR053C 7 264
YGR054W 16 294
MUP1 16 133
RSC1 23 167
LST7 2 4
PEF1 4 64
SPR3 8 47
ERG25 1 0
ADE6 27 496
COX18 2 4
SPT4 0 0
YGR064W 5 12
VHT1 3 2
YGR066C 6 144
YGR067C 21 225
ART5 51 1026
YGR068W-A 0 0
YGR069W 15 133
ROM1 32 268
ENV11 12 115
UPF3 2 2
YGR073C 0 0
SMD1 0 0
PRP38 0 0
MRPL25 5 41
PEX8 11 41
PAC10 6 48
YGR079W 8 171
TWF1 13 129
SLX9 6 90
TOM20 0 0
GCD2 8 24
MRP13 14 224
RPL11B 0 0
PIL1 4 12
PDC6 51 688
CTT1 0 0
NNF2 6 40
UTP22 10 19
PRP31 0 0
DBF2 4 17
DRN1 14 167
VAS1 12 68
RRP46 3 4
TPC1 9 199
ASK10 24 524
ESP1 1 0
TEL2 7 42
MDR1 20 130
PCP1 4 10
GTF1 2 2
NOP7 6 7
SRB5 5 9
VMA21 0 0
VOA1 8 142
YGR107W 12 228
CLB1 4 13
CLB6 6 9
CLD1 6 175
YGR111W 8 264
SHY1 6 59
DAM1 8 37
YGR114C 6 42
YGR115C 0 0
SPT6 12 44
YGR117C 1 0
RPS23A 1 0
NUP57 15 43
COG2 0 0
MEP1 24 229
YGR121W-A 8 81
YGR122W 12 48
YGR122C-A 0 0
PPT1 6 10
ASN2 13 231
YGR125W 20 109
YGR126W 1 0
YGR127W 13 263
UTP8 1 0
SYF2 3 3
YGR130C 15 77
FHN1 7 153
PHB1 4 8
PEX4 5 12
CAF130 20 370
PRE9 3 7
LSB1 4 25
YGR137W 2 3
TPO2 7 42
YGR139W 0 0
CBF2 6 15
VPS62 5 32
BTN2 5 44
SKN1 10 61
THI4 14 213
ENP2 3 5
ECL1 9 47
YGR146C-A 10 192
NAT2 6 23
RPL24B 6 41
YGR149W 7 230
CCM1 6 34
YGR151C 4 7
RSR1 9 24
YGR153W 5 7
GTO1 8 105
CYS4 2 1
PTI1 5 10
CHO2 3 8
MTR3 1 0
NSR1 5 86
YGR160W 0 0
RTS3 5 14
YGR161W-C 5 74
TIF4631 4 6
GTR2 0 0
YGR164W 6 48
MRPS35 7 64
TRS65 4 8
CLC1 7 15
YGR168C 9 78
PUS6 15 291
LSO2 1 0
PSD2 3 7
MSM1 12 60
YIP1 0 0
RBG2 6 42
CBP4 7 19
YGR174W-A 3 8
ERG1 0 0
YGR176W 13 370
ATF2 25 671
PBP1 16 317
OKP1 9 38
RNR4 2 1
TIM13 6 21
YGR182C 9 26
QCR9 1 0
UBR1 18 132
TYS1 2 1
TFG1 5 15
HGH1 3 3
BUB1 6 15
CRH1 11 25
YGR190C 1 0
HIP1 11 85
TDH3 4 3
PDX1 3 2
XKS1 7 39
SKI6 2 2
FYV8 14 162
SNG1 13 61
YPP1 7 21
PMT6 20 281
ELP2 10 41
YGR201C 19 334
PCT1 5 5
YCH1 26 220
ADE3 6 63
YGR204C-A 0 0
TDA10 5 24
MVB12 2 2
CIR1 2 2
SER2 2 1
TRX2 0 0
YGR210C 15 169
ZPR1 7 27
SLI1 7 41
RTA1 10 74
RPS0A 0 0
RSM27 11 57
GPI1 5 7
CCH1 34 421
CRM1 3 5
YGR219W 7 129
MRPL9 14 343
TOS2 11 196
PET54 10 37
HSV2 17 255
AZR1 12 100
AMA1 3 22
YGR226C 0 0
DIE2 4 9
YGR228W 0 0
SMI1 8 31
BNS1 10 170
PHB2 1 0
NAS6 6 204
PHO81 15 80
YHB1 5 61
MIC26 17 370
SPG1 3 28
YGR237C 17 672
KEL2 13 122
PEX21 12 91
PFK1 2 1
YGR240C-A 14 204
YAP1802 16 97
YGR242W 2 1
MPC3 1 0
LSC2 25 373
SDA1 7 6
BRF1 7 18
CPD1 4 8
SOL4 5 23
MGA1 2 4
YGR250C 7 83
NOP19 5 30
GCN5 2 3
PUP2 5 26
ENO1 9 23
COQ6 20 206
GND2 17 108
MTM1 4 19
RAD2 22 136
YGR259C 3 40
TNA1 8 143
APL6 18 80
BUD32 3 2
SAY1 17 132
MES1 4 10
YGR265W 9 389
YGR266W 14 332
FOL2 0 0
HUA1 14 129
YGR269W 17 260
YTA7 14 53
YGR270C-A 0 0
SLH1 29 227
EFG1 0 0
YGR273C 1 0
TAF1 4 10
RTT102 2 2
RNH70 7 19
CAB4 2 1
CWC22 5 5
SCW4 2 5
PXR1 0 0
YOR1 31 356
BGL2 4 11
YGR283C 4 10
ERV29 8 140
ZUO1 5 11
BIO2 13 42
IMA1 9 36
MAL13 10 113
MAL11 4 7
YGR290W 1 0
YGR291C 10 216
MAL12 6 21
YGR293C 0 0
PAU12 0 0
COS6 8 69
YRF1-3 11 17
YGR296C-A 0 0
YGR296C-B 0 0
YHL050C 14 38
YHL050W-A 1 0
YHL049C 2 1
YHL048C-A 2 1
COS8 14 133
ARN2 22 698
YHL046W-A 11 122
PAU13 3 7
YHL045W 12 162
YHL044W 9 32
ECM34 4 50
YHL042W 16 192
YHL041W 16 178
ARN1 24 249
EFM1 20 138
CBP2 28 547
YHL037C 18 188
MUP3 27 280
VMR1 44 909
YHL034W-A 3 6
SBP1 3 6
RPL8A 0 0
GUT1 21 209
GOS1 8 36
YHL030W-A 5 32
ECM29 57 1100
OCA5 15 49
WSC4 25 434
RIM101 32 716
YHL026C 28 500
SNF6 46 821
RIM4 33 374
NPR3 16 65
SPO11 23 299
AIM17 25 471
OPI1 10 260
YHL019W-A 6 37
APM2 15 369
YHL018W 7 43
YHL017W 25 355
DUR3 28 394
YHL015W-A 1 0
RPS20 0 0
YLF2 24 341
OTU2 8 49
YHL012W 28 378
PRS3 2 3
ETP1 38 565
YAP3 11 219
YHL008C 24 265
STE20 43 519
YHL006W-A 18 138
SHU1 87 1958
YHL005C 76 1367
MRP4 48 583
LAG1 34 577
YHL002C-A 23 327
HSE1 56 1462
RPL14B 14 152
OSH7 44 826
QCR10 6 100
LEU5 2 1
TCD1 35 520
NEM1 17 60
GPA1 51 728
TIM10 3 4
STP2 36 706
ERG11 10 43
YHR007C-A 47 1348
SOD2 18 58
TDA3 35 1064
RPL27A 0 0
DIA4 18 312
VPS29 0 0
ARD1 6 37
SPO13 3 19
MIP6 24 215
YSC84 10 112
YSC83 8 86
ARG4 3 2
DED81 4 3
YHR020W 6 7
RPS27B 3 3
ECM12 8 157
YHR022C 15 219
YHR022C-A 1 0
MYO1 16 82
MAS2 3 8
THR1 4 15
VMA16 1 0
RPN1 5 6
DAP2 13 112
YHR028W-A 10 268
YHI9 6 52
SLT2 6 135
RRM3 12 75
ERC1 46 573
YHR032W-A 2 10
YHR032C-A 2 5
YHR033W 40 685
PIH1 11 39
NEL1 26 606
BRL1 7 34
PUT2 14 114
RRF1 5 5
MSC7 14 107
VMA10 1 0
BCD1 11 239
SRB2 5 6
NCP1 2 1
DOG2 9 40
DOG1 9 59
YHR045W 13 167
INM1 10 121
AAP1 22 275
YHK8 23 467
FSH1 6 45
YHR049C-A 13 75
SMF2 26 470
YHR050W-A 7 23
COX6 4 7
CIC1 1 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 8 14
YHR054W-A 0 0
CUP1-2 0 0
RSC30 10 40
YHR056W-A 3 11
CPR2 8 17
MED6 6 15
FYV4 1 0
VMA22 2 1
GIC1 13 249
RPP1 0 0
PAN5 5 17
YHR063W-A 3 14
SSZ1 8 38
RRP3 5 47
SSF1 7 76
HTD2 1 0
DYS1 5 10
RRP4 2 1
YHR069C-A 0 0
TRM5 4 4
YHR070C-A 7 69
PCL5 17 469
YHR071C-A 2 8
ERG7 0 0
NOP10 0 0
OSH3 20 170
YHR073W-A 3 11
YHR073C-B 1 0
QNS1 4 4
PPE1 11 72
PTC7 7 70
NMD2 6 30
YHR078W 11 250
IRE1 17 50
SAE3 0 0
YHR080C 33 446
LRP1 5 103
KSP1 18 167
SAM35 7 44
STE12 11 116
IPI1 2 1
NAM8 13 122
YHR086W-A 6 28
RTC3 8 81
RPF1 0 0
GAR1 0 0
YNG2 0 0
MSR1 17 413
HXT4 12 83
AHT1 7 55
HXT1 10 222
YHR095W 5 19
HXT5 14 244
YHR097C 24 469
SFB3 3 19
TRA1 32 160
GEP4 0 0
BIG1 1 0
KIC1 8 31
SBE22 17 228
GRE3 6 158
YPT35 1 0
TRR2 5 12
CDC12 1 0
GGA2 10 33
CTM1 16 141
ERP5 5 64
UBA4 5 13
YHR112C 13 353
APE4 12 211
BZZ1 13 113
DMA1 9 52
COX23 11 105
TOM71 16 165
ORC6 3 5
SET1 12 37
MSH1 11 135
LSM12 8 125
CIA2 1 0
EPT1 5 9
NDT80 18 150
YHR125W 0 0
ANS1 10 48
YHR127W 7 200
FUR1 7 146
ARP1 1 0
YHR130C 1 0
YHR131C 17 319
YHR131W-A 4 15
ECM14 12 92
IGO2 8 33
NSG1 4 66
WSS1 6 28
YCK1 21 377
SPL2 2 2
ARO9 6 45
YHR137C-A 5 17
YHR138C 2 1
SPS100 1 0
YHR139C-A 6 74
YHR140W 12 136
RPL42B 1 0
CHS7 7 18
DSE2 4 15
RPC10 0 0
DCD1 6 105
YHR145C 2 1
CRP1 3 4
MRPL6 1 0
IMP3 4 15
SKG6 14 72
PEX28 6 49
MTC6 6 18
SPO12 6 29
SPO16 5 15
RTT107 20 119
YSP1 22 544
LIN1 18 147
REC104 3 12
KEL1 14 159
TDA11 17 232
PEX18 7 97
YAP1801 10 122
MPC2 1 0
SOL3 4 29
DNA2 7 19
PRP8 13 104
YHR165W-A 0 0
CDC23 9 113
THP2 7 12
MTG2 13 122
DBP8 2 2
NMD3 5 12
ATG7 10 36
SPC97 15 191
YHR173C 13 304
ENO2 10 40
CTR2 5 42
YHR175W-A 0 0
FMO1 15 172
YHR177W 24 359
STB5 5 9
OYE2 5 4
YHR180W 9 196
YHR180W-A 3 9
YHR180C-B 1 0
SVP26 2 1
YHR182W 33 634
YHR182C-A 1 0
GND1 4 12
SSP1 15 319
PFS1 4 16
KOG1 13 62
IKI1 4 30
GPI16 0 0
PTH1 8 77
ERG9 7 22
CTF8 0 0
LNP1 4 9
EGD2 4 13
YHR193C-A 0 0
MDM31 5 13
NVJ1 7 137
UTP9 11 77
RIX1 2 1
AIM18 13 190
AIM46 15 107
NBL1 0 0
RPN10 5 6
PPX1 2 63
YHR202W 15 300
RPS4B 0 0
MNL1 22 344
SCH9 7 10
SKN7 4 16
SET5 12 41
BAT1 2 1
CRG1 5 24
YHR210C 8 180
FLO5 25 327
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 8 65
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 0 0
YHR214C-E 4 39
PHO12 3 29
IMD2 18 245
YHR217C 8 81
YHR218W 5 4
YHR218W-A 1 0
YHR219W 4 3
YHR219C-A 1 0
YIL177C 19 23
YIL177W-A 0 0
PAU14 0 0
VTH1 8 50
IMA3 2 1
YIL171W-A 1 0
