gene_name number_of_transposon_per_gene number_of_read_per_gene
APT2 1 0
YDR442W 5 154
SSN2 16 515
YDR444W 13 747
YDR445C 9 485
ECM11 3 2
RPS17B 1 0
ADA2 0 0
UTP6 0 0
RPS18A 0 0
YHP1 3 4
PPN1 13 435
TSA2 14 1116
GUK1 0 0
YDR455C 2 67
NHX1 5 104
TOM1 23 367
HEH2 2 62
PFA5 3 122
TFB3 0 0
MFA1 0 0
YDR461C-A 3 4
MRPL28 1 0
STP1 3 3
SPP41 1 0
YDR464C-A 0 0
RMT2 5 163
PKH3 10 281
YDR467C 4 139
TLG1 0 0
SDC1 3 5
UGO1 6 20
RPL27B 2 12
TRS31 2 1
PRP3 5 4
JIP4 9 357
YDR476C 21 1003
SNF1 2 1
SNM1 0 0
PEX29 3 8
DIG2 4 3
PHO8 12 101
CWC21 7 67
KRE2 1 0
VPS52 0 0
VPS72 9 31
VPS60 3 31
RIB3 0 0
PAC11 9 44
SLD5 0 0
PKH1 25 600
YDR491C 18 271
IZH1 1 0
MZM1 0 0
RSM28 7 101
VPS3 1 0
PUF6 7 104
ITR1 6 104
SEC20 3 3
LCD1 1 0
RPL37B 0 0
PLM2 8 82
SAM2 9 87
LPP1 5 84
SPG3 2 1
PSP1 10 92
GMC1 29 2595
GIN4 6 17
GNP1 9 224
YDR509W 2 5
SMT3 0 0
YDR510C-A 0 0
SDH7 1 0
EMI1 6 88
GRX2 3 14
YDR514C 8 166
SLF1 2 1
EMI2 1 0
GRH1 1 0
EUG1 12 323
FPR2 5 69
URC2 6 24
YDR521W 1 0
SPS2 2 1
SPS1 7 142
AGE1 6 42
YDR524W-C 0 0
YDR524C-B 0 0
YDR524C-A 2 2
API2 6 7
SNA2 7 35
YDR526C 0 0
RBA50 1 0
HLR1 4 37
QCR7 0 0
APA2 1 0
CAB1 1 0
KRE28 0 0
HSP31 4 6
FIT1 3 14
YDR535C 7 33
STL1 11 311
YDR537C 1 0
PAD1 3 32
FDC1 5 75
IRC4 0 0
YDR541C 8 46
PAU10 1 0
YDR543C 8 22
YDR544C 7 7
YRF1-1 24 29
YDR545C-A 1 0
YEL077C 30 440
YEL077W-A 1 0
YEL076C-A 5 4
YEL076C 5 4
YEL075W-A 5 4
YEL075C 1 0
YEL074W 13 118
YEL073C 1 0
RMD6 7 54
DLD3 7 87
DSF1 3 11
HXT13 14 234
YEL068C 1 0
YEL067C 13 160
HPA3 1 0
SIT1 11 323
AVT2 10 876
CAN1 9 28
NPR2 7 95
CIN8 9 16
PRB1 22 993
SOM1 8 150
HHY1 28 2717
PCM1 0 0
YEL057C 4 43
HAT2 6 55
POL5 1 0
RPL12A 0 0
YEL053W-A 0 0
MAK10 3 10
AFG1 21 1411
VMA8 1 0
YEL050W-A 1 0
RML2 4 14
PAU2 4 12
TCA17 2 1
FRD1 8 69
GLY1 1 0
YEL045C 12 224
IES6 3 12
YEL043W 5 33
GDA1 4 3
YEF1 3 5
UTR2 13 57
CYC7 5 72
UTR4 7 51
RAD23 5 106
ANP1 8 88
UTR5 22 563
YEL034C-A 0 0
HYP2 0 0
MTC7 13 335
MCM3 1 0
YEL032C-A 1 0
SPF1 13 574
YEL030C-A 0 0
ECM10 2 2
BUD16 0 0
YEL028W 3 2
VMA3 1 0
SNU13 0 0
YEL025C 13 312
RIP1 2 4
YEL023C 18 550
GEA2 15 306
URA3 205 16693
YEL020C-B 1 0
TIM9 3 2
YEL020C 12 223
MMS21 2 2
YEL018C-A 6 10
EAF5 16 117
PMP2 3 3
GTT3 10 148
NPP2 13 718
EDC3 12 159
YEL014C 17 297
VAC8 6 6
UBC8 14 527
GLC3 20 288
YEL010W 10 82
YEL009C-A 14 332
GCN4 2 2
YEL008W 48 2854
YEL008C-A 11 419
MIT1 19 1258
YEA6 13 325
VAB2 15 775
YEA4 15 527
GIM4 11 35
WBP1 0 0
IRC22 22 897
MNN1 25 457
NOP16 3 2
PMI40 0 0
FMP52 22 476
YND1 33 1351
NUG1 5 43
YER006C-A 4 40
PAC2 12 318
TMA20 12 176
SEC3 12 331
NTF2 0 0
YER010C 6 23
TIR1 5 12
PRE1 2 2
PRP22 7 91
HEM14 4 13
BUD25 13 198
FAA2 9 150
BIM1 8 43
AFG3 13 258
SPC25 3 14
ISC1 28 564
SBH2 2 2
GPA2 79 1367
RPN3 2 1
SRB4 1 0
PRO3 1 0
YER023C-A 0 0
YAT2 29 684
GCD11 1 0
CHO1 1 0
GAL83 7 25
MIG3 16 184
SMB1 3 4
CHZ1 2 14
YPT31 1 0
FIR1 11 471
ZRG8 11 271
YER034W 33 2034
EDC2 31 1961
ARB1 0 0
PHM8 7 14
KRE29 1 0
YER038W-A 0 0
HVG1 3 5
YER039C-A 0 0
GLN3 10 322
YEN1 13 367
MXR1 5 217
SAH1 1 0
ERG28 3 2
MEI4 12 293
ACA1 16 1087
SPO73 5 79
YER046W-A 7 166
SAP1 15 1503
CAJ1 6 51
ISD11 1 0
TPA1 5 39
RSM18 0 0
JHD1 13 57
HOM3 4 4
PIC2 8 72
YER053C-A 0 0
GIP2 6 96
HIS1 7 17
FCY2 3 3
RPL34A 1 0
HMF1 1 0
PET117 3 110
PCL6 7 99
FCY21 6 66
FCY22 6 18
CEM1 5 14
GPP2 7 157
THO1 5 141
VHR2 4 42
ICL1 12 275
RRT13 3 9
YER066C-A 2 8
RGI1 1 0
YER067C-A 0 0
MOT2 7 56
YER068C-A 1 0
ARG5,6 3 2
RNR1 3 5
TDA2 0 0
VTC1 7 14
ALD5 8 69
RPS24A 0 0
YOS1 0 0
PTP3 15 209
YER076C 7 27
YER076W-A 1 0
YER077C 8 163
ICP55 10 43
YER078W-A 6 23
YER079W 4 5
YER079C-A 0 0
AIM9 11 236
SER3 11 37
UTP7 1 0
GET2 6 58
YER084W 7 160
YER084W-A 2 2
YER085C 2 2
ILV1 4 12
AIM10 4 3
YER087C-A 0 0
SBH1 0 0
DOT6 17 889
YER088C-A 18 216
YER088W-B 7 250
PTC2 16 464
TRP2 16 236
YER090C-A 0 0
MET6 8 16
YER091C-A 18 880
IES5 4 15
TSC11 8 37
AIM11 4 158
PUP3 0 0
RAD51 3 2
SHC1 6 80
YER097W 5 44
UBP9 6 57
PRS2 8 174
UBC6 2 1
AST2 10 27
RPS8B 3 17
SSA4 6 55
RTT105 2 1
NUP157 16 438
MAM1 2 3
GLE2 1 0
YER107W-A 3 4
KAP123 4 7
SWI4 6 14
LSM4 1 0
TMN3 7 55
BOI2 10 99
SPR6 3 2
SLX8 4 23
RPL23B 0 0
SHO1 4 14
AVT6 8 71
YER119C-A 2 5
SCS2 1 0
YER121W 4 45
GLO3 6 271
YCK3 4 8
DSE1 9 77
RSP5 2 1
NSA2 2 2
LCP5 4 7
VFA1 5 55
SAK1 14 204
COM2 5 183
RPS26B 1 0
PMD1 33 460
GLC7 3 4
YER133W-A 0 0
YER134C 0 0
YER135C 0 0
GDI1 1 0
YER137C 6 112
YER137W-A 1 0
YER138W-A 1 0
RTR1 2 1
EMP65 12 249
COX15 9 27
MAG1 0 0
DDI1 10 22
UBP5 14 167
FTR1 0 0
YER145C-A 3 29
LSM5 1 0
SCC4 11 203
YER147C-A 0 0
SPT15 0 0
YER148W-A 2 1
PEA2 6 17
SPI1 1 0
UBP3 7 348
YER152C 8 27
YER152W-A 1 0
PET122 14 112
OXA1 3 3
BEM2 13 41
YER156C 7 7
COG3 12 33
YER158C 7 11
YER158W-A 1 0
BUR6 1 0
SPT2 2 3
RAD4 6 61
GCG1 8 27
CHD1 18 962
PAB1 2 1
YER165C-A 3 6
DNF1 18 283
BCK2 7 11
CCA1 0 0
RPH1 11 103
ADK2 3 7
RAD3 3 4
BRR2 6 5
YER172C-A 0 0
RAD24 15 751
GRX4 5 60
TMT1 7 161
YER175W-A 0 0
ECM32 37 1419
BMH1 6 25
PDA1 0 0
DMC1 11 368
ISC10 3 28
SLO1 0 0
YER181C 1 0
FMP10 2 1
FAU1 5 57
TOG1 9 75
PUG1 4 14
YER186C 10 201
YER187W 4 28
YER188W 7 32
YER188C-A 11 135
YER189W 0 0
YRF1-2 25 121
YER190C-A 1 0
YER190C-B 1 0
YFL068W 0 0
YFL067W 1 0
YFL066C 5 5
YFL065C 3 5
YFL064C 1 0
YFL063W 8 17
COS4 4 76
DDI2 5 137
SNO3 4 18
SNZ3 2 1
THI5 3 2
AGP3 7 93
YFL054C 18 983
DAK2 11 363
YFL052W 3 6
YFL051C 3 45
ALR2 13 104
SWP82 17 719
EMP47 4 58
RGD2 4 6
FMP32 1 0
SEC53 0 0
OTU1 4 85
YFL042C 18 476
YFL041W-A 0 0
FET5 14 465
YFL040W 18 499
ACT1 0 0
YPT1 1 0
TUB2 2 1
RPO41 11 59
MOB2 5 73
RPL22B 2 1
YFL034W 20 1190
RIM15 19 216
YFL032W 8 92
HAC1 0 0
YFL031C-A 0 0
AGX1 19 2439
CAK1 1 0
CAF16 8 196
GYP8 10 65
STE2 15 200
BST1 13 233
EPL1 7 16
BUD27 18 285
FRS2 1 0
YFL021C-A 42 846
GAT1 20 90
PAU5 1 0
YFL019C 0 0
LPD1 5 61
SMX2 0 0
GNA1 0 0
MDJ1 17 178
YFL015W-A 8 37
YFL015C 23 374
HSP12 12 178
YFL013W-A 41 879
IES1 46 725
YFL012W-A 24 1049
YFL012W 5 29
HXT10 8 131
AUA1 4 43
WWM1 11 255
CDC4 7 9
SMC1 0 0
BLM10 66 2446
SEC4 0 0
VTC2 25 506
MSH4 54 1547
SPB4 4 11
DEG1 16 195
LOC1 2 1
NIC96 11 84
YPI1 3 2
RPN11 2 1
SAD1 3 3
YFR006W 34 1329
YFH7 20 1579
FAR7 9 125
GCN20 31 988
YFR009W-A 1 0
UBP6 7 18
YFR010W-A 1 0
MIC19 9 146
DCV1 14 334
YFR012W-A 1 0
IOC3 26 637
CMK1 10 259
GSY1 35 1495
YFR016C 29 642
IGD1 9 229
YFR018C 79 6953
FAB1 22 182
YFR020W 3 3
ATG18 15 303
ROG3 23 1477
PES4 13 155
LSB3 5 60
HIS2 18 278
ULI1 14 262
ECO1 1 0
CDC14 3 2
PTR3 2 1
MET10 16 554
SMC2 5 66
RPL2A 3 11
RRT5 16 384
RPL29 4 35
YFR032C-B 10 245
QCR6 9 240
PHO4 51 1425
YFR034W-A 21 408
YFR035C 21 376
CDC26 1 0
YFR036W-A 1 0
RSC8 1 0
IRC5 13 347
OSW7 0 0
SAP155 10 44
ERJ5 3 9
KEG1 1 0
IRC6 1 0
DUG1 12 247
YFR045W 13 462
CNN1 3 2
BNA6 10 205
RMD8 6 32
YMR31 3 5
PRE4 2 4
RET2 15 214
RPN12 0 0
YFR052C-A 1 0
HXK1 13 124
YFR054C 0 0
YFR056C 7 231
IRC7 11 131
YFR057W 1 0
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 1 0
YPS5 2 1
YGL258W-A 2 9
VEL1 1 0
MNT2 5 70
ADH4 2 2
ZRT1 3 17
FZF1 22 683
HXK2 11 313
RTG2 3 4
HFM1 6 9
RMR1 2 2
ZIP2 20 1444
PDE1 7 29
BRR6 0 0
RAI1 1 0
GUS1 1 0
RTF1 4 12
TAD1 0 0
YGL242C 0 0
KAP114 10 187
DOC1 0 0
YGL239C 2 1
CSE1 3 7
HAP2 11 27
MTO1 10 90
YGL235W 0 0
ADE5,7 13 340
SEC15 1 0
TAN1 4 5
EMC4 3 12
YGL230C 0 0
SAP4 4 15
SHE10 9 60
VID30 4 16
OST5 2 8
MTC3 1 0
VRG4 2 2
SDT1 4 23
COG1 1 0
EDC1 3 3
NIF3 3 5
FRA2 1 0
MDM34 5 17
YGL218W 0 0
YGL217C 1 0
KIP3 10 221
CLG1 1 0
YGL214W 5 6
SKI8 9 162
VAM7 0 0
NCS6 0 0
YPT32 2 3
MIG2 8 39
SIP2 8 9
SPT16 4 25
CHC1 4 3
POX1 14 589
YGL204C 4 9
KEX1 7 46
ARO8 6 79
MCM6 7 6
EMP24 3 2
YGL199C 3 12
YIP4 3 12
MDS3 15 102
DSD1 4 185
GCN1 20 260
YGL194C-A 1 0
HOS2 4 7
YGL193C 2 4
IME4 6 53
COX13 4 9
CDC55 4 5
RPS26A 0 0
YGL188C-A 0 0
YGL188C 12 238
COX4 3 3
TPN1 3 4
YGL185C 3 37
STR3 2 1
MND1 11 238
YGL182C 7 105
GTS1 8 33
ATG1 2 1
TOS3 5 56
MPT5 10 138
YGL177W 6 59
YGL176C 3 7
SAE2 1 0
BUD13 5 84
XRN1 17 36
NUP49 5 5
ROK1 1 0
SPO74 2 1
SUA5 4 9
HUR1 3 5
PMR1 2 1
CUP2 6 39
YGL165C 10 155
YRB30 10 37
RAD54 1 0
SUT1 5 87
YIP5 0 0
AIM14 3 3
YGL159W 4 14
RCK1 7 99
ARI1 6 21
AMS1 23 463
CDC43 3 2
LYS5 4 10
PEX14 4 13
YGL152C 7 195
NUT1 8 205
INO80 5 24
YGL149W 5 71
ARO2 5 4
RPL9A 1 0
RRT6 5 44
TIP20 4 3
ROG1 3 2
MRF1 5 10
GPI10 1 0
HUL5 6 31
YGL140C 17 374
FLC3 3 4
YGL138C 6 12
SEC27 3 2
MRM2 6 20
RPL1B 0 0
PCL10 10 240
ITC1 8 106
YGL132W 0 0
SNT2 9 142
CEG1 0 0
RSM23 0 0
CWC23 2 1
SOH1 4 7
SCS3 27 320
MET13 3 6
MON1 8 127
RPS2 0 0
YGL123C-A 0 0
NAB2 1 0
GPG1 4 4
PRP43 5 5
COQ8 5 25
YGL118C 12 461
YGL117W 5 36
CDC20 1 0
SNF4 3 5
YGL114W 5 97
SLD3 3 3
TAF6 0 0
NSA1 3 3
CUE3 5 18
YGL109W 8 1269
YGL108C 7 53
RMD9 0 0
MLC1 0 0
ARC1 0 0
VPS73 4 11
RPL28 0 0
YGL102C 0 0
YGL101W 0 0
SEH1 1 0
LSG1 2 6
USE1 0 0
SRM1 3 3
TOS8 3 21
VPS45 0 0
PAN2 16 750
SPC105 2 2
NUP145 2 1
NBP35 1 0
LIF1 6 42
MF(ALPHA)2 2 3
YGL088W 7 165
MMS2 5 212
MAD1 10 474
LCL3 2 2
GUP1 2 3
SCY1 17 254
YGL082W 4 4
YGL081W 4 48
MPC1 1 0
KXD1 2 1
DBP3 0 0
HNM1 9 334
RPL7A 3 2
MPS2 2 2
YGL074C 3 81
HSF1 23 441
YGL072C 19 341
AFT1 7 18
RPB9 2 3
YGL069C 1 0
MNP1 1 0
NPY1 5 9
SGF73 8 19
ALG2 0 0
MRH4 3 3
PUS2 29 1258
YGL063C-A 10 150
PYC1 21 769
DUO1 0 0
YBP2 7 25
PKP2 9 225
RAD6 3 3
GEP7 7 80
SDS23 5 28
OLE1 2 2
ERV14 3 25
PRM8 4 54
YGL052W 4 15
MST27 9 230
TYW3 6 60
TIF4632 11 113
RPT6 0 0
ALG13 0 0
RIM8 17 372
RNA15 3 2
DST1 5 4
YGL042C 2 1
YGL041C-B 10 271
YGL041W-A 8 29
YGL041C 2 1
HEM2 1 0
YGL039W 4 9
OCH1 2 1
PNC1 0 0
YGL036W 11 63
MIG1 7 143
YGL034C 8 80
HOP2 1 0
AGA2 2 1
RPL24A 3 5
RPL30 0 0
CGR1 0 0
SCW11 3 4
CWH41 14 154
TRP5 1 0
PGD1 6 67
YGL024W 2 1
PIB2 12 79
STT3 4 4
ALK1 19 195
GET1 1 0
CKB1 0 0
JAC1 3 2
ATE1 9 65
KAP122 13 21
YGL015C 4 46
PUF4 20 430
YGL014C-A 1 0
PDR1 21 750
ERG4 5 29
SCL1 2 3
MPO1 16 303
LEU1 48 2461
PMA1 2 1
YGL007C-A 0 0
BRP1 18 1188
YGL006W-A 6 50
PMC1 48 1504
COG7 4 3
RPN14 20 716
CDH1 22 1326
ERP6 14 515
ERG26 2 5
EFM5 20 1014
SWC4 11 133
CUL3 24 663
PEX31 14 157
TFG2 8 80
PRP18 14 1300
ECT1 9 84
STF2 2 12
SEC9 2 1
NMA2 17 492
YGR011W 5 29
YGR012W 18 505
SNU71 16 112
MSB2 18 241
YGR015C 19 561
YGR016W 5 114
YGR017W 6 30
YGR018C 3 20
UGA1 20 641
VMA7 0 0
YGR021W 23 301
YGR022C 1 0
MTL1 3 6
THG1 1 0
YGR025W 17 922
YGR026W 9 201
RPS25A 4 138
MSP1 5 11
ERV1 1 0
POP6 1 0
IMO32 34 721
NAG1 13 193
GSC2 36 1306
TIM21 5 7
RPL26B 6 5
YGR035C 0 0
YGR035W-A 4 5
CAX4 7 25
ACB1 0 0
ORM1 3 33
YGR039W 4 7
KSS1 9 289
BUD9 8 345
YGR042W 6 16
NQM1 10 546
RME1 2 1
YGR045C 13 132
TAM41 1 0
TFC4 4 63
UFD1 2 1
SCM4 16 310
YGR050C 14 318
YGR051C 9 533
FMP48 10 237
YGR053C 3 13
YGR054W 6 80
MUP1 4 4
RSC1 4 40
LST7 0 0
PEF1 4 22
SPR3 2 1
ERG25 1 0
ADE6 17 311
COX18 0 0
SPT4 2 1
YGR064W 5 51
VHT1 2 1
YGR066C 7 337
YGR067C 18 426
ART5 38 1792
YGR068W-A 1 0
YGR069W 3 50
ROM1 15 178
ENV11 8 121
UPF3 3 3
YGR073C 4 15
SMD1 0 0
PRP38 0 0
MRPL25 1 0
PEX8 5 48
PAC10 5 19
YGR079W 10 207
TWF1 7 143
SLX9 1 0
TOM20 1 0
GCD2 3 2
MRP13 3 2
RPL11B 4 111
PIL1 0 0
PDC6 22 646
CTT1 16 304
NNF2 8 29
UTP22 0 0
PRP31 3 24
DBF2 3 2
DRN1 5 28
VAS1 5 5
RRP46 0 0
TPC1 17 275
ASK10 11 389
ESP1 0 0
TEL2 3 44
MDR1 9 156
PCP1 7 220
GTF1 3 11
NOP7 1 0
SRB5 0 0
VMA21 0 0
VOA1 3 72
YGR107W 13 177
CLB1 4 34
CLB6 2 6
CLD1 1 0
YGR111W 12 380
SHY1 5 40
DAM1 3 21
YGR114C 7 127
YGR115C 0 0
SPT6 3 3
YGR117C 4 16
RPS23A 3 11
NUP57 0 0
COG2 0 0
MEP1 29 711
YGR121W-A 15 670
YGR122W 4 22
YGR122C-A 2 1
PPT1 6 9
ASN2 10 223
YGR125W 14 73
YGR126W 4 16
YGR127W 14 527
UTP8 0 0
SYF2 6 77
YGR130C 7 54
FHN1 2 1
PHB1 3 21
PEX4 2 6
CAF130 15 290
PRE9 3 2
LSB1 4 47
YGR137W 4 47
TPO2 4 3
YGR139W 1 0
CBF2 5 5
VPS62 10 167
BTN2 2 1
SKN1 10 165
THI4 6 16
ENP2 3 2
ECL1 2 1
YGR146C-A 1 0
NAT2 11 897
RPL24B 3 3
YGR149W 13 180
CCM1 4 12
YGR151C 2 7
RSR1 2 7
YGR153W 5 48
GTO1 7 56
CYS4 1 0
PTI1 4 6
CHO2 11 179
MTR3 1 0
NSR1 2 1
YGR160W 0 0
RTS3 7 138
YGR161W-C 4 200
TIF4631 2 1
GTR2 0 0
YGR164W 11 31
MRPS35 1 0
TRS65 4 3
CLC1 2 1
YGR168C 6 84
PUS6 18 610
LSO2 0 0
PSD2 18 263
MSM1 5 134
YIP1 0 0
RBG2 2 1
CBP4 2 1
YGR174W-A 0 0
ERG1 0 0
YGR176W 5 315
ATF2 18 1019
PBP1 9 79
OKP1 1 0
RNR4 3 3
TIM13 9 156
YGR182C 4 70
QCR9 1 0
UBR1 18 321
TYS1 0 0
TFG1 2 1
HGH1 2 2
BUB1 2 2
CRH1 5 21
YGR190C 0 0
HIP1 2 33
TDH3 3 2
PDX1 6 173
XKS1 8 10
SKI6 0 0
FYV8 8 252
SNG1 8 27
YPP1 4 4
PMT6 8 567
ELP2 11 155
YGR201C 2 29
PCT1 6 35
YCH1 23 403
ADE3 12 673
YGR204C-A 0 0
TDA10 5 17
MVB12 1 0
CIR1 2 2
SER2 2 1
TRX2 0 0
YGR210C 3 2
ZPR1 2 3
SLI1 9 397
RTA1 8 350
RPS0A 3 3
RSM27 2 1
GPI1 1 0
CCH1 14 89
CRM1 2 1
YGR219W 2 1
MRPL9 2 1
TOS2 5 34
PET54 4 32
HSV2 4 5
AZR1 15 709
AMA1 2 33
YGR226C 1 0
DIE2 0 0
YGR228W 0 0
SMI1 2 2
BNS1 5 63
PHB2 4 217
NAS6 3 5
PHO81 12 307
YHB1 5 91
MIC26 2 1
SPG1 3 2
YGR237C 10 369
KEL2 20 560
PEX21 2 7
PFK1 8 78
YGR240C-A 11 1207
YAP1802 8 140
YGR242W 0 0
MPC3 2 1
LSC2 13 136
SDA1 3 2
BRF1 2 1
CPD1 1 0
SOL4 5 35
MGA1 5 16
YGR250C 16 96
NOP19 0 0
GCN5 5 13
PUP2 0 0
ENO1 6 5
COQ6 9 112
GND2 6 11
MTM1 9 95
RAD2 8 392
YGR259C 0 0
TNA1 9 103
APL6 6 37
BUD32 4 18
SAY1 10 153
MES1 2 1
YGR265W 5 85
YGR266W 10 293
FOL2 1 0
HUA1 7 89
YGR269W 5 23
YTA7 12 55
YGR270C-A 1 0
SLH1 18 284
EFG1 2 1
YGR273C 2 24
TAF1 3 2
RTT102 4 8
RNH70 11 881
CAB4 0 0
CWC22 4 5
SCW4 5 32
PXR1 4 6
YOR1 17 442
BGL2 4 37
YGR283C 6 30
ERV29 5 36
ZUO1 6 248
BIO2 1 0
IMA1 8 194
MAL13 7 17
MAL11 7 12
YGR290W 3 3
YGR291C 6 86
MAL12 5 4
YGR293C 0 0
PAU12 1 0
COS6 6 28
YRF1-3 15 16
YGR296C-A 1 0
YGR296C-B 0 0
YHL050C 11 52
YHL050W-A 3 2
YHL049C 2 2
YHL048C-A 6 137
COS8 4 14
ARN2 10 124
YHL046W-A 1 0
PAU13 3 15
YHL045W 4 4
YHL044W 9 409
ECM34 10 108
YHL042W 12 214
YHL041W 12 140
ARN1 18 340
EFM1 14 206
CBP2 15 296
YHL037C 18 296
MUP3 7 12
VMR1 28 191
YHL034W-A 0 0
SBP1 0 0
RPL8A 1 0
GUT1 24 2897
GOS1 0 0
YHL030W-A 1 0
ECM29 24 1689
OCA5 9 516
WSC4 8 38
RIM101 18 746
YHL026C 20 1123
SNF6 37 1137
RIM4 30 2087
NPR3 19 553
SPO11 8 186
AIM17 15 424
OPI1 16 714
YHL019W-A 5 38
APM2 18 191
YHL018W 2 1
YHL017W 17 529
DUR3 31 1150
YHL015W-A 1 0
RPS20 0 0
YLF2 12 425
OTU2 16 442
YHL012W 15 927
PRS3 3 4
ETP1 24 994
YAP3 8 35
YHL008C 11 258
STE20 29 1094
YHL006W-A 10 849
SHU1 75 8754
YHL005C 55 1856
MRP4 19 425
LAG1 16 425
YHL002C-A 14 903
HSE1 42 1912
RPL14B 6 31
OSH7 24 1936
QCR10 8 147
LEU5 19 216
TCD1 48 2306
NEM1 18 448
GPA1 4 6
TIM10 1 0
STP2 18 352
ERG11 0 0
YHR007C-A 28 2554
SOD2 10 48
TDA3 20 443
RPL27A 0 0
DIA4 3 46
VPS29 1 0
ARD1 6 107
SPO13 6 82
MIP6 14 233
YSC84 15 960
YSC83 6 20
ARG4 1 0
DED81 4 4
YHR020W 0 0
RPS27B 3 3
ECM12 5 56
YHR022C 13 1204
YHR022C-A 7 90
MYO1 4 3
MAS2 1 0
THR1 0 0
VMA16 2 1
RPN1 3 2
DAP2 12 538
YHR028W-A 8 55
YHI9 4 71
SLT2 8 36
RRM3 13 406
ERC1 24 1518
YHR032W-A 5 8
YHR032C-A 4 7
YHR033W 30 1636
PIH1 7 134
NEL1 10 262
BRL1 3 2
PUT2 15 721
RRF1 4 25
MSC7 8 40
VMA10 0 0
BCD1 2 1
SRB2 4 37
NCP1 8 212
DOG2 12 209
DOG1 2 2
YHR045W 6 11
INM1 5 22
AAP1 17 217
YHK8 15 682
FSH1 5 25
YHR049C-A 11 86
SMF2 11 290
YHR050W-A 4 61
COX6 3 2
CIC1 1 0
YHR052W-A 1 0
CUP1-1 1 0
YHR054C 0 0
YHR054W-A 1 0
CUP1-2 1 0
RSC30 12 90
YHR056W-A 5 21
CPR2 10 409
MED6 1 0
FYV4 3 5
VMA22 0 0
GIC1 5 7
RPP1 0 0
PAN5 4 44
YHR063W-A 2 2
SSZ1 5 15
RRP3 3 2
SSF1 13 355
HTD2 7 76
DYS1 0 0
RRP4 2 13
YHR069C-A 0 0
TRM5 6 9
YHR070C-A 4 4
PCL5 18 517
YHR071C-A 6 126
ERG7 4 14
NOP10 0 0
OSH3 12 210
YHR073W-A 0 0
YHR073C-B 0 0
QNS1 2 1
PPE1 2 1
PTC7 6 34
NMD2 1 0
YHR078W 11 277
IRE1 5 4
SAE3 3 14
YHR080C 17 402
LRP1 2 1
KSP1 13 172
SAM35 2 1
STE12 7 33
IPI1 1 0
NAM8 10 75
YHR086W-A 7 29
RTC3 4 33
RPF1 0 0
GAR1 1 0
YNG2 4 3
MSR1 9 85
HXT4 5 95
AHT1 8 271
HXT1 16 407
YHR095W 4 22
HXT5 13 350
YHR097C 8 133
SFB3 7 46
TRA1 14 20
GEP4 1 0
BIG1 0 0
KIC1 4 7
SBE22 5 6
GRE3 7 49
YPT35 4 40
TRR2 2 4
CDC12 1 0
GGA2 7 63
CTM1 6 34
ERP5 2 1
UBA4 3 2
YHR112C 11 73
APE4 8 183
BZZ1 16 491
DMA1 7 17
COX23 10 338
TOM71 10 464
ORC6 0 0
SET1 4 5
MSH1 9 212
LSM12 4 26
CIA2 3 3
EPT1 2 1
NDT80 9 280
YHR125W 1 0
ANS1 4 3
YHR127W 6 180
FUR1 5 44
ARP1 2 3
YHR130C 2 1
YHR131C 12 228
YHR131W-A 2 1
ECM14 10 79
IGO2 3 6
NSG1 5 101
WSS1 0 0
YCK1 11 575
SPL2 10 186
ARO9 10 126
YHR137C-A 4 34
YHR138C 6 398
SPS100 20 5423
YHR139C-A 6 844
YHR140W 7 157
RPL42B 0 0
CHS7 2 1
DSE2 1 0
RPC10 0 0
DCD1 3 2
YHR145C 1 0
CRP1 1 0
MRPL6 0 0
IMP3 0 0
SKG6 7 381
PEX28 13 315
MTC6 10 276
SPO12 1 0
SPO16 0 0
RTT107 5 18
YSP1 17 906
LIN1 8 388
REC104 3 44
KEL1 17 513
TDA11 13 255
PEX18 1 0
YAP1801 7 144
MPC2 0 0
SOL3 2 74
DNA2 5 4
PRP8 11 119
YHR165W-A 5 108
CDC23 6 248
THP2 3 5
MTG2 5 84
DBP8 4 6
NMD3 3 2
ATG7 4 17
SPC97 11 145
YHR173C 19 664
ENO2 6 138
CTR2 7 49
YHR175W-A 3 2
FMO1 14 203
YHR177W 7 207
STB5 6 5
OYE2 1 0
YHR180W 8 180
YHR180W-A 5 80
YHR180C-B 2 3
SVP26 1 0
YHR182W 18 610
YHR182C-A 1 0
GND1 2 3
SSP1 7 48
PFS1 1 0
KOG1 6 7
IKI1 3 34
GPI16 1 0
PTH1 4 12
ERG9 1 0
CTF8 2 1
LNP1 4 5
EGD2 0 0
YHR193C-A 2 1
MDM31 10 106
NVJ1 5 12
UTP9 5 6
RIX1 1 0
AIM18 8 65
AIM46 9 81
NBL1 0 0
RPN10 3 4
PPX1 2 16
YHR202W 9 92
RPS4B 0 0
MNL1 10 68
SCH9 1 0
SKN7 7 114
SET5 13 121
BAT1 10 177
CRG1 5 11
YHR210C 9 247
FLO5 33 358
YHR212C 1 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 2 1
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 2 1
YHR214C-E 0 0
PHO12 2 1
IMD2 9 268
YHR217C 21 48
YHR218W 15 16
YHR218W-A 1 0
YHR219W 3 2
YHR219C-A 1 0
YIL177C 16 17
YIL177W-A 0 0
PAU14 1 0
VTH1 8 197
IMA3 1 0
YIL171W-A 1 0
