gene_name number_of_transposon_per_gene number_of_read_per_gene
YDR431W 18 347
NPL3 2 1
YDR433W 0 0
GPI17 1 0
PPM1 14 304
PPZ2 19 455
GPI19 1 0
THI74 8 82
LRS4 0 0
DOT1 18 231
APT2 4 39
YDR442W 7 428
SSN2 35 1051
YDR444W 16 204
YDR445C 8 100
ECM11 10 108
RPS17B 6 9
ADA2 4 17
UTP6 1 0
RPS18A 0 0
YHP1 6 24
PPN1 18 496
TSA2 9 473
GUK1 0 0
YDR455C 7 201
NHX1 7 84
TOM1 55 803
HEH2 11 88
PFA5 15 337
TFB3 1 0
MFA1 4 7
YDR461C-A 2 14
MRPL28 6 51
STP1 7 195
SPP41 1 0
YDR464C-A 0 0
RMT2 11 123
PKH3 22 689
YDR467C 6 61
TLG1 4 37
SDC1 4 97
UGO1 6 115
RPL27B 2 3
TRS31 4 17
PRP3 5 4
JIP4 26 459
YDR476C 28 1258
SNF1 6 19
SNM1 1 0
PEX29 9 114
DIG2 17 339
PHO8 27 1464
CWC21 8 302
KRE2 8 87
VPS52 3 3
VPS72 10 64
VPS60 10 110
RIB3 0 0
PAC11 33 698
SLD5 7 8
PKH1 22 391
YDR491C 18 914
IZH1 7 192
MZM1 7 346
RSM28 5 11
VPS3 11 152
PUF6 5 13
ITR1 6 38
SEC20 4 13
LCD1 3 29
RPL37B 0 0
PLM2 21 724
SAM2 12 198
LPP1 7 50
SPG3 2 3
PSP1 5 44
GMC1 44 1588
GIN4 20 72
GNP1 18 217
YDR509W 4 9
SMT3 1 0
YDR510C-A 0 0
SDH7 1 0
EMI1 26 619
GRX2 8 79
YDR514C 22 292
SLF1 2 2
EMI2 19 500
GRH1 13 105
EUG1 15 239
FPR2 3 14
URC2 10 633
YDR521W 1 0
SPS2 5 8
SPS1 15 431
AGE1 9 209
YDR524W-C 1 0
YDR524C-B 2 1
YDR524C-A 8 206
API2 19 392
SNA2 13 399
YDR526C 0 0
RBA50 0 0
HLR1 15 517
QCR7 0 0
APA2 14 302
CAB1 4 4
KRE28 2 1
HSP31 2 3
FIT1 11 195
YDR535C 15 355
STL1 19 271
YDR537C 10 130
PAD1 10 130
FDC1 11 372
IRC4 9 94
YDR541C 10 245
PAU10 1 0
YDR543C 17 122
YDR544C 9 51
YRF1-1 30 90
YDR545C-A 4 3
YEL077C 54 1256
YEL077W-A 4 30
YEL076C-A 2 1
YEL076C 2 1
YEL075W-A 2 1
YEL075C 0 0
YEL074W 28 633
YEL073C 3 34
RMD6 13 515
DLD3 39 1713
DSF1 9 54
HXT13 23 553
YEL068C 5 45
YEL067C 39 1190
HPA3 14 368
SIT1 23 798
AVT2 18 377
CAN1 25 619
NPR2 13 132
CIN8 4 10
PRB1 42 1186
SOM1 33 1356
HHY1 40 1004
PCM1 2 1
YEL057C 11 190
HAT2 17 310
POL5 6 5
RPL12A 2 6
YEL053W-A 0 0
MAK10 16 807
AFG1 16 229
VMA8 1 0
YEL050W-A 6 47
RML2 15 116
PAU2 6 40
TCA17 6 22
FRD1 25 665
GLY1 1 0
YEL045C 38 1191
IES6 2 18
YEL043W 48 1481
GDA1 26 483
YEF1 14 884
UTR2 40 1272
CYC7 12 228
UTR4 14 266
RAD23 11 237
ANP1 14 131
UTR5 64 1643
YEL034C-A 1 0
HYP2 1 0
MTC7 49 1940
MCM3 0 0
YEL032C-A 0 0
SPF1 47 1169
YEL030C-A 4 29
ECM10 26 288
BUD16 6 36
YEL028W 8 109
VMA3 0 0
SNU13 0 0
YEL025C 47 1463
RIP1 12 261
YEL023C 40 2457
GEA2 42 1247
URA3 540 52473
YEL020C-B 0 0
TIM9 4 3
YEL020C 33 748
MMS21 5 43
YEL018C-A 14 193
EAF5 16 148
PMP2 2 24
GTT3 32 287
NPP2 42 1355
EDC3 40 1129
YEL014C 39 651
VAC8 34 921
UBC8 28 703
GLC3 105 4725
YEL010W 37 972
YEL009C-A 51 1639
GCN4 4 9
YEL008W 103 8052
YEL008C-A 26 804
MIT1 70 1830
YEA6 60 2350
VAB2 26 765
YEA4 56 1168
GIM4 20 905
WBP1 6 9
IRC22 53 3296
MNN1 89 1746
NOP16 4 18
PMI40 2 1
FMP52 64 2349
YND1 74 3052
NUG1 15 80
YER006C-A 21 517
PAC2 48 1054
TMA20 29 560
SEC3 51 1404
NTF2 1 0
YER010C 28 1208
TIR1 20 544
PRE1 3 4
PRP22 30 611
HEM14 25 653
BUD25 54 2830
FAA2 40 1088
BIM1 27 1195
AFG3 46 1321
SPC25 5 49
ISC1 123 4808
SBH2 8 114
GPA2 82 1404
RPN3 4 3
SRB4 7 69
PRO3 3 5
YER023C-A 0 0
YAT2 61 1825
GCD11 3 2
CHO1 4 5
GAL83 26 747
MIG3 35 728
SMB1 1 0
CHZ1 0 0
YPT31 12 52
FIR1 30 701
ZRG8 37 1126
YER034W 74 3174
EDC2 36 1151
ARB1 1 0
PHM8 24 537
KRE29 3 4
YER038W-A 8 72
HVG1 15 151
YER039C-A 8 254
GLN3 10 336
YEN1 25 176
MXR1 13 177
SAH1 2 2
ERG28 1 0
MEI4 43 1450
ACA1 19 612
SPO73 10 73
YER046W-A 4 5
SAP1 26 440
CAJ1 20 207
ISD11 2 1
TPA1 23 436
RSM18 3 30
JHD1 32 734
HOM3 16 260
PIC2 27 1005
YER053C-A 0 0
GIP2 37 1643
HIS1 26 1139
FCY2 1 0
RPL34A 2 1
HMF1 2 78
PET117 1 0
PCL6 15 458
FCY21 8 97
FCY22 18 257
CEM1 15 268
GPP2 12 207
THO1 14 105
VHR2 16 151
ICL1 29 634
RRT13 9 113
YER066C-A 21 287
RGI1 0 0
YER067C-A 0 0
MOT2 12 153
YER068C-A 5 44
ARG5,6 1 0
RNR1 5 12
TDA2 1 0
VTC1 5 173
ALD5 31 1002
RPS24A 0 0
YOS1 0 0
PTP3 34 1057
YER076C 15 389
YER076W-A 10 107
YER077C 14 572
ICP55 27 573
YER078W-A 13 103
YER079W 4 7
YER079C-A 6 210
AIM9 15 500
SER3 16 219
UTP7 3 3
GET2 8 186
YER084W 32 1375
YER084W-A 3 3
YER085C 2 2
ILV1 2 1
AIM10 17 365
YER087C-A 8 90
SBH1 0 0
DOT6 51 2012
YER088C-A 34 754
YER088W-B 14 370
PTC2 36 1258
TRP2 16 826
YER090C-A 0 0
MET6 25 323
YER091C-A 34 820
IES5 8 138
TSC11 21 268
AIM11 2 1
PUP3 0 0
RAD51 4 3
SHC1 10 390
YER097W 9 61
UBP9 18 289
PRS2 9 49
UBC6 4 30
AST2 19 644
RPS8B 1 0
SSA4 13 135
RTT105 2 1
NUP157 28 525
MAM1 4 21
GLE2 1 0
YER107W-A 5 19
KAP123 2 4
SWI4 18 371
LSM4 1 0
TMN3 17 380
BOI2 18 245
SPR6 8 147
SLX8 11 578
RPL23B 0 0
SHO1 3 26
AVT6 28 411
YER119C-A 23 526
SCS2 4 36
YER121W 9 267
GLO3 6 60
YCK3 6 37
DSE1 19 522
RSP5 2 4
NSA2 3 3
LCP5 5 23
VFA1 5 59
SAK1 29 515
COM2 9 73
RPS26B 6 21
PMD1 56 1530
GLC7 0 0
YER133W-A 2 26
YER134C 5 46
YER135C 8 117
GDI1 3 2
YER137C 10 295
YER137W-A 5 12
YER138W-A 0 0
RTR1 9 77
EMP65 23 454
COX15 15 227
MAG1 12 144
DDI1 25 449
UBP5 20 345
FTR1 5 55
YER145C-A 6 33
LSM5 0 0
SCC4 14 669
YER147C-A 0 0
SPT15 0 0
YER148W-A 6 39
PEA2 13 220
SPI1 12 397
UBP3 26 228
YER152C 14 60
YER152W-A 4 8
PET122 31 418
OXA1 9 31
BEM2 17 156
YER156C 5 34
COG3 9 153
YER158C 15 697
YER158W-A 2 1
BUR6 3 12
SPT2 10 92
RAD4 13 104
GCG1 11 535
CHD1 14 332
PAB1 2 3
YER165C-A 0 0
DNF1 33 1080
BCK2 12 327
CCA1 3 5
RPH1 23 712
ADK2 12 446
RAD3 3 2
BRR2 8 25
YER172C-A 2 1
RAD24 18 504
GRX4 5 106
TMT1 15 296
YER175W-A 2 54
ECM32 77 2158
BMH1 12 236
PDA1 12 143
DMC1 20 418
ISC10 5 11
SLO1 3 59
YER181C 2 1
FMP10 9 201
FAU1 12 281
TOG1 10 69
PUG1 7 72
YER186C 8 175
YER187W 3 60
YER188W 11 183
YER188C-A 18 359
YER189W 2 1
YRF1-2 33 403
YER190C-A 1 0
YER190C-B 2 1
YFL068W 3 2
YFL067W 0 0
YFL066C 4 3
YFL065C 4 15
YFL064C 4 4
YFL063W 25 410
COS4 15 201
DDI2 3 7
SNO3 9 110
SNZ3 1 0
THI5 4 3
AGP3 24 995
YFL054C 42 970
DAK2 15 171
YFL052W 14 356
YFL051C 2 13
ALR2 42 1388
SWP82 25 416
EMP47 11 429
RGD2 31 902
FMP32 17 483
SEC53 0 0
OTU1 24 777
YFL042C 42 713
YFL041W-A 4 13
FET5 35 1456
YFL040W 40 1227
ACT1 1 0
YPT1 0 0
TUB2 8 13
RPO41 41 626
MOB2 20 535
RPL22B 16 327
YFL034W 38 1280
RIM15 67 1806
YFL032W 26 809
HAC1 4 21
YFL031C-A 0 0
AGX1 24 873
CAK1 10 32
CAF16 26 538
GYP8 22 395
STE2 22 785
BST1 43 670
EPL1 15 109
BUD27 26 474
FRS2 4 3
YFL021C-A 113 4023
GAT1 57 804
PAU5 8 162
YFL019C 0 0
LPD1 18 112
SMX2 0 0
GNA1 2 1
MDJ1 40 1147
YFL015W-A 22 291
YFL015C 62 1373
HSP12 21 409
YFL013W-A 72 3170
IES1 83 2799
YFL012W-A 64 2291
YFL012W 13 155
HXT10 45 1436
AUA1 13 245
WWM1 44 1251
CDC4 4 4
SMC1 7 31
BLM10 210 8728
SEC4 2 1
VTC2 67 1825
MSH4 151 3928
SPB4 4 11
DEG1 30 656
LOC1 8 59
NIC96 26 575
YPI1 2 1
RPN11 5 42
SAD1 2 3
YFR006W 87 2503
YFH7 54 1750
FAR7 19 331
GCN20 62 1571
YFR009W-A 2 8
UBP6 32 659
YFR010W-A 9 186
MIC19 19 576
DCV1 44 953
YFR012W-A 2 7
IOC3 64 1992
CMK1 50 1927
GSY1 78 2903
YFR016C 83 2972
IGD1 36 1234
YFR018C 154 8388
FAB1 61 2105
YFR020W 22 362
ATG18 55 1578
ROG3 55 1578
PES4 45 1251
LSB3 37 1330
HIS2 42 1688
ULI1 38 939
ECO1 2 1
CDC14 8 12
PTR3 2 1
MET10 49 709
SMC2 9 11
RPL2A 7 19
RRT5 32 300
RPL29 11 133
YFR032C-B 33 871
QCR6 27 831
PHO4 134 3116
YFR034W-A 62 2030
YFR035C 53 1311
CDC26 5 16
YFR036W-A 7 35
RSC8 6 31
IRC5 18 142
OSW7 15 428
SAP155 30 441
ERJ5 16 495
KEG1 0 0
IRC6 14 129
DUG1 31 995
YFR045W 18 373
CNN1 23 403
BNA6 14 560
RMD8 34 821
YMR31 14 231
PRE4 3 2
RET2 20 276
RPN12 4 6
YFR052C-A 6 11
HXK1 28 445
YFR054C 6 79
YFR056C 14 406
IRC7 20 621
YFR057W 1 0
COS12 0 0
YGL262W 0 0
PAU11 1 0
YGL260W 0 0
YPS5 4 34
YGL258W-A 0 0
VEL1 10 111
MNT2 14 330
ADH4 13 242
ZRT1 20 620
FZF1 17 300
HXK2 8 21
RTG2 9 91
HFM1 23 205
RMR1 3 27
ZIP2 29 830
PDE1 14 111
BRR6 1 0
RAI1 0 0
GUS1 1 0
RTF1 8 51
TAD1 15 256
YGL242C 7 48
KAP114 16 226
DOC1 1 0
YGL239C 8 122
CSE1 4 8
HAP2 8 179
MTO1 37 1076
YGL235W 18 642
ADE5,7 22 519
SEC15 3 3
TAN1 5 18
EMC4 4 5
YGL230C 2 2
SAP4 19 339
SHE10 13 392
VID30 20 779
OST5 4 9
MTC3 4 13
VRG4 1 0
SDT1 11 408
COG1 8 88
EDC1 4 17
NIF3 5 38
FRA2 7 240
MDM34 8 220
YGL218W 4 4
YGL217C 1 0
KIP3 11 112
CLG1 9 130
YGL214W 1 0
SKI8 4 4
VAM7 2 11
NCS6 3 9
YPT32 9 82
MIG2 13 282
SIP2 12 214
SPT16 6 5
CHC1 9 13
POX1 22 331
YGL204C 0 0
KEX1 22 679
ARO8 21 416
MCM6 8 18
EMP24 14 281
YGL199C 5 56
YIP4 5 52
MDS3 26 341
DSD1 10 60
GCN1 34 492
YGL194C-A 5 17
HOS2 14 108
YGL193C 3 29
IME4 11 395
COX13 6 103
CDC55 5 35
RPS26A 1 0
YGL188C-A 0 0
YGL188C 17 662
COX4 5 25
TPN1 13 350
YGL185C 11 261
STR3 17 260
MND1 16 453
YGL182C 5 87
GTS1 29 582
ATG1 11 357
TOS3 16 298
MPT5 32 695
YGL177W 16 516
YGL176C 6 62
SAE2 1 0
BUD13 9 46
XRN1 24 175
NUP49 3 11
ROK1 1 0
SPO74 7 35
SUA5 3 4
HUR1 4 6
PMR1 9 47
CUP2 9 70
YGL165C 13 158
YRB30 9 51
RAD54 8 46
SUT1 13 279
YIP5 4 20
AIM14 11 113
YGL159W 5 61
RCK1 16 126
ARI1 9 31
AMS1 33 1277
CDC43 0 0
LYS5 8 251
PEX14 11 211
YGL152C 14 275
NUT1 11 205
INO80 12 56
YGL149W 7 52
ARO2 8 57
RPL9A 2 1
RRT6 11 171
TIP20 2 6
ROG1 7 112
MRF1 7 337
GPI10 3 2
HUL5 14 233
YGL140C 17 184
FLC3 11 22
YGL138C 7 44
SEC27 6 8
MRM2 8 44
RPL1B 0 0
PCL10 14 526
ITC1 23 636
YGL132W 2 1
SNT2 22 200
CEG1 0 0
RSM23 3 12
CWC23 5 44
SOH1 3 4
SCS3 83 2476
MET13 22 469
MON1 13 249
RPS2 0 0
YGL123C-A 0 0
NAB2 1 0
GPG1 4 110
PRP43 7 22
COQ8 17 418
YGL118C 25 546
YGL117W 17 280
CDC20 3 7
SNF4 6 83
YGL114W 16 84
SLD3 5 7
TAF6 0 0
NSA1 4 22
CUE3 18 452
YGL109W 19 410
YGL108C 9 131
RMD9 10 456
MLC1 0 0
ARC1 5 20
VPS73 17 291
RPL28 0 0
YGL102C 0 0
YGL101W 8 81
SEH1 4 3
LSG1 5 4
USE1 0 0
SRM1 8 11
TOS8 7 36
VPS45 5 53
PAN2 19 251
SPC105 9 74
NUP145 13 42
NBP35 4 3
LIF1 14 521
MF(ALPHA)2 3 124
YGL088W 22 543
MMS2 13 503
MAD1 34 1899
LCL3 11 55
GUP1 9 131
SCY1 28 477
YGL082W 10 135
YGL081W 8 149
MPC1 12 118
KXD1 5 75
DBP3 3 2
HNM1 13 323
RPL7A 1 0
MPS2 9 282
YGL074C 7 325
HSF1 31 442
YGL072C 23 897
AFT1 9 93
RPB9 6 46
YGL069C 5 68
MNP1 7 91
NPY1 10 64
SGF73 9 49
ALG2 11 115
MRH4 21 388
PUS2 43 2790
YGL063C-A 15 883
PYC1 39 1141
DUO1 6 20
YBP2 12 68
PKP2 26 387
RAD6 3 3
GEP7 18 750
SDS23 27 707
OLE1 5 13
ERV14 4 25
PRM8 4 65
YGL052W 8 104
MST27 27 587
TYW3 19 308
TIF4632 20 491
RPT6 1 0
ALG13 2 22
RIM8 24 931
RNA15 4 12
DST1 16 243
YGL042C 4 19
YGL041C-B 15 260
YGL041W-A 15 171
YGL041C 3 3
HEM2 4 4
YGL039W 8 56
OCH1 12 120
PNC1 9 208
YGL036W 33 753
MIG1 29 912
YGL034C 26 172
HOP2 14 339
AGA2 4 12
RPL24A 12 50
RPL30 0 0
CGR1 2 1
SCW11 17 313
CWH41 53 2533
TRP5 8 58
PGD1 29 620
YGL024W 14 281
PIB2 32 836
STT3 4 3
ALK1 30 945
GET1 6 14
CKB1 19 665
JAC1 2 2
ATE1 25 493
KAP122 31 649
YGL015C 17 756
PUF4 36 1158
YGL014C-A 5 44
PDR1 64 2252
ERG4 44 850
SCL1 1 0
MPO1 22 614
LEU1 69 1846
PMA1 1 0
YGL007C-A 4 59
BRP1 62 3355
YGL006W-A 21 327
PMC1 111 4162
COG7 26 1020
RPN14 81 2953
CDH1 22 586
ERP6 34 524
ERG26 3 2
EFM5 40 357
SWC4 39 870
CUL3 66 2010
PEX31 37 688
TFG2 11 104
PRP18 27 1795
ECT1 55 2083
STF2 14 557
SEC9 1 0
NMA2 46 742
YGR011W 12 152
YGR012W 50 1652
SNU71 41 950
MSB2 49 1017
YGR015C 49 1775
YGR016W 12 273
YGR017W 32 569
YGR018C 8 207
UGA1 77 3780
VMA7 1 0
YGR021W 56 979
YGR022C 9 227
MTL1 29 471
THG1 0 0
YGR025W 39 2086
YGR026W 26 814
RPS25A 6 118
MSP1 17 357
ERV1 2 5
POP6 1 0
IMO32 65 1181
NAG1 27 334
GSC2 108 4343
TIM21 16 136
RPL26B 8 75
YGR035C 6 105
YGR035W-A 13 167
CAX4 3 60
ACB1 0 0
ORM1 13 312
YGR039W 8 21
KSS1 22 1409
BUD9 24 710
YGR042W 17 540
NQM1 30 1579
RME1 13 250
YGR045C 47 1507
TAM41 7 86
TFC4 4 4
UFD1 2 4
SCM4 16 346
YGR050C 19 496
YGR051C 21 1144
FMP48 19 608
YGR053C 19 477
YGR054W 12 38
MUP1 23 282
RSC1 25 487
LST7 2 3
PEF1 3 4
SPR3 16 381
ERG25 3 2
ADE6 43 1108
COX18 14 441
SPT4 3 50
YGR064W 18 358
VHT1 8 11
YGR066C 11 358
YGR067C 38 982
ART5 74 3434
YGR068W-A 3 4
YGR069W 19 682
ROM1 34 1064
ENV11 7 65
UPF3 11 297
YGR073C 6 554
SMD1 0 0
PRP38 2 1
MRPL25 7 353
PEX8 17 313
PAC10 9 142
YGR079W 21 626
TWF1 17 572
SLX9 4 29
TOM20 3 6
GCD2 2 1
MRP13 13 145
RPL11B 2 1
PIL1 11 84
PDC6 44 1165
CTT1 22 659
NNF2 18 198
UTP22 2 1
PRP31 12 273
DBF2 4 3
DRN1 13 100
VAS1 7 10
RRP46 0 0
TPC1 32 772
ASK10 38 724
ESP1 5 4
TEL2 4 11
MDR1 19 483
PCP1 10 161
GTF1 5 31
NOP7 0 0
SRB5 4 5
VMA21 0 0
VOA1 9 111
YGR107W 18 449
CLB1 5 34
CLB6 10 406
CLD1 7 17
YGR111W 17 187
SHY1 19 307
DAM1 3 3
YGR114C 4 6
YGR115C 1 0
SPT6 6 5
YGR117C 10 266
RPS23A 5 8
NUP57 2 1
COG2 1 0
MEP1 39 1948
YGR121W-A 33 1919
YGR122W 23 433
YGR122C-A 0 0
PPT1 24 210
ASN2 25 1572
YGR125W 28 1091
YGR126W 8 142
YGR127W 21 484
UTP8 1 0
SYF2 5 45
YGR130C 19 297
FHN1 3 2
PHB1 7 145
PEX4 5 150
CAF130 26 602
PRE9 5 32
LSB1 2 6
YGR137W 2 6
TPO2 7 30
YGR139W 2 3
CBF2 8 46
VPS62 35 1079
BTN2 2 1
SKN1 14 241
THI4 23 505
ENP2 7 19
ECL1 3 16
YGR146C-A 6 37
NAT2 5 31
RPL24B 8 71
YGR149W 5 82
CCM1 9 293
YGR151C 3 4
RSR1 4 5
YGR153W 6 64
GTO1 7 84
CYS4 3 10
PTI1 5 119
CHO2 17 105
MTR3 0 0
NSR1 5 7
YGR160W 0 0
RTS3 13 314
YGR161W-C 1 0
TIF4631 9 124
GTR2 4 7
YGR164W 16 409
MRPS35 7 122
TRS65 15 127
CLC1 0 0
YGR168C 14 83
PUS6 40 1572
LSO2 3 9
PSD2 37 1088
MSM1 12 127
YIP1 0 0
RBG2 3 20
CBP4 6 50
YGR174W-A 2 2
ERG1 2 1
YGR176W 36 1153
ATF2 55 1019
PBP1 14 386
OKP1 4 24
RNR4 1 0
TIM13 7 41
YGR182C 6 33
QCR9 2 2
UBR1 33 589
TYS1 1 0
TFG1 5 25
HGH1 4 36
BUB1 8 62
CRH1 8 251
YGR190C 1 0
HIP1 8 45
TDH3 14 51
PDX1 17 158
XKS1 14 148
SKI6 4 9
FYV8 10 62
SNG1 15 450
YPP1 2 2
PMT6 14 502
ELP2 8 149
YGR201C 13 211
PCT1 16 184
YCH1 31 776
ADE3 50 1009
YGR204C-A 1 0
TDA10 8 64
MVB12 4 15
CIR1 3 2
SER2 8 64
TRX2 9 152
YGR210C 14 223
ZPR1 1 0
SLI1 20 778
RTA1 9 487
RPS0A 3 3
RSM27 4 8
GPI1 4 20
CCH1 36 988
CRM1 3 2
YGR219W 3 2
MRPL9 10 218
TOS2 25 541
PET54 7 54
HSV2 9 22
AZR1 23 593
AMA1 17 352
YGR226C 1 0
DIE2 15 239
YGR228W 0 0
SMI1 5 5
BNS1 6 62
PHB2 10 221
NAS6 12 230
PHO81 26 586
YHB1 10 54
MIC26 5 117
SPG1 6 293
YGR237C 18 533
KEL2 23 422
PEX21 15 220
PFK1 14 108
YGR240C-A 12 234
YAP1802 18 297
YGR242W 3 9
MPC3 3 21
LSC2 26 1149
SDA1 5 5
BRF1 7 10
CPD1 7 236
SOL4 14 778
MGA1 12 433
YGR250C 8 63
NOP19 0 0
GCN5 8 61
PUP2 0 0
ENO1 10 31
COQ6 14 263
GND2 13 610
MTM1 10 164
RAD2 27 1068
YGR259C 0 0
TNA1 16 171
APL6 10 41
BUD32 2 1
SAY1 20 494
MES1 6 15
YGR265W 8 104
YGR266W 22 526
FOL2 4 3
HUA1 12 435
YGR269W 29 1379
YTA7 14 111
YGR270C-A 1 0
SLH1 43 1487
EFG1 3 2
YGR273C 1 0
TAF1 12 56
RTT102 4 54
RNH70 6 41
CAB4 2 1
CWC22 9 599
SCW4 4 8
PXR1 5 54
YOR1 44 1612
BGL2 7 29
YGR283C 12 181
ERV29 5 55
ZUO1 3 2
BIO2 17 174
IMA1 16 286
MAL13 14 187
MAL11 5 93
YGR290W 2 1
YGR291C 8 172
MAL12 6 8
YGR293C 0 0
PAU12 0 0
COS6 10 122
YRF1-3 32 109
YGR296C-A 0 0
YGR296C-B 1 0
YHL050C 32 599
YHL050W-A 11 281
YHL049C 2 1
YHL048C-A 5 13
COS8 17 214
ARN2 34 847
YHL046W-A 5 170
PAU13 5 22
YHL045W 19 328
YHL044W 11 228
ECM34 10 192
YHL042W 33 1169
YHL041W 28 795
ARN1 40 1254
EFM1 28 724
CBP2 25 797
YHL037C 38 1515
MUP3 41 647
VMR1 77 1761
YHL034W-A 5 23
SBP1 10 62
RPL8A 1 0
GUT1 59 1322
GOS1 3 3
YHL030W-A 3 62
ECM29 63 1737
OCA5 37 973
WSC4 21 282
RIM101 36 1050
YHL026C 41 1831
SNF6 95 4322
RIM4 63 2486
NPR3 40 869
SPO11 32 622
AIM17 55 1719
OPI1 42 687
YHL019W-A 27 404
APM2 66 3649
YHL018W 13 259
YHL017W 53 1983
DUR3 88 3308
YHL015W-A 5 26
RPS20 0 0
YLF2 47 3198
OTU2 26 502
YHL012W 51 2487
PRS3 0 0
ETP1 59 1820
YAP3 28 365
YHL008C 56 871
STE20 79 4050
YHL006W-A 37 2299
SHU1 141 6528
YHL005C 114 3966
MRP4 75 1564
LAG1 60 2108
YHL002C-A 36 1079
HSE1 104 3320
RPL14B 25 809
OSH7 64 2417
QCR10 21 368
LEU5 51 1400
TCD1 90 3402
NEM1 54 1401
GPA1 2 1
TIM10 14 276
STP2 52 1386
ERG11 4 3
YHR007C-A 96 3211
SOD2 52 789
TDA3 53 1451
RPL27A 1 0
DIA4 30 525
VPS29 7 68
ARD1 15 214
SPO13 18 261
MIP6 40 806
YSC84 31 1403
YSC83 76 3315
ARG4 0 0
DED81 2 1
YHR020W 6 9
RPS27B 1 0
ECM12 13 271
YHR022C 19 163
YHR022C-A 6 64
MYO1 12 143
MAS2 2 1
THR1 8 43
VMA16 3 4
RPN1 5 9
DAP2 35 1054
YHR028W-A 20 419
YHI9 21 711
SLT2 15 159
RRM3 46 1526
ERC1 65 2671
YHR032W-A 12 347
YHR032C-A 9 31
YHR033W 47 2084
PIH1 14 206
NEL1 31 437
BRL1 7 133
PUT2 29 881
RRF1 3 12
MSC7 27 785
VMA10 1 0
BCD1 10 98
SRB2 6 13
NCP1 8 14
DOG2 11 135
DOG1 8 77
YHR045W 6 91
INM1 18 706
AAP1 31 511
YHK8 23 571
FSH1 8 141
YHR049C-A 27 346
SMF2 19 598
YHR050W-A 14 164
COX6 5 12
CIC1 1 0
YHR052W-A 2 1
CUP1-1 2 1
YHR054C 3 2
YHR054W-A 1 0
CUP1-2 1 0
RSC30 25 418
YHR056W-A 12 279
CPR2 9 129
MED6 6 42
FYV4 4 3
VMA22 2 2
GIC1 13 375
RPP1 1 0
PAN5 18 492
YHR063W-A 8 295
SSZ1 5 116
RRP3 2 1
SSF1 14 279
HTD2 11 91
DYS1 7 12
RRP4 1 0
YHR069C-A 1 0
TRM5 9 33
YHR070C-A 12 177
PCL5 32 1626
YHR071C-A 7 179
ERG7 7 108
NOP10 0 0
OSH3 35 1009
YHR073W-A 1 0
YHR073C-B 0 0
QNS1 1 0
PPE1 19 310
PTC7 16 313
NMD2 18 343
YHR078W 16 45
IRE1 11 188
SAE3 3 3
YHR080C 51 886
LRP1 7 88
KSP1 17 342
SAM35 0 0
STE12 23 453
IPI1 0 0
NAM8 22 1147
YHR086W-A 21 582
RTC3 10 218
RPF1 0 0
GAR1 2 1
YNG2 3 18
MSR1 27 706
HXT4 16 244
AHT1 22 374
HXT1 21 1393
YHR095W 10 147
HXT5 38 1511
YHR097C 31 711
SFB3 14 74
TRA1 15 26
GEP4 4 12
BIG1 1 0
KIC1 21 233
SBE22 14 91
GRE3 11 223
YPT35 6 80
TRR2 5 26
CDC12 2 1
GGA2 14 318
CTM1 20 315
ERP5 9 209
UBA4 9 184
YHR112C 12 302
APE4 18 341
BZZ1 20 340
DMA1 25 798
COX23 7 69
TOM71 11 174
ORC6 0 0
SET1 15 329
MSH1 17 258
LSM12 6 75
CIA2 1 0
EPT1 7 55
NDT80 23 611
YHR125W 2 6
ANS1 20 509
YHR127W 3 2
FUR1 3 5
ARP1 3 10
YHR130C 0 0
YHR131C 18 299
YHR131W-A 2 2
ECM14 27 1352
IGO2 4 8
NSG1 8 245
WSS1 6 14
YCK1 32 311
SPL2 12 114
ARO9 12 182
YHR137C-A 3 20
YHR138C 7 234
SPS100 15 210
YHR139C-A 14 499
YHR140W 16 621
RPL42B 0 0
CHS7 8 147
DSE2 6 43
RPC10 0 0
DCD1 10 363
YHR145C 5 13
CRP1 4 12
MRPL6 3 9
IMP3 3 2
SKG6 13 186
PEX28 17 440
MTC6 9 125
SPO12 7 70
SPO16 10 115
RTT107 11 159
YSP1 21 377
LIN1 11 187
REC104 13 547
KEL1 25 625
TDA11 7 56
PEX18 7 51
YAP1801 30 340
MPC2 2 1
SOL3 6 256
DNA2 12 27
PRP8 15 53
YHR165W-A 4 18
CDC23 8 62
THP2 3 2
MTG2 6 17
DBP8 3 4
NMD3 3 2
ATG7 16 607
SPC97 14 118
YHR173C 18 883
ENO2 4 5
CTR2 12 347
YHR175W-A 5 41
FMO1 22 1030
YHR177W 10 185
STB5 11 204
OYE2 7 72
YHR180W 7 156
YHR180W-A 10 285
YHR180C-B 2 1
SVP26 5 162
YHR182W 30 308
YHR182C-A 0 0
GND1 5 24
SSP1 16 170
PFS1 4 21
KOG1 13 17
IKI1 2 5
GPI16 6 6
PTH1 12 292
ERG9 1 0
CTF8 4 5
LNP1 8 162
EGD2 0 0
YHR193C-A 7 79
MDM31 32 575
NVJ1 13 138
UTP9 9 24
RIX1 2 1
AIM18 12 104
AIM46 18 583
NBL1 1 0
RPN10 7 35
PPX1 1 0
YHR202W 22 648
RPS4B 4 8
MNL1 22 535
SCH9 5 6
SKN7 13 110
SET5 22 804
BAT1 17 937
CRG1 5 7
YHR210C 11 287
FLO5 59 1019
YHR212C 0 0
