gene_name number_of_transposon_per_gene number_of_read_per_gene
YDR431W 4 33
NPL3 3 3
YDR433W 1 0
GPI17 2 2
PPM1 4 12
PPZ2 2 1
GPI19 3 8
THI74 4 34
LRS4 0 0
DOT1 15 1124
APT2 1 0
YDR442W 2 1
SSN2 21 242
YDR444W 16 111
YDR445C 12 80
ECM11 9 181
RPS17B 6 210
ADA2 3 8
UTP6 4 3
RPS18A 2 2
YHP1 5 92
PPN1 24 708
TSA2 5 30
GUK1 0 0
YDR455C 1 0
NHX1 8 110
TOM1 57 1210
HEH2 12 296
PFA5 6 12
TFB3 1 0
MFA1 1 0
YDR461C-A 3 64
MRPL28 1 0
STP1 9 195
SPP41 10 37
YDR464C-A 1 0
RMT2 3 50
PKH3 20 882
YDR467C 5 208
TLG1 3 8
SDC1 2 1
UGO1 7 9
RPL27B 1 0
TRS31 5 20
PRP3 1 0
JIP4 20 1398
YDR476C 15 149
SNF1 5 5
SNM1 3 3
PEX29 10 38
DIG2 17 236
PHO8 15 356
CWC21 15 1190
KRE2 5 8
VPS52 1 0
VPS72 8 14
VPS60 5 9
RIB3 0 0
PAC11 15 189
SLD5 1 0
PKH1 31 2020
YDR491C 12 66
IZH1 10 91
MZM1 4 77
RSM28 3 12
VPS3 10 52
PUF6 4 87
ITR1 15 192
SEC20 7 42
LCD1 3 2
RPL37B 1 0
PLM2 15 94
SAM2 13 356
LPP1 9 340
SPG3 0 0
PSP1 7 96
GMC1 35 1667
GIN4 15 32
GNP1 2 4
YDR509W 2 5
SMT3 1 0
YDR510C-A 0 0
SDH7 3 3
EMI1 13 939
GRX2 10 215
YDR514C 12 290
SLF1 3 8
EMI2 10 161
GRH1 8 117
EUG1 14 135
FPR2 3 11
URC2 16 409
YDR521W 0 0
SPS2 8 40
SPS1 20 502
AGE1 10 69
YDR524W-C 0 0
YDR524C-B 1 0
YDR524C-A 7 15
API2 8 31
SNA2 16 467
YDR526C 2 2
RBA50 4 5
HLR1 13 272
QCR7 4 18
APA2 4 5
CAB1 6 8
KRE28 4 3
HSP31 7 44
FIT1 6 77
YDR535C 12 98
STL1 19 831
YDR537C 9 254
PAD1 8 253
FDC1 10 43
IRC4 4 11
YDR541C 7 19
PAU10 1 0
YDR543C 15 475
YDR544C 14 578
YRF1-1 48 117
YDR545C-A 5 5
YEL077C 67 1876
YEL077W-A 11 17
YEL076C-A 12 13
YEL076C 9 9
YEL075W-A 11 12
YEL075C 1 0
YEL074W 25 878
YEL073C 6 8
RMD6 7 84
DLD3 35 1685
DSF1 11 152
HXT13 28 1712
YEL068C 3 12
YEL067C 25 775
HPA3 10 89
SIT1 25 1355
AVT2 26 608
CAN1 14 667
NPR2 14 168
CIN8 7 182
PRB1 77 3124
SOM1 18 746
HHY1 21 936
PCM1 2 1
YEL057C 11 99
HAT2 11 151
POL5 1 0
RPL12A 1 0
YEL053W-A 1 0
MAK10 3 2
AFG1 6 86
VMA8 1 0
YEL050W-A 4 47
RML2 4 21
PAU2 0 0
TCA17 2 1
FRD1 29 2853
GLY1 2 1
YEL045C 18 672
IES6 2 1
YEL043W 31 661
GDA1 17 360
YEF1 12 88
UTR2 10 49
CYC7 4 20
UTR4 13 164
RAD23 9 27
ANP1 14 123
UTR5 32 667
YEL034C-A 4 8
HYP2 3 7
MTC7 38 864
MCM3 3 10
YEL032C-A 0 0
SPF1 35 1113
YEL030C-A 2 4
ECM10 18 296
BUD16 2 1
YEL028W 6 313
VMA3 0 0
SNU13 0 0
YEL025C 59 3469
RIP1 5 15
YEL023C 43 2062
GEA2 57 3539
URA3 509 46414
YEL020C-B 0 0
TIM9 1 0
YEL020C 37 1888
MMS21 4 22
YEL018C-A 7 12
EAF5 19 263
PMP2 0 0
GTT3 22 362
NPP2 30 536
EDC3 35 586
YEL014C 25 1095
VAC8 11 106
UBC8 25 777
GLC3 68 3114
YEL010W 17 603
YEL009C-A 23 637
GCN4 8 81
YEL008W 76 7317
YEL008C-A 17 627
MIT1 29 600
YEA6 25 574
VAB2 26 953
YEA4 25 779
GIM4 10 85
WBP1 9 72
IRC22 46 2723
MNN1 80 2884
NOP16 3 31
PMI40 1 0
FMP52 26 719
YND1 46 1449
NUG1 13 119
YER006C-A 17 723
PAC2 29 1124
TMA20 16 687
SEC3 49 562
NTF2 0 0
YER010C 11 115
TIR1 15 548
PRE1 4 35
PRP22 16 461
HEM14 15 61
BUD25 41 1647
FAA2 29 934
BIM1 23 479
AFG3 26 174
SPC25 4 24
ISC1 129 7127
SBH2 2 2
GPA2 68 666
RPN3 16 1371
SRB4 12 69
PRO3 3 3
YER023C-A 0 0
YAT2 66 5553
GCD11 3 4
CHO1 2 1
GAL83 26 994
MIG3 16 312
SMB1 1 0
CHZ1 1 0
YPT31 4 6
FIR1 11 176
ZRG8 35 1401
YER034W 35 1126
EDC2 42 5087
ARB1 3 3
PHM8 16 509
KRE29 0 0
YER038W-A 3 4
HVG1 8 60
YER039C-A 4 9
GLN3 5 67
YEN1 32 394
MXR1 15 594
SAH1 7 6
ERG28 8 27
MEI4 24 1363
ACA1 22 941
SPO73 6 106
YER046W-A 7 58
SAP1 28 865
CAJ1 5 15
ISD11 4 12
TPA1 16 831
RSM18 1 0
JHD1 23 1144
HOM3 18 375
PIC2 13 520
YER053C-A 0 0
GIP2 21 1051
HIS1 13 159
FCY2 12 81
RPL34A 5 7
HMF1 3 56
PET117 2 2
PCL6 7 12
FCY21 18 130
FCY22 23 583
CEM1 8 52
GPP2 12 184
THO1 12 415
VHR2 11 134
ICL1 44 2270
RRT13 3 69
YER066C-A 5 42
RGI1 6 153
YER067C-A 6 153
MOT2 4 5
YER068C-A 3 13
ARG5,6 6 25
RNR1 2 1
TDA2 4 65
VTC1 8 75
ALD5 19 538
RPS24A 1 0
YOS1 0 0
PTP3 27 543
YER076C 11 467
YER076W-A 3 5
YER077C 17 612
ICP55 19 345
YER078W-A 12 61
YER079W 3 8
YER079C-A 2 3
AIM9 15 121
SER3 6 108
UTP7 2 2
GET2 7 15
YER084W 13 327
YER084W-A 4 31
YER085C 4 31
ILV1 5 17
AIM10 11 126
YER087C-A 7 81
SBH1 0 0
DOT6 39 2038
YER088C-A 33 590
YER088W-B 11 266
PTC2 35 1163
TRP2 21 213
YER090C-A 0 0
MET6 20 202
YER091C-A 20 987
IES5 6 66
TSC11 26 330
AIM11 6 525
PUP3 0 0
RAD51 1 0
SHC1 15 397
YER097W 7 30
UBP9 9 9
PRS2 6 185
UBC6 3 37
AST2 7 382
RPS8B 3 2
SSA4 8 29
RTT105 3 5
NUP157 31 935
MAM1 9 49
GLE2 0 0
YER107W-A 2 1
KAP123 10 84
SWI4 8 13
LSM4 0 0
TMN3 9 117
BOI2 35 1559
SPR6 8 361
SLX8 4 56
RPL23B 0 0
SHO1 9 44
AVT6 11 236
YER119C-A 14 624
SCS2 2 1
YER121W 7 68
GLO3 9 71
YCK3 3 2
DSE1 12 228
RSP5 3 2
NSA2 2 1
LCP5 4 9
VFA1 12 1097
SAK1 31 955
COM2 18 671
RPS26B 5 17
PMD1 78 4491
GLC7 4 7
YER133W-A 1 0
YER134C 3 10
YER135C 6 357
GDI1 3 2
YER137C 10 126
YER137W-A 6 22
YER138W-A 2 1
RTR1 3 3
EMP65 11 81
COX15 7 188
MAG1 10 64
DDI1 26 507
UBP5 41 1752
FTR1 3 2
YER145C-A 5 115
LSM5 0 0
SCC4 18 200
YER147C-A 1 0
SPT15 2 1
YER148W-A 3 6
PEA2 12 316
SPI1 6 254
UBP3 13 245
YER152C 16 159
YER152W-A 5 29
PET122 24 514
OXA1 13 167
BEM2 28 205
YER156C 1 0
COG3 9 140
YER158C 5 12
YER158W-A 5 32
BUR6 3 10
SPT2 2 10
RAD4 7 63
GCG1 17 764
CHD1 3 4
PAB1 2 1
YER165C-A 0 0
DNF1 63 1473
BCK2 18 84
CCA1 1 0
RPH1 31 838
ADK2 15 921
RAD3 5 4
BRR2 11 14
YER172C-A 0 0
RAD24 10 39
GRX4 8 65
TMT1 12 123
YER175W-A 4 29
ECM32 75 2798
BMH1 13 237
PDA1 16 297
DMC1 14 217
ISC10 5 6
SLO1 3 26
YER181C 5 100
FMP10 5 57
FAU1 9 82
TOG1 22 469
PUG1 3 8
YER186C 16 637
YER187W 10 160
YER188W 6 16
YER188C-A 25 2147
YER189W 2 1
YRF1-2 51 393
YER190C-A 2 1
YER190C-B 4 3
YFL068W 6 5
YFL067W 2 1
YFL066C 5 5
YFL065C 2 1
YFL064C 4 3
YFL063W 37 3888
COS4 13 71
DDI2 3 2
SNO3 7 11
SNZ3 2 72
THI5 8 83
AGP3 21 1230
YFL054C 47 2288
DAK2 24 638
YFL052W 12 618
YFL051C 13 310
ALR2 47 3129
SWP82 34 1204
EMP47 14 221
RGD2 18 164
FMP32 17 441
SEC53 0 0
OTU1 9 177
YFL042C 13 850
YFL041W-A 3 8
FET5 28 466
YFL040W 37 1939
ACT1 2 1
YPT1 1 0
TUB2 3 2
RPO41 30 375
MOB2 12 224
RPL22B 15 196
YFL034W 33 1402
RIM15 93 2120
YFL032W 17 365
HAC1 29 498
YFL031C-A 3 4
AGX1 38 2146
CAK1 3 2
CAF16 12 395
GYP8 26 1018
STE2 18 454
BST1 17 285
EPL1 14 59
BUD27 47 2755
FRS2 0 0
YFL021C-A 74 2592
GAT1 36 478
PAU5 1 0
YFL019C 0 0
LPD1 22 234
SMX2 0 0
GNA1 1 0
MDJ1 47 1670
YFL015W-A 10 85
YFL015C 33 670
HSP12 12 441
YFL013W-A 85 3563
IES1 92 3488
YFL012W-A 30 992
YFL012W 7 48
HXT10 28 390
AUA1 8 81
WWM1 13 113
CDC4 8 23
SMC1 5 4
BLM10 191 10452
SEC4 0 0
VTC2 57 4601
MSH4 99 4856
SPB4 6 36
DEG1 35 716
LOC1 5 411
NIC96 39 1692
YPI1 5 21
RPN11 5 12
SAD1 5 66
YFR006W 38 946
YFH7 44 2629
FAR7 13 48
GCN20 48 1123
YFR009W-A 3 7
UBP6 38 1666
YFR010W-A 7 109
MIC19 24 997
DCV1 30 646
YFR012W-A 0 0
IOC3 40 1622
CMK1 22 506
GSY1 86 6795
YFR016C 50 1830
IGD1 48 2414
YFR018C 144 9679
FAB1 63 1054
YFR020W 16 277
ATG18 50 2841
ROG3 73 2506
PES4 20 979
LSB3 18 321
HIS2 32 1930
ULI1 35 2208
ECO1 2 1
CDC14 9 102
PTR3 4 4
MET10 44 1059
SMC2 6 7
RPL2A 13 52
RRT5 24 196
RPL29 10 50
YFR032C-B 18 779
QCR6 23 540
PHO4 76 4863
YFR034W-A 64 1844
YFR035C 48 913
CDC26 3 9
YFR036W-A 7 61
RSC8 6 21
IRC5 27 910
OSW7 10 47
SAP155 17 148
ERJ5 32 1825
KEG1 0 0
IRC6 15 338
DUG1 24 798
YFR045W 10 110
CNN1 20 322
BNA6 8 81
RMD8 16 252
YMR31 5 56
PRE4 2 3
RET2 27 715
RPN12 1 0
YFR052C-A 11 159
HXK1 36 632
YFR054C 4 22
YFR056C 13 343
IRC7 15 337
YFR057W 4 56
COS12 0 0
YGL262W 1 0
PAU11 0 0
YGL260W 1 0
YPS5 5 63
YGL258W-A 2 7
VEL1 4 3
MNT2 23 1208
ADH4 14 420
ZRT1 13 212
FZF1 14 204
HXK2 26 2020
RTG2 6 94
HFM1 37 2097
RMR1 2 6
ZIP2 21 275
PDE1 19 598
BRR6 2 1
RAI1 1 0
GUS1 5 4
RTF1 8 19
TAD1 3 2
YGL242C 3 4
KAP114 11 688
DOC1 4 7
YGL239C 2 1
CSE1 5 4
HAP2 5 35
MTO1 29 1438
YGL235W 15 367
ADE5,7 12 293
SEC15 3 2
TAN1 6 8
EMC4 3 3
YGL230C 2 23
SAP4 12 207
SHE10 12 67
VID30 21 261
OST5 1 0
MTC3 3 8
VRG4 2 2
SDT1 8 33
COG1 1 0
EDC1 2 1
NIF3 4 19
FRA2 5 4
MDM34 2 2
YGL218W 1 0
YGL217C 2 1
KIP3 21 559
CLG1 17 693
YGL214W 5 42
SKI8 2 3
VAM7 3 3
NCS6 4 3
YPT32 17 875
MIG2 6 20
SIP2 9 46
SPT16 7 21
CHC1 10 34
POX1 12 41
YGL204C 6 108
KEX1 23 263
ARO8 9 71
MCM6 8 9
EMP24 6 360
YGL199C 2 4
YIP4 5 110
MDS3 12 89
DSD1 11 53
GCN1 29 738
YGL194C-A 4 6
HOS2 11 421
YGL193C 7 59
IME4 17 280
COX13 0 0
CDC55 9 14
RPS26A 0 0
YGL188C-A 0 0
YGL188C 7 105
COX4 8 29
TPN1 6 20
YGL185C 12 533
STR3 19 1061
MND1 24 1800
YGL182C 10 461
GTS1 14 75
ATG1 10 19
TOS3 12 87
MPT5 20 271
YGL177W 11 118
YGL176C 7 112
SAE2 0 0
BUD13 10 314
XRN1 31 868
NUP49 2 1
ROK1 2 1
SPO74 5 75
SUA5 3 5
HUR1 1 0
PMR1 8 26
CUP2 2 3
YGL165C 16 265
YRB30 7 9
RAD54 7 9
SUT1 4 75
YIP5 8 171
AIM14 17 653
YGL159W 6 130
RCK1 7 152
ARI1 4 39
AMS1 36 2373
CDC43 2 1
LYS5 5 4
PEX14 11 639
YGL152C 18 850
NUT1 19 479
INO80 10 13
YGL149W 11 406
ARO2 4 7
RPL9A 2 1
RRT6 11 29
TIP20 7 9
ROG1 12 128
MRF1 4 32
GPI10 2 1
HUL5 21 549
YGL140C 21 595
FLC3 15 163
YGL138C 11 63
SEC27 3 8
MRM2 11 275
RPL1B 1 0
PCL10 18 77
ITC1 28 1081
YGL132W 1 0
SNT2 16 364
CEG1 0 0
RSM23 2 1
CWC23 4 12
SOH1 1 0
SCS3 58 1713
MET13 28 827
MON1 9 175
RPS2 0 0
YGL123C-A 0 0
NAB2 11 138
GPG1 5 46
PRP43 6 29
COQ8 22 717
YGL118C 10 78
YGL117W 8 124
CDC20 3 8
SNF4 4 8
YGL114W 14 497
SLD3 8 8
TAF6 0 0
NSA1 1 0
CUE3 14 457
YGL109W 6 109
YGL108C 2 2
RMD9 12 65
MLC1 0 0
ARC1 4 10
VPS73 19 684
RPL28 0 0
YGL102C 0 0
YGL101W 2 1
SEH1 3 3
LSG1 2 3
USE1 0 0
SRM1 7 8
TOS8 15 148
VPS45 1 0
PAN2 15 43
SPC105 8 63
NUP145 5 27
NBP35 2 4
LIF1 7 176
MF(ALPHA)2 6 346
YGL088W 10 140
MMS2 15 136
MAD1 24 599
LCL3 3 5
GUP1 16 374
SCY1 17 202
YGL082W 16 1398
YGL081W 13 136
MPC1 8 159
KXD1 5 5
DBP3 7 82
HNM1 28 846
RPL7A 1 0
MPS2 4 3
YGL074C 7 155
HSF1 43 2095
YGL072C 33 1235
AFT1 17 131
RPB9 6 7
YGL069C 3 9
MNP1 3 9
NPY1 6 34
SGF73 5 9
ALG2 15 513
MRH4 16 175
PUS2 41 1680
YGL063C-A 10 186
PYC1 35 549
DUO1 3 5
YBP2 13 319
PKP2 19 642
RAD6 4 10
GEP7 8 108
SDS23 22 975
OLE1 0 0
ERV14 4 99
PRM8 8 17
YGL052W 7 52
MST27 11 91
TYW3 15 496
TIF4632 18 152
RPT6 0 0
ALG13 2 1
RIM8 17 195
RNA15 1 0
DST1 10 135
YGL042C 2 10
YGL041C-B 8 94
YGL041W-A 8 16
YGL041C 4 4
HEM2 3 13
YGL039W 10 302
OCH1 12 55
PNC1 7 103
YGL036W 19 600
MIG1 12 228
YGL034C 10 86
HOP2 5 7
AGA2 1 0
RPL24A 8 117
RPL30 1 0
CGR1 2 1
SCW11 14 172
CWH41 32 1054
TRP5 5 8
PGD1 18 191
YGL024W 15 134
PIB2 39 801
STT3 6 6
ALK1 35 2061
GET1 2 1
CKB1 8 184
JAC1 2 1
ATE1 13 554
KAP122 27 926
YGL015C 10 47
PUF4 25 439
YGL014C-A 0 0
PDR1 44 3021
ERG4 25 532
SCL1 1 0
MPO1 18 342
LEU1 87 5165
PMA1 1 0
YGL007C-A 0 0
BRP1 27 1888
YGL006W-A 9 84
PMC1 104 5245
COG7 10 169
RPN14 30 426
CDH1 34 613
ERP6 19 100
ERG26 7 7
EFM5 27 213
SWC4 25 564
CUL3 38 735
PEX31 40 1027
TFG2 10 81
PRP18 10 114
ECT1 48 1433
STF2 15 867
SEC9 1 0
NMA2 27 204
YGR011W 10 93
YGR012W 35 1201
SNU71 25 627
MSB2 58 1366
YGR015C 32 2424
YGR016W 9 176
YGR017W 13 187
YGR018C 9 117
UGA1 46 1299
VMA7 2 1
YGR021W 43 2725
YGR022C 3 22
MTL1 23 1111
THG1 1 0
YGR025W 30 1700
YGR026W 15 343
RPS25A 4 3
MSP1 15 787
ERV1 3 10
POP6 0 0
IMO32 71 3544
NAG1 40 1609
GSC2 129 7045
TIM21 12 117
RPL26B 8 32
YGR035C 4 7
YGR035W-A 4 4
CAX4 5 9
ACB1 2 1
ORM1 11 480
YGR039W 6 202
KSS1 14 109
BUD9 21 1083
YGR042W 16 85
NQM1 20 206
RME1 9 43
YGR045C 28 748
TAM41 8 190
TFC4 7 17
UFD1 6 188
SCM4 14 655
YGR050C 11 103
YGR051C 9 57
FMP48 14 109
YGR053C 11 98
YGR054W 14 501
MUP1 7 29
RSC1 13 82
LST7 2 1
PEF1 8 417
SPR3 5 86
ERG25 3 2
ADE6 31 565
COX18 5 10
SPT4 1 0
YGR064W 7 31
VHT1 1 0
YGR066C 7 87
YGR067C 22 1315
ART5 66 2503
YGR068W-A 2 5
YGR069W 9 107
ROM1 30 570
ENV11 11 54
UPF3 2 8
YGR073C 1 0
SMD1 0 0
PRP38 0 0
MRPL25 4 12
PEX8 12 155
PAC10 7 22
YGR079W 14 149
TWF1 17 2253
SLX9 1 0
TOM20 5 9
GCD2 5 4
MRP13 10 57
RPL11B 2 3
PIL1 14 192
PDC6 43 1519
CTT1 20 781
NNF2 20 1634
UTP22 0 0
PRP31 8 60
DBF2 4 3
DRN1 10 38
VAS1 7 12
RRP46 0 0
TPC1 24 776
ASK10 28 1028
ESP1 2 1
TEL2 8 14
MDR1 16 146
PCP1 11 299
GTF1 4 8
NOP7 1 0
SRB5 7 46
VMA21 0 0
VOA1 3 29
YGR107W 24 1445
CLB1 10 104
CLB6 9 32
CLD1 6 15
YGR111W 12 51
SHY1 10 30
DAM1 4 14
YGR114C 11 782
YGR115C 3 2
SPT6 10 15
YGR117C 9 319
RPS23A 1 0
NUP57 3 3
COG2 1 0
MEP1 18 197
YGR121W-A 9 132
YGR122W 6 62
YGR122C-A 0 0
PPT1 12 24
ASN2 10 108
YGR125W 27 1071
YGR126W 2 1
YGR127W 19 948
UTP8 2 1
SYF2 3 4
YGR130C 11 153
FHN1 3 3
PHB1 3 19
PEX4 4 21
CAF130 30 570
PRE9 0 0
LSB1 6 17
YGR137W 4 11
TPO2 6 10
YGR139W 1 0
CBF2 4 6
VPS62 31 2207
BTN2 10 43
SKN1 25 771
THI4 13 255
ENP2 15 378
ECL1 6 84
YGR146C-A 13 470
NAT2 5 19
RPL24B 8 241
YGR149W 7 76
CCM1 12 266
YGR151C 1 0
RSR1 4 5
YGR153W 7 308
GTO1 9 187
CYS4 3 11
PTI1 5 23
CHO2 11 240
MTR3 2 1
NSR1 3 2
YGR160W 0 0
RTS3 13 489
YGR161W-C 2 1
TIF4631 4 8
GTR2 4 30
YGR164W 7 148
MRPS35 7 34
TRS65 15 136
CLC1 3 2
YGR168C 8 71
PUS6 30 812
LSO2 0 0
PSD2 34 1622
MSM1 9 51
YIP1 1 0
RBG2 4 20
CBP4 5 26
YGR174W-A 2 1
ERG1 0 0
YGR176W 21 1092
ATF2 23 1011
PBP1 32 1411
OKP1 4 10
RNR4 0 0
TIM13 2 1
YGR182C 1 0
QCR9 3 24
UBR1 28 665
TYS1 2 4
TFG1 3 2
HGH1 5 8
BUB1 5 7
CRH1 11 274
YGR190C 4 22
HIP1 14 527
TDH3 10 56
PDX1 6 21
XKS1 15 421
SKI6 4 18
FYV8 14 361
SNG1 13 270
YPP1 2 1
PMT6 21 1055
ELP2 14 139
YGR201C 6 19
PCT1 14 255
YCH1 34 515
ADE3 22 836
YGR204C-A 0 0
TDA10 3 15
MVB12 6 285
CIR1 4 4
SER2 5 6
TRX2 4 12
YGR210C 19 845
ZPR1 2 1
SLI1 12 259
RTA1 10 678
RPS0A 8 136
RSM27 1 0
GPI1 4 5
CCH1 24 579
CRM1 6 14
YGR219W 5 6
MRPL9 8 89
TOS2 9 89
PET54 5 95
HSV2 10 91
AZR1 7 14
AMA1 8 114
YGR226C 1 0
DIE2 5 10
YGR228W 2 1
SMI1 8 8
BNS1 16 392
PHB2 0 0
NAS6 5 27
PHO81 24 747
YHB1 4 10
MIC26 3 3
SPG1 2 4
YGR237C 13 319
KEL2 20 473
PEX21 16 185
PFK1 22 600
YGR240C-A 13 991
YAP1802 22 1252
YGR242W 0 0
MPC3 4 25
LSC2 22 338
SDA1 1 0
BRF1 1 0
CPD1 4 4
SOL4 6 65
MGA1 7 37
YGR250C 26 542
NOP19 1 0
GCN5 5 22
PUP2 4 3
ENO1 18 112
COQ6 13 330
GND2 19 571
MTM1 8 234
RAD2 35 1093
YGR259C 1 0
TNA1 19 684
APL6 10 48
BUD32 1 0
SAY1 12 344
MES1 7 130
YGR265W 1 0
YGR266W 16 50
FOL2 2 1
HUA1 20 265
YGR269W 10 290
YTA7 15 196
YGR270C-A 3 5
SLH1 39 654
EFG1 0 0
YGR273C 3 15
TAF1 11 288
RTT102 0 0
RNH70 9 119
CAB4 1 0
CWC22 10 172
SCW4 4 10
PXR1 8 223
YOR1 43 3582
BGL2 3 6
YGR283C 8 342
ERV29 10 201
ZUO1 4 3
BIO2 19 466
IMA1 15 321
MAL13 10 147
MAL11 17 600
YGR290W 2 12
YGR291C 0 0
MAL12 5 9
YGR293C 1 0
PAU12 1 0
COS6 11 248
YRF1-3 44 106
YGR296C-A 4 3
YGR296C-B 5 4
YHL050C 37 265
YHL050W-A 9 54
YHL049C 6 5
YHL048C-A 11 684
COS8 16 349
ARN2 41 1666
YHL046W-A 4 17
PAU13 5 44
YHL045W 8 18
YHL044W 6 193
ECM34 16 511
YHL042W 27 1385
YHL041W 28 633
ARN1 48 797
EFM1 33 833
CBP2 20 166
YHL037C 31 1665
MUP3 42 1483
VMR1 100 3186
YHL034W-A 5 7
SBP1 5 7
RPL8A 4 4
GUT1 56 2811
GOS1 2 4
YHL030W-A 3 6
ECM29 66 3483
OCA5 23 681
WSC4 24 369
RIM101 55 2217
YHL026C 49 3560
SNF6 71 3246
RIM4 61 2338
NPR3 35 573
SPO11 20 401
AIM17 31 1850
OPI1 25 384
YHL019W-A 23 448
APM2 33 469
YHL018W 4 62
YHL017W 35 933
DUR3 63 2138
YHL015W-A 8 33
RPS20 0 0
YLF2 34 1016
OTU2 19 887
YHL012W 36 845
PRS3 5 10
ETP1 56 2293
YAP3 21 303
YHL008C 31 755
STE20 76 5535
YHL006W-A 15 1308
SHU1 96 4535
YHL005C 102 4512
MRP4 49 1060
LAG1 48 2157
YHL002C-A 14 359
HSE1 61 4844
RPL14B 25 425
OSH7 35 485
QCR10 23 1042
LEU5 37 1641
TCD1 75 4577
NEM1 22 395
GPA1 4 9
TIM10 5 11
STP2 38 960
ERG11 9 19
YHR007C-A 44 1184
SOD2 30 306
TDA3 35 859
RPL27A 1 0
DIA4 23 298
VPS29 3 6
ARD1 16 465
SPO13 6 33
MIP6 28 1384
YSC84 22 250
YSC83 22 131
ARG4 2 1
DED81 0 0
YHR020W 4 6
RPS27B 0 0
ECM12 6 53
YHR022C 6 34
YHR022C-A 4 8
MYO1 21 172
MAS2 1 0
THR1 6 14
VMA16 5 4
RPN1 7 46
DAP2 15 152
YHR028W-A 9 57
YHI9 12 163
SLT2 21 649
RRM3 18 219
ERC1 56 4772
YHR032W-A 12 559
YHR032C-A 9 604
YHR033W 56 2497
PIH1 31 742
NEL1 25 486
BRL1 3 2
PUT2 19 935
RRF1 9 107
MSC7 15 199
VMA10 0 0
BCD1 8 27
SRB2 15 231
NCP1 5 5
DOG2 11 253
DOG1 8 53
YHR045W 10 151
INM1 8 48
AAP1 24 577
YHK8 26 550
FSH1 4 85
YHR049C-A 10 60
SMF2 18 1045
YHR050W-A 0 0
COX6 1 0
CIC1 2 1
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 3 2
YHR054W-A 0 0
CUP1-2 0 0
RSC30 13 137
YHR056W-A 5 25
CPR2 3 4
MED6 5 160
FYV4 1 0
VMA22 1 0
GIC1 13 622
RPP1 0 0
PAN5 16 381
YHR063W-A 6 314
SSZ1 8 47
RRP3 2 1
SSF1 13 775
HTD2 7 63
DYS1 5 4
RRP4 2 1
YHR069C-A 0 0
TRM5 7 10
YHR070C-A 6 16
PCL5 18 117
YHR071C-A 8 115
ERG7 2 1
NOP10 0 0
OSH3 36 1330
YHR073W-A 2 1
YHR073C-B 0 0
QNS1 4 4
PPE1 16 176
PTC7 6 406
NMD2 11 93
YHR078W 18 473
IRE1 26 704
SAE3 0 0
YHR080C 42 2144
LRP1 11 188
KSP1 25 1255
SAM35 1 0
STE12 10 23
IPI1 0 0
NAM8 18 350
YHR086W-A 9 162
RTC3 11 272
RPF1 1 0
GAR1 2 5
YNG2 2 3
MSR1 13 140
HXT4 11 1068
AHT1 6 65
HXT1 15 893
YHR095W 18 830
HXT5 14 173
YHR097C 40 2814
SFB3 22 482
TRA1 17 149
GEP4 5 55
BIG1 0 0
KIC1 20 129
SBE22 34 4470
GRE3 13 182
YPT35 1 0
TRR2 0 0
CDC12 0 0
GGA2 9 25
CTM1 12 677
ERP5 9 42
UBA4 6 76
YHR112C 15 66
APE4 15 843
BZZ1 11 77
DMA1 21 420
COX23 4 5
TOM71 19 378
ORC6 2 1
SET1 18 189
MSH1 11 74
LSM12 11 666
CIA2 2 4
EPT1 6 30
NDT80 13 604
YHR125W 5 34
ANS1 8 44
YHR127W 4 5
FUR1 6 128
ARP1 2 1
YHR130C 5 56
YHR131C 10 133
YHR131W-A 5 4
ECM14 12 182
IGO2 2 56
NSG1 7 112
WSS1 3 8
YCK1 26 479
SPL2 5 43
ARO9 8 107
YHR137C-A 2 3
YHR138C 5 46
SPS100 8 282
YHR139C-A 10 478
YHR140W 17 675
RPL42B 2 1
CHS7 14 110
DSE2 7 958
RPC10 0 0
DCD1 10 59
YHR145C 6 11
CRP1 4 3
MRPL6 7 38
IMP3 4 3
SKG6 13 39
PEX28 25 521
MTC6 14 166
SPO12 3 4
SPO16 3 12
RTT107 8 26
YSP1 14 265
LIN1 13 317
REC104 1 0
KEL1 24 111
TDA11 27 884
PEX18 2 2
YAP1801 33 2573
MPC2 0 0
SOL3 4 10
DNA2 5 4
PRP8 17 50
YHR165W-A 0 0
CDC23 10 89
THP2 2 55
MTG2 6 49
DBP8 2 1
NMD3 1 0
ATG7 8 110
SPC97 11 95
YHR173C 19 897
ENO2 24 940
CTR2 16 1096
YHR175W-A 2 3
FMO1 12 209
YHR177W 15 428
STB5 6 11
OYE2 4 8
YHR180W 3 3
YHR180W-A 6 42
YHR180C-B 2 1
SVP26 6 373
YHR182W 23 610
YHR182C-A 1 0
GND1 8 19
SSP1 15 154
PFS1 7 62
KOG1 8 15
IKI1 9 66
GPI16 4 17
PTH1 11 859
ERG9 2 2
CTF8 7 20
LNP1 14 667
EGD2 4 8
YHR193C-A 2 5
MDM31 21 321
NVJ1 14 163
UTP9 8 13
RIX1 3 5
AIM18 9 92
AIM46 7 9
NBL1 1 0
RPN10 6 12
PPX1 5 58
YHR202W 28 1182
RPS4B 2 3
MNL1 22 511
SCH9 3 3
SKN7 17 302
SET5 11 59
BAT1 26 1165
CRG1 11 215
YHR210C 8 37
FLO5 43 2238
YHR212C 0 0
YHR212W-A 0 0
