gene_name number_of_transposon_per_gene number_of_read_per_gene
STE14 24 212
DFM1 48 608
RRP17 5 7
YDR413C 0 0
ERD1 11 73
YDR415C 42 522
SYF1 43 205
YDR417C 8 83
RPL12B 9 97
RAD30 58 512
HKR1 117 1369
ARO80 87 825
SIP1 82 975
CAD1 60 652
DYN2 10 40
SNX41 43 556
YDR426C 12 116
RPN9 5 29
BNA7 35 397
TIF35 1 0
CYM1 110 1733
YDR431W 29 300
NPL3 13 65
YDR433W 8 37
GPI17 24 145
PPM1 28 145
PPZ2 85 957
GPI19 11 75
THI74 35 360
LRS4 7 12
DOT1 55 553
APT2 19 226
YDR442W 41 886
SSN2 237 6268
YDR444W 77 801
YDR445C 32 436
ECM11 35 247
RPS17B 11 133
ADA2 10 82
UTP6 9 54
RPS18A 20 68
YHP1 36 324
PPN1 94 1183
TSA2 70 904
GUK1 0 0
YDR455C 16 196
NHX1 21 146
TOM1 247 2879
HEH2 48 358
PFA5 39 336
TFB3 5 25
MFA1 7 45
YDR461C-A 12 119
MRPL28 6 34
STP1 48 380
SPP41 47 289
YDR464C-A 5 6
RMT2 43 552
PKH3 67 788
YDR467C 12 258
TLG1 18 179
SDC1 8 31
UGO1 25 145
RPL27B 24 122
TRS31 15 49
PRP3 22 194
JIP4 86 1166
YDR476C 104 1258
SNF1 32 211
SNM1 4 32
PEX29 60 687
DIG2 55 764
PHO8 97 1712
CWC21 64 1218
KRE2 32 355
VPS52 16 94
VPS72 58 582
VPS60 15 124
RIB3 3 3
PAC11 56 403
SLD5 12 83
PKH1 181 4125
YDR491C 78 1209
IZH1 55 389
MZM1 5 6
RSM28 34 242
VPS3 41 172
PUF6 56 532
ITR1 61 507
SEC20 16 185
LCD1 28 102
RPL37B 24 106
PLM2 69 513
SAM2 46 536
LPP1 25 165
SPG3 8 22
PSP1 32 139
GMC1 151 2372
GIN4 45 517
GNP1 65 586
YDR509W 8 21
SMT3 4 18
YDR510C-A 4 18
SDH7 27 231
EMI1 107 2276
GRX2 21 173
YDR514C 62 659
SLF1 17 151
EMI2 57 747
GRH1 62 743
EUG1 65 822
FPR2 22 123
URC2 57 531
YDR521W 12 89
SPS2 26 197
SPS1 98 1523
AGE1 44 235
YDR524W-C 5 5
YDR524C-B 3 2
YDR524C-A 24 133
API2 65 758
SNA2 44 1132
YDR526C 2 25
RBA50 16 183
HLR1 32 245
QCR7 15 91
APA2 56 643
CAB1 19 193
KRE28 12 32
HSP31 46 337
FIT1 36 289
YDR535C 111 1108
STL1 94 1354
YDR537C 22 264
PAD1 36 407
FDC1 47 332
IRC4 7 13
YDR541C 60 533
PAU10 3 6
YDR543C 33 248
YDR544C 25 284
YRF1-1 32 44
YDR545C-A 3 2
YEL077C 94 1557
YEL077W-A 8 19
YEL076C-A 7 6
YEL076C 5 4
YEL075W-A 4 3
YEL075C 2 1
YEL074W 65 829
YEL073C 37 400
RMD6 56 882
DLD3 97 1127
DSF1 38 399
HXT13 85 1042
YEL068C 15 364
YEL067C 117 2898
HPA3 39 360
SIT1 122 1612
AVT2 94 1444
CAN1 105 1146
NPR2 25 146
CIN8 34 195
PRB1 130 1418
SOM1 50 543
HHY1 135 2572
PCM1 12 31
YEL057C 84 739
HAT2 49 648
POL5 27 136
RPL12A 20 185
YEL053W-A 16 121
MAK10 33 296
AFG1 60 441
VMA8 3 5
YEL050W-A 16 114
RML2 27 156
PAU2 16 137
TCA17 11 19
FRD1 77 943
GLY1 35 254
YEL045C 91 1911
IES6 11 36
YEL043W 133 2012
GDA1 58 417
YEF1 73 873
UTR2 91 900
CYC7 27 135
UTR4 70 791
RAD23 86 1429
ANP1 26 131
UTR5 156 1767
YEL034C-A 20 287
HYP2 10 115
MTC7 111 2059
MCM3 22 160
YEL032C-A 3 16
SPF1 51 343
YEL030C-A 8 78
ECM10 63 529
BUD16 32 255
YEL028W 24 245
VMA3 1 0
SNU13 1 0
YEL025C 169 2139
RIP1 22 144
YEL023C 116 1072
GEA2 115 951
URA3 508 18405
YEL020C-B 1 0
TIM9 11 54
YEL020C 132 2214
MMS21 25 245
YEL018C-A 77 1358
EAF5 119 2437
PMP2 7 24
GTT3 102 899
NPP2 106 1781
EDC3 137 2377
YEL014C 82 864
VAC8 138 1476
UBC8 32 321
GLC3 297 4997
YEL010W 67 819
YEL009C-A 79 1108
GCN4 23 83
YEL008W 178 7640
YEL008C-A 53 1397
MIT1 49 441
YEA6 146 1681
VAB2 88 1390
YEA4 100 1299
GIM4 48 1255
WBP1 11 44
IRC22 78 971
MNN1 276 4133
NOP16 19 131
PMI40 11 48
FMP52 154 2469
YND1 283 8493
NUG1 35 223
YER006C-A 62 670
PAC2 93 867
TMA20 80 901
SEC3 126 1261
NTF2 0 0
YER010C 72 850
TIR1 33 302
PRE1 6 32
PRP22 60 417
HEM14 41 239
BUD25 98 1294
FAA2 139 2227
BIM1 80 1145
AFG3 94 978
SPC25 23 244
ISC1 331 5518
SBH2 18 76
GPA2 268 7547
RPN3 23 233
SRB4 21 107
PRO3 2 5
YER023C-A 0 0
YAT2 251 3326
GCD11 7 43
CHO1 14 53
GAL83 90 1091
MIG3 150 2504
SMB1 10 81
CHZ1 15 30
YPT31 40 361
FIR1 118 1385
ZRG8 117 970
YER034W 145 3667
EDC2 99 1544
ARB1 50 384
PHM8 73 1129
KRE29 17 122
YER038W-A 30 239
HVG1 56 627
YER039C-A 14 52
GLN3 78 811
YEN1 96 1163
MXR1 30 277
SAH1 16 176
ERG28 21 122
MEI4 119 1432
ACA1 87 924
SPO73 37 399
YER046W-A 25 209
SAP1 147 1570
CAJ1 52 593
ISD11 5 59
TPA1 68 822
RSM18 11 52
JHD1 102 1370
HOM3 90 928
PIC2 75 837
YER053C-A 5 31
GIP2 117 1805
HIS1 81 1183
FCY2 92 777
RPL34A 26 152
HMF1 12 142
PET117 14 51
PCL6 66 511
FCY21 74 850
FCY22 52 235
CEM1 58 526
GPP2 49 421
THO1 45 505
VHR2 64 546
ICL1 157 2158
RRT13 28 399
YER066C-A 40 141
RGI1 21 210
YER067C-A 14 115
MOT2 56 483
YER068C-A 11 130
ARG5,6 39 345
RNR1 33 249
TDA2 7 22
VTC1 36 438
ALD5 102 832
RPS24A 9 14
YOS1 1 0
PTP3 128 1596
YER076C 57 738
YER076W-A 13 26
YER077C 63 678
ICP55 113 1188
YER078W-A 32 139
YER079W 14 101
YER079C-A 23 357
AIM9 97 1285
SER3 108 1189
UTP7 25 92
GET2 29 272
YER084W 73 1136
YER084W-A 16 84
YER085C 16 84
ILV1 42 256
AIM10 47 455
YER087C-A 12 89
SBH1 10 60
DOT6 147 2029
YER088C-A 149 2925
YER088W-B 54 1181
PTC2 174 2882
TRP2 112 1933
YER090C-A 3 8
MET6 52 358
YER091C-A 75 1229
IES5 62 1383
TSC11 108 1173
AIM11 29 315
PUP3 4 3
RAD51 11 48
SHC1 39 340
YER097W 28 130
UBP9 84 784
PRS2 42 638
UBC6 31 280
AST2 69 741
RPS8B 14 95
SSA4 63 715
RTT105 19 257
NUP157 115 1260
MAM1 28 239
GLE2 7 19
YER107W-A 12 72
KAP123 42 246
SWI4 17 101
LSM4 0 0
TMN3 74 644
BOI2 123 1063
SPR6 22 146
SLX8 39 571
RPL23B 14 52
SHO1 44 552
AVT6 62 981
YER119C-A 41 613
SCS2 15 56
YER121W 37 291
GLO3 29 334
YCK3 31 238
DSE1 53 377
RSP5 15 98
NSA2 3 9
LCP5 12 87
VFA1 45 520
SAK1 110 1012
COM2 72 950
RPS26B 19 113
PMD1 274 3956
GLC7 4 20
YER133W-A 7 62
YER134C 28 330
YER135C 27 294
GDI1 9 38
YER137C 38 672
YER137W-A 20 232
YER138W-A 1 0
RTR1 14 36
EMP65 86 896
COX15 47 280
MAG1 43 491
DDI1 57 576
UBP5 108 1413
FTR1 198 6538
YER145C-A 25 590
LSM5 7 44
SCC4 54 836
YER147C-A 12 90
SPT15 8 45
YER148W-A 25 184
PEA2 55 559
SPI1 24 229
UBP3 58 640
YER152C 102 1099
YER152W-A 44 403
PET122 89 826
OXA1 51 528
BEM2 81 534
YER156C 43 527
COG3 28 229
YER158C 55 572
YER158W-A 15 54
BUR6 22 117
SPT2 15 93
RAD4 55 378
GCG1 28 278
CHD1 77 622
PAB1 6 56
YER165C-A 3 6
DNF1 176 2026
BCK2 47 253
CCA1 17 143
RPH1 89 1097
ADK2 51 547
RAD3 16 155
BRR2 56 552
YER172C-A 12 55
RAD24 83 904
GRX4 51 496
TMT1 46 714
YER175W-A 20 137
ECM32 292 4652
BMH1 76 733
PDA1 41 267
DMC1 76 808
ISC10 27 230
SLO1 11 149
YER181C 18 128
FMP10 27 233
FAU1 39 499
TOG1 68 959
PUG1 52 543
YER186C 63 643
YER187W 31 203
YER188W 67 880
YER188C-A 32 330
YER189W 3 2
YRF1-2 73 800
YER190C-A 1 0
YER190C-B 3 3
YFL068W 3 2
YFL067W 4 3
YFL066C 6 6
YFL065C 5 24
YFL064C 4 3
YFL063W 40 398
COS4 52 470
DDI2 14 145
SNO3 20 261
SNZ3 24 404
THI5 25 179
AGP3 100 967
YFL054C 150 1739
DAK2 88 889
YFL052W 63 737
YFL051C 33 243
ALR2 202 2668
SWP82 32 100
EMP47 24 160
RGD2 95 976
FMP32 46 725
SEC53 1 0
OTU1 63 500
YFL042C 156 2642
YFL041W-A 13 51
FET5 127 1683
YFL040W 142 1490
ACT1 6 27
YPT1 6 21
TUB2 23 200
RPO41 52 611
MOB2 33 296
RPL22B 56 480
YFL034W 192 2849
RIM15 119 1881
YFL032W 29 170
HAC1 12 35
YFL031C-A 0 0
AGX1 106 1952
CAK1 7 93
CAF16 73 1257
GYP8 126 1680
STE2 109 1714
BST1 87 586
EPL1 80 645
BUD27 119 1450
FRS2 14 150
YFL021C-A 254 7714
GAT1 237 3825
PAU5 13 103
YFL019C 4 3
LPD1 96 719
SMX2 1 0
GNA1 5 24
MDJ1 136 1479
YFL015W-A 53 390
YFL015C 143 2051
HSP12 63 751
YFL013W-A 243 8952
IES1 363 11810
YFL012W-A 128 4118
YFL012W 41 513
HXT10 126 1629
AUA1 28 276
WWM1 97 1335
CDC4 27 325
SMC1 16 157
BLM10 517 6485
SEC4 3 2
VTC2 143 1513
MSH4 338 4609
SPB4 16 73
DEG1 46 265
LOC1 35 217
NIC96 123 1601
YPI1 7 31
RPN11 11 20
SAD1 20 172
YFR006W 191 2954
YFH7 148 2678
FAR7 16 112
GCN20 178 2176
YFR009W-A 18 80
UBP6 29 205
YFR010W-A 21 281
MIC19 63 1118
DCV1 106 1769
YFR012W-A 10 33
IOC3 232 3401
CMK1 126 1282
GSY1 212 3568
YFR016C 195 2097
IGD1 110 1562
YFR018C 389 11090
FAB1 214 2459
YFR020W 47 636
ATG18 213 3586
ROG3 190 3300
PES4 124 1812
LSB3 76 631
HIS2 125 2325
ULI1 118 1875
ECO1 3 2
CDC14 26 129
PTR3 25 113
MET10 143 1795
SMC2 46 350
RPL2A 43 581
RRT5 68 607
RPL29 54 624
YFR032C-B 82 1127
QCR6 54 841
PHO4 266 5061
YFR034W-A 160 3567
YFR035C 154 3211
CDC26 30 260
YFR036W-A 24 177
RSC8 28 192
IRC5 90 1530
OSW7 13 65
SAP155 48 578
ERJ5 68 1108
KEG1 2 13
IRC6 70 882
DUG1 149 3379
YFR045W 73 969
CNN1 42 396
BNA6 58 584
RMD8 140 1920
YMR31 25 298
PRE4 18 92
RET2 125 2210
RPN12 10 110
YFR052C-A 30 172
HXK1 92 1575
YFR054C 17 207
YFR056C 34 308
IRC7 53 769
YFR057W 7 14
COS12 0 0
YGL262W 0 0
PAU11 1 0
YGL260W 3 2
YPS5 10 73
YGL258W-A 4 5
VEL1 21 158
MNT2 80 1148
ADH4 44 524
ZRT1 18 226
FZF1 87 1145
HXK2 67 905
RTG2 32 207
HFM1 92 735
RMR1 38 246
ZIP2 124 1779
PDE1 61 940
BRR6 6 14
RAI1 20 111
GUS1 20 220
RTF1 19 176
TAD1 23 323
YGL242C 24 281
KAP114 64 734
DOC1 15 105
YGL239C 20 370
CSE1 31 179
HAP2 42 464
MTO1 125 1198
YGL235W 49 436
ADE5,7 14 79
SEC15 19 127
TAN1 29 335
EMC4 16 147
YGL230C 16 51
SAP4 96 1183
SHE10 73 714
VID30 31 284
OST5 17 34
MTC3 18 138
VRG4 11 35
SDT1 43 396
COG1 13 114
EDC1 13 56
NIF3 22 123
FRA2 27 270
MDM34 25 182
YGL218W 14 160
YGL217C 18 136
KIP3 93 675
CLG1 34 336
YGL214W 9 43
SKI8 18 162
VAM7 12 108
NCS6 14 60
YPT32 30 197
MIG2 56 514
SIP2 75 843
SPT16 26 338
CHC1 42 424
POX1 77 1045
YGL204C 6 16
KEX1 60 594
ARO8 64 689
MCM6 36 490
EMP24 34 500
YGL199C 21 236
YIP4 30 393
MDS3 109 1326
DSD1 52 433
GCN1 142 1318
YGL194C-A 14 38
HOS2 37 281
YGL193C 25 218
IME4 89 828
COX13 27 289
CDC55 27 169
RPS26A 12 89
YGL188C-A 5 31
YGL188C 33 327
COX4 19 142
TPN1 80 886
YGL185C 82 844
STR3 77 711
MND1 78 1056
YGL182C 44 249
GTS1 108 1127
ATG1 92 858
TOS3 85 924
MPT5 85 1131
YGL177W 39 668
YGL176C 69 539
SAE2 20 193
BUD13 42 444
XRN1 118 1221
NUP49 34 339
ROK1 11 85
SPO74 19 260
SUA5 14 109
HUR1 8 9
PMR1 19 74
CUP2 32 342
YGL165C 53 403
YRB30 35 223
RAD54 37 273
SUT1 51 422
YIP5 43 513
AIM14 73 873
YGL159W 38 273
RCK1 85 1088
ARI1 39 306
AMS1 115 1309
CDC43 17 118
LYS5 36 455
PEX14 36 402
YGL152C 38 524
NUT1 134 2803
INO80 86 1027
YGL149W 38 370
ARO2 30 308
RPL9A 20 188
RRT6 58 629
TIP20 34 256
ROG1 34 186
MRF1 28 195
GPI10 17 105
HUL5 62 477
YGL140C 98 936
FLC3 66 661
YGL138C 42 252
SEC27 27 214
MRM2 38 523
RPL1B 5 11
PCL10 68 792
ITC1 90 935
YGL132W 4 4
SNT2 103 1033
CEG1 2 1
RSM23 17 43
CWC23 5 13
SOH1 17 196
SCS3 222 5132
MET13 72 566
MON1 44 234
RPS2 1 0
YGL123C-A 0 0
NAB2 17 207
GPG1 18 148
PRP43 41 368
COQ8 48 470
YGL118C 60 465
YGL117W 49 762
CDC20 17 102
SNF4 9 49
YGL114W 105 1180
SLD3 38 234
TAF6 0 0
NSA1 15 27
CUE3 67 641
YGL109W 45 432
YGL108C 29 219
RMD9 21 92
MLC1 0 0
ARC1 33 312
VPS73 70 821
RPL28 8 43
YGL102C 6 36
YGL101W 10 17
SEH1 27 254
LSG1 27 176
USE1 1 0
SRM1 26 279
TOS8 52 299
VPS45 13 80
PAN2 59 513
SPC105 40 368
NUP145 52 470
NBP35 14 233
LIF1 44 307
MF(ALPHA)2 19 249
YGL088W 46 484
MMS2 55 956
MAD1 92 957
LCL3 31 232
GUP1 60 413
SCY1 90 662
YGL082W 46 791
YGL081W 35 526
MPC1 33 281
KXD1 24 231
DBP3 36 222
HNM1 63 650
RPL7A 18 144
MPS2 13 102
YGL074C 32 601
HSF1 72 897
YGL072C 60 929
AFT1 113 1976
RPB9 26 326
YGL069C 7 21
MNP1 7 18
NPY1 46 489
SGF73 37 423
ALG2 11 61
MRH4 49 295
PUS2 155 3113
YGL063C-A 46 1184
PYC1 180 2860
DUO1 19 127
YBP2 72 696
PKP2 53 385
RAD6 13 46
GEP7 49 703
SDS23 93 1219
OLE1 19 107
ERV14 6 16
PRM8 21 221
YGL052W 22 216
MST27 41 367
TYW3 61 548
TIF4632 106 1028
RPT6 3 2
ALG13 7 44
RIM8 67 628
RNA15 6 18
DST1 60 806
YGL042C 17 98
YGL041C-B 45 515
YGL041W-A 41 567
YGL041C 12 179
HEM2 9 20
YGL039W 34 220
OCH1 12 44
PNC1 28 255
YGL036W 108 1081
MIG1 82 700
YGL034C 52 177
HOP2 34 257
AGA2 8 30
RPL24A 50 469
RPL30 2 12
CGR1 7 37
SCW11 46 351
CWH41 74 790
TRP5 127 1447
PGD1 48 350
YGL024W 38 667
PIB2 139 2267
STT3 37 263
ALK1 143 1757
GET1 4 4
CKB1 10 61
JAC1 5 83
ATE1 53 554
KAP122 183 2213
YGL015C 40 509
PUF4 111 1168
YGL014C-A 7 108
PDR1 222 3041
ERG4 34 289
SCL1 10 43
MPO1 107 1576
LEU1 296 4841
PMA1 11 18
YGL007C-A 7 23
BRP1 105 2855
YGL006W-A 40 468
PMC1 247 3263
COG7 47 662
RPN14 163 2106
CDH1 123 1472
ERP6 97 1643
ERG26 15 63
EFM5 55 607
SWC4 98 1158
CUL3 148 1895
PEX31 82 826
TFG2 19 124
PRP18 49 1309
ECT1 92 980
STF2 35 729
SEC9 38 337
NMA2 104 969
YGR011W 29 290
YGR012W 148 2519
SNU71 93 929
MSB2 120 873
YGR015C 131 2464
YGR016W 49 487
YGR017W 74 788
YGR018C 29 302
UGA1 200 3320
VMA7 8 75
YGR021W 190 2141
YGR022C 15 121
MTL1 59 504
THG1 3 7
YGR025W 102 1690
YGR026W 77 890
RPS25A 28 243
MSP1 67 769
ERV1 15 123
POP6 9 19
IMO32 213 4840
NAG1 88 1598
GSC2 402 6234
TIM21 49 407
RPL26B 34 317
YGR035C 13 70
YGR035W-A 58 645
CAX4 22 186
ACB1 19 230
ORM1 27 207
YGR039W 26 121
KSS1 83 1443
BUD9 116 1545
YGR042W 59 579
NQM1 82 1035
RME1 45 408
YGR045C 96 1229
TAM41 23 147
TFC4 29 149
UFD1 32 282
SCM4 54 592
YGR050C 58 1083
YGR051C 58 809
FMP48 92 1256
YGR053C 46 412
YGR054W 115 1649
MUP1 76 1068
RSC1 67 495
LST7 22 166
PEF1 24 225
SPR3 49 386
ERG25 8 59
ADE6 34 209
COX18 31 240
SPT4 12 162
YGR064W 42 282
VHT1 26 135
YGR066C 59 898
YGR067C 128 1361
ART5 253 4496
YGR068W-A 1 0
YGR069W 38 416
ROM1 94 1040
ENV11 60 507
UPF3 5 26
YGR073C 6 21
SMD1 2 35
PRP38 2 2
MRPL25 12 58
PEX8 60 494
PAC10 17 69
YGR079W 85 1174
TWF1 50 665
SLX9 18 86
TOM20 15 123
GCD2 14 64
MRP13 53 713
RPL11B 9 26
PIL1 19 127
PDC6 176 2499
CTT1 92 991
NNF2 108 956
UTP22 15 88
PRP31 32 196
DBF2 20 163
DRN1 51 474
VAS1 35 217
RRP46 10 109
TPC1 124 1581
ASK10 147 1865
ESP1 30 105
TEL2 23 202
MDR1 73 559
PCP1 49 493
GTF1 14 74
NOP7 15 55
SRB5 15 117
VMA21 1 0
VOA1 24 239
YGR107W 61 660
CLB1 42 288
CLB6 40 330
CLD1 27 266
YGR111W 51 509
SHY1 15 176
DAM1 23 301
YGR114C 17 99
YGR115C 2 8
SPT6 36 323
YGR117C 44 320
RPS23A 23 161
NUP57 27 240
COG2 5 20
MEP1 151 1603
YGR121W-A 68 907
YGR122W 38 337
YGR122C-A 0 0
PPT1 68 672
ASN2 95 1491
YGR125W 107 1377
YGR126W 22 135
YGR127W 65 922
UTP8 13 60
SYF2 27 314
YGR130C 88 737
FHN1 24 339
PHB1 37 326
PEX4 23 228
CAF130 98 1351
PRE9 19 65
LSB1 20 183
YGR137W 16 103
TPO2 51 436
YGR139W 23 78
CBF2 16 84
VPS62 97 915
BTN2 39 247
SKN1 102 1190
THI4 87 1177
ENP2 55 324
ECL1 15 96
YGR146C-A 40 530
NAT2 39 660
RPL24B 36 432
YGR149W 32 244
CCM1 36 186
YGR151C 9 70
RSR1 18 199
YGR153W 24 258
GTO1 44 327
CYS4 29 109
PTI1 14 178
CHO2 99 814
MTR3 14 140
NSR1 25 202
YGR160W 10 35
RTS3 85 1021
YGR161W-C 11 37
TIF4631 57 645
GTR2 45 388
YGR164W 25 205
MRPS35 16 103
TRS65 72 522
CLC1 7 22
YGR168C 52 308
PUS6 83 1203
LSO2 9 69
PSD2 78 779
MSM1 38 333
YIP1 3 3
RBG2 38 314
CBP4 24 362
YGR174W-A 11 23
ERG1 5 15
YGR176W 75 1882
ATF2 133 2163
PBP1 77 791
OKP1 26 164
RNR4 11 70
TIM13 22 160
YGR182C 24 182
QCR9 15 113
UBR1 88 603
TYS1 14 144
TFG1 22 116
HGH1 30 292
BUB1 50 455
CRH1 53 226
YGR190C 2 1
HIP1 22 125
TDH3 41 229
PDX1 58 665
XKS1 72 758
SKI6 18 100
FYV8 54 494
SNG1 31 160
YPP1 18 131
PMT6 70 729
ELP2 47 407
YGR201C 52 496
PCT1 53 543
YCH1 128 2757
ADE3 98 1446
YGR204C-A 4 12
TDA10 29 251
MVB12 16 386
CIR1 18 127
SER2 17 88
TRX2 14 101
YGR210C 72 1049
ZPR1 16 130
SLI1 49 452
RTA1 44 398
RPS0A 43 462
RSM27 3 2
GPI1 14 114
CCH1 101 877
CRM1 25 122
YGR219W 14 47
MRPL9 27 133
TOS2 95 1002
PET54 21 107
HSV2 31 191
AZR1 63 974
AMA1 51 459
YGR226C 4 7
DIE2 24 89
YGR228W 4 26
SMI1 30 261
BNS1 36 661
PHB2 31 216
NAS6 29 258
PHO81 88 927
YHB1 32 332
MIC26 40 483
SPG1 32 363
YGR237C 70 733
KEL2 114 1583
PEX21 60 488
PFK1 89 977
YGR240C-A 43 615
YAP1802 68 873
YGR242W 12 44
MPC3 8 19
LSC2 107 1859
SDA1 33 248
BRF1 16 98
CPD1 44 326
SOL4 47 502
MGA1 46 379
YGR250C 69 625
NOP19 10 62
GCN5 18 61
PUP2 10 135
ENO1 41 289
COQ6 71 610
GND2 75 985
MTM1 32 238
RAD2 101 1481
YGR259C 22 193
TNA1 114 1258
APL6 82 419
BUD32 15 71
SAY1 70 807
MES1 26 171
YGR265W 29 267
YGR266W 85 1068
FOL2 8 20
HUA1 67 722
YGR269W 73 1078
YTA7 76 695
YGR270C-A 8 68
SLH1 214 3262
EFG1 12 72
YGR273C 7 31
TAF1 34 356
RTT102 19 150
RNH70 62 688
CAB4 1 0
CWC22 33 265
SCW4 34 339
PXR1 24 126
YOR1 184 2261
BGL2 14 92
YGR283C 59 1055
ERV29 46 1282
ZUO1 39 307
BIO2 53 582
IMA1 86 871
MAL13 43 452
MAL11 55 502
YGR290W 6 16
YGR291C 19 194
MAL12 22 182
YGR293C 5 9
PAU12 6 14
COS6 31 249
YRF1-3 37 46
YGR296C-A 5 4
YGR296C-B 2 1
YHL050C 70 731
YHL050W-A 20 195
YHL049C 2 1
YHL048C-A 14 180
COS8 62 640
ARN2 95 990
YHL046W-A 11 91
PAU13 19 200
YHL045W 33 270
YHL044W 29 432
ECM34 39 369
YHL042W 89 1758
YHL041W 66 690
ARN1 125 1684
EFM1 109 783
CBP2 54 542
YHL037C 88 2444
MUP3 126 1414
VMR1 328 3637
YHL034W-A 13 63
SBP1 19 90
RPL8A 31 310
GUT1 151 1830
GOS1 17 134
YHL030W-A 19 134
ECM29 254 2659
OCA5 126 1498
WSC4 106 1290
RIM101 136 1539
YHL026C 123 2580
SNF6 160 3492
RIM4 197 3181
NPR3 78 686
SPO11 85 566
AIM17 168 2376
OPI1 45 444
YHL019W-A 65 852
APM2 179 2438
YHL018W 21 200
YHL017W 152 2222
DUR3 252 3947
YHL015W-A 19 90
RPS20 0 0
YLF2 136 1535
OTU2 160 5855
YHL012W 127 2111
PRS3 18 110
ETP1 159 2149
YAP3 70 877
YHL008C 138 1595
STE20 266 3926
YHL006W-A 67 1049
SHU1 213 8688
YHL005C 212 4592
MRP4 67 577
LAG1 184 3685
YHL002C-A 90 1307
HSE1 266 4855
RPL14B 59 477
OSH7 134 1821
QCR10 47 560
LEU5 98 1208
TCD1 199 3445
NEM1 72 574
GPA1 43 266
TIM10 17 132
STP2 137 1816
ERG11 13 99
YHR007C-A 142 4633
SOD2 82 844
TDA3 75 796
RPL27A 6 49
DIA4 35 260
VPS29 0 0
ARD1 8 37
SPO13 40 222
MIP6 142 1239
YSC84 122 1722
YSC83 179 2326
ARG4 14 120
DED81 15 86
YHR020W 19 142
RPS27B 9 137
ECM12 30 337
YHR022C 64 677
YHR022C-A 34 288
MYO1 56 426
MAS2 8 28
THR1 3 12
VMA16 11 61
RPN1 31 370
DAP2 91 853
YHR028W-A 57 699
YHI9 51 709
SLT2 43 509
RRM3 133 1766
ERC1 207 3250
YHR032W-A 44 601
YHR032C-A 36 302
YHR033W 213 4541
PIH1 121 1271
NEL1 96 1357
BRL1 27 279
PUT2 80 1125
RRF1 19 44
MSC7 86 722
VMA10 1 0
BCD1 69 1265
SRB2 21 243
NCP1 44 342
DOG2 33 418
DOG1 40 535
YHR045W 49 547
INM1 52 857
AAP1 95 944
YHK8 97 1175
FSH1 40 383
YHR049C-A 70 640
SMF2 86 1165
YHR050W-A 28 224
COX6 3 2
CIC1 13 41
YHR052W-A 3 2
CUP1-1 3 2
YHR054C 18 19
YHR054W-A 2 1
CUP1-2 2 1
RSC30 77 534
YHR056W-A 36 216
CPR2 49 574
MED6 24 168
FYV4 4 9
VMA22 5 28
GIC1 47 465
RPP1 2 4
PAN5 37 318
YHR063W-A 18 175
SSZ1 63 636
RRP3 27 300
SSF1 52 457
HTD2 26 279
DYS1 22 216
RRP4 15 89
YHR069C-A 1 0
TRM5 18 157
YHR070C-A 34 583
PCL5 69 1007
YHR071C-A 23 214
ERG7 22 111
NOP10 0 0
OSH3 111 1547
YHR073W-A 7 74
YHR073C-B 4 8
QNS1 19 132
PPE1 13 52
PTC7 33 523
NMD2 28 122
YHR078W 52 342
IRE1 37 269
SAE3 5 12
YHR080C 177 2096
LRP1 23 122
KSP1 86 899
SAM35 9 88
STE12 62 303
IPI1 1 0
NAM8 100 1235
YHR086W-A 57 508
RTC3 37 489
RPF1 6 7
GAR1 12 84
YNG2 27 316
MSR1 43 286
HXT4 68 691
AHT1 37 298
HXT1 83 1036
YHR095W 27 299
HXT5 107 1189
YHR097C 96 866
SFB3 97 1013
TRA1 115 1048
GEP4 15 122
BIG1 13 47
KIC1 59 516
SBE22 71 699
GRE3 47 515
YPT35 20 64
TRR2 24 122
CDC12 6 19
GGA2 50 267
CTM1 66 550
ERP5 26 187
UBA4 16 66
YHR112C 52 589
APE4 67 785
BZZ1 77 1041
DMA1 110 1227
COX23 30 788
TOM71 64 363
ORC6 7 24
SET1 37 240
MSH1 86 691
LSM12 25 460
CIA2 35 593
EPT1 24 270
NDT80 98 826
YHR125W 11 64
ANS1 31 307
YHR127W 33 371
FUR1 23 218
ARP1 10 68
YHR130C 7 56
YHR131C 62 611
YHR131W-A 11 48
ECM14 67 678
IGO2 9 49
NSG1 33 242
WSS1 30 233
YCK1 125 2055
SPL2 31 231
ARO9 46 348
YHR137C-A 13 103
YHR138C 32 328
SPS100 49 673
YHR139C-A 47 642
YHR140W 62 782
RPL42B 14 95
CHS7 12 46
DSE2 21 116
RPC10 0 0
DCD1 41 466
YHR145C 9 44
CRP1 34 343
MRPL6 6 34
IMP3 8 57
SKG6 48 415
PEX28 74 717
MTC6 50 436
SPO12 13 139
SPO16 19 97
RTT107 100 1142
YSP1 84 857
LIN1 44 585
REC104 21 141
KEL1 128 1364
TDA11 96 1888
PEX18 17 77
YAP1801 70 631
MPC2 2 1
SOL3 26 207
DNA2 45 425
PRP8 64 522
YHR165W-A 11 47
CDC23 45 656
THP2 17 123
MTG2 35 215
DBP8 15 119
NMD3 12 47
ATG7 83 950
SPC97 42 553
YHR173C 56 870
ENO2 65 480
CTR2 43 412
YHR175W-A 15 252
FMO1 75 606
YHR177W 60 765
STB5 47 358
OYE2 38 385
YHR180W 20 343
YHR180W-A 27 204
YHR180C-B 7 15
SVP26 17 78
YHR182W 124 1607
