gene_name number_of_transposon_per_gene number_of_read_per_gene
DOT1 12 111
APT2 0 0
YDR442W 2 14
SSN2 28 121
YDR444W 16 226
YDR445C 5 27
ECM11 8 90
RPS17B 0 0
ADA2 1 0
UTP6 5 24
RPS18A 0 0
YHP1 4 6
PPN1 15 134
TSA2 7 122
GUK1 0 0
YDR455C 3 10
NHX1 6 14
TOM1 70 544
HEH2 10 64
PFA5 11 61
TFB3 2 4
MFA1 0 0
YDR461C-A 3 6
MRPL28 1 0
STP1 20 252
SPP41 6 9
YDR464C-A 0 0
RMT2 3 5
PKH3 19 212
YDR467C 5 57
TLG1 4 15
SDC1 2 19
UGO1 8 23
RPL27B 3 3
TRS31 2 1
PRP3 4 3
JIP4 21 175
YDR476C 10 72
SNF1 15 77
SNM1 3 2
PEX29 12 88
DIG2 14 206
PHO8 24 653
CWC21 4 30
KRE2 9 9
VPS52 10 14
VPS72 18 43
VPS60 6 26
RIB3 1 0
PAC11 16 51
SLD5 8 18
PKH1 25 368
YDR491C 11 209
IZH1 4 68
MZM1 1 0
RSM28 6 23
VPS3 18 87
PUF6 10 180
ITR1 14 37
SEC20 2 37
LCD1 14 31
RPL37B 1 0
PLM2 4 15
SAM2 4 51
LPP1 4 7
SPG3 0 0
PSP1 5 31
GMC1 14 212
GIN4 52 437
GNP1 13 275
YDR509W 12 157
SMT3 4 9
YDR510C-A 0 0
SDH7 2 1
EMI1 17 810
GRX2 0 0
YDR514C 4 16
SLF1 4 6
EMI2 3 50
GRH1 4 16
EUG1 22 170
FPR2 3 5
URC2 12 51
YDR521W 4 9
SPS2 9 28
SPS1 16 226
AGE1 12 31
YDR524W-C 0 0
YDR524C-B 0 0
YDR524C-A 4 16
API2 9 87
SNA2 10 42
YDR526C 1 0
RBA50 13 48
HLR1 7 48
QCR7 0 0
APA2 24 121
CAB1 6 7
KRE28 0 0
HSP31 4 5
FIT1 5 52
YDR535C 18 580
STL1 6 85
YDR537C 4 32
PAD1 6 34
FDC1 7 27
IRC4 0 0
YDR541C 9 48
PAU10 0 0
YDR543C 6 7
YDR544C 3 26
YRF1-1 15 14
YDR545C-A 2 1
YEL077C 35 493
YEL077W-A 3 3
YEL076C-A 4 3
YEL076C 4 3
YEL075W-A 5 4
YEL075C 1 0
YEL074W 14 484
YEL073C 2 43
RMD6 17 403
DLD3 13 102
DSF1 14 339
HXT13 18 274
YEL068C 6 12
YEL067C 8 159
HPA3 10 122
SIT1 15 253
AVT2 14 521
CAN1 21 165
NPR2 10 24
CIN8 12 61
PRB1 17 138
SOM1 2 2
HHY1 29 1050
PCM1 3 3
YEL057C 6 99
HAT2 14 62
POL5 10 38
RPL12A 3 6
YEL053W-A 4 10
MAK10 11 35
AFG1 6 22
VMA8 0 0
YEL050W-A 5 106
RML2 14 97
PAU2 3 52
TCA17 0 0
FRD1 12 329
GLY1 0 0
YEL045C 17 241
IES6 4 4
YEL043W 30 332
GDA1 6 108
YEF1 12 118
UTR2 20 452
CYC7 6 76
UTR4 16 66
RAD23 14 118
ANP1 10 94
UTR5 24 1080
YEL034C-A 0 0
HYP2 0 0
MTC7 24 262
MCM3 21 43
YEL032C-A 3 3
SPF1 27 212
YEL030C-A 0 0
ECM10 14 102
BUD16 1 0
YEL028W 3 18
VMA3 1 0
SNU13 0 0
YEL025C 47 883
RIP1 5 11
YEL023C 23 313
GEA2 56 651
URA3 410 21234
YEL020C-B 0 0
TIM9 2 4
YEL020C 26 763
MMS21 9 193
YEL018C-A 4 6
EAF5 8 13
PMP2 1 0
GTT3 9 55
NPP2 26 387
EDC3 43 1032
YEL014C 21 193
VAC8 18 142
UBC8 31 607
GLC3 61 2051
YEL010W 17 161
YEL009C-A 22 274
GCN4 3 39
YEL008W 57 2850
YEL008C-A 11 618
MIT1 18 243
YEA6 25 599
VAB2 13 324
YEA4 24 572
GIM4 13 209
WBP1 2 1
IRC22 21 537
MNN1 71 1375
NOP16 4 7
PMI40 5 10
FMP52 35 836
YND1 49 2616
NUG1 16 63
YER006C-A 20 508
PAC2 28 1052
TMA20 8 52
SEC3 27 310
NTF2 1 0
YER010C 15 248
TIR1 7 59
PRE1 2 11
PRP22 23 81
HEM14 17 43
BUD25 26 697
FAA2 26 445
BIM1 10 62
AFG3 33 392
SPC25 6 16
ISC1 74 1776
SBH2 2 1
GPA2 13 19
RPN3 8 9
SRB4 12 21
PRO3 0 0
YER023C-A 0 0
YAT2 63 1541
GCD11 0 0
CHO1 2 3
GAL83 8 104
MIG3 23 395
SMB1 4 10
CHZ1 0 0
YPT31 16 93
FIR1 22 680
ZRG8 24 429
YER034W 23 679
EDC2 7 75
ARB1 13 54
PHM8 16 283
KRE29 7 9
YER038W-A 6 42
HVG1 15 114
YER039C-A 1 0
GLN3 9 48
YEN1 19 169
MXR1 8 380
SAH1 5 7
ERG28 0 0
MEI4 13 208
ACA1 7 100
SPO73 6 40
YER046W-A 12 50
SAP1 21 231
CAJ1 4 7
ISD11 0 0
TPA1 17 126
RSM18 7 25
JHD1 17 120
HOM3 6 54
PIC2 7 75
YER053C-A 0 0
GIP2 19 197
HIS1 3 2
FCY2 5 6
RPL34A 0 0
HMF1 1 0
PET117 3 99
PCL6 1 0
FCY21 10 88
FCY22 4 59
CEM1 8 10
GPP2 7 32
THO1 6 24
VHR2 3 3
ICL1 24 802
RRT13 5 17
YER066C-A 6 13
RGI1 2 3
YER067C-A 2 3
MOT2 11 40
YER068C-A 7 28
ARG5,6 23 82
RNR1 9 27
TDA2 1 0
VTC1 9 45
ALD5 4 6
RPS24A 0 0
YOS1 1 0
PTP3 17 116
YER076C 11 92
YER076W-A 3 6
YER077C 11 179
ICP55 14 139
YER078W-A 2 2
YER079W 8 40
YER079C-A 2 4
AIM9 12 52
SER3 16 234
UTP7 0 0
GET2 4 10
YER084W 13 260
YER084W-A 2 2
YER085C 2 2
ILV1 4 9
AIM10 17 168
YER087C-A 2 12
SBH1 1 0
DOT6 20 157
YER088C-A 15 88
YER088W-B 8 65
PTC2 27 270
TRP2 21 170
YER090C-A 0 0
MET6 6 24
YER091C-A 4 7
IES5 4 7
TSC11 29 212
AIM11 2 1
PUP3 3 11
RAD51 5 6
SHC1 8 77
YER097W 2 1
UBP9 22 107
PRS2 4 39
UBC6 2 10
AST2 19 454
RPS8B 0 0
SSA4 19 78
RTT105 4 3
NUP157 35 168
MAM1 4 117
GLE2 1 0
YER107W-A 1 0
KAP123 15 39
SWI4 27 103
LSM4 0 0
TMN3 7 38
BOI2 33 450
SPR6 1 0
SLX8 15 257
RPL23B 0 0
SHO1 7 22
AVT6 16 157
YER119C-A 11 95
SCS2 3 3
YER121W 3 15
GLO3 8 262
YCK3 17 72
DSE1 14 247
RSP5 16 43
NSA2 1 0
LCP5 3 2
VFA1 4 4
SAK1 31 153
COM2 17 217
RPS26B 2 5
PMD1 43 968
GLC7 5 20
YER133W-A 1 0
YER134C 2 1
YER135C 2 70
GDI1 1 0
YER137C 11 93
YER137W-A 11 84
YER138W-A 0 0
RTR1 5 4
EMP65 8 65
COX15 2 1
MAG1 10 47
DDI1 21 203
UBP5 9 61
FTR1 13 165
YER145C-A 4 51
LSM5 1 0
SCC4 7 11
YER147C-A 4 10
SPT15 3 4
YER148W-A 9 169
PEA2 15 200
SPI1 2 1
UBP3 26 467
YER152C 21 425
YER152W-A 7 95
PET122 18 299
OXA1 15 876
BEM2 42 254
YER156C 13 42
COG3 16 104
YER158C 16 57
YER158W-A 0 0
BUR6 0 0
SPT2 9 50
RAD4 15 44
GCG1 10 15
CHD1 18 199
PAB1 3 2
YER165C-A 0 0
DNF1 52 718
BCK2 32 205
CCA1 13 38
RPH1 31 190
ADK2 6 14
RAD3 12 24
BRR2 27 137
YER172C-A 2 4
RAD24 16 102
GRX4 3 3
TMT1 16 170
YER175W-A 2 2
ECM32 59 2521
BMH1 1 0
PDA1 13 45
DMC1 15 284
ISC10 7 22
SLO1 0 0
YER181C 8 39
FMP10 12 144
FAU1 8 29
TOG1 17 159
PUG1 13 44
YER186C 4 10
YER187W 2 1
YER188W 20 161
YER188C-A 15 182
YER189W 0 0
YRF1-2 13 27
YER190C-A 0 0
YER190C-B 2 1
YFL068W 0 0
YFL067W 5 16
YFL066C 3 2
YFL065C 2 1
YFL064C 1 0
YFL063W 7 10
COS4 4 64
DDI2 6 24
SNO3 1 0
SNZ3 5 41
THI5 0 0
AGP3 22 124
YFL054C 15 361
DAK2 14 71
YFL052W 10 130
YFL051C 9 21
ALR2 27 277
SWP82 6 43
EMP47 18 469
RGD2 26 253
FMP32 25 124
SEC53 1 0
OTU1 8 121
YFL042C 25 435
YFL041W-A 0 0
FET5 19 630
YFL040W 21 460
ACT1 6 6
YPT1 3 11
TUB2 18 46
RPO41 16 63
MOB2 7 14
RPL22B 17 250
YFL034W 19 276
RIM15 58 894
YFL032W 24 476
HAC1 7 58
YFL031C-A 1 0
AGX1 12 326
CAK1 1 0
CAF16 11 66
GYP8 6 13
STE2 12 103
BST1 20 94
EPL1 23 105
BUD27 31 1086
FRS2 6 11
YFL021C-A 27 959
GAT1 18 350
PAU5 1 0
YFL019C 1 0
LPD1 2 1
SMX2 0 0
GNA1 1 0
MDJ1 19 195
YFL015W-A 11 94
YFL015C 25 482
HSP12 5 19
YFL013W-A 38 2088
IES1 42 1868
YFL012W-A 17 876
YFL012W 14 144
HXT10 31 320
AUA1 6 89
WWM1 16 604
CDC4 8 29
SMC1 11 39
BLM10 135 4275
SEC4 0 0
VTC2 33 1116
MSH4 86 1599
SPB4 4 6
DEG1 21 254
LOC1 3 12
NIC96 21 361
YPI1 8 21
RPN11 2 2
SAD1 5 6
YFR006W 65 1908
YFH7 27 569
FAR7 2 2
GCN20 20 615
YFR009W-A 0 0
UBP6 36 400
YFR010W-A 4 73
MIC19 19 344
DCV1 10 194
YFR012W-A 0 0
IOC3 40 787
CMK1 21 253
GSY1 38 703
YFR016C 49 1080
IGD1 27 980
YFR018C 82 3790
FAB1 46 415
YFR020W 8 63
ATG18 30 298
ROG3 37 329
PES4 27 370
LSB3 18 250
HIS2 9 23
ULI1 23 501
ECO1 2 1
CDC14 5 7
PTR3 47 2313
MET10 28 469
SMC2 16 46
RPL2A 6 17
RRT5 12 114
RPL29 3 4
YFR032C-B 22 808
QCR6 8 23
PHO4 60 1557
YFR034W-A 24 457
YFR035C 17 166
CDC26 10 55
YFR036W-A 10 44
RSC8 10 45
IRC5 25 327
OSW7 4 19
SAP155 23 87
ERJ5 8 160
KEG1 0 0
IRC6 15 798
DUG1 29 927
YFR045W 7 68
CNN1 9 29
BNA6 8 22
RMD8 31 267
YMR31 1 0
PRE4 9 25
RET2 25 262
RPN12 5 12
YFR052C-A 5 8
HXK1 26 186
YFR054C 1 0
YFR056C 7 47
IRC7 10 290
YFR057W 4 4
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 3 2
YPS5 0 0
YGL258W-A 0 0
VEL1 6 69
MNT2 10 116
ADH4 8 11
ZRT1 17 47
FZF1 17 138
HXK2 10 40
RTG2 7 21
HFM1 27 157
RMR1 1 0
ZIP2 19 143
PDE1 3 13
BRR6 3 3
RAI1 9 14
GUS1 15 76
RTF1 7 7
TAD1 6 11
YGL242C 13 69
KAP114 27 118
DOC1 2 11
YGL239C 6 104
CSE1 19 42
HAP2 10 155
MTO1 28 348
YGL235W 7 71
ADE5,7 19 104
SEC15 9 35
TAN1 6 13
EMC4 3 36
YGL230C 0 0
SAP4 21 160
SHE10 8 60
VID30 30 189
OST5 1 0
MTC3 9 27
VRG4 3 4
SDT1 6 61
COG1 8 37
EDC1 0 0
NIF3 4 15
FRA2 1 0
MDM34 10 31
YGL218W 9 19
YGL217C 1 0
KIP3 32 273
CLG1 6 12
YGL214W 4 34
SKI8 9 77
VAM7 6 11
NCS6 10 44
YPT32 6 103
MIG2 9 162
SIP2 18 40
SPT16 21 69
CHC1 35 202
POX1 21 94
YGL204C 1 0
KEX1 22 179
ARO8 9 45
MCM6 36 164
EMP24 3 38
YGL199C 1 0
YIP4 3 2
MDS3 19 107
DSD1 8 44
GCN1 51 248
YGL194C-A 0 0
HOS2 10 86
YGL193C 4 17
IME4 15 40
COX13 1 0
CDC55 13 85
RPS26A 4 8
YGL188C-A 0 0
YGL188C 3 3
COX4 5 9
TPN1 6 8
YGL185C 14 208
STR3 14 132
MND1 5 65
YGL182C 2 1
GTS1 5 10
ATG1 17 54
TOS3 8 178
MPT5 34 180
YGL177W 6 15
YGL176C 3 3
SAE2 14 31
BUD13 12 53
XRN1 30 113
NUP49 5 19
ROK1 9 59
SPO74 2 1
SUA5 5 16
HUR1 4 62
PMR1 13 56
CUP2 5 21
YGL165C 10 38
YRB30 10 45
RAD54 27 100
SUT1 7 17
YIP5 10 65
AIM14 22 91
YGL159W 3 4
RCK1 11 44
ARI1 11 72
AMS1 35 342
CDC43 7 15
LYS5 1 0
PEX14 12 31
YGL152C 10 29
NUT1 13 51
INO80 27 69
YGL149W 5 38
ARO2 10 41
RPL9A 3 3
RRT6 6 102
TIP20 20 56
ROG1 18 92
MRF1 10 26
GPI10 10 49
HUL5 39 236
YGL140C 9 27
FLC3 22 185
YGL138C 5 5
SEC27 16 72
MRM2 7 18
RPL1B 1 0
PCL10 8 108
ITC1 44 375
YGL132W 5 7
SNT2 11 39
CEG1 0 0
RSM23 1 0
CWC23 1 0
SOH1 8 37
SCS3 46 1441
MET13 29 507
MON1 19 136
RPS2 0 0
YGL123C-A 0 0
NAB2 3 10
GPG1 2 56
PRP43 15 46
COQ8 7 186
YGL118C 5 21
YGL117W 17 375
CDC20 18 44
SNF4 9 34
YGL114W 13 244
SLD3 7 133
TAF6 0 0
NSA1 7 36
CUE3 36 410
YGL109W 2 7
YGL108C 2 2
RMD9 11 129
MLC1 0 0
ARC1 10 23
VPS73 5 37
RPL28 7 21
YGL102C 7 21
YGL101W 5 17
SEH1 7 21
LSG1 5 16
USE1 0 0
SRM1 11 93
TOS8 6 20
VPS45 10 27
PAN2 21 108
SPC105 9 16
NUP145 10 65
NBP35 0 0
LIF1 4 8
MF(ALPHA)2 3 9
YGL088W 14 47
MMS2 7 151
MAD1 22 175
LCL3 17 134
GUP1 6 19
SCY1 18 111
YGL082W 22 113
YGL081W 3 3
MPC1 2 1
KXD1 2 1
DBP3 11 76
HNM1 4 11
RPL7A 1 0
MPS2 3 3
YGL074C 3 30
HSF1 18 232
YGL072C 13 165
AFT1 12 168
RPB9 5 10
YGL069C 5 13
MNP1 5 13
NPY1 5 35
SGF73 24 194
ALG2 9 52
MRH4 8 24
PUS2 68 2598
YGL063C-A 12 554
PYC1 51 1337
DUO1 7 45
YBP2 10 325
PKP2 9 56
RAD6 4 14
GEP7 11 42
SDS23 15 228
OLE1 7 14
ERV14 1 0
PRM8 3 79
YGL052W 5 14
MST27 11 87
TYW3 4 26
TIF4632 12 244
RPT6 1 0
ALG13 1 0
RIM8 15 196
RNA15 7 16
DST1 19 78
YGL042C 7 47
YGL041C-B 7 99
YGL041W-A 6 83
YGL041C 1 0
HEM2 4 8
YGL039W 6 33
OCH1 8 45
PNC1 0 0
YGL036W 38 268
MIG1 10 112
YGL034C 10 78
HOP2 11 49
AGA2 2 1
RPL24A 7 31
RPL30 0 0
CGR1 0 0
SCW11 18 427
CWH41 32 745
TRP5 5 15
PGD1 12 466
YGL024W 11 173
PIB2 25 334
STT3 14 49
ALK1 23 610
GET1 1 0
CKB1 3 9
JAC1 6 44
ATE1 10 79
KAP122 28 347
YGL015C 9 206
PUF4 21 160
YGL014C-A 0 0
PDR1 31 808
ERG4 15 39
SCL1 1 0
MPO1 12 107
LEU1 20 71
PMA1 2 1
YGL007C-A 0 0
BRP1 45 1778
YGL006W-A 11 107
PMC1 42 1156
COG7 14 111
RPN14 36 831
CDH1 16 48
ERP6 33 431
ERG26 2 1
EFM5 20 310
SWC4 16 68
CUL3 35 530
PEX31 39 407
TFG2 11 26
PRP18 13 246
ECT1 27 317
STF2 6 177
SEC9 11 45
NMA2 24 447
YGR011W 6 70
YGR012W 18 151
SNU71 22 265
MSB2 29 375
YGR015C 22 1007
YGR016W 16 280
YGR017W 16 389
YGR018C 8 204
UGA1 26 517
VMA7 1 0
YGR021W 23 435
YGR022C 0 0
MTL1 17 194
THG1 2 1
YGR025W 28 911
YGR026W 11 193
RPS25A 8 72
MSP1 15 144
ERV1 5 10
POP6 0 0
IMO32 52 985
NAG1 22 393
GSC2 72 836
TIM21 6 8
RPL26B 4 3
YGR035C 3 5
YGR035W-A 4 14
CAX4 14 67
ACB1 1 0
ORM1 13 122
YGR039W 5 52
KSS1 18 85
BUD9 20 168
YGR042W 5 9
NQM1 28 442
RME1 2 2
YGR045C 21 309
TAM41 3 3
TFC4 10 21
UFD1 13 49
SCM4 4 112
YGR050C 7 19
YGR051C 4 4
FMP48 17 57
YGR053C 3 3
YGR054W 14 79
MUP1 3 11
RSC1 29 283
LST7 4 9
PEF1 2 2
SPR3 6 11
ERG25 3 3
ADE6 22 234
COX18 4 9
SPT4 1 0
YGR064W 7 44
VHT1 1 0
YGR066C 4 120
YGR067C 14 252
ART5 51 1278
YGR068W-A 1 0
YGR069W 5 13
ROM1 27 282
ENV11 22 286
UPF3 3 2
YGR073C 1 0
SMD1 0 0
PRP38 0 0
MRPL25 2 1
PEX8 9 33
PAC10 1 0
YGR079W 9 336
TWF1 21 203
SLX9 10 196
TOM20 2 1
GCD2 16 49
MRP13 7 38
RPL11B 1 0
PIL1 9 88
PDC6 48 348
CTT1 8 184
NNF2 11 114
UTP22 16 37
PRP31 1 0
DBF2 4 18
DRN1 18 74
VAS1 18 68
RRP46 3 14
TPC1 11 70
ASK10 29 217
ESP1 5 7
TEL2 19 48
MDR1 50 345
PCP1 5 68
GTF1 3 2
NOP7 9 11
SRB5 3 2
VMA21 0 0
VOA1 5 158
YGR107W 17 374
CLB1 7 83
CLB6 10 25
CLD1 5 8
YGR111W 9 88
SHY1 3 16
DAM1 6 8
YGR114C 3 51
YGR115C 1 0
SPT6 32 132
YGR117C 3 2
RPS23A 1 0
NUP57 17 56
COG2 1 0
MEP1 35 590
YGR121W-A 4 157
YGR122W 8 20
YGR122C-A 0 0
PPT1 15 70
ASN2 11 158
YGR125W 11 172
YGR126W 9 15
YGR127W 20 424
UTP8 2 2
SYF2 3 22
YGR130C 12 23
FHN1 1 0
PHB1 2 1
PEX4 1 0
CAF130 20 90
PRE9 3 22
LSB1 14 85
YGR137W 0 0
TPO2 9 65
YGR139W 1 0
CBF2 6 12
VPS62 18 211
BTN2 8 24
SKN1 18 320
THI4 18 218
ENP2 6 10
ECL1 5 11
YGR146C-A 6 22
NAT2 6 32
RPL24B 10 33
YGR149W 3 4
CCM1 7 66
YGR151C 0 0
RSR1 18 121
YGR153W 3 2
GTO1 9 96
CYS4 4 10
PTI1 6 62
CHO2 4 12
MTR3 10 26
NSR1 4 8
YGR160W 0 0
RTS3 6 14
YGR161W-C 2 6
TIF4631 17 146
GTR2 6 8
YGR164W 2 1
MRPS35 3 7
TRS65 4 20
CLC1 7 10
YGR168C 3 10
PUS6 16 331
LSO2 2 3
PSD2 2 1
MSM1 17 228
YIP1 1 0
RBG2 11 54
CBP4 16 87
YGR174W-A 0 0
ERG1 0 0
YGR176W 13 179
ATF2 21 225
PBP1 11 40
OKP1 11 18
RNR4 2 1
TIM13 1 0
YGR182C 3 8
QCR9 1 0
UBR1 38 111
TYS1 4 8
TFG1 10 45
HGH1 0 0
BUB1 16 61
CRH1 2 27
YGR190C 4 10
HIP1 19 442
TDH3 1 0
PDX1 3 2
XKS1 13 107
SKI6 5 16
FYV8 7 113
SNG1 12 41
YPP1 8 27
PMT6 18 447
ELP2 20 100
YGR201C 7 92
PCT1 3 2
YCH1 19 276
ADE3 10 74
YGR204C-A 0 0
TDA10 4 44
MVB12 0 0
CIR1 2 1
SER2 4 10
TRX2 4 3
YGR210C 20 63
ZPR1 10 18
SLI1 7 62
RTA1 2 1
RPS0A 4 4
RSM27 5 31
GPI1 11 27
CCH1 40 299
CRM1 12 20
YGR219W 7 180
MRPL9 8 204
TOS2 11 60
PET54 12 174
HSV2 15 58
AZR1 10 148
AMA1 9 53
YGR226C 0 0
DIE2 7 62
YGR228W 1 0
SMI1 19 84
BNS1 6 25
PHB2 2 1
NAS6 4 11
PHO81 39 364
YHB1 1 0
MIC26 10 38
SPG1 0 0
YGR237C 24 131
KEL2 33 973
PEX21 11 143
PFK1 4 3
YGR240C-A 1 0
YAP1802 8 42
YGR242W 0 0
MPC3 0 0
LSC2 25 198
SDA1 12 38
BRF1 11 37
CPD1 4 3
SOL4 13 141
MGA1 5 141
YGR250C 17 65
NOP19 6 12
GCN5 7 14
PUP2 9 22
ENO1 19 198
COQ6 17 79
GND2 16 143
MTM1 6 58
RAD2 13 37
YGR259C 1 0
TNA1 6 92
APL6 16 54
BUD32 6 15
SAY1 17 76
MES1 8 27
YGR265W 5 43
YGR266W 4 4
FOL2 3 2
HUA1 12 260
YGR269W 11 349
YTA7 25 90
YGR270C-A 1 0
SLH1 50 499
EFG1 4 24
YGR273C 0 0
TAF1 4 7
RTT102 4 330
RNH70 7 33
CAB4 0 0
CWC22 4 9
SCW4 9 116
PXR1 3 6
YOR1 32 371
BGL2 2 4
YGR283C 5 11
ERV29 3 8
ZUO1 6 17
BIO2 12 26
IMA1 11 55
MAL13 10 82
MAL11 15 75
YGR290W 0 0
YGR291C 8 40
MAL12 5 4
YGR293C 1 0
PAU12 0 0
COS6 6 9
YRF1-3 19 19
YGR296C-A 1 0
YGR296C-B 1 0
YHL050C 16 51
YHL050W-A 0 0
YHL049C 0 0
YHL048C-A 1 0
COS8 6 70
ARN2 18 426
YHL046W-A 1 0
PAU13 1 0
YHL045W 6 25
YHL044W 12 99
ECM34 2 1
YHL042W 16 640
YHL041W 16 244
ARN1 18 80
EFM1 23 184
CBP2 23 627
YHL037C 26 785
MUP3 24 530
VMR1 52 618
YHL034W-A 2 1
SBP1 3 2
RPL8A 1 0
GUT1 47 917
GOS1 4 7
YHL030W-A 3 10
ECM29 57 1477
OCA5 18 127
WSC4 20 442
RIM101 18 141
YHL026C 35 1517
SNF6 58 1559
RIM4 45 843
NPR3 32 245
SPO11 13 119
AIM17 22 444
OPI1 7 23
YHL019W-A 14 402
APM2 21 589
YHL018W 3 3
YHL017W 22 635
DUR3 22 673
YHL015W-A 1 0
RPS20 0 0
YLF2 31 972
OTU2 11 308
YHL012W 26 737
PRS3 6 19
ETP1 27 621
YAP3 12 169
YHL008C 41 592
STE20 49 1092
YHL006W-A 24 414
SHU1 82 2551
YHL005C 75 2042
MRP4 63 1969
LAG1 28 1112
YHL002C-A 28 532
HSE1 61 1688
RPL14B 7 94
OSH7 21 406
QCR10 13 295
LEU5 15 62
TCD1 38 643
NEM1 26 85
GPA1 25 578
TIM10 0 0
STP2 23 664
ERG11 9 21
YHR007C-A 45 1701
SOD2 14 75
TDA3 23 827
RPL27A 1 0
DIA4 18 348
VPS29 3 2
ARD1 1 0
SPO13 5 50
MIP6 9 177
YSC84 18 485
YSC83 16 172
ARG4 7 7
DED81 6 15
YHR020W 8 20
RPS27B 2 1
ECM12 5 37
YHR022C 14 150
YHR022C-A 3 18
MYO1 34 115
MAS2 5 18
THR1 11 21
VMA16 1 0
RPN1 8 18
DAP2 15 253
YHR028W-A 8 189
YHI9 12 42
SLT2 6 104
RRM3 35 634
ERC1 31 829
YHR032W-A 3 5
YHR032C-A 3 5
YHR033W 31 304
PIH1 14 166
NEL1 24 656
BRL1 12 71
PUT2 16 185
RRF1 2 18
MSC7 12 113
VMA10 0 0
BCD1 9 34
SRB2 3 4
NCP1 8 28
DOG2 15 85
DOG1 9 151
YHR045W 19 84
INM1 13 137
AAP1 18 197
YHK8 24 490
FSH1 14 169
YHR049C-A 14 148
SMF2 18 966
YHR050W-A 4 5
COX6 0 0
CIC1 7 7
YHR052W-A 2 1
CUP1-1 1 0
YHR054C 5 6
YHR054W-A 1 0
CUP1-2 1 0
RSC30 23 81
YHR056W-A 1 0
CPR2 10 30
MED6 3 5
FYV4 1 0
VMA22 0 0
GIC1 6 13
RPP1 1 0
PAN5 3 2
YHR063W-A 0 0
SSZ1 9 29
RRP3 16 130
SSF1 9 38
HTD2 4 17
DYS1 7 30
RRP4 4 4
YHR069C-A 0 0
TRM5 5 5
YHR070C-A 9 17
PCL5 10 179
YHR071C-A 6 42
ERG7 5 6
NOP10 0 0
OSH3 36 503
YHR073W-A 4 10
YHR073C-B 0 0
QNS1 9 32
PPE1 5 114
PTC7 7 31
NMD2 17 81
YHR078W 5 49
IRE1 20 247
SAE3 0 0
YHR080C 49 1170
LRP1 6 29
KSP1 22 102
SAM35 3 2
STE12 12 19
IPI1 0 0
NAM8 12 310
YHR086W-A 3 16
RTC3 5 133
RPF1 0 0
GAR1 3 48
YNG2 2 2
MSR1 18 445
HXT4 10 20
AHT1 1 0
HXT1 10 132
YHR095W 2 1
HXT5 30 335
YHR097C 9 87
SFB3 15 163
TRA1 60 246
GEP4 0 0
BIG1 0 0
KIC1 16 55
SBE22 17 63
GRE3 1 0
YPT35 0 0
TRR2 5 12
CDC12 0 0
GGA2 13 139
CTM1 17 227
ERP5 2 38
UBA4 5 21
YHR112C 17 191
APE4 9 40
BZZ1 20 235
DMA1 12 558
COX23 13 64
TOM71 17 60
ORC6 4 4
SET1 22 111
MSH1 8 167
LSM12 3 31
CIA2 3 3
EPT1 13 78
NDT80 23 91
YHR125W 4 10
ANS1 12 56
YHR127W 1 0
FUR1 3 2
ARP1 3 151
YHR130C 2 2
YHR131C 22 101
YHR131W-A 4 3
ECM14 14 47
IGO2 9 28
NSG1 3 4
WSS1 6 13
YCK1 20 127
SPL2 5 11
ARO9 5 28
YHR137C-A 1 0
YHR138C 6 245
SPS100 7 76
YHR139C-A 7 65
YHR140W 6 66
RPL42B 1 0
CHS7 9 90
DSE2 12 192
RPC10 0 0
DCD1 3 133
YHR145C 0 0
CRP1 4 12
MRPL6 2 7
IMP3 10 18
SKG6 16 160
PEX28 11 68
MTC6 7 23
SPO12 1 0
SPO16 3 4
RTT107 33 363
YSP1 9 169
LIN1 17 56
REC104 4 87
KEL1 20 272
TDA11 16 56
PEX18 3 6
YAP1801 20 199
MPC2 1 0
SOL3 3 2
DNA2 16 55
PRP8 36 106
YHR165W-A 2 1
CDC23 9 27
THP2 13 36
MTG2 7 18
DBP8 6 12
NMD3 5 5
ATG7 11 96
SPC97 9 105
YHR173C 15 245
ENO2 16 41
CTR2 3 5
YHR175W-A 0 0
FMO1 12 166
YHR177W 14 44
STB5 14 26
OYE2 12 109
YHR180W 5 20
YHR180W-A 0 0
YHR180C-B 0 0
SVP26 6 21
YHR182W 19 124
YHR182C-A 1 0
GND1 6 8
SSP1 6 16
PFS1 6 198
KOG1 32 160
IKI1 5 16
GPI16 8 29
PTH1 5 8
ERG9 14 66
CTF8 0 0
LNP1 4 8
EGD2 1 0
YHR193C-A 0 0
MDM31 23 100
NVJ1 6 18
UTP9 20 96
RIX1 8 39
AIM18 11 126
AIM46 14 105
NBL1 0 0
RPN10 14 65
PPX1 3 12
YHR202W 9 37
RPS4B 0 0
MNL1 23 408
SCH9 7 19
SKN7 7 46
SET5 18 76
BAT1 3 5
CRG1 5 196
YHR210C 6 14
FLO5 15 96
YHR212C 1 0
YHR212W-A 0 0
YHR213W 2 1
YHR213W-A 0 0
YHR213W-B 5 82
YHR214W 0 0
YHR214W-A 1 0
YHR214C-D 0 0
YHR214C-E 1 0
PHO12 2 1
IMD2 3 45
YHR217C 8 174
YHR218W 4 3
YHR218W-A 1 0
YHR219W 5 4
YHR219C-A 0 0
YIL177C 17 16
YIL177W-A 1 0
PAU14 0 0
VTH1 10 48
IMA3 0 0
YIL171W-A 0 0
