gene_name number_of_transposon_per_gene number_of_read_per_gene
CYM1 23 176
YDR431W 6 68
NPL3 1 0
YDR433W 1 0
GPI17 2 18
PPM1 9 33
PPZ2 13 327
GPI19 1 0
THI74 9 256
LRS4 2 1
DOT1 18 206
APT2 5 33
YDR442W 6 190
SSN2 30 1689
YDR444W 22 539
YDR445C 6 102
ECM11 10 196
RPS17B 4 14
ADA2 4 82
UTP6 1 0
RPS18A 1 0
YHP1 12 324
PPN1 22 387
TSA2 18 434
GUK1 0 0
YDR455C 7 331
NHX1 24 418
TOM1 56 1463
HEH2 19 424
PFA5 9 121
TFB3 3 2
MFA1 1 0
YDR461C-A 2 6
MRPL28 3 2
STP1 5 23
SPP41 4 13
YDR464C-A 2 1
RMT2 9 433
PKH3 14 467
YDR467C 5 182
TLG1 3 6
SDC1 7 53
UGO1 5 42
RPL27B 0 0
TRS31 1 0
PRP3 1 0
JIP4 25 1446
YDR476C 32 908
SNF1 6 129
SNM1 1 0
PEX29 8 101
DIG2 19 185
PHO8 23 588
CWC21 10 273
KRE2 10 55
VPS52 2 2
VPS72 8 55
VPS60 17 273
RIB3 0 0
PAC11 33 770
SLD5 1 0
PKH1 18 233
YDR491C 22 509
IZH1 6 92
MZM1 8 48
RSM28 5 8
VPS3 9 125
PUF6 9 122
ITR1 9 82
SEC20 5 19
LCD1 3 11
RPL37B 1 0
PLM2 17 373
SAM2 13 151
LPP1 4 21
SPG3 4 73
PSP1 14 43
GMC1 60 2280
GIN4 12 239
GNP1 15 201
YDR509W 6 30
SMT3 3 2
YDR510C-A 2 3
SDH7 6 33
EMI1 29 1002
GRX2 8 392
YDR514C 9 13
SLF1 6 49
EMI2 15 701
GRH1 5 19
EUG1 17 191
FPR2 3 4
URC2 13 60
YDR521W 2 2
SPS2 5 12
SPS1 30 342
AGE1 5 10
YDR524W-C 0 0
YDR524C-B 3 2
YDR524C-A 9 170
API2 23 271
SNA2 22 651
YDR526C 1 0
RBA50 2 47
HLR1 14 641
QCR7 8 106
APA2 9 94
CAB1 5 6
KRE28 3 25
HSP31 8 81
FIT1 11 117
YDR535C 30 246
STL1 16 195
YDR537C 2 5
PAD1 8 77
FDC1 12 63
IRC4 5 43
YDR541C 8 58
PAU10 0 0
YDR543C 9 32
YDR544C 13 242
YRF1-1 24 40
YDR545C-A 3 2
YEL077C 60 1226
YEL077W-A 5 11
YEL076C-A 4 5
YEL076C 3 4
YEL075W-A 4 5
YEL075C 1 0
YEL074W 26 833
YEL073C 10 244
RMD6 12 127
DLD3 28 723
DSF1 20 680
HXT13 31 909
YEL068C 3 52
YEL067C 36 943
HPA3 11 50
SIT1 30 758
AVT2 32 681
CAN1 50 1638
NPR2 10 235
CIN8 11 30
PRB1 35 668
SOM1 30 339
HHY1 54 1495
PCM1 1 0
YEL057C 33 704
HAT2 8 65
POL5 3 3
RPL12A 0 0
YEL053W-A 0 0
MAK10 18 189
AFG1 22 176
VMA8 1 0
YEL050W-A 8 243
RML2 15 207
PAU2 7 95
TCA17 2 2
FRD1 28 845
GLY1 2 4
YEL045C 40 831
IES6 5 12
YEL043W 46 1371
GDA1 23 809
YEF1 32 825
UTR2 33 509
CYC7 15 251
UTR4 11 132
RAD23 13 107
ANP1 12 66
UTR5 75 1688
YEL034C-A 4 5
HYP2 3 3
MTC7 52 1704
MCM3 4 3
YEL032C-A 1 0
SPF1 64 968
YEL030C-A 2 17
ECM10 28 478
BUD16 7 32
YEL028W 6 59
VMA3 0 0
SNU13 0 0
YEL025C 68 1262
RIP1 25 512
YEL023C 36 1020
GEA2 81 2588
URA3 589 54324
YEL020C-B 0 0
TIM9 3 4
YEL020C 41 698
MMS21 11 51
YEL018C-A 9 62
EAF5 20 117
PMP2 2 2
GTT3 42 540
NPP2 56 1384
EDC3 47 1273
YEL014C 51 819
VAC8 19 219
UBC8 40 839
GLC3 122 4416
YEL010W 37 1003
YEL009C-A 40 1602
GCN4 3 9
YEL008W 100 5362
YEL008C-A 26 1133
MIT1 65 1327
YEA6 64 2050
VAB2 34 1009
YEA4 65 1593
GIM4 22 799
WBP1 9 15
IRC22 35 624
MNN1 113 2534
NOP16 6 48
PMI40 2 12
FMP52 71 1464
YND1 102 3880
NUG1 15 252
YER006C-A 34 1206
PAC2 45 1268
TMA20 26 434
SEC3 66 1486
NTF2 0 0
YER010C 32 414
TIR1 24 257
PRE1 1 0
PRP22 20 273
HEM14 28 402
BUD25 62 1675
FAA2 64 1796
BIM1 22 641
AFG3 41 812
SPC25 9 66
ISC1 170 4976
SBH2 7 21
GPA2 79 1058
RPN3 9 127
SRB4 6 20
PRO3 1 0
YER023C-A 0 0
YAT2 62 1608
GCD11 1 0
CHO1 0 0
GAL83 29 879
MIG3 43 735
SMB1 4 21
CHZ1 4 20
YPT31 12 131
FIR1 34 595
ZRG8 40 639
YER034W 73 2800
EDC2 36 889
ARB1 6 29
PHM8 21 470
KRE29 3 11
YER038W-A 12 268
HVG1 18 524
YER039C-A 3 34
GLN3 22 434
YEN1 28 446
MXR1 8 47
SAH1 0 0
ERG28 4 122
MEI4 52 1303
ACA1 28 559
SPO73 6 39
YER046W-A 4 9
SAP1 36 866
CAJ1 19 203
ISD11 1 0
TPA1 19 290
RSM18 2 10
JHD1 35 973
HOM3 28 487
PIC2 34 838
YER053C-A 1 0
GIP2 37 733
HIS1 29 678
FCY2 7 8
RPL34A 0 0
HMF1 5 47
PET117 9 130
PCL6 15 249
FCY21 18 255
FCY22 17 378
CEM1 18 242
GPP2 15 653
THO1 14 85
VHR2 20 335
ICL1 44 1336
RRT13 5 52
YER066C-A 20 205
RGI1 5 11
YER067C-A 3 4
MOT2 16 255
YER068C-A 1 0
ARG5,6 11 113
RNR1 4 3
TDA2 1 0
VTC1 7 155
ALD5 28 293
RPS24A 0 0
YOS1 0 0
PTP3 26 901
YER076C 16 165
YER076W-A 3 11
YER077C 33 1094
ICP55 34 698
YER078W-A 13 92
YER079W 7 63
YER079C-A 7 84
AIM9 15 134
SER3 20 369
UTP7 10 146
GET2 16 280
YER084W 27 1146
YER084W-A 2 20
YER085C 2 20
ILV1 5 6
AIM10 17 298
YER087C-A 2 1
SBH1 0 0
DOT6 48 1311
YER088C-A 37 713
YER088W-B 10 123
PTC2 52 1072
TRP2 37 1661
YER090C-A 0 0
MET6 18 94
YER091C-A 21 444
IES5 11 146
TSC11 32 549
AIM11 8 78
PUP3 1 0
RAD51 5 87
SHC1 17 194
YER097W 16 171
UBP9 16 203
PRS2 11 281
UBC6 9 124
AST2 23 624
RPS8B 2 3
SSA4 25 618
RTT105 6 38
NUP157 36 540
MAM1 5 46
GLE2 1 0
YER107W-A 1 0
KAP123 8 15
SWI4 8 9
LSM4 1 0
TMN3 19 492
BOI2 29 668
SPR6 10 126
SLX8 6 45
RPL23B 0 0
SHO1 4 9
AVT6 21 408
YER119C-A 18 389
SCS2 8 39
YER121W 10 61
GLO3 9 92
YCK3 13 111
DSE1 15 123
RSP5 2 2
NSA2 1 0
LCP5 5 29
VFA1 9 236
SAK1 24 233
COM2 24 448
RPS26B 9 36
PMD1 55 1784
GLC7 1 0
YER133W-A 3 3
YER134C 5 22
YER135C 10 54
GDI1 1 0
YER137C 16 423
YER137W-A 8 224
YER138W-A 1 0
RTR1 4 8
EMP65 16 254
COX15 15 335
MAG1 11 291
DDI1 16 265
UBP5 23 709
FTR1 13 136
YER145C-A 8 77
LSM5 1 0
SCC4 20 432
YER147C-A 1 0
SPT15 1 0
YER148W-A 6 6
PEA2 11 57
SPI1 11 293
UBP3 19 420
YER152C 22 406
YER152W-A 11 69
PET122 51 848
OXA1 24 497
BEM2 16 43
YER156C 14 205
COG3 18 433
YER158C 21 389
YER158W-A 3 18
BUR6 1 0
SPT2 10 124
RAD4 18 187
GCG1 18 1158
CHD1 16 180
PAB1 2 1
YER165C-A 1 0
DNF1 48 1220
BCK2 22 375
CCA1 3 8
RPH1 29 549
ADK2 7 22
RAD3 6 6
BRR2 8 13
YER172C-A 5 59
RAD24 25 1089
GRX4 9 101
TMT1 19 183
YER175W-A 1 0
ECM32 85 2981
BMH1 11 18
PDA1 15 295
DMC1 19 237
ISC10 7 28
SLO1 2 2
YER181C 2 4
FMP10 9 197
FAU1 14 347
TOG1 18 205
PUG1 17 251
YER186C 14 342
YER187W 11 217
YER188W 12 99
YER188C-A 17 169
YER189W 2 1
YRF1-2 37 123
YER190C-A 1 0
YER190C-B 1 0
YFL068W 0 0
YFL067W 3 2
YFL066C 5 4
YFL065C 4 49
YFL064C 5 31
YFL063W 17 99
COS4 14 113
DDI2 2 1
SNO3 5 4
SNZ3 6 13
THI5 3 4
AGP3 32 712
YFL054C 37 1524
DAK2 19 275
YFL052W 19 404
YFL051C 5 25
ALR2 50 1762
SWP82 20 294
EMP47 8 20
RGD2 32 507
FMP32 23 444
SEC53 0 0
OTU1 17 232
YFL042C 34 583
YFL041W-A 5 17
FET5 40 1008
YFL040W 48 986
ACT1 0 0
YPT1 4 4
TUB2 4 4
RPO41 32 358
MOB2 20 364
RPL22B 17 220
YFL034W 60 1897
RIM15 81 1951
YFL032W 32 556
HAC1 11 127
YFL031C-A 2 20
AGX1 36 717
CAK1 8 11
CAF16 28 842
GYP8 46 1643
STE2 44 846
BST1 47 575
EPL1 13 200
BUD27 52 910
FRS2 3 2
YFL021C-A 102 2537
GAT1 65 1354
PAU5 9 126
YFL019C 3 2
LPD1 24 284
SMX2 0 0
GNA1 2 3
MDJ1 46 687
YFL015W-A 19 160
YFL015C 49 1278
HSP12 30 962
YFL013W-A 96 5605
IES1 125 5569
YFL012W-A 62 2651
YFL012W 20 427
HXT10 52 779
AUA1 15 172
WWM1 35 878
CDC4 4 14
SMC1 5 29
BLM10 223 7056
SEC4 0 0
VTC2 61 1793
MSH4 174 4851
SPB4 6 7
DEG1 44 630
LOC1 6 109
NIC96 27 597
YPI1 3 5
RPN11 8 30
SAD1 6 11
YFR006W 100 2575
YFH7 68 2068
FAR7 12 138
GCN20 73 2102
YFR009W-A 0 0
UBP6 46 862
YFR010W-A 6 72
MIC19 19 546
DCV1 59 2643
YFR012W-A 5 21
IOC3 72 1779
CMK1 52 937
GSY1 84 2447
YFR016C 75 2583
IGD1 36 1175
YFR018C 171 6502
FAB1 63 1195
YFR020W 18 222
ATG18 63 1619
ROG3 66 1825
PES4 46 1465
LSB3 29 585
HIS2 55 1160
ULI1 60 2041
ECO1 0 0
CDC14 6 24
PTR3 4 40
MET10 51 898
SMC2 3 3
RPL2A 6 33
RRT5 29 316
RPL29 15 140
YFR032C-B 26 697
QCR6 35 1025
PHO4 163 2900
YFR034W-A 68 1115
YFR035C 52 953
CDC26 10 43
YFR036W-A 5 6
RSC8 4 4
IRC5 35 761
OSW7 30 703
SAP155 29 799
ERJ5 26 474
KEG1 1 0
IRC6 11 47
DUG1 48 1719
YFR045W 18 495
CNN1 22 107
BNA6 13 183
RMD8 51 1436
YMR31 12 297
PRE4 2 1
RET2 22 472
RPN12 4 6
YFR052C-A 14 178
HXK1 30 597
YFR054C 4 14
YFR056C 14 335
IRC7 16 376
YFR057W 0 0
COS12 0 0
YGL262W 0 0
PAU11 1 0
YGL260W 4 3
YPS5 6 42
YGL258W-A 0 0
VEL1 3 2
MNT2 17 271
ADH4 5 50
ZRT1 15 423
FZF1 18 467
HXK2 16 88
RTG2 8 23
HFM1 34 187
RMR1 6 130
ZIP2 34 653
PDE1 16 193
BRR6 2 1
RAI1 4 4
GUS1 0 0
RTF1 12 139
TAD1 11 89
YGL242C 5 135
KAP114 16 255
DOC1 1 0
YGL239C 7 76
CSE1 3 3
HAP2 14 671
MTO1 19 460
YGL235W 8 287
ADE5,7 20 374
SEC15 3 3
TAN1 7 47
EMC4 5 55
YGL230C 2 4
SAP4 29 589
SHE10 19 428
VID30 21 261
OST5 3 4
MTC3 6 28
VRG4 1 0
SDT1 11 49
COG1 4 6
EDC1 3 9
NIF3 4 18
FRA2 5 79
MDM34 4 10
YGL218W 1 0
YGL217C 1 0
KIP3 8 8
CLG1 9 30
YGL214W 7 111
SKI8 13 203
VAM7 6 147
NCS6 5 7
YPT32 5 32
MIG2 11 213
SIP2 18 303
SPT16 5 44
CHC1 13 25
POX1 26 242
YGL204C 5 14
KEX1 29 950
ARO8 15 145
MCM6 6 6
EMP24 8 102
YGL199C 4 79
YIP4 6 129
MDS3 25 309
DSD1 11 127
GCN1 34 586
YGL194C-A 2 35
HOS2 13 117
YGL193C 4 37
IME4 23 275
COX13 5 12
CDC55 19 196
RPS26A 1 0
YGL188C-A 1 0
YGL188C 10 240
COX4 10 141
TPN1 17 462
YGL185C 28 453
STR3 15 429
MND1 9 139
YGL182C 11 153
GTS1 27 566
ATG1 20 536
TOS3 27 431
MPT5 34 865
YGL177W 16 343
YGL176C 6 85
SAE2 1 0
BUD13 14 504
XRN1 24 371
NUP49 5 19
ROK1 8 7
SPO74 5 57
SUA5 4 8
HUR1 1 0
PMR1 7 43
CUP2 6 25
YGL165C 12 91
YRB30 9 57
RAD54 10 87
SUT1 7 103
YIP5 8 208
AIM14 23 396
YGL159W 6 98
RCK1 22 212
ARI1 6 49
AMS1 25 891
CDC43 3 2
LYS5 5 55
PEX14 16 295
YGL152C 13 179
NUT1 18 314
INO80 12 44
YGL149W 12 203
ARO2 8 133
RPL9A 1 0
RRT6 14 187
TIP20 8 88
ROG1 9 208
MRF1 10 63
GPI10 3 6
HUL5 24 433
YGL140C 20 130
FLC3 19 451
YGL138C 20 569
SEC27 5 8
MRM2 9 79
RPL1B 0 0
PCL10 20 477
ITC1 32 473
YGL132W 3 28
SNT2 25 490
CEG1 0 0
RSM23 11 70
CWC23 3 12
SOH1 4 8
SCS3 97 3622
MET13 21 274
MON1 15 248
RPS2 0 0
YGL123C-A 0 0
NAB2 5 12
GPG1 7 49
PRP43 3 8
COQ8 14 244
YGL118C 23 497
YGL117W 17 248
CDC20 6 13
SNF4 5 46
YGL114W 26 421
SLD3 4 4
TAF6 0 0
NSA1 0 0
CUE3 17 461
YGL109W 14 310
YGL108C 6 53
RMD9 5 64
MLC1 0 0
ARC1 4 28
VPS73 14 256
RPL28 0 0
YGL102C 0 0
YGL101W 2 15
SEH1 2 1
LSG1 5 7
USE1 1 0
SRM1 6 9
TOS8 11 85
VPS45 6 57
PAN2 17 163
SPC105 11 313
NUP145 11 169
NBP35 4 3
LIF1 18 468
MF(ALPHA)2 3 17
YGL088W 21 579
MMS2 14 175
MAD1 33 757
LCL3 8 101
GUP1 4 39
SCY1 27 191
YGL082W 13 263
YGL081W 10 64
MPC1 9 101
KXD1 4 20
DBP3 3 3
HNM1 16 220
RPL7A 2 1
MPS2 6 35
YGL074C 11 289
HSF1 25 393
YGL072C 19 382
AFT1 15 313
RPB9 1 0
YGL069C 7 107
MNP1 9 157
NPY1 20 304
SGF73 18 354
ALG2 2 1
MRH4 33 483
PUS2 68 2208
YGL063C-A 24 371
PYC1 57 1437
DUO1 6 91
YBP2 19 293
PKP2 26 733
RAD6 2 1
GEP7 11 206
SDS23 22 173
OLE1 6 11
ERV14 9 117
PRM8 25 447
YGL052W 5 14
MST27 24 425
TYW3 21 562
TIF4632 24 490
RPT6 2 2
ALG13 2 3
RIM8 29 487
RNA15 2 1
DST1 14 256
YGL042C 5 77
YGL041C-B 11 208
YGL041W-A 21 654
YGL041C 4 6
HEM2 7 89
YGL039W 6 65
OCH1 10 61
PNC1 13 191
YGL036W 32 624
MIG1 28 1261
YGL034C 24 150
HOP2 16 214
AGA2 2 11
RPL24A 1 0
RPL30 1 0
CGR1 0 0
SCW11 21 171
CWH41 80 2396
TRP5 4 9
PGD1 19 495
YGL024W 20 253
PIB2 32 267
STT3 10 51
ALK1 25 396
GET1 7 21
CKB1 9 63
JAC1 2 2
ATE1 30 683
KAP122 49 788
YGL015C 24 962
PUF4 34 874
YGL014C-A 3 11
PDR1 80 2524
ERG4 59 1681
SCL1 5 8
MPO1 23 480
LEU1 70 2299
PMA1 5 22
YGL007C-A 5 15
BRP1 56 3259
YGL006W-A 22 157
PMC1 130 3282
COG7 39 795
RPN14 78 2957
CDH1 43 1066
ERP6 42 574
ERG26 4 16
EFM5 45 753
SWC4 47 949
CUL3 85 2655
PEX31 39 897
TFG2 13 81
PRP18 22 1674
ECT1 63 2227
STF2 20 755
SEC9 9 106
NMA2 40 862
YGR011W 11 171
YGR012W 45 823
SNU71 36 426
MSB2 59 1306
YGR015C 49 1166
YGR016W 14 293
YGR017W 30 684
YGR018C 16 230
UGA1 101 4438
VMA7 1 0
YGR021W 61 979
YGR022C 11 243
MTL1 33 561
THG1 0 0
YGR025W 58 2830
YGR026W 31 1124
RPS25A 7 84
MSP1 20 278
ERV1 3 17
POP6 1 0
IMO32 92 1983
NAG1 35 796
GSC2 114 4221
TIM21 25 422
RPL26B 17 299
YGR035C 7 87
YGR035W-A 25 621
CAX4 3 4
ACB1 3 38
ORM1 17 414
YGR039W 19 180
KSS1 29 1417
BUD9 23 553
YGR042W 18 313
NQM1 30 1150
RME1 9 25
YGR045C 41 1202
TAM41 10 74
TFC4 7 10
UFD1 6 50
SCM4 31 984
YGR050C 32 1355
YGR051C 22 509
FMP48 25 602
YGR053C 17 332
YGR054W 25 668
MUP1 17 172
RSC1 18 204
LST7 11 75
PEF1 7 54
SPR3 21 272
ERG25 3 4
ADE6 58 1871
COX18 11 62
SPT4 8 74
YGR064W 16 275
VHT1 1 0
YGR066C 13 193
YGR067C 32 761
ART5 96 4237
YGR068W-A 2 1
YGR069W 19 407
ROM1 42 1022
ENV11 23 246
UPF3 5 12
YGR073C 5 27
SMD1 0 0
PRP38 0 0
MRPL25 4 11
PEX8 15 323
PAC10 4 32
YGR079W 19 696
TWF1 19 239
SLX9 4 7
TOM20 7 32
GCD2 0 0
MRP13 10 76
RPL11B 2 4
PIL1 7 65
PDC6 56 1201
CTT1 28 524
NNF2 22 318
UTP22 3 4
PRP31 4 5
DBF2 8 14
DRN1 12 117
VAS1 7 8
RRP46 4 3
TPC1 44 683
ASK10 32 501
ESP1 4 3
TEL2 3 3
MDR1 25 264
PCP1 21 267
GTF1 3 14
NOP7 1 0
SRB5 8 8
VMA21 0 0
VOA1 8 148
YGR107W 25 393
CLB1 9 149
CLB6 10 73
CLD1 9 34
YGR111W 15 124
SHY1 12 171
DAM1 6 31
YGR114C 5 25
YGR115C 1 0
SPT6 4 3
YGR117C 19 432
RPS23A 1 0
NUP57 4 18
COG2 0 0
MEP1 47 1370
YGR121W-A 20 521
YGR122W 19 295
YGR122C-A 0 0
PPT1 17 77
ASN2 22 323
YGR125W 29 1046
YGR126W 7 228
YGR127W 10 280
UTP8 1 0
SYF2 5 171
YGR130C 27 615
FHN1 4 8
PHB1 0 0
PEX4 5 21
CAF130 23 508
PRE9 13 99
LSB1 6 194
YGR137W 7 27
TPO2 10 206
YGR139W 10 82
CBF2 6 16
VPS62 26 430
BTN2 6 80
SKN1 25 630
THI4 24 548
ENP2 19 306
ECL1 4 28
YGR146C-A 5 25
NAT2 8 25
RPL24B 5 150
YGR149W 10 59
CCM1 25 685
YGR151C 7 19
RSR1 9 33
YGR153W 5 71
GTO1 16 147
CYS4 4 17
PTI1 5 43
CHO2 23 198
MTR3 1 0
NSR1 5 65
YGR160W 0 0
RTS3 9 81
YGR161W-C 5 19
TIF4631 10 189
GTR2 3 2
YGR164W 13 154
MRPS35 8 42
TRS65 26 634
CLC1 1 0
YGR168C 12 111
PUS6 32 687
LSO2 3 7
PSD2 40 728
MSM1 11 106
YIP1 1 0
RBG2 6 35
CBP4 10 98
YGR174W-A 4 17
ERG1 2 1
YGR176W 28 850
ATF2 37 868
PBP1 28 384
OKP1 4 45
RNR4 4 4
TIM13 10 132
YGR182C 7 147
QCR9 1 0
UBR1 30 427
TYS1 0 0
TFG1 5 32
HGH1 4 11
BUB1 11 26
CRH1 17 154
YGR190C 3 2
HIP1 3 3
TDH3 3 20
PDX1 17 470
XKS1 22 374
SKI6 2 1
FYV8 18 319
SNG1 24 376
YPP1 5 6
PMT6 21 829
ELP2 14 171
YGR201C 18 172
PCT1 16 204
YCH1 43 965
ADE3 39 718
YGR204C-A 2 6
TDA10 6 54
MVB12 5 57
CIR1 3 32
SER2 0 0
TRX2 5 5
YGR210C 16 315
ZPR1 1 0
SLI1 17 429
RTA1 12 141
RPS0A 4 4
RSM27 7 110
GPI1 1 0
CCH1 23 411
CRM1 2 1
YGR219W 2 2
MRPL9 12 107
TOS2 25 299
PET54 9 21
HSV2 8 225
AZR1 16 486
AMA1 9 183
YGR226C 0 0
DIE2 8 142
YGR228W 0 0
SMI1 7 76
BNS1 10 101
PHB2 8 108
NAS6 10 302
PHO81 24 297
YHB1 4 13
MIC26 10 174
SPG1 1 0
YGR237C 26 881
KEL2 27 699
PEX21 15 136
PFK1 16 144
YGR240C-A 12 351
YAP1802 22 455
YGR242W 1 0
MPC3 6 42
LSC2 30 362
SDA1 4 5
BRF1 2 1
CPD1 10 131
SOL4 7 169
MGA1 12 66
YGR250C 13 107
NOP19 3 2
GCN5 10 33
PUP2 0 0
ENO1 20 472
COQ6 27 574
GND2 9 61
MTM1 13 57
RAD2 26 1170
YGR259C 10 226
TNA1 27 416
APL6 13 68
BUD32 2 1
SAY1 13 152
MES1 2 1
YGR265W 14 216
YGR266W 23 513
FOL2 1 0
HUA1 26 856
YGR269W 25 527
YTA7 18 71
YGR270C-A 1 0
SLH1 50 978
EFG1 1 0
YGR273C 1 0
TAF1 8 87
RTT102 3 28
RNH70 14 438
CAB4 0 0
CWC22 7 239
SCW4 3 2
PXR1 5 31
YOR1 49 1330
BGL2 7 31
YGR283C 10 106
ERV29 9 252
ZUO1 3 2
BIO2 24 627
IMA1 17 558
MAL13 18 107
MAL11 17 118
YGR290W 3 12
YGR291C 4 116
MAL12 12 171
YGR293C 1 0
PAU12 0 0
COS6 8 12
YRF1-3 32 37
YGR296C-A 1 0
YGR296C-B 1 0
YHL050C 27 43
YHL050W-A 1 0
YHL049C 4 3
YHL048C-A 3 2
COS8 19 310
ARN2 33 778
YHL046W-A 4 19
PAU13 5 87
YHL045W 18 167
YHL044W 14 294
ECM34 12 183
YHL042W 30 659
YHL041W 39 844
ARN1 31 426
EFM1 29 497
CBP2 31 773
YHL037C 40 1681
MUP3 40 1078
VMR1 80 1741
YHL034W-A 3 3
SBP1 10 16
RPL8A 3 4
GUT1 67 1414
GOS1 2 2
YHL030W-A 2 14
ECM29 95 3521
OCA5 44 1372
WSC4 33 1262
RIM101 51 1352
YHL026C 52 2712
SNF6 115 4213
RIM4 66 2572
NPR3 59 1030
SPO11 32 592
AIM17 58 1444
OPI1 51 1429
YHL019W-A 24 862
APM2 57 2021
YHL018W 19 390
YHL017W 73 1759
DUR3 86 2314
YHL015W-A 6 59
RPS20 0 0
YLF2 47 3149
OTU2 30 617
YHL012W 73 1442
PRS3 3 87
ETP1 65 1749
YAP3 32 777
YHL008C 85 1494
STE20 92 2079
YHL006W-A 35 1248
SHU1 126 7472
YHL005C 150 4677
MRP4 85 1560
LAG1 55 2384
YHL002C-A 34 1308
HSE1 124 4911
RPL14B 25 683
OSH7 79 1688
QCR10 25 682
LEU5 61 1213
TCD1 103 3012
NEM1 62 1244
GPA1 5 108
TIM10 11 83
STP2 64 1452
ERG11 8 78
YHR007C-A 82 3346
SOD2 71 923
TDA3 55 1179
RPL27A 1 0
DIA4 35 641
VPS29 14 76
ARD1 18 438
SPO13 20 235
MIP6 47 1040
YSC84 40 1083
YSC83 64 1495
ARG4 2 1
DED81 5 4
YHR020W 2 1
RPS27B 2 1
ECM12 18 508
YHR022C 20 344
YHR022C-A 15 487
MYO1 28 1124
MAS2 1 0
THR1 18 170
VMA16 2 21
RPN1 7 7
DAP2 21 315
YHR028W-A 20 430
YHI9 8 44
SLT2 16 282
RRM3 36 792
ERC1 70 2092
YHR032W-A 19 516
YHR032C-A 12 152
YHR033W 59 2474
PIH1 13 63
NEL1 26 595
BRL1 5 39
PUT2 34 1156
RRF1 3 25
MSC7 21 910
VMA10 1 0
BCD1 13 252
SRB2 7 44
NCP1 3 4
DOG2 10 139
DOG1 13 214
YHR045W 25 438
INM1 18 619
AAP1 28 356
YHK8 25 532
FSH1 14 139
YHR049C-A 25 200
SMF2 23 675
YHR050W-A 15 183
COX6 3 14
CIC1 1 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 0 0
YHR054W-A 1 0
CUP1-2 1 0
RSC30 23 227
YHR056W-A 16 156
CPR2 17 231
MED6 7 154
FYV4 3 9
VMA22 1 0
GIC1 15 173
RPP1 0 0
PAN5 11 340
YHR063W-A 9 129
SSZ1 11 93
RRP3 5 4
SSF1 4 38
HTD2 20 405
DYS1 7 15
RRP4 2 1
YHR069C-A 0 0
TRM5 5 5
YHR070C-A 13 235
PCL5 21 724
YHR071C-A 13 126
ERG7 6 131
NOP10 0 0
OSH3 20 631
YHR073W-A 0 0
YHR073C-B 0 0
QNS1 1 0
PPE1 28 798
PTC7 10 177
NMD2 13 93
YHR078W 18 110
IRE1 25 538
SAE3 0 0
YHR080C 49 1269
LRP1 5 55
KSP1 36 746
SAM35 2 1
STE12 22 390
IPI1 1 0
NAM8 32 589
YHR086W-A 22 138
RTC3 5 117
RPF1 0 0
GAR1 3 5
YNG2 5 45
MSR1 32 552
HXT4 13 191
AHT1 22 350
HXT1 19 849
YHR095W 10 81
HXT5 34 402
YHR097C 25 280
SFB3 25 345
TRA1 17 103
GEP4 6 30
BIG1 2 47
KIC1 20 236
SBE22 17 417
GRE3 11 109
YPT35 14 165
TRR2 8 53
CDC12 1 0
GGA2 10 221
CTM1 16 351
ERP5 8 75
UBA4 13 195
YHR112C 17 327
APE4 24 517
BZZ1 19 133
DMA1 14 120
COX23 12 219
TOM71 14 345
ORC6 1 0
SET1 16 215
MSH1 23 266
LSM12 9 248
CIA2 3 2
EPT1 9 100
NDT80 16 240
YHR125W 4 58
ANS1 15 134
YHR127W 11 123
FUR1 5 43
ARP1 6 5
YHR130C 4 10
YHR131C 22 165
YHR131W-A 3 3
ECM14 25 693
IGO2 5 56
NSG1 8 72
WSS1 5 4
YCK1 25 226
SPL2 11 82
ARO9 14 171
YHR137C-A 4 3
YHR138C 7 66
SPS100 20 760
YHR139C-A 12 359
YHR140W 18 390
RPL42B 1 0
CHS7 10 210
DSE2 9 53
RPC10 0 0
DCD1 13 189
YHR145C 3 2
CRP1 12 107
MRPL6 6 11
IMP3 3 2
SKG6 17 269
PEX28 25 214
MTC6 9 155
SPO12 5 13
SPO16 5 39
RTT107 16 132
YSP1 24 412
LIN1 20 325
REC104 4 89
KEL1 28 275
TDA11 10 152
PEX18 2 1
YAP1801 25 636
MPC2 4 3
SOL3 6 170
DNA2 8 14
PRP8 7 6
YHR165W-A 0 0
CDC23 18 460
THP2 3 2
MTG2 16 145
DBP8 3 3
NMD3 2 1
ATG7 27 383
SPC97 16 96
YHR173C 26 1159
ENO2 13 43
CTR2 6 75
YHR175W-A 0 0
FMO1 19 201
YHR177W 12 56
STB5 6 7
OYE2 16 204
YHR180W 11 168
YHR180W-A 7 36
YHR180C-B 0 0
SVP26 15 129
YHR182W 27 437
YHR182C-A 1 0
GND1 3 2
SSP1 29 616
PFS1 10 23
KOG1 5 5
IKI1 7 32
GPI16 3 2
PTH1 12 127
ERG9 3 2
CTF8 0 0
LNP1 22 699
EGD2 8 143
YHR193C-A 12 320
MDM31 52 1226
NVJ1 12 304
UTP9 4 17
RIX1 2 1
AIM18 13 188
AIM46 16 240
NBL1 2 13
RPN10 8 18
PPX1 3 15
YHR202W 17 213
RPS4B 1 0
MNL1 37 610
SCH9 6 9
SKN7 16 468
SET5 23 687
BAT1 15 1189
CRG1 14 119
YHR210C 19 456
FLO5 44 701
YHR212C 0 0
YHR212W-A 0 0
