gene_name number_of_transposon_per_gene number_of_read_per_gene
GPI17 6 12
PPM1 9 60
PPZ2 18 286
GPI19 2 15
THI74 6 21
LRS4 0 0
DOT1 29 317
APT2 0 0
YDR442W 3 12
SSN2 23 251
YDR444W 32 589
YDR445C 16 217
ECM11 9 14
RPS17B 3 14
ADA2 2 4
UTP6 5 8
RPS18A 0 0
YHP1 12 97
PPN1 31 516
TSA2 29 315
GUK1 2 1
YDR455C 5 13
NHX1 14 74
TOM1 65 2356
HEH2 15 132
PFA5 10 39
TFB3 3 2
MFA1 3 8
YDR461C-A 7 165
MRPL28 1 0
STP1 13 159
SPP41 7 61
YDR464C-A 0 0
RMT2 10 74
PKH3 25 441
YDR467C 8 189
TLG1 5 12
SDC1 6 13
UGO1 8 38
RPL27B 3 3
TRS31 2 4
PRP3 7 32
JIP4 39 1345
YDR476C 38 314
SNF1 10 17
SNM1 3 2
PEX29 16 138
DIG2 26 641
PHO8 45 1390
CWC21 13 131
KRE2 12 103
VPS52 11 32
VPS72 19 215
VPS60 8 23
RIB3 0 0
PAC11 27 335
SLD5 2 1
PKH1 36 379
YDR491C 47 5299
IZH1 17 402
MZM1 6 91
RSM28 6 14
VPS3 18 348
PUF6 16 305
ITR1 8 13
SEC20 3 4
LCD1 4 13
RPL37B 1 0
PLM2 18 254
SAM2 22 173
LPP1 10 46
SPG3 1 0
PSP1 27 386
GMC1 56 693
GIN4 19 132
GNP1 20 158
YDR509W 6 36
SMT3 3 8
YDR510C-A 6 33
SDH7 12 295
EMI1 25 297
GRX2 4 9
YDR514C 14 131
SLF1 11 57
EMI2 21 125
GRH1 9 188
EUG1 19 196
FPR2 6 6
URC2 19 379
YDR521W 3 8
SPS2 5 15
SPS1 28 364
AGE1 11 30
YDR524W-C 6 180
YDR524C-B 2 1
YDR524C-A 8 101
API2 21 204
SNA2 30 986
YDR526C 0 0
RBA50 5 14
HLR1 15 150
QCR7 5 17
APA2 15 144
CAB1 4 4
KRE28 3 7
HSP31 10 82
FIT1 17 72
YDR535C 32 447
STL1 48 580
YDR537C 2 1
PAD1 5 7
FDC1 19 256
IRC4 2 2
YDR541C 22 433
PAU10 1 0
YDR543C 13 48
YDR544C 10 36
YRF1-1 28 52
YDR545C-A 1 0
YEL077C 86 1010
YEL077W-A 10 12
YEL076C-A 5 5
YEL076C 5 5
YEL075W-A 6 7
YEL075C 0 0
YEL074W 30 613
YEL073C 14 120
RMD6 12 179
DLD3 36 225
DSF1 22 467
HXT13 29 204
YEL068C 7 27
YEL067C 52 1238
HPA3 14 205
SIT1 39 916
AVT2 33 580
CAN1 38 567
NPR2 10 67
CIN8 7 18
PRB1 124 3398
SOM1 14 155
HHY1 47 1081
PCM1 2 1
YEL057C 32 388
HAT2 17 126
POL5 3 3
RPL12A 2 1
YEL053W-A 2 1
MAK10 12 135
AFG1 22 238
VMA8 4 3
YEL050W-A 7 21
RML2 15 100
PAU2 5 24
TCA17 3 3
FRD1 28 296
GLY1 14 289
YEL045C 32 524
IES6 2 3
YEL043W 45 1023
GDA1 23 263
YEF1 28 747
UTR2 32 875
CYC7 6 8
UTR4 19 85
RAD23 17 117
ANP1 16 121
UTR5 66 860
YEL034C-A 5 96
HYP2 5 96
MTC7 47 723
MCM3 3 3
YEL032C-A 0 0
SPF1 58 979
YEL030C-A 5 47
ECM10 28 354
BUD16 2 2
YEL028W 12 88
VMA3 0 0
SNU13 1 0
YEL025C 66 1062
RIP1 17 308
YEL023C 57 1240
GEA2 63 1752
URA3 716 64993
YEL020C-B 1 0
TIM9 3 3
YEL020C 59 1622
MMS21 9 56
YEL018C-A 19 99
EAF5 44 417
PMP2 2 1
GTT3 32 416
NPP2 53 534
EDC3 52 696
YEL014C 29 160
VAC8 17 181
UBC8 39 864
GLC3 147 3732
YEL010W 41 1008
YEL009C-A 44 990
GCN4 8 37
YEL008W 126 8576
YEL008C-A 33 810
MIT1 71 1875
YEA6 71 1074
VAB2 40 1010
YEA4 39 469
GIM4 28 194
WBP1 3 11
IRC22 47 584
MNN1 112 2088
NOP16 6 8
PMI40 6 50
FMP52 57 1062
YND1 82 1559
NUG1 13 81
YER006C-A 24 478
PAC2 47 356
TMA20 22 217
SEC3 94 1703
NTF2 0 0
YER010C 21 180
TIR1 12 101
PRE1 6 21
PRP22 18 281
HEM14 26 258
BUD25 44 970
FAA2 43 1285
BIM1 33 363
AFG3 56 666
SPC25 6 43
ISC1 145 4925
SBH2 7 13
GPA2 111 907
RPN3 9 221
SRB4 11 77
PRO3 1 0
YER023C-A 0 0
YAT2 94 2230
GCD11 4 13
CHO1 2 1
GAL83 36 393
MIG3 47 1055
SMB1 4 6
CHZ1 2 3
YPT31 8 17
FIR1 52 1356
ZRG8 48 397
YER034W 62 1969
EDC2 57 3913
ARB1 7 43
PHM8 21 253
KRE29 0 0
YER038W-A 8 36
HVG1 12 80
YER039C-A 3 12
GLN3 16 175
YEN1 30 344
MXR1 26 702
SAH1 4 4
ERG28 13 204
MEI4 35 260
ACA1 29 386
SPO73 15 69
YER046W-A 15 350
SAP1 50 1252
CAJ1 11 168
ISD11 4 75
TPA1 18 303
RSM18 2 1
JHD1 27 353
HOM3 53 1328
PIC2 32 507
YER053C-A 2 2
GIP2 57 1058
HIS1 36 537
FCY2 26 150
RPL34A 2 1
HMF1 11 59
PET117 6 70
PCL6 16 104
FCY21 28 349
FCY22 24 218
CEM1 13 369
GPP2 7 65
THO1 18 272
VHR2 25 228
ICL1 46 656
RRT13 12 50
YER066C-A 12 60
RGI1 10 117
YER067C-A 11 201
MOT2 18 231
YER068C-A 5 13
ARG5,6 7 11
RNR1 5 4
TDA2 3 5
VTC1 11 240
ALD5 44 804
RPS24A 1 0
YOS1 0 0
PTP3 36 394
YER076C 23 363
YER076W-A 6 66
YER077C 18 311
ICP55 33 223
YER078W-A 10 11
YER079W 5 7
YER079C-A 4 16
AIM9 27 400
SER3 26 274
UTP7 7 6
GET2 4 55
YER084W 19 114
YER084W-A 2 1
YER085C 2 1
ILV1 7 32
AIM10 25 650
YER087C-A 16 451
SBH1 1 0
DOT6 85 1656
YER088C-A 38 1346
YER088W-B 15 383
PTC2 75 1666
TRP2 30 351
YER090C-A 1 0
MET6 16 67
YER091C-A 30 259
IES5 16 72
TSC11 33 350
AIM11 9 24
PUP3 2 1
RAD51 1 0
SHC1 20 514
YER097W 11 41
UBP9 21 250
PRS2 19 303
UBC6 4 20
AST2 27 1003
RPS8B 4 29
SSA4 26 116
RTT105 6 10
NUP157 36 501
MAM1 16 1079
GLE2 2 1
YER107W-A 2 1
KAP123 12 192
SWI4 7 6
LSM4 1 0
TMN3 29 443
BOI2 32 528
SPR6 12 1786
SLX8 15 202
RPL23B 0 0
SHO1 9 34
AVT6 18 251
YER119C-A 23 500
SCS2 14 116
YER121W 14 90
GLO3 12 167
YCK3 10 13
DSE1 19 750
RSP5 7 29
NSA2 1 0
LCP5 3 3
VFA1 7 46
SAK1 38 1090
COM2 33 726
RPS26B 6 11
PMD1 101 2318
GLC7 5 8
YER133W-A 0 0
YER134C 1 0
YER135C 6 99
GDI1 2 1
YER137C 18 222
YER137W-A 8 14
YER138W-A 0 0
RTR1 3 11
EMP65 23 273
COX15 28 715
MAG1 22 189
DDI1 19 236
UBP5 50 753
FTR1 8 135
YER145C-A 9 116
LSM5 1 0
SCC4 24 345
YER147C-A 2 4
SPT15 0 0
YER148W-A 5 10
PEA2 18 324
SPI1 10 357
UBP3 20 89
YER152C 22 245
YER152W-A 8 27
PET122 36 381
OXA1 17 240
BEM2 26 256
YER156C 9 22
COG3 12 63
YER158C 15 502
YER158W-A 5 11
BUR6 7 32
SPT2 8 70
RAD4 14 144
GCG1 21 244
CHD1 5 7
PAB1 5 40
YER165C-A 1 0
DNF1 89 2419
BCK2 19 358
CCA1 0 0
RPH1 44 626
ADK2 9 128
RAD3 9 107
BRR2 19 63
YER172C-A 2 1
RAD24 30 527
GRX4 7 121
TMT1 15 138
YER175W-A 8 12
ECM32 117 1535
BMH1 20 363
PDA1 26 178
DMC1 25 501
ISC10 4 45
SLO1 1 0
YER181C 1 0
FMP10 9 58
FAU1 7 106
TOG1 21 129
PUG1 26 175
YER186C 14 111
YER187W 7 115
YER188W 12 552
YER188C-A 24 415
YER189W 1 0
YRF1-2 45 115
YER190C-A 2 1
YER190C-B 7 7
YFL068W 4 3
YFL067W 7 9
YFL066C 6 11
YFL065C 1 0
YFL064C 5 10
YFL063W 26 324
COS4 17 109
DDI2 7 24
SNO3 8 41
SNZ3 11 135
THI5 6 19
AGP3 19 96
YFL054C 70 2072
DAK2 26 443
YFL052W 19 451
YFL051C 8 19
ALR2 109 2694
SWP82 30 387
EMP47 15 236
RGD2 25 350
FMP32 12 131
SEC53 1 0
OTU1 28 640
YFL042C 36 422
YFL041W-A 3 22
FET5 57 1160
YFL040W 62 1302
ACT1 4 9
YPT1 0 0
TUB2 4 3
RPO41 45 484
MOB2 18 283
RPL22B 21 241
YFL034W 70 959
RIM15 122 3333
YFL032W 25 402
HAC1 28 407
YFL031C-A 2 1
AGX1 50 1167
CAK1 8 52
CAF16 14 267
GYP8 38 485
STE2 44 861
BST1 29 294
EPL1 23 396
BUD27 52 976
FRS2 5 4
YFL021C-A 91 3015
GAT1 76 1674
PAU5 6 9
YFL019C 2 1
LPD1 12 117
SMX2 0 0
GNA1 2 3
MDJ1 93 2210
YFL015W-A 30 206
YFL015C 55 721
HSP12 24 413
YFL013W-A 160 5473
IES1 187 5622
YFL012W-A 62 1804
YFL012W 12 347
HXT10 44 514
AUA1 8 151
WWM1 21 444
CDC4 14 132
SMC1 4 5
BLM10 256 6060
SEC4 0 0
VTC2 88 1931
MSH4 152 3084
SPB4 10 66
DEG1 52 700
LOC1 2 2
NIC96 47 832
YPI1 5 18
RPN11 8 39
SAD1 5 11
YFR006W 82 1285
YFH7 53 1162
FAR7 12 53
GCN20 76 1649
YFR009W-A 6 42
UBP6 50 1829
YFR010W-A 9 20
MIC19 25 301
DCV1 46 666
YFR012W-A 0 0
IOC3 76 2792
CMK1 47 771
GSY1 81 2228
YFR016C 94 1919
IGD1 78 1749
YFR018C 163 7972
FAB1 86 1182
YFR020W 18 189
ATG18 55 825
ROG3 91 3671
PES4 63 1310
LSB3 39 844
HIS2 63 1424
ULI1 59 1584
ECO1 0 0
CDC14 14 131
PTR3 3 2
MET10 55 1150
SMC2 4 10
RPL2A 10 46
RRT5 26 128
RPL29 12 309
YFR032C-B 33 1137
QCR6 38 1339
PHO4 128 2713
YFR034W-A 51 735
YFR035C 45 606
CDC26 6 24
YFR036W-A 5 28
RSC8 6 31
IRC5 25 545
OSW7 12 157
SAP155 52 1464
ERJ5 29 776
KEG1 0 0
IRC6 23 312
DUG1 39 803
YFR045W 19 173
CNN1 16 213
BNA6 20 383
RMD8 47 1737
YMR31 10 141
PRE4 3 2
RET2 41 884
RPN12 6 19
YFR052C-A 9 22
HXK1 49 503
YFR054C 5 9
YFR056C 7 149
IRC7 22 333
YFR057W 1 0
COS12 0 0
YGL262W 0 0
PAU11 1 0
YGL260W 2 1
YPS5 6 7
YGL258W-A 1 0
VEL1 5 19
MNT2 33 434
ADH4 27 324
ZRT1 33 687
FZF1 27 401
HXK2 17 302
RTG2 15 185
HFM1 36 1452
RMR1 6 97
ZIP2 40 813
PDE1 29 615
BRR6 1 0
RAI1 1 0
GUS1 1 0
RTF1 13 29
TAD1 12 179
YGL242C 6 27
KAP114 13 112
DOC1 3 2
YGL239C 7 29
CSE1 6 7
HAP2 14 131
MTO1 26 511
YGL235W 8 101
ADE5,7 16 446
SEC15 5 7
TAN1 12 156
EMC4 11 106
YGL230C 5 6
SAP4 26 270
SHE10 32 469
VID30 23 212
OST5 4 7
MTC3 7 24
VRG4 2 2
SDT1 11 49
COG1 14 87
EDC1 1 0
NIF3 7 16
FRA2 10 92
MDM34 7 58
YGL218W 5 8
YGL217C 7 42
KIP3 29 373
CLG1 6 84
YGL214W 4 19
SKI8 6 44
VAM7 5 18
NCS6 8 23
YPT32 11 63
MIG2 14 168
SIP2 19 283
SPT16 1 0
CHC1 11 35
POX1 21 250
YGL204C 6 9
KEX1 34 373
ARO8 21 275
MCM6 4 4
EMP24 15 250
YGL199C 10 31
YIP4 12 50
MDS3 41 510
DSD1 12 265
GCN1 47 343
YGL194C-A 3 3
HOS2 12 192
YGL193C 10 135
IME4 25 496
COX13 7 18
CDC55 24 68
RPS26A 2 2
YGL188C-A 0 0
YGL188C 14 210
COX4 7 56
TPN1 31 349
YGL185C 28 353
STR3 37 1039
MND1 28 445
YGL182C 7 19
GTS1 48 636
ATG1 23 431
TOS3 35 760
MPT5 38 312
YGL177W 13 144
YGL176C 19 308
SAE2 4 18
BUD13 16 436
XRN1 35 375
NUP49 6 11
ROK1 0 0
SPO74 17 58
SUA5 4 22
HUR1 5 10
PMR1 14 44
CUP2 11 1277
YGL165C 19 109
YRB30 6 21
RAD54 9 90
SUT1 13 92
YIP5 15 85
AIM14 25 271
YGL159W 12 126
RCK1 19 114
ARI1 13 79
AMS1 48 457
CDC43 3 2
LYS5 14 268
PEX14 10 54
YGL152C 10 96
NUT1 52 709
INO80 15 63
YGL149W 5 22
ARO2 9 63
RPL9A 5 15
RRT6 26 313
TIP20 7 6
ROG1 18 58
MRF1 4 4
GPI10 4 6
HUL5 23 213
YGL140C 26 628
FLC3 31 165
YGL138C 12 33
SEC27 9 45
MRM2 16 348
RPL1B 0 0
PCL10 25 604
ITC1 44 658
YGL132W 1 0
SNT2 29 222
CEG1 1 0
RSM23 4 16
CWC23 2 1
SOH1 5 6
SCS3 149 3051
MET13 58 1033
MON1 9 27
RPS2 0 0
YGL123C-A 0 0
NAB2 8 18
GPG1 8 62
PRP43 6 11
COQ8 25 427
YGL118C 19 402
YGL117W 15 141
CDC20 6 18
SNF4 4 7
YGL114W 30 656
SLD3 15 51
TAF6 2 1
NSA1 5 10
CUE3 13 194
YGL109W 15 188
YGL108C 9 91
RMD9 8 18
MLC1 0 0
ARC1 6 21
VPS73 22 395
RPL28 1 0
YGL102C 1 0
YGL101W 6 14
SEH1 3 3
LSG1 3 3
USE1 0 0
SRM1 9 38
TOS8 18 191
VPS45 1 0
PAN2 20 379
SPC105 6 17
NUP145 18 230
NBP35 6 22
LIF1 12 40
MF(ALPHA)2 15 156
YGL088W 18 342
MMS2 18 249
MAD1 29 220
LCL3 14 87
GUP1 20 268
SCY1 30 438
YGL082W 26 412
YGL081W 12 77
MPC1 7 77
KXD1 6 69
DBP3 6 40
HNM1 21 344
RPL7A 2 2
MPS2 6 15
YGL074C 13 139
HSF1 48 1149
YGL072C 39 789
AFT1 50 700
RPB9 1 0
YGL069C 1 0
MNP1 1 0
NPY1 15 122
SGF73 20 323
ALG2 3 5
MRH4 23 284
PUS2 66 2108
YGL063C-A 23 377
PYC1 37 451
DUO1 3 2
YBP2 24 460
PKP2 44 1215
RAD6 6 44
GEP7 18 118
SDS23 37 332
OLE1 3 25
ERV14 8 145
PRM8 9 115
YGL052W 10 46
MST27 15 97
TYW3 23 317
TIF4632 36 376
RPT6 1 0
ALG13 0 0
RIM8 32 518
RNA15 5 9
DST1 19 186
YGL042C 7 83
YGL041C-B 12 74
YGL041W-A 19 677
YGL041C 7 74
HEM2 5 18
YGL039W 6 35
OCH1 15 299
PNC1 17 231
YGL036W 47 698
MIG1 31 1422
YGL034C 34 317
HOP2 12 60
AGA2 1 0
RPL24A 9 23
RPL30 1 0
CGR1 3 4
SCW11 14 151
CWH41 57 1136
TRP5 13 67
PGD1 46 1590
YGL024W 10 44
PIB2 28 119
STT3 12 26
ALK1 41 978
GET1 1 0
CKB1 14 238
JAC1 1 0
ATE1 14 93
KAP122 56 671
YGL015C 17 98
PUF4 44 722
YGL014C-A 3 62
PDR1 97 4112
ERG4 40 633
SCL1 2 3
MPO1 49 639
LEU1 106 2815
PMA1 4 5
YGL007C-A 3 4
BRP1 50 2186
YGL006W-A 12 48
PMC1 169 6702
COG7 33 1385
RPN14 53 824
CDH1 59 1365
ERP6 31 480
ERG26 4 12
EFM5 39 403
SWC4 46 904
CUL3 74 1148
PEX31 45 561
TFG2 7 6
PRP18 25 758
ECT1 67 1327
STF2 13 139
SEC9 8 15
NMA2 48 632
YGR011W 20 439
YGR012W 43 354
SNU71 29 311
MSB2 67 852
YGR015C 66 1730
YGR016W 23 228
YGR017W 33 612
YGR018C 16 257
UGA1 80 1543
VMA7 0 0
YGR021W 55 321
YGR022C 7 137
MTL1 40 620
THG1 2 4
YGR025W 49 1124
YGR026W 29 380
RPS25A 15 209
MSP1 31 1045
ERV1 8 36
POP6 0 0
IMO32 104 1756
NAG1 49 367
GSC2 164 2822
TIM21 12 91
RPL26B 20 134
YGR035C 4 22
YGR035W-A 13 54
CAX4 1 0
ACB1 2 3
ORM1 13 201
YGR039W 13 49
KSS1 24 507
BUD9 26 920
YGR042W 24 192
NQM1 36 529
RME1 15 73
YGR045C 35 457
TAM41 5 74
TFC4 4 6
UFD1 8 51
SCM4 19 395
YGR050C 30 736
YGR051C 39 1291
FMP48 31 510
YGR053C 19 196
YGR054W 33 411
MUP1 18 158
RSC1 14 138
LST7 8 45
PEF1 6 41
SPR3 18 336
ERG25 3 2
ADE6 40 808
COX18 11 131
SPT4 8 37
YGR064W 12 119
VHT1 3 4
YGR066C 16 390
YGR067C 43 288
ART5 81 1618
YGR068W-A 1 0
YGR069W 14 219
ROM1 38 656
ENV11 15 143
UPF3 3 2
YGR073C 4 82
SMD1 0 0
PRP38 0 0
MRPL25 7 72
PEX8 26 369
PAC10 6 27
YGR079W 25 279
TWF1 12 88
SLX9 7 70
TOM20 4 21
GCD2 1 0
MRP13 17 446
RPL11B 1 0
PIL1 23 215
PDC6 63 1504
CTT1 36 712
NNF2 46 1013
UTP22 1 0
PRP31 11 32
DBF2 9 175
DRN1 11 74
VAS1 9 21
RRP46 2 1
TPC1 29 396
ASK10 58 1385
ESP1 4 8
TEL2 3 2
MDR1 20 204
PCP1 12 124
GTF1 3 8
NOP7 1 0
SRB5 9 29
VMA21 0 0
VOA1 4 8
YGR107W 42 513
CLB1 7 98
CLB6 13 180
CLD1 14 36
YGR111W 19 90
SHY1 9 114
DAM1 2 2
YGR114C 7 58
YGR115C 0 0
SPT6 5 4
YGR117C 12 189
RPS23A 3 14
NUP57 5 7
COG2 1 0
MEP1 45 969
YGR121W-A 31 920
YGR122W 15 213
YGR122C-A 0 0
PPT1 17 191
ASN2 31 761
YGR125W 44 1165
YGR126W 10 127
YGR127W 30 507
UTP8 0 0
SYF2 4 15
YGR130C 30 525
FHN1 3 2
PHB1 7 65
PEX4 5 17
CAF130 42 358
PRE9 5 31
LSB1 3 4
YGR137W 3 4
TPO2 18 182
YGR139W 5 21
CBF2 14 96
VPS62 42 784
BTN2 6 11
SKN1 31 308
THI4 28 256
ENP2 15 57
ECL1 6 11
YGR146C-A 9 76
NAT2 4 7
RPL24B 6 95
YGR149W 19 150
CCM1 24 377
YGR151C 3 15
RSR1 6 26
YGR153W 9 68
GTO1 8 44
CYS4 5 95
PTI1 4 8
CHO2 28 334
MTR3 0 0
NSR1 8 52
YGR160W 0 0
RTS3 37 498
YGR161W-C 3 2
TIF4631 14 61
GTR2 9 42
YGR164W 19 210
MRPS35 10 111
TRS65 30 216
CLC1 2 1
YGR168C 7 95
PUS6 33 872
LSO2 5 55
PSD2 48 834
MSM1 10 82
YIP1 0 0
RBG2 9 128
CBP4 15 371
YGR174W-A 0 0
ERG1 0 0
YGR176W 25 712
ATF2 23 663
PBP1 21 151
OKP1 9 129
RNR4 6 58
TIM13 7 37
YGR182C 13 126
QCR9 6 56
UBR1 35 783
TYS1 4 8
TFG1 7 34
HGH1 7 148
BUB1 7 44
CRH1 5 47
YGR190C 1 0
HIP1 4 7
TDH3 18 100
PDX1 19 47
XKS1 22 237
SKI6 4 15
FYV8 29 491
SNG1 8 30
YPP1 2 1
PMT6 23 331
ELP2 12 63
YGR201C 23 244
PCT1 13 249
YCH1 34 449
ADE3 46 887
YGR204C-A 0 0
TDA10 12 156
MVB12 3 3
CIR1 8 45
SER2 2 1
TRX2 6 10
YGR210C 14 163
ZPR1 1 0
SLI1 15 132
RTA1 8 125
RPS0A 4 8
RSM27 2 1
GPI1 3 2
CCH1 57 698
CRM1 5 35
YGR219W 6 14
MRPL9 13 59
TOS2 29 432
PET54 8 62
HSV2 10 115
AZR1 18 411
AMA1 16 247
YGR226C 2 2
DIE2 18 64
YGR228W 2 1
SMI1 11 22
BNS1 11 113
PHB2 8 29
NAS6 9 46
PHO81 31 533
YHB1 15 205
MIC26 6 15
SPG1 5 17
YGR237C 22 348
KEL2 37 435
PEX21 25 184
PFK1 20 120
YGR240C-A 22 429
YAP1802 21 218
YGR242W 3 4
MPC3 2 3
LSC2 43 865
SDA1 6 7
BRF1 4 3
CPD1 9 131
SOL4 23 379
MGA1 13 58
YGR250C 34 776
NOP19 2 2
GCN5 8 26
PUP2 1 0
ENO1 16 216
COQ6 30 412
GND2 31 214
MTM1 7 20
RAD2 38 506
YGR259C 10 245
TNA1 29 636
APL6 10 16
BUD32 2 1
SAY1 13 116
MES1 3 3
YGR265W 10 82
YGR266W 30 695
FOL2 4 8
HUA1 27 522
YGR269W 24 262
YTA7 35 854
YGR270C-A 6 16
SLH1 78 2434
EFG1 0 0
YGR273C 1 0
TAF1 10 111
RTT102 5 14
RNH70 9 56
CAB4 2 6
CWC22 9 151
SCW4 12 39
PXR1 3 7
YOR1 80 1647
BGL2 8 58
YGR283C 14 39
ERV29 7 9
ZUO1 4 3
BIO2 14 451
IMA1 15 288
MAL13 14 228
MAL11 30 417
YGR290W 1 0
YGR291C 1 0
MAL12 8 7
YGR293C 1 0
PAU12 1 0
COS6 20 357
YRF1-3 36 72
YGR296C-A 0 0
YGR296C-B 4 3
YHL050C 40 173
YHL050W-A 12 62
YHL049C 2 1
YHL048C-A 4 25
COS8 22 592
ARN2 36 413
YHL046W-A 1 0
PAU13 5 112
YHL045W 7 15
YHL044W 13 98
ECM34 19 142
YHL042W 36 426
YHL041W 26 154
ARN1 49 728
EFM1 41 403
CBP2 29 277
YHL037C 39 572
MUP3 55 696
VMR1 106 1706
YHL034W-A 11 54
SBP1 12 61
RPL8A 9 47
GUT1 51 1007
GOS1 3 8
YHL030W-A 4 11
ECM29 88 1358
OCA5 39 837
WSC4 36 372
RIM101 75 1659
YHL026C 65 2212
SNF6 103 3049
RIM4 73 2000
NPR3 52 860
SPO11 32 213
AIM17 71 1166
OPI1 36 854
YHL019W-A 33 883
APM2 64 1828
YHL018W 11 23
YHL017W 93 5300
DUR3 141 2855
YHL015W-A 6 31
RPS20 1 0
YLF2 53 916
OTU2 36 526
YHL012W 89 1444
PRS3 3 2
ETP1 83 2184
YAP3 34 884
YHL008C 56 942
STE20 143 3454
YHL006W-A 29 548
SHU1 118 4519
YHL005C 117 1909
MRP4 76 1234
LAG1 80 1334
YHL002C-A 26 621
HSE1 97 1901
RPL14B 24 256
OSH7 77 1488
QCR10 30 1374
LEU5 54 866
TCD1 98 1973
NEM1 66 1544
GPA1 6 74
TIM10 9 100
STP2 62 1034
ERG11 7 22
YHR007C-A 83 8074
SOD2 71 758
TDA3 48 960
RPL27A 2 1
DIA4 32 486
VPS29 14 323
ARD1 18 127
SPO13 17 203
MIP6 59 1015
YSC84 46 1059
YSC83 74 969
ARG4 0 0
DED81 2 1
YHR020W 2 2
RPS27B 1 0
ECM12 13 143
YHR022C 15 207
YHR022C-A 5 10
MYO1 21 172
MAS2 3 3
THR1 18 154
VMA16 4 16
RPN1 11 72
DAP2 34 620
YHR028W-A 26 294
YHI9 21 354
SLT2 33 750
RRM3 54 800
ERC1 81 2794
YHR032W-A 19 92
YHR032C-A 8 23
YHR033W 79 1309
PIH1 18 232
NEL1 33 1146
BRL1 6 24
PUT2 31 605
RRF1 8 89
MSC7 31 426
VMA10 0 0
BCD1 9 35
SRB2 14 127
NCP1 5 8
DOG2 19 247
DOG1 13 71
YHR045W 27 469
INM1 16 286
AAP1 32 628
YHK8 21 143
FSH1 16 83
YHR049C-A 22 86
SMF2 29 312
YHR050W-A 8 53
COX6 5 7
CIC1 3 6
YHR052W-A 1 0
CUP1-1 1 0
YHR054C 4 3
YHR054W-A 1 0
CUP1-2 1 0
RSC30 27 304
YHR056W-A 9 66
CPR2 20 241
MED6 10 25
FYV4 2 2
VMA22 2 1
GIC1 19 183
RPP1 1 0
PAN5 16 151
YHR063W-A 7 49
SSZ1 13 69
RRP3 5 41
SSF1 18 195
HTD2 13 320
DYS1 5 7
RRP4 3 2
YHR069C-A 0 0
TRM5 8 48
YHR070C-A 12 87
PCL5 43 575
YHR071C-A 4 4
ERG7 7 20
NOP10 0 0
OSH3 59 469
YHR073W-A 0 0
YHR073C-B 2 2
QNS1 4 14
PPE1 25 526
PTC7 17 309
NMD2 31 371
YHR078W 18 95
IRE1 16 362
SAE3 2 1
YHR080C 71 3709
LRP1 13 107
KSP1 52 1118
SAM35 2 1
STE12 27 201
IPI1 4 12
NAM8 27 792
YHR086W-A 8 40
RTC3 13 257
RPF1 0 0
GAR1 2 1
YNG2 8 16
MSR1 23 550
HXT4 21 350
AHT1 21 72
HXT1 24 197
YHR095W 11 131
HXT5 27 268
YHR097C 28 342
SFB3 34 614
TRA1 23 78
GEP4 5 5
BIG1 4 3
KIC1 28 320
SBE22 35 343
GRE3 23 174
YPT35 7 41
TRR2 5 11
CDC12 0 0
GGA2 22 146
CTM1 20 607
ERP5 12 173
UBA4 5 41
YHR112C 21 314
APE4 18 86
BZZ1 22 158
DMA1 16 129
COX23 10 114
TOM71 23 445
ORC6 0 0
SET1 14 60
MSH1 19 207
LSM12 4 6
CIA2 5 10
EPT1 10 48
NDT80 15 173
YHR125W 2 1
ANS1 16 247
YHR127W 5 18
FUR1 11 64
ARP1 6 64
YHR130C 3 34
YHR131C 17 163
YHR131W-A 1 0
ECM14 32 761
IGO2 8 75
NSG1 9 106
WSS1 9 83
YCK1 34 345
SPL2 7 6
ARO9 12 79
YHR137C-A 8 27
YHR138C 9 76
SPS100 19 149
YHR139C-A 15 82
YHR140W 18 238
RPL42B 5 9
CHS7 8 24
DSE2 5 21
RPC10 0 0
DCD1 8 135
YHR145C 4 10
CRP1 10 30
MRPL6 4 8
IMP3 0 0
SKG6 23 182
PEX28 24 212
MTC6 18 208
SPO12 7 81
SPO16 3 14
RTT107 26 343
YSP1 36 1763
LIN1 9 56
REC104 4 7
KEL1 51 590
TDA11 39 406
PEX18 9 65
YAP1801 35 714
MPC2 2 3
SOL3 7 119
DNA2 4 3
PRP8 10 14
YHR165W-A 2 1
CDC23 23 313
THP2 4 5
MTG2 15 65
DBP8 2 1
NMD3 1 0
ATG7 14 108
SPC97 8 65
YHR173C 18 669
ENO2 25 576
CTR2 13 130
YHR175W-A 6 40
FMO1 23 77
YHR177W 14 134
STB5 17 85
OYE2 21 226
YHR180W 7 10
YHR180W-A 16 217
YHR180C-B 2 1
SVP26 10 85
YHR182W 44 628
YHR182C-A 0 0
GND1 2 2
SSP1 27 588
PFS1 12 79
KOG1 12 54
IKI1 3 24
GPI16 3 3
PTH1 14 125
ERG9 9 16
CTF8 2 7
LNP1 16 369
EGD2 5 68
YHR193C-A 5 106
MDM31 32 572
NVJ1 11 68
UTP9 9 96
RIX1 4 6
AIM18 16 320
AIM46 24 142
NBL1 1 0
RPN10 12 67
PPX1 9 107
YHR202W 28 231
RPS4B 1 0
MNL1 43 437
SCH9 5 7
SKN7 25 206
SET5 37 188
BAT1 35 1715
CRG1 14 101
YHR210C 17 97
FLO5 73 1389
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 1 0
YHR213W-B 5 33
YHR214W 1 0
YHR214W-A 2 1
