gene_name number_of_transposon_per_gene number_of_read_per_gene
ARO80 18 237
SIP1 25 179
CAD1 9 326
DYN2 3 6
SNX41 19 349
YDR426C 2 2
RPN9 0 0
BNA7 3 2
TIF35 1 0
CYM1 24 943
YDR431W 7 14
NPL3 3 4
YDR433W 0 0
GPI17 4 4
PPM1 5 65
PPZ2 10 53
GPI19 3 11
THI74 4 22
LRS4 1 0
DOT1 19 284
APT2 1 0
YDR442W 2 5
SSN2 30 544
YDR444W 10 106
YDR445C 7 60
ECM11 13 171
RPS17B 1 0
ADA2 2 1
UTP6 5 43
RPS18A 3 7
YHP1 9 112
PPN1 25 1142
TSA2 14 439
GUK1 0 0
YDR455C 5 22
NHX1 9 161
TOM1 61 1588
HEH2 11 186
PFA5 7 39
TFB3 3 14
MFA1 5 8
YDR461C-A 3 4
MRPL28 3 61
STP1 4 52
SPP41 5 4
YDR464C-A 2 1
RMT2 8 47
PKH3 20 369
YDR467C 7 92
TLG1 3 9
SDC1 0 0
UGO1 3 19
RPL27B 1 0
TRS31 0 0
PRP3 4 3
JIP4 33 1246
YDR476C 15 80
SNF1 7 13
SNM1 1 0
PEX29 9 61
DIG2 13 233
PHO8 27 476
CWC21 6 149
KRE2 11 190
VPS52 6 13
VPS72 5 13
VPS60 7 52
RIB3 1 0
PAC11 26 455
SLD5 3 2
PKH1 31 215
YDR491C 22 2428
IZH1 11 110
MZM1 3 11
RSM28 4 15
VPS3 9 55
PUF6 6 230
ITR1 13 56
SEC20 5 30
LCD1 3 2
RPL37B 2 1
PLM2 13 54
SAM2 12 65
LPP1 5 147
SPG3 5 27
PSP1 22 884
GMC1 40 1382
GIN4 16 116
GNP1 11 61
YDR509W 4 26
SMT3 1 0
YDR510C-A 1 0
SDH7 6 79
EMI1 18 267
GRX2 3 24
YDR514C 10 250
SLF1 3 8
EMI2 14 165
GRH1 11 159
EUG1 15 169
FPR2 1 0
URC2 13 65
YDR521W 0 0
SPS2 5 10
SPS1 17 60
AGE1 10 21
YDR524W-C 1 0
YDR524C-B 1 0
YDR524C-A 11 107
API2 16 103
SNA2 17 662
YDR526C 0 0
RBA50 1 0
HLR1 17 251
QCR7 4 3
APA2 8 22
CAB1 5 11
KRE28 5 36
HSP31 6 91
FIT1 9 122
YDR535C 21 126
STL1 17 100
YDR537C 3 13
PAD1 6 25
FDC1 19 447
IRC4 1 0
YDR541C 16 268
PAU10 1 0
YDR543C 20 290
YDR544C 18 110
YRF1-1 35 51
YDR545C-A 3 4
YEL077C 60 819
YEL077W-A 10 21
YEL076C-A 5 4
YEL076C 3 2
YEL075W-A 5 4
YEL075C 1 0
YEL074W 23 326
YEL073C 3 2
RMD6 14 164
DLD3 37 930
DSF1 10 133
HXT13 14 86
YEL068C 7 207
YEL067C 34 620
HPA3 15 366
SIT1 17 237
AVT2 24 258
CAN1 29 255
NPR2 11 36
CIN8 7 6
PRB1 91 3734
SOM1 17 385
HHY1 34 813
PCM1 2 1
YEL057C 9 56
HAT2 13 177
POL5 4 5
RPL12A 0 0
YEL053W-A 0 0
MAK10 14 90
AFG1 25 304
VMA8 3 5
YEL050W-A 2 3
RML2 11 106
PAU2 7 70
TCA17 1 0
FRD1 21 221
GLY1 2 1
YEL045C 31 686
IES6 2 1
YEL043W 34 917
GDA1 19 252
YEF1 20 387
UTR2 21 427
CYC7 8 41
UTR4 10 53
RAD23 13 27
ANP1 11 123
UTR5 57 606
YEL034C-A 6 32
HYP2 4 23
MTC7 42 838
MCM3 3 2
YEL032C-A 0 0
SPF1 48 760
YEL030C-A 1 0
ECM10 19 89
BUD16 3 12
YEL028W 11 92
VMA3 0 0
SNU13 1 0
YEL025C 67 1838
RIP1 8 163
YEL023C 45 762
GEA2 59 1591
URA3 616 56333
YEL020C-B 1 0
TIM9 5 27
YEL020C 36 1453
MMS21 9 150
YEL018C-A 16 105
EAF5 30 430
PMP2 1 0
GTT3 25 504
NPP2 39 854
EDC3 38 687
YEL014C 40 682
VAC8 21 353
UBC8 27 432
GLC3 105 3145
YEL010W 32 393
YEL009C-A 35 566
GCN4 9 72
YEL008W 108 6131
YEL008C-A 25 1185
MIT1 73 1643
YEA6 45 1034
VAB2 38 730
YEA4 39 612
GIM4 25 716
WBP1 1 0
IRC22 33 677
MNN1 96 1954
NOP16 7 146
PMI40 1 0
FMP52 50 1430
YND1 71 1577
NUG1 9 40
YER006C-A 27 476
PAC2 39 301
TMA20 25 660
SEC3 68 2067
NTF2 1 0
YER010C 19 388
TIR1 12 58
PRE1 4 17
PRP22 19 228
HEM14 17 493
BUD25 48 1001
FAA2 40 1407
BIM1 32 974
AFG3 46 1182
SPC25 4 3
ISC1 116 5092
SBH2 1 0
GPA2 123 1166
RPN3 7 163
SRB4 7 58
PRO3 1 0
YER023C-A 0 0
YAT2 77 1883
GCD11 1 0
CHO1 3 92
GAL83 34 378
MIG3 23 403
SMB1 5 46
CHZ1 2 1
YPT31 10 108
FIR1 33 852
ZRG8 35 506
YER034W 63 2120
EDC2 53 2589
ARB1 1 0
PHM8 20 432
KRE29 8 125
YER038W-A 14 207
HVG1 21 404
YER039C-A 5 19
GLN3 9 69
YEN1 25 718
MXR1 15 432
SAH1 2 1
ERG28 14 244
MEI4 22 291
ACA1 21 166
SPO73 6 58
YER046W-A 11 416
SAP1 51 2072
CAJ1 12 126
ISD11 1 0
TPA1 18 392
RSM18 0 0
JHD1 28 682
HOM3 39 643
PIC2 21 357
YER053C-A 0 0
GIP2 39 954
HIS1 30 639
FCY2 11 62
RPL34A 5 20
HMF1 2 2
PET117 5 51
PCL6 9 47
FCY21 13 152
FCY22 31 680
CEM1 7 15
GPP2 13 146
THO1 14 210
VHR2 16 289
ICL1 37 980
RRT13 8 90
YER066C-A 17 136
RGI1 6 75
YER067C-A 3 34
MOT2 6 62
YER068C-A 3 19
ARG5,6 3 4
RNR1 1 0
TDA2 0 0
VTC1 4 14
ALD5 27 373
RPS24A 0 0
YOS1 0 0
PTP3 31 631
YER076C 12 152
YER076W-A 4 48
YER077C 23 495
ICP55 32 538
YER078W-A 10 53
YER079W 4 3
YER079C-A 6 27
AIM9 24 488
SER3 15 265
UTP7 5 8
GET2 8 30
YER084W 18 428
YER084W-A 2 7
YER085C 2 7
ILV1 10 17
AIM10 19 183
YER087C-A 7 30
SBH1 4 70
DOT6 64 1756
YER088C-A 44 1097
YER088W-B 25 523
PTC2 55 1081
TRP2 24 254
YER090C-A 0 0
MET6 17 182
YER091C-A 20 217
IES5 9 58
TSC11 19 356
AIM11 14 93
PUP3 0 0
RAD51 1 0
SHC1 15 130
YER097W 7 18
UBP9 12 134
PRS2 11 112
UBC6 4 36
AST2 10 100
RPS8B 4 115
SSA4 9 46
RTT105 0 0
NUP157 25 208
MAM1 14 391
GLE2 0 0
YER107W-A 4 6
KAP123 3 29
SWI4 7 54
LSM4 0 0
TMN3 20 597
BOI2 21 605
SPR6 7 581
SLX8 7 45
RPL23B 0 0
SHO1 2 2
AVT6 16 69
YER119C-A 19 650
SCS2 5 23
YER121W 13 227
GLO3 5 37
YCK3 7 43
DSE1 19 287
RSP5 3 4
NSA2 1 0
LCP5 1 0
VFA1 6 128
SAK1 39 889
COM2 25 557
RPS26B 1 0
PMD1 85 1906
GLC7 4 15
YER133W-A 2 1
YER134C 1 0
YER135C 10 54
GDI1 2 1
YER137C 9 145
YER137W-A 5 8
YER138W-A 0 0
RTR1 5 198
EMP65 17 263
COX15 9 566
MAG1 11 113
DDI1 25 415
UBP5 36 1620
FTR1 6 53
YER145C-A 6 41
LSM5 0 0
SCC4 9 58
YER147C-A 3 15
SPT15 3 16
YER148W-A 2 10
PEA2 9 125
SPI1 6 141
UBP3 23 532
YER152C 31 1331
YER152W-A 4 138
PET122 24 167
OXA1 13 273
BEM2 19 243
YER156C 6 11
COG3 22 316
YER158C 13 304
YER158W-A 4 14
BUR6 4 14
SPT2 12 63
RAD4 14 275
GCG1 10 37
CHD1 1 0
PAB1 3 9
YER165C-A 5 14
DNF1 72 1759
BCK2 16 529
CCA1 1 0
RPH1 18 267
ADK2 11 109
RAD3 9 32
BRR2 10 41
YER172C-A 2 13
RAD24 18 304
GRX4 4 7
TMT1 13 148
YER175W-A 2 1
ECM32 86 1803
BMH1 9 46
PDA1 10 50
DMC1 7 54
ISC10 4 8
SLO1 0 0
YER181C 1 0
FMP10 3 4
FAU1 14 143
TOG1 20 171
PUG1 7 71
YER186C 17 158
YER187W 9 345
YER188W 9 383
YER188C-A 19 330
YER189W 0 0
YRF1-2 41 188
YER190C-A 0 0
YER190C-B 2 4
YFL068W 4 3
YFL067W 3 2
YFL066C 7 6
YFL065C 5 4
YFL064C 4 4
YFL063W 22 187
COS4 10 101
DDI2 5 5
SNO3 7 72
SNZ3 9 30
THI5 3 8
AGP3 13 146
YFL054C 51 1097
DAK2 22 277
YFL052W 13 312
YFL051C 9 33
ALR2 68 2555
SWP82 28 538
EMP47 13 247
RGD2 18 327
FMP32 11 81
SEC53 0 0
OTU1 21 138
YFL042C 29 329
YFL041W-A 2 1
FET5 37 1141
YFL040W 41 838
ACT1 1 0
YPT1 1 0
TUB2 6 11
RPO41 29 520
MOB2 8 262
RPL22B 8 60
YFL034W 54 973
RIM15 81 1992
YFL032W 12 217
HAC1 19 283
YFL031C-A 2 11
AGX1 40 1059
CAK1 3 23
CAF16 17 99
GYP8 37 1098
STE2 30 449
BST1 33 560
EPL1 17 98
BUD27 52 873
FRS2 1 0
YFL021C-A 92 3678
GAT1 73 1936
PAU5 5 46
YFL019C 2 2
LPD1 26 678
SMX2 1 0
GNA1 0 0
MDJ1 71 1740
YFL015W-A 20 364
YFL015C 50 1452
HSP12 25 433
YFL013W-A 132 4072
IES1 147 3879
YFL012W-A 55 1578
YFL012W 15 318
HXT10 29 509
AUA1 7 140
WWM1 18 259
CDC4 4 10
SMC1 7 9
BLM10 226 7202
SEC4 0 0
VTC2 79 2361
MSH4 137 4930
SPB4 6 57
DEG1 31 579
LOC1 5 39
NIC96 36 992
YPI1 0 0
RPN11 2 23
SAD1 5 12
YFR006W 78 2369
YFH7 56 1595
FAR7 11 76
GCN20 57 1534
YFR009W-A 3 17
UBP6 44 940
YFR010W-A 6 34
MIC19 22 154
DCV1 44 838
YFR012W-A 2 3
IOC3 76 3038
CMK1 43 805
GSY1 82 2060
YFR016C 80 2106
IGD1 60 1585
YFR018C 145 8925
FAB1 48 646
YFR020W 13 192
ATG18 54 1005
ROG3 71 3211
PES4 35 755
LSB3 27 540
HIS2 34 1131
ULI1 46 1181
ECO1 0 0
CDC14 12 131
PTR3 2 1
MET10 39 494
SMC2 3 2
RPL2A 13 210
RRT5 21 206
RPL29 13 222
YFR032C-B 28 1047
QCR6 34 1163
PHO4 102 3169
YFR034W-A 49 964
YFR035C 45 798
CDC26 6 11
YFR036W-A 12 168
RSC8 11 132
IRC5 21 482
OSW7 8 17
SAP155 24 694
ERJ5 14 263
KEG1 0 0
IRC6 17 220
DUG1 31 685
YFR045W 12 227
CNN1 18 140
BNA6 14 336
RMD8 40 2721
YMR31 3 7
PRE4 1 0
RET2 24 452
RPN12 2 1
YFR052C-A 10 51
HXK1 27 448
YFR054C 3 2
YFR056C 9 123
IRC7 11 103
YFR057W 5 11
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 2 1
YPS5 2 1
YGL258W-A 1 0
VEL1 3 19
MNT2 27 670
ADH4 14 145
ZRT1 19 657
FZF1 16 101
HXK2 17 234
RTG2 6 24
HFM1 27 643
RMR1 5 34
ZIP2 28 311
PDE1 10 82
BRR6 0 0
RAI1 2 3
GUS1 2 1
RTF1 13 130
TAD1 5 19
YGL242C 4 62
KAP114 16 117
DOC1 0 0
YGL239C 4 28
CSE1 3 14
HAP2 16 107
MTO1 22 315
YGL235W 12 186
ADE5,7 25 570
SEC15 2 1
TAN1 3 5
EMC4 3 13
YGL230C 3 3
SAP4 23 356
SHE10 22 422
VID30 24 150
OST5 3 13
MTC3 2 2
VRG4 0 0
SDT1 7 86
COG1 11 99
EDC1 2 18
NIF3 2 1
FRA2 5 7
MDM34 7 36
YGL218W 1 0
YGL217C 0 0
KIP3 13 161
CLG1 9 60
YGL214W 6 84
SKI8 10 75
VAM7 4 40
NCS6 8 68
YPT32 7 45
MIG2 7 190
SIP2 21 392
SPT16 2 1
CHC1 12 62
POX1 23 161
YGL204C 3 12
KEX1 23 201
ARO8 14 219
MCM6 10 12
EMP24 3 115
YGL199C 2 2
YIP4 5 10
MDS3 30 548
DSD1 11 116
GCN1 38 700
YGL194C-A 0 0
HOS2 12 192
YGL193C 7 99
IME4 20 571
COX13 7 88
CDC55 17 36
RPS26A 1 0
YGL188C-A 1 0
YGL188C 17 599
COX4 4 54
TPN1 27 1057
YGL185C 24 191
STR3 20 304
MND1 10 27
YGL182C 7 173
GTS1 25 290
ATG1 28 826
TOS3 16 132
MPT5 24 620
YGL177W 9 271
YGL176C 8 61
SAE2 3 8
BUD13 11 60
XRN1 27 181
NUP49 2 1
ROK1 1 0
SPO74 22 332
SUA5 3 2
HUR1 3 2
PMR1 7 24
CUP2 12 1022
YGL165C 19 216
YRB30 10 147
RAD54 9 9
SUT1 4 16
YIP5 11 96
AIM14 16 188
YGL159W 12 70
RCK1 13 108
ARI1 7 133
AMS1 32 816
CDC43 3 3
LYS5 11 227
PEX14 14 130
YGL152C 12 134
NUT1 31 573
INO80 8 38
YGL149W 1 0
ARO2 10 44
RPL9A 2 1
RRT6 9 94
TIP20 5 6
ROG1 19 358
MRF1 2 7
GPI10 2 1
HUL5 19 158
YGL140C 16 143
FLC3 19 185
YGL138C 12 193
SEC27 8 15
MRM2 4 13
RPL1B 1 0
PCL10 19 379
ITC1 33 754
YGL132W 5 25
SNT2 28 264
CEG1 0 0
RSM23 4 12
CWC23 1 0
SOH1 2 1
SCS3 89 3300
MET13 53 1811
MON1 23 367
RPS2 0 0
YGL123C-A 0 0
NAB2 2 1
GPG1 2 3
PRP43 5 6
COQ8 18 145
YGL118C 14 140
YGL117W 13 81
CDC20 4 3
SNF4 2 1
YGL114W 25 324
SLD3 9 26
TAF6 0 0
NSA1 0 0
CUE3 7 176
YGL109W 15 539
YGL108C 11 300
RMD9 8 62
MLC1 0 0
ARC1 7 56
VPS73 20 588
RPL28 3 2
YGL102C 3 2
YGL101W 5 9
SEH1 5 17
LSG1 2 2
USE1 0 0
SRM1 10 63
TOS8 13 105
VPS45 13 149
PAN2 20 200
SPC105 8 40
NUP145 12 80
NBP35 2 2
LIF1 5 39
MF(ALPHA)2 7 56
YGL088W 10 99
MMS2 11 30
MAD1 26 262
LCL3 4 6
GUP1 9 148
SCY1 24 162
YGL082W 14 98
YGL081W 9 130
MPC1 1 0
KXD1 7 56
DBP3 3 2
HNM1 19 595
RPL7A 3 3
MPS2 6 41
YGL074C 4 4
HSF1 45 709
YGL072C 33 510
AFT1 20 304
RPB9 1 0
YGL069C 8 16
MNP1 9 54
NPY1 14 385
SGF73 13 155
ALG2 8 136
MRH4 24 558
PUS2 55 1606
YGL063C-A 16 193
PYC1 27 673
DUO1 4 28
YBP2 10 27
PKP2 34 684
RAD6 2 7
GEP7 9 137
SDS23 31 344
OLE1 3 3
ERV14 7 66
PRM8 11 269
YGL052W 3 17
MST27 12 122
TYW3 24 410
TIF4632 23 306
RPT6 1 0
ALG13 3 6
RIM8 33 491
RNA15 5 53
DST1 15 211
YGL042C 4 6
YGL041C-B 10 162
YGL041W-A 23 620
YGL041C 8 152
HEM2 4 16
YGL039W 12 87
OCH1 10 57
PNC1 12 510
YGL036W 18 77
MIG1 31 1421
YGL034C 17 220
HOP2 8 24
AGA2 2 9
RPL24A 3 2
RPL30 0 0
CGR1 2 2
SCW11 23 381
CWH41 40 843
TRP5 3 5
PGD1 29 643
YGL024W 7 23
PIB2 25 202
STT3 5 14
ALK1 35 881
GET1 1 0
CKB1 15 604
JAC1 2 1
ATE1 21 371
KAP122 30 719
YGL015C 12 153
PUF4 42 786
YGL014C-A 2 1
PDR1 67 2186
ERG4 31 533
SCL1 4 22
MPO1 34 1069
LEU1 102 2917
PMA1 4 5
YGL007C-A 3 5
BRP1 41 955
YGL006W-A 14 334
PMC1 153 4446
COG7 31 1424
RPN14 66 2198
CDH1 29 366
ERP6 24 551
ERG26 5 17
EFM5 31 354
SWC4 35 478
CUL3 48 1323
PEX31 39 637
TFG2 5 54
PRP18 28 1045
ECT1 62 1394
STF2 7 88
SEC9 9 89
NMA2 25 366
YGR011W 4 21
YGR012W 41 1280
SNU71 34 440
MSB2 49 913
YGR015C 66 1666
YGR016W 10 95
YGR017W 17 348
YGR018C 9 176
UGA1 72 1893
VMA7 1 0
YGR021W 49 840
YGR022C 4 22
MTL1 38 906
THG1 0 0
YGR025W 33 859
YGR026W 25 459
RPS25A 13 222
MSP1 24 971
ERV1 3 4
POP6 2 2
IMO32 58 918
NAG1 26 249
GSC2 131 2826
TIM21 16 326
RPL26B 6 13
YGR035C 0 0
YGR035W-A 10 331
CAX4 2 8
ACB1 2 8
ORM1 6 8
YGR039W 9 50
KSS1 21 209
BUD9 36 1179
YGR042W 14 166
NQM1 27 1118
RME1 11 185
YGR045C 23 487
TAM41 12 162
TFC4 4 5
UFD1 8 63
SCM4 16 458
YGR050C 19 278
YGR051C 25 449
FMP48 11 75
YGR053C 10 122
YGR054W 18 236
MUP1 13 100
RSC1 8 50
LST7 3 6
PEF1 4 4
SPR3 9 182
ERG25 3 2
ADE6 35 500
COX18 13 330
SPT4 2 2
YGR064W 12 110
VHT1 5 9
YGR066C 10 82
YGR067C 25 509
ART5 85 2568
YGR068W-A 3 3
YGR069W 12 166
ROM1 39 937
ENV11 14 56
UPF3 2 8
YGR073C 2 27
SMD1 0 0
PRP38 0 0
MRPL25 6 8
PEX8 18 232
PAC10 5 21
YGR079W 14 288
TWF1 13 210
SLX9 7 56
TOM20 7 150
GCD2 0 0
MRP13 5 10
RPL11B 0 0
PIL1 15 172
PDC6 59 1181
CTT1 21 373
NNF2 32 797
UTP22 2 1
PRP31 11 53
DBF2 3 12
DRN1 14 112
VAS1 6 6
RRP46 0 0
TPC1 32 455
ASK10 42 564
ESP1 2 1
TEL2 1 0
MDR1 25 685
PCP1 16 319
GTF1 3 17
NOP7 2 1
SRB5 4 11
VMA21 0 0
VOA1 9 97
YGR107W 19 310
CLB1 9 24
CLB6 6 20
CLD1 5 4
YGR111W 7 13
SHY1 14 133
DAM1 0 0
YGR114C 5 11
YGR115C 1 0
SPT6 5 4
YGR117C 11 75
RPS23A 1 0
NUP57 2 2
COG2 1 0
MEP1 51 946
YGR121W-A 28 1071
YGR122W 11 112
YGR122C-A 2 1
PPT1 12 30
ASN2 21 484
YGR125W 32 385
YGR126W 5 105
YGR127W 18 322
UTP8 2 2
SYF2 3 6
YGR130C 22 438
FHN1 9 24
PHB1 6 29
PEX4 5 30
CAF130 26 736
PRE9 4 25
LSB1 5 10
YGR137W 3 8
TPO2 13 171
YGR139W 0 0
CBF2 3 4
VPS62 27 618
BTN2 4 7
SKN1 20 176
THI4 24 484
ENP2 18 387
ECL1 8 56
YGR146C-A 10 83
NAT2 4 14
RPL24B 8 36
YGR149W 8 64
CCM1 15 288
YGR151C 3 15
RSR1 5 18
YGR153W 8 134
GTO1 7 73
CYS4 3 5
PTI1 5 158
CHO2 22 423
MTR3 1 0
NSR1 4 9
YGR160W 0 0
RTS3 31 570
YGR161W-C 3 4
TIF4631 8 36
GTR2 7 159
YGR164W 12 398
MRPS35 6 114
TRS65 20 173
CLC1 0 0
YGR168C 12 195
PUS6 18 437
LSO2 2 6
PSD2 32 463
MSM1 8 341
YIP1 0 0
RBG2 4 8
CBP4 11 219
YGR174W-A 1 0
ERG1 0 0
YGR176W 22 403
ATF2 36 444
PBP1 21 244
OKP1 5 11
RNR4 0 0
TIM13 4 9
YGR182C 8 105
QCR9 3 3
UBR1 33 519
TYS1 4 5
TFG1 2 2
HGH1 4 11
BUB1 5 5
CRH1 6 137
YGR190C 1 0
HIP1 6 12
TDH3 14 38
PDX1 8 82
XKS1 16 196
SKI6 3 18
FYV8 18 260
SNG1 20 123
YPP1 3 2
PMT6 19 875
ELP2 14 116
YGR201C 14 133
PCT1 16 136
YCH1 42 1069
ADE3 43 1678
YGR204C-A 0 0
TDA10 10 124
MVB12 4 9
CIR1 4 5
SER2 4 3
TRX2 2 4
YGR210C 27 182
ZPR1 0 0
SLI1 17 436
RTA1 6 17
RPS0A 3 4
RSM27 7 115
GPI1 2 1
CCH1 36 404
CRM1 4 3
YGR219W 4 8
MRPL9 6 12
TOS2 18 307
PET54 1 0
HSV2 7 30
AZR1 7 63
AMA1 17 565
YGR226C 2 3
DIE2 6 38
YGR228W 1 0
SMI1 7 25
BNS1 7 66
PHB2 7 87
NAS6 11 216
PHO81 16 353
YHB1 14 357
MIC26 8 178
SPG1 10 175
YGR237C 19 690
KEL2 16 507
PEX21 16 115
PFK1 12 119
YGR240C-A 17 114
YAP1802 9 35
YGR242W 2 1
MPC3 0 0
LSC2 36 1258
SDA1 3 7
BRF1 3 2
CPD1 8 22
SOL4 7 126
MGA1 14 185
YGR250C 24 283
NOP19 5 144
GCN5 5 4
PUP2 0 0
ENO1 26 657
COQ6 18 190
GND2 20 92
MTM1 11 74
RAD2 31 663
YGR259C 3 3
TNA1 22 294
APL6 12 85
BUD32 1 0
SAY1 14 87
MES1 2 1
YGR265W 8 305
YGR266W 22 513
FOL2 2 1
HUA1 15 231
YGR269W 27 444
YTA7 26 406
YGR270C-A 3 4
SLH1 36 431
EFG1 0 0
YGR273C 4 81
TAF1 5 11
RTT102 3 9
RNH70 8 8
CAB4 0 0
CWC22 6 5
SCW4 7 70
PXR1 4 6
YOR1 49 1853
BGL2 5 70
YGR283C 9 86
ERV29 6 11
ZUO1 3 2
BIO2 9 98
IMA1 17 174
MAL13 12 211
MAL11 23 672
YGR290W 2 1
YGR291C 3 3
MAL12 5 22
YGR293C 0 0
PAU12 0 0
COS6 13 128
YRF1-3 36 51
YGR296C-A 0 0
YGR296C-B 5 7
YHL050C 27 138
YHL050W-A 6 38
YHL049C 3 2
YHL048C-A 5 40
COS8 28 304
ARN2 23 269
YHL046W-A 2 6
PAU13 11 164
YHL045W 10 116
YHL044W 10 111
ECM34 9 218
YHL042W 22 307
YHL041W 19 214
ARN1 42 798
EFM1 36 803
CBP2 19 194
YHL037C 32 375
MUP3 30 466
VMR1 96 2594
YHL034W-A 5 8
SBP1 6 10
RPL8A 4 12
GUT1 44 1380
GOS1 3 4
YHL030W-A 3 9
ECM29 86 1537
OCA5 46 852
WSC4 24 206
RIM101 53 1712
YHL026C 63 3057
SNF6 79 3049
RIM4 55 1009
NPR3 28 452
SPO11 28 176
AIM17 46 997
OPI1 17 276
YHL019W-A 27 1338
APM2 42 1652
YHL018W 6 67
YHL017W 53 3909
DUR3 68 1031
YHL015W-A 9 45
RPS20 0 0
YLF2 33 1300
OTU2 31 358
YHL012W 41 749
PRS3 1 0
ETP1 52 955
YAP3 29 577
YHL008C 49 1524
STE20 84 2451
YHL006W-A 31 1291
SHU1 102 4148
YHL005C 105 3232
MRP4 65 1066
LAG1 58 1310
YHL002C-A 29 870
HSE1 95 3803
RPL14B 20 102
OSH7 76 2447
QCR10 17 475
LEU5 44 1269
TCD1 76 2298
NEM1 44 932
GPA1 8 68
TIM10 8 112
STP2 70 1665
ERG11 13 168
YHR007C-A 50 4536
SOD2 51 825
TDA3 23 343
RPL27A 3 5
DIA4 24 684
VPS29 7 25
ARD1 11 172
SPO13 22 547
MIP6 53 1410
YSC84 43 509
YSC83 59 1161
ARG4 2 1
DED81 2 1
YHR020W 1 0
RPS27B 1 0
ECM12 10 87
YHR022C 15 282
YHR022C-A 11 125
MYO1 14 85
MAS2 4 4
THR1 8 34
VMA16 1 0
RPN1 4 3
DAP2 40 489
YHR028W-A 10 209
YHI9 17 477
SLT2 22 363
RRM3 32 400
ERC1 61 2833
YHR032W-A 15 91
YHR032C-A 13 74
YHR033W 62 1856
PIH1 29 904
NEL1 20 738
BRL1 4 11
PUT2 15 120
RRF1 6 114
MSC7 21 210
VMA10 0 0
BCD1 12 308
SRB2 10 79
NCP1 4 5
DOG2 4 12
DOG1 10 39
YHR045W 21 418
INM1 20 557
AAP1 24 208
YHK8 27 742
FSH1 5 8
YHR049C-A 20 118
SMF2 16 175
YHR050W-A 3 2
COX6 1 0
CIC1 1 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 4 5
YHR054W-A 0 0
CUP1-2 0 0
RSC30 13 95
YHR056W-A 5 30
CPR2 10 236
MED6 7 29
FYV4 2 1
VMA22 1 0
GIC1 14 168
RPP1 0 0
PAN5 7 20
YHR063W-A 8 151
SSZ1 7 143
RRP3 5 7
SSF1 15 209
HTD2 15 543
DYS1 5 4
RRP4 3 3
YHR069C-A 0 0
TRM5 2 1
YHR070C-A 6 9
PCL5 33 1102
YHR071C-A 4 15
ERG7 2 2
NOP10 0 0
OSH3 36 523
YHR073W-A 0 0
YHR073C-B 2 1
QNS1 5 5
PPE1 17 229
PTC7 7 80
NMD2 24 562
YHR078W 10 328
IRE1 23 539
SAE3 3 8
YHR080C 60 5486
LRP1 11 267
KSP1 36 738
SAM35 4 4
STE12 14 147
IPI1 0 0
NAM8 16 643
YHR086W-A 11 57
RTC3 11 623
RPF1 1 0
GAR1 2 2
YNG2 2 4
MSR1 24 388
HXT4 18 271
AHT1 14 179
HXT1 15 302
YHR095W 7 43
HXT5 38 785
YHR097C 31 702
SFB3 35 433
TRA1 11 40
GEP4 3 3
BIG1 3 4
KIC1 15 143
SBE22 23 237
GRE3 11 91
YPT35 9 38
TRR2 3 9
CDC12 0 0
GGA2 11 85
CTM1 20 389
ERP5 5 65
UBA4 8 42
YHR112C 13 191
APE4 15 200
BZZ1 20 271
DMA1 24 475
COX23 6 148
TOM71 15 168
ORC6 0 0
SET1 19 75
MSH1 16 384
LSM12 3 2
CIA2 2 1
EPT1 7 27
NDT80 7 157
YHR125W 2 63
ANS1 7 97
YHR127W 5 123
FUR1 7 41
ARP1 8 214
YHR130C 1 0
YHR131C 30 384
YHR131W-A 3 2
ECM14 25 523
IGO2 5 17
NSG1 5 7
WSS1 6 23
YCK1 20 184
SPL2 4 38
ARO9 15 221
YHR137C-A 4 9
YHR138C 3 43
SPS100 18 228
YHR139C-A 14 146
YHR140W 14 279
RPL42B 1 0
CHS7 5 25
DSE2 5 4
RPC10 0 0
DCD1 10 128
YHR145C 9 139
CRP1 5 18
MRPL6 1 0
IMP3 0 0
SKG6 22 446
PEX28 22 186
MTC6 8 70
SPO12 8 107
SPO16 5 17
RTT107 25 564
YSP1 21 1859
LIN1 12 473
REC104 9 225
KEL1 40 509
TDA11 29 273
PEX18 5 44
YAP1801 21 590
MPC2 5 4
SOL3 4 45
DNA2 13 132
PRP8 10 15
YHR165W-A 0 0
CDC23 7 50
THP2 0 0
MTG2 24 185
DBP8 2 2
NMD3 3 2
ATG7 11 113
SPC97 10 132
YHR173C 7 10
ENO2 8 89
CTR2 9 42
YHR175W-A 2 1
FMO1 21 202
YHR177W 5 6
STB5 10 70
OYE2 11 35
YHR180W 10 158
YHR180W-A 6 178
YHR180C-B 0 0
SVP26 4 16
YHR182W 19 402
YHR182C-A 0 0
GND1 3 6
SSP1 20 268
PFS1 6 21
KOG1 13 22
IKI1 7 64
GPI16 1 0
PTH1 13 273
ERG9 4 9
CTF8 5 15
LNP1 14 454
EGD2 7 97
YHR193C-A 5 33
MDM31 26 738
NVJ1 7 48
UTP9 6 92
RIX1 4 10
AIM18 11 405
AIM46 15 289
NBL1 1 0
RPN10 7 15
PPX1 4 23
YHR202W 25 328
RPS4B 3 2
MNL1 29 977
SCH9 4 4
SKN7 18 264
SET5 19 263
BAT1 32 1418
