gene_name number_of_transposon_per_gene number_of_read_per_gene
UTP6 2 6
RPS18A 4 21
YHP1 9 62
PPN1 9 98
TSA2 8 43
GUK1 0 0
YDR455C 3 23
NHX1 11 46
TOM1 38 492
HEH2 3 16
PFA5 6 43
TFB3 0 0
MFA1 0 0
YDR461C-A 0 0
MRPL28 4 5
STP1 4 6
SPP41 4 12
YDR464C-A 1 0
RMT2 2 31
PKH3 6 49
YDR467C 3 11
TLG1 4 15
SDC1 2 4
UGO1 8 35
RPL27B 7 84
TRS31 1 0
PRP3 1 0
JIP4 15 165
YDR476C 15 70
SNF1 7 39
SNM1 1 0
PEX29 8 64
DIG2 6 74
PHO8 8 55
CWC21 10 119
KRE2 3 2
VPS52 1 0
VPS72 9 52
VPS60 3 24
RIB3 0 0
PAC11 8 77
SLD5 0 0
PKH1 21 212
YDR491C 8 76
IZH1 8 47
MZM1 5 12
RSM28 9 47
VPS3 5 14
PUF6 7 50
ITR1 11 108
SEC20 2 12
LCD1 3 3
RPL37B 3 8
PLM2 11 107
SAM2 6 43
LPP1 2 1
SPG3 1 0
PSP1 2 1
GMC1 26 327
GIN4 5 11
GNP1 4 11
YDR509W 0 0
SMT3 0 0
YDR510C-A 2 1
SDH7 6 52
EMI1 14 249
GRX2 4 16
YDR514C 8 47
SLF1 3 3
EMI2 10 38
GRH1 8 69
EUG1 9 121
FPR2 2 1
URC2 15 200
YDR521W 0 0
SPS2 2 1
SPS1 13 126
AGE1 8 17
YDR524W-C 1 0
YDR524C-B 0 0
YDR524C-A 8 28
API2 16 207
SNA2 8 31
YDR526C 0 0
RBA50 1 0
HLR1 6 121
QCR7 4 6
APA2 3 17
CAB1 2 1
KRE28 5 10
HSP31 1 0
FIT1 5 22
YDR535C 13 92
STL1 6 7
YDR537C 1 0
PAD1 1 0
FDC1 6 36
IRC4 3 7
YDR541C 6 29
PAU10 0 0
YDR543C 7 43
YDR544C 6 27
YRF1-1 15 16
YDR545C-A 0 0
YEL077C 26 216
YEL077W-A 0 0
YEL076C-A 1 0
YEL076C 1 0
YEL075W-A 2 1
YEL075C 1 0
YEL074W 22 273
YEL073C 5 127
RMD6 11 238
DLD3 13 782
DSF1 6 42
HXT13 13 353
YEL068C 2 2
YEL067C 24 355
HPA3 9 221
SIT1 14 201
AVT2 21 245
CAN1 12 83
NPR2 5 16
CIN8 3 8
PRB1 41 428
SOM1 18 191
HHY1 24 225
PCM1 0 0
YEL057C 18 475
HAT2 6 12
POL5 1 0
RPL12A 4 19
YEL053W-A 3 18
MAK10 5 10
AFG1 15 100
VMA8 1 0
YEL050W-A 1 0
RML2 11 309
PAU2 1 0
TCA17 1 0
FRD1 17 253
GLY1 4 6
YEL045C 28 358
IES6 3 2
YEL043W 21 654
GDA1 23 183
YEF1 10 93
UTR2 13 166
CYC7 2 30
UTR4 9 44
RAD23 6 60
ANP1 9 36
UTR5 52 324
YEL034C-A 5 45
HYP2 4 30
MTC7 32 312
MCM3 1 0
YEL032C-A 0 0
SPF1 49 943
YEL030C-A 2 2
ECM10 19 139
BUD16 3 8
YEL028W 2 4
VMA3 0 0
SNU13 0 0
YEL025C 32 403
RIP1 13 154
YEL023C 38 586
GEA2 28 231
URA3 524 22096
YEL020C-B 0 0
TIM9 3 4
YEL020C 41 806
MMS21 11 68
YEL018C-A 14 261
EAF5 24 317
PMP2 7 7
GTT3 33 451
NPP2 33 734
EDC3 23 618
YEL014C 27 224
VAC8 11 45
UBC8 15 421
GLC3 45 702
YEL010W 26 208
YEL009C-A 34 360
GCN4 8 81
YEL008W 79 2873
YEL008C-A 20 387
MIT1 21 281
YEA6 32 341
VAB2 20 250
YEA4 32 668
GIM4 18 217
WBP1 3 10
IRC22 27 402
MNN1 80 2542
NOP16 13 64
PMI40 1 0
FMP52 46 1011
YND1 72 2163
NUG1 7 52
YER006C-A 14 89
PAC2 30 306
TMA20 17 160
SEC3 39 576
NTF2 0 0
YER010C 17 316
TIR1 7 18
PRE1 1 0
PRP22 11 18
HEM14 25 263
BUD25 42 508
FAA2 25 229
BIM1 25 849
AFG3 36 411
SPC25 3 7
ISC1 119 3155
SBH2 4 8
GPA2 55 1428
RPN3 6 148
SRB4 5 43
PRO3 1 0
YER023C-A 0 0
YAT2 55 1046
GCD11 0 0
CHO1 0 0
GAL83 16 152
MIG3 37 272
SMB1 4 9
CHZ1 0 0
YPT31 10 103
FIR1 15 220
ZRG8 33 591
YER034W 48 1158
EDC2 26 335
ARB1 6 37
PHM8 14 172
KRE29 4 4
YER038W-A 10 67
HVG1 12 74
YER039C-A 2 8
GLN3 17 217
YEN1 21 184
MXR1 6 22
SAH1 1 0
ERG28 1 0
MEI4 32 201
ACA1 12 360
SPO73 5 10
YER046W-A 5 20
SAP1 27 444
CAJ1 14 123
ISD11 1 0
TPA1 14 88
RSM18 4 5
JHD1 22 491
HOM3 3 8
PIC2 12 247
YER053C-A 1 0
GIP2 15 368
HIS1 22 282
FCY2 17 142
RPL34A 4 4
HMF1 8 51
PET117 1 0
PCL6 5 12
FCY21 15 273
FCY22 18 217
CEM1 5 25
GPP2 13 132
THO1 9 128
VHR2 12 125
ICL1 24 320
RRT13 0 0
YER066C-A 8 26
RGI1 2 13
YER067C-A 1 0
MOT2 5 26
YER068C-A 4 21
ARG5,6 3 2
RNR1 4 7
TDA2 2 5
VTC1 8 123
ALD5 9 34
RPS24A 1 0
YOS1 0 0
PTP3 15 194
YER076C 15 250
YER076W-A 6 8
YER077C 23 645
ICP55 21 217
YER078W-A 10 27
YER079W 3 18
YER079C-A 1 0
AIM9 11 63
SER3 22 615
UTP7 3 5
GET2 5 10
YER084W 19 271
YER084W-A 1 0
YER085C 1 0
ILV1 1 0
AIM10 7 28
YER087C-A 5 23
SBH1 1 0
DOT6 27 220
YER088C-A 31 515
YER088W-B 12 241
PTC2 19 300
TRP2 24 227
YER090C-A 1 0
MET6 18 139
YER091C-A 24 266
IES5 6 13
TSC11 13 113
AIM11 7 47
PUP3 0 0
RAD51 4 16
SHC1 15 112
YER097W 15 171
UBP9 10 187
PRS2 12 171
UBC6 6 17
AST2 5 80
RPS8B 2 16
SSA4 8 23
RTT105 6 43
NUP157 30 721
MAM1 3 23
GLE2 3 2
YER107W-A 0 0
KAP123 7 53
SWI4 0 0
LSM4 0 0
TMN3 12 134
BOI2 13 720
SPR6 9 26
SLX8 8 79
RPL23B 7 22
SHO1 4 16
AVT6 13 235
YER119C-A 11 38
SCS2 2 1
YER121W 9 65
GLO3 3 19
YCK3 6 6
DSE1 8 56
RSP5 0 0
NSA2 0 0
LCP5 2 1
VFA1 4 3
SAK1 21 205
COM2 11 167
RPS26B 5 5
PMD1 44 482
GLC7 0 0
YER133W-A 3 7
YER134C 4 24
YER135C 6 36
GDI1 0 0
YER137C 5 48
YER137W-A 3 9
YER138W-A 0 0
RTR1 2 2
EMP65 15 163
COX15 9 56
MAG1 9 35
DDI1 16 238
UBP5 17 169
FTR1 2 2
YER145C-A 6 27
LSM5 2 1
SCC4 9 34
YER147C-A 2 1
SPT15 2 1
YER148W-A 1 0
PEA2 5 5
SPI1 4 11
UBP3 8 75
YER152C 21 302
YER152W-A 7 46
PET122 35 626
OXA1 15 97
BEM2 16 82
YER156C 5 9
COG3 11 41
YER158C 9 125
YER158W-A 1 0
BUR6 2 5
SPT2 7 27
RAD4 14 102
GCG1 5 17
CHD1 13 72
PAB1 0 0
YER165C-A 0 0
DNF1 29 386
BCK2 11 43
CCA1 1 0
RPH1 17 319
ADK2 4 19
RAD3 0 0
BRR2 4 6
YER172C-A 2 2
RAD24 13 133
GRX4 11 199
TMT1 3 27
YER175W-A 5 5
ECM32 64 1285
BMH1 6 36
PDA1 6 69
DMC1 12 136
ISC10 7 55
SLO1 0 0
YER181C 1 0
FMP10 3 2
FAU1 6 38
TOG1 12 511
PUG1 6 29
YER186C 13 196
YER187W 4 23
YER188W 6 70
YER188C-A 11 250
YER189W 1 0
YRF1-2 19 82
YER190C-A 0 0
YER190C-B 0 0
YFL068W 2 1
YFL067W 2 1
YFL066C 3 2
YFL065C 0 0
YFL064C 0 0
YFL063W 13 131
COS4 8 142
DDI2 3 7
SNO3 1 0
SNZ3 3 2
THI5 4 31
AGP3 18 271
YFL054C 40 785
DAK2 16 350
YFL052W 15 209
YFL051C 5 45
ALR2 22 512
SWP82 24 245
EMP47 6 136
RGD2 24 290
FMP32 8 95
SEC53 1 0
OTU1 12 273
YFL042C 31 661
YFL041W-A 9 66
FET5 15 204
YFL040W 30 386
ACT1 0 0
YPT1 1 0
TUB2 0 0
RPO41 21 661
MOB2 5 42
RPL22B 8 157
YFL034W 34 958
RIM15 49 563
YFL032W 18 146
HAC1 6 36
YFL031C-A 1 0
AGX1 25 250
CAK1 0 0
CAF16 10 86
GYP8 19 123
STE2 15 130
BST1 15 179
EPL1 7 16
BUD27 42 619
FRS2 0 0
YFL021C-A 90 2644
GAT1 62 1579
PAU5 1 0
YFL019C 3 2
LPD1 19 291
SMX2 0 0
GNA1 1 0
MDJ1 32 552
YFL015W-A 15 102
YFL015C 40 982
HSP12 17 110
YFL013W-A 53 725
IES1 60 895
YFL012W-A 41 599
YFL012W 3 86
HXT10 27 993
AUA1 7 154
WWM1 27 480
CDC4 3 18
SMC1 1 0
BLM10 119 3076
SEC4 0 0
VTC2 40 404
MSH4 108 1978
SPB4 3 5
DEG1 40 379
LOC1 6 18
NIC96 24 610
YPI1 0 0
RPN11 1 0
SAD1 1 0
YFR006W 65 2717
YFH7 35 657
FAR7 11 48
GCN20 58 996
YFR009W-A 2 1
UBP6 23 504
YFR010W-A 8 54
MIC19 17 174
DCV1 42 718
YFR012W-A 3 57
IOC3 56 768
CMK1 32 364
GSY1 52 883
YFR016C 52 1235
IGD1 23 382
YFR018C 121 5922
FAB1 37 597
YFR020W 8 50
ATG18 45 415
ROG3 38 576
PES4 34 351
LSB3 11 59
HIS2 26 201
ULI1 32 324
ECO1 0 0
CDC14 5 13
PTR3 0 0
MET10 32 283
SMC2 3 2
RPL2A 17 139
RRT5 21 164
RPL29 11 79
YFR032C-B 25 205
QCR6 23 473
PHO4 104 1856
YFR034W-A 37 496
YFR035C 30 362
CDC26 2 1
YFR036W-A 0 0
RSC8 1 0
IRC5 19 446
OSW7 6 192
SAP155 5 40
ERJ5 20 443
KEG1 3 5
IRC6 8 184
DUG1 29 781
YFR045W 16 129
CNN1 11 138
BNA6 11 36
RMD8 21 435
YMR31 4 47
PRE4 1 0
RET2 24 324
RPN12 1 0
YFR052C-A 3 6
HXK1 22 373
YFR054C 1 0
YFR056C 7 104
IRC7 5 60
YFR057W 1 0
COS12 0 0
YGL262W 0 0
PAU11 1 0
YGL260W 0 0
YPS5 1 0
YGL258W-A 0 0
VEL1 9 128
MNT2 15 268
ADH4 3 12
ZRT1 0 0
FZF1 20 168
HXK2 15 164
RTG2 11 74
HFM1 21 168
RMR1 2 4
ZIP2 23 264
PDE1 14 129
BRR6 1 0
RAI1 2 1
GUS1 1 0
RTF1 3 4
TAD1 4 24
YGL242C 1 0
KAP114 10 36
DOC1 1 0
YGL239C 5 23
CSE1 2 1
HAP2 5 9
MTO1 17 316
YGL235W 12 345
ADE5,7 2 1
SEC15 3 3
TAN1 4 6
EMC4 5 52
YGL230C 3 21
SAP4 14 93
SHE10 8 15
VID30 7 34
OST5 4 24
MTC3 4 27
VRG4 1 0
SDT1 9 36
COG1 3 5
EDC1 4 6
NIF3 2 2
FRA2 6 20
MDM34 6 20
YGL218W 1 0
YGL217C 1 0
KIP3 13 94
CLG1 2 1
YGL214W 1 0
SKI8 3 9
VAM7 5 10
NCS6 5 25
YPT32 5 14
MIG2 8 45
SIP2 5 40
SPT16 3 2
CHC1 2 1
POX1 10 74
YGL204C 3 6
KEX1 11 64
ARO8 17 207
MCM6 5 4
EMP24 4 14
YGL199C 2 5
YIP4 1 0
MDS3 16 107
DSD1 8 226
GCN1 30 266
YGL194C-A 2 1
HOS2 7 27
YGL193C 4 20
IME4 7 73
COX13 4 11
CDC55 2 3
RPS26A 1 0
YGL188C-A 0 0
YGL188C 8 34
COX4 1 0
TPN1 11 46
YGL185C 16 144
STR3 8 30
MND1 18 231
YGL182C 5 43
GTS1 11 83
ATG1 13 104
TOS3 8 63
MPT5 9 28
YGL177W 4 16
YGL176C 4 10
SAE2 4 10
BUD13 7 43
XRN1 11 98
NUP49 3 18
ROK1 2 1
SPO74 8 39
SUA5 1 0
HUR1 1 0
PMR1 1 0
CUP2 0 0
YGL165C 6 18
YRB30 4 16
RAD54 3 6
SUT1 5 21
YIP5 5 26
AIM14 10 75
YGL159W 3 3
RCK1 12 310
ARI1 4 10
AMS1 14 109
CDC43 1 0
LYS5 6 18
PEX14 5 17
YGL152C 10 221
NUT1 11 64
INO80 5 8
YGL149W 7 43
ARO2 5 13
RPL9A 3 6
RRT6 7 88
TIP20 3 2
ROG1 6 28
MRF1 6 23
GPI10 0 0
HUL5 17 276
YGL140C 17 181
FLC3 5 16
YGL138C 11 107
SEC27 1 0
MRM2 5 13
RPL1B 2 1
PCL10 9 102
ITC1 15 143
YGL132W 3 2
SNT2 20 117
CEG1 0 0
RSM23 2 1
CWC23 0 0
SOH1 1 0
SCS3 62 1638
MET13 18 373
MON1 13 75
RPS2 0 0
YGL123C-A 0 0
NAB2 1 0
GPG1 4 4
PRP43 3 2
COQ8 10 28
YGL118C 11 36
YGL117W 9 58
CDC20 0 0
SNF4 4 6
YGL114W 19 282
SLD3 4 7
TAF6 0 0
NSA1 1 0
CUE3 13 91
YGL109W 9 122
YGL108C 7 89
RMD9 6 13
MLC1 0 0
ARC1 6 66
VPS73 8 46
RPL28 0 0
YGL102C 0 0
YGL101W 4 216
SEH1 2 5
LSG1 4 25
USE1 1 0
SRM1 4 10
TOS8 15 111
VPS45 1 0
PAN2 8 69
SPC105 2 8
NUP145 8 31
NBP35 3 9
LIF1 12 71
MF(ALPHA)2 4 31
YGL088W 10 39
MMS2 5 53
MAD1 23 349
LCL3 8 69
GUP1 8 39
SCY1 16 79
YGL082W 7 36
YGL081W 9 68
MPC1 4 15
KXD1 3 7
DBP3 4 15
HNM1 11 158
RPL7A 4 20
MPS2 1 0
YGL074C 8 137
HSF1 42 830
YGL072C 33 504
AFT1 12 38
RPB9 1 0
YGL069C 3 2
MNP1 4 6
NPY1 9 151
SGF73 6 35
ALG2 4 18
MRH4 21 386
PUS2 50 923
YGL063C-A 23 384
PYC1 39 509
DUO1 2 2
YBP2 8 51
PKP2 9 79
RAD6 2 2
GEP7 4 13
SDS23 15 125
OLE1 5 33
ERV14 4 7
PRM8 8 30
YGL052W 2 10
MST27 12 126
TYW3 7 39
TIF4632 24 335
RPT6 2 4
ALG13 1 0
RIM8 15 175
RNA15 1 0
DST1 4 17
YGL042C 3 4
YGL041C-B 14 131
YGL041W-A 8 66
YGL041C 0 0
HEM2 6 8
YGL039W 5 7
OCH1 1 0
PNC1 9 111
YGL036W 12 116
MIG1 14 124
YGL034C 19 47
HOP2 9 84
AGA2 2 1
RPL24A 7 85
RPL30 0 0
CGR1 0 0
SCW11 6 50
CWH41 27 298
TRP5 19 322
PGD1 10 157
YGL024W 11 137
PIB2 19 151
STT3 3 2
ALK1 16 131
GET1 2 1
CKB1 9 36
JAC1 1 0
ATE1 15 434
KAP122 22 182
YGL015C 11 114
PUF4 23 152
YGL014C-A 1 0
PDR1 55 603
ERG4 21 335
SCL1 1 0
MPO1 31 801
LEU1 59 917
PMA1 0 0
YGL007C-A 3 4
BRP1 30 610
YGL006W-A 16 84
PMC1 67 1729
COG7 16 57
RPN14 57 831
CDH1 47 916
ERP6 35 348
ERG26 1 0
EFM5 37 442
SWC4 18 85
CUL3 46 798
PEX31 29 531
TFG2 12 36
PRP18 20 462
ECT1 43 681
STF2 8 79
SEC9 8 120
NMA2 23 447
YGR011W 11 60
YGR012W 31 555
SNU71 37 836
MSB2 35 241
YGR015C 38 575
YGR016W 15 406
YGR017W 20 370
YGR018C 13 229
UGA1 42 1241
VMA7 1 0
YGR021W 38 367
YGR022C 3 56
MTL1 21 195
THG1 0 0
YGR025W 27 472
YGR026W 24 451
RPS25A 9 335
MSP1 18 513
ERV1 3 8
POP6 2 2
IMO32 77 2694
NAG1 26 440
GSC2 79 1346
TIM21 15 198
RPL26B 5 43
YGR035C 4 9
YGR035W-A 9 93
CAX4 1 0
ACB1 3 3
ORM1 6 30
YGR039W 9 27
KSS1 10 238
BUD9 26 937
YGR042W 17 80
NQM1 17 186
RME1 5 22
YGR045C 26 236
TAM41 7 15
TFC4 1 0
UFD1 4 7
SCM4 19 86
YGR050C 12 104
YGR051C 12 78
FMP48 7 69
YGR053C 7 81
YGR054W 20 604
MUP1 8 48
RSC1 10 84
LST7 1 0
PEF1 7 34
SPR3 5 28
ERG25 0 0
ADE6 1 0
COX18 9 23
SPT4 0 0
YGR064W 4 11
VHT1 2 1
YGR066C 5 20
YGR067C 21 141
ART5 48 864
YGR068W-A 0 0
YGR069W 8 23
ROM1 11 46
ENV11 8 26
UPF3 1 0
YGR073C 4 14
SMD1 0 0
PRP38 0 0
MRPL25 2 3
PEX8 13 195
PAC10 1 0
YGR079W 21 786
TWF1 8 27
SLX9 4 22
TOM20 4 9
GCD2 0 0
MRP13 6 30
RPL11B 3 9
PIL1 7 9
PDC6 28 300
CTT1 16 216
NNF2 20 143
UTP22 0 0
PRP31 3 16
DBF2 3 9
DRN1 5 64
VAS1 3 3
RRP46 0 0
TPC1 34 637
ASK10 16 309
ESP1 1 0
TEL2 0 0
MDR1 18 165
PCP1 9 44
GTF1 5 46
NOP7 2 1
SRB5 0 0
VMA21 0 0
VOA1 6 24
YGR107W 15 143
CLB1 6 12
CLB6 7 26
CLD1 8 23
YGR111W 4 12
SHY1 9 62
DAM1 4 8
YGR114C 3 5
YGR115C 0 0
SPT6 1 0
YGR117C 8 40
RPS23A 4 11
NUP57 3 11
COG2 2 1
MEP1 14 222
YGR121W-A 14 139
YGR122W 6 31
YGR122C-A 1 0
PPT1 6 56
ASN2 12 134
YGR125W 10 53
YGR126W 5 44
YGR127W 13 211
UTP8 3 2
SYF2 1 0
YGR130C 11 55
FHN1 3 4
PHB1 3 6
PEX4 3 18
CAF130 17 175
PRE9 9 26
LSB1 1 0
YGR137W 2 3
TPO2 3 14
YGR139W 3 3
CBF2 3 5
VPS62 21 134
BTN2 4 7
SKN1 13 216
THI4 10 128
ENP2 5 5
ECL1 5 19
YGR146C-A 6 116
NAT2 7 41
RPL24B 5 37
YGR149W 3 14
CCM1 11 91
YGR151C 1 0
RSR1 1 0
YGR153W 7 87
GTO1 8 23
CYS4 3 8
PTI1 6 36
CHO2 9 46
MTR3 0 0
NSR1 10 88
YGR160W 3 8
RTS3 9 172
YGR161W-C 0 0
TIF4631 10 68
GTR2 1 0
YGR164W 5 15
MRPS35 5 14
TRS65 14 65
CLC1 1 0
YGR168C 12 302
PUS6 17 120
LSO2 1 0
PSD2 25 175
MSM1 10 475
YIP1 0 0
RBG2 3 31
CBP4 2 1
YGR174W-A 1 0
ERG1 1 0
YGR176W 21 144
ATF2 32 271
PBP1 13 118
OKP1 2 2
RNR4 2 1
TIM13 4 35
YGR182C 3 15
QCR9 1 0
UBR1 20 78
TYS1 1 0
TFG1 2 1
HGH1 3 5
BUB1 8 21
CRH1 1 0
YGR190C 0 0
HIP1 0 0
TDH3 6 9
PDX1 10 36
XKS1 7 36
SKI6 2 5
FYV8 13 141
SNG1 4 20
YPP1 0 0
PMT6 12 84
ELP2 19 153
YGR201C 8 40
PCT1 13 42
YCH1 34 796
ADE3 8 54
YGR204C-A 1 0
TDA10 1 0
MVB12 0 0
CIR1 3 2
SER2 2 1
TRX2 6 21
YGR210C 11 137
ZPR1 2 1
SLI1 7 111
RTA1 6 21
RPS0A 2 1
RSM27 2 1
GPI1 3 2
CCH1 16 233
CRM1 0 0
YGR219W 3 12
MRPL9 4 29
TOS2 13 66
PET54 3 8
HSV2 9 128
AZR1 10 46
AMA1 5 20
YGR226C 0 0
DIE2 6 29
YGR228W 1 0
SMI1 3 16
BNS1 13 242
PHB2 5 29
NAS6 7 29
PHO81 20 191
YHB1 3 12
MIC26 2 22
SPG1 3 42
YGR237C 19 283
KEL2 20 144
PEX21 23 177
PFK1 14 118
YGR240C-A 14 56
YAP1802 12 82
YGR242W 2 5
MPC3 0 0
LSC2 13 160
SDA1 0 0
BRF1 0 0
CPD1 2 4
SOL4 3 74
MGA1 7 59
YGR250C 8 17
NOP19 4 8
GCN5 4 44
PUP2 1 0
ENO1 10 79
COQ6 15 105
GND2 8 54
MTM1 7 169
RAD2 17 158
YGR259C 4 7
TNA1 11 54
APL6 12 25
BUD32 0 0
SAY1 9 82
MES1 0 0
YGR265W 9 92
YGR266W 13 171
FOL2 1 0
HUA1 11 187
YGR269W 21 223
YTA7 22 291
YGR270C-A 3 27
SLH1 21 195
EFG1 2 3
YGR273C 2 1
TAF1 0 0
RTT102 4 22
RNH70 10 63
CAB4 1 0
CWC22 9 27
SCW4 3 2
PXR1 7 247
YOR1 23 642
BGL2 2 2
YGR283C 5 22
ERV29 3 2
ZUO1 5 12
BIO2 15 183
IMA1 8 217
MAL13 9 96
MAL11 6 14
YGR290W 1 0
YGR291C 5 98
MAL12 2 1
YGR293C 2 1
PAU12 1 0
COS6 8 104
YRF1-3 18 18
YGR296C-A 2 1
YGR296C-B 1 0
YHL050C 13 96
YHL050W-A 1 0
YHL049C 2 1
YHL048C-A 0 0
COS8 10 154
ARN2 28 947
YHL046W-A 6 27
PAU13 5 7
YHL045W 3 13
YHL044W 10 51
ECM34 5 58
YHL042W 12 130
YHL041W 18 252
ARN1 26 457
EFM1 19 263
CBP2 22 365
YHL037C 17 678
MUP3 31 418
VMR1 38 745
YHL034W-A 6 24
SBP1 9 52
RPL8A 3 59
GUT1 35 944
GOS1 3 9
YHL030W-A 1 0
ECM29 37 709
OCA5 34 772
WSC4 22 437
RIM101 38 267
YHL026C 54 1470
SNF6 60 1608
RIM4 52 1125
NPR3 25 121
SPO11 13 50
AIM17 32 299
OPI1 10 54
YHL019W-A 15 224
APM2 39 803
YHL018W 8 110
YHL017W 33 1124
DUR3 59 1114
YHL015W-A 8 30
RPS20 0 0
YLF2 28 396
OTU2 19 596
YHL012W 25 428
PRS3 0 0
ETP1 42 863
YAP3 22 531
YHL008C 28 399
STE20 50 1004
YHL006W-A 19 248
SHU1 91 4356
YHL005C 94 3826
MRP4 68 1318
LAG1 31 731
YHL002C-A 8 46
HSE1 44 907
RPL14B 24 471
OSH7 53 642
QCR10 13 187
LEU5 36 666
TCD1 55 901
NEM1 28 243
GPA1 5 23
TIM10 8 41
STP2 42 514
ERG11 2 2
YHR007C-A 43 919
SOD2 32 414
TDA3 27 448
RPL27A 1 0
DIA4 19 174
VPS29 3 5
ARD1 6 22
SPO13 12 51
MIP6 36 171
YSC84 17 165
YSC83 24 229
ARG4 0 0
DED81 0 0
YHR020W 2 1
RPS27B 3 4
ECM12 5 12
YHR022C 15 162
YHR022C-A 8 40
MYO1 19 225
MAS2 1 0
THR1 0 0
VMA16 1 0
RPN1 1 0
DAP2 19 377
YHR028W-A 12 118
YHI9 14 161
SLT2 4 40
RRM3 32 366
ERC1 42 787
YHR032W-A 9 31
YHR032C-A 12 52
YHR033W 41 788
PIH1 27 874
NEL1 15 230
BRL1 3 3
PUT2 20 250
RRF1 11 43
MSC7 19 221
VMA10 2 1
BCD1 11 416
SRB2 6 16
NCP1 6 6
DOG2 9 110
DOG1 4 72
YHR045W 9 32
INM1 3 66
AAP1 7 103
YHK8 17 277
FSH1 12 100
YHR049C-A 22 168
SMF2 15 182
YHR050W-A 12 52
COX6 3 11
CIC1 0 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 4 3
YHR054W-A 0 0
CUP1-2 0 0
RSC30 19 184
YHR056W-A 10 128
CPR2 11 143
MED6 6 32
FYV4 1 0
VMA22 0 0
GIC1 10 176
RPP1 0 0
PAN5 4 7
YHR063W-A 2 12
SSZ1 7 38
RRP3 2 1
SSF1 12 89
HTD2 20 363
DYS1 1 0
RRP4 0 0
YHR069C-A 1 0
TRM5 3 4
YHR070C-A 7 29
PCL5 14 187
YHR071C-A 4 5
ERG7 2 2
NOP10 1 0
OSH3 10 78
YHR073W-A 0 0
YHR073C-B 0 0
QNS1 2 1
PPE1 5 83
PTC7 13 110
NMD2 11 45
YHR078W 14 86
IRE1 6 13
SAE3 1 0
YHR080C 30 312
LRP1 4 4
KSP1 13 181
SAM35 1 0
STE12 19 283
IPI1 1 0
NAM8 16 304
YHR086W-A 14 108
RTC3 6 33
RPF1 0 0
GAR1 3 4
YNG2 2 1
MSR1 19 322
HXT4 7 75
AHT1 7 19
HXT1 14 150
YHR095W 4 9
HXT5 17 83
YHR097C 11 36
SFB3 7 79
TRA1 7 10
GEP4 4 18
BIG1 2 1
KIC1 3 2
SBE22 19 113
GRE3 11 40
YPT35 3 2
TRR2 4 11
CDC12 1 0
GGA2 8 45
CTM1 9 100
ERP5 7 24
UBA4 3 6
YHR112C 9 74
APE4 6 15
BZZ1 17 137
DMA1 9 29
COX23 9 194
TOM71 11 151
ORC6 1 0
SET1 6 54
MSH1 15 164
LSM12 3 9
CIA2 3 31
EPT1 5 23
NDT80 13 210
YHR125W 0 0
ANS1 9 80
YHR127W 5 19
FUR1 7 67
ARP1 2 1
YHR130C 2 2
YHR131C 15 631
YHR131W-A 1 0
ECM14 13 247
IGO2 3 32
NSG1 6 57
WSS1 3 51
YCK1 12 62
SPL2 6 26
ARO9 8 17
YHR137C-A 0 0
YHR138C 6 58
SPS100 4 65
YHR139C-A 9 60
YHR140W 9 32
RPL42B 3 11
CHS7 6 32
DSE2 3 3
RPC10 0 0
DCD1 5 21
YHR145C 0 0
CRP1 3 17
MRPL6 0 0
IMP3 0 0
SKG6 6 18
PEX28 17 193
MTC6 9 42
SPO12 2 3
SPO16 4 12
RTT107 27 717
YSP1 10 46
LIN1 5 138
REC104 4 20
KEL1 18 934
TDA11 13 163
PEX18 4 7
YAP1801 10 440
MPC2 0 0
SOL3 3 11
DNA2 6 7
PRP8 9 54
YHR165W-A 6 28
CDC23 4 30
THP2 2 5
MTG2 13 169
DBP8 1 0
NMD3 3 4
ATG7 6 25
SPC97 10 59
YHR173C 12 276
ENO2 7 114
CTR2 8 77
YHR175W-A 3 4
FMO1 10 53
YHR177W 6 39
STB5 10 85
OYE2 4 4
YHR180W 5 21
YHR180W-A 10 22
YHR180C-B 1 0
SVP26 2 1
YHR182W 24 392
YHR182C-A 0 0
GND1 2 1
SSP1 11 102
PFS1 7 18
KOG1 2 8
IKI1 3 4
GPI16 0 0
PTH1 7 87
ERG9 1 0
CTF8 6 16
LNP1 6 36
EGD2 0 0
YHR193C-A 4 16
MDM31 24 289
NVJ1 10 60
UTP9 6 8
RIX1 2 8
AIM18 6 49
AIM46 15 182
NBL1 0 0
RPN10 1 0
PPX1 0 0
YHR202W 10 109
RPS4B 7 17
MNL1 24 510
SCH9 5 17
SKN7 10 86
SET5 6 16
BAT1 15 230
CRG1 7 89
YHR210C 6 31
FLO5 30 243
YHR212C 1 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 1 0
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 0 0
YHR214C-E 2 12
PHO12 2 1
IMD2 10 57
YHR217C 9 68
YHR218W 11 12
YHR218W-A 1 0
YHR219W 5 4
YHR219C-A 0 0
YIL177C 16 18
YIL177W-A 1 0
PAU14 1 0
VTH1 11 65
IMA3 1 0
YIL171W-A 0 0
YIL169C 6 16
YIL166C 15 193
YIL165C 2 1
NIT1 7 63
YIL163C 10 69
SUC2 11 82
YIL161W 4 15
POT1 9 77
BNR1 22 220
AIM20 4 20
